Index       TIME              I(L1)      
13089    1.46725333e-02   -1.15961933e-01
13090    1.46726382e-02   -1.15957058e-01
13091    1.46728480e-02   -1.15947307e-01
13092    1.46732676e-02   -1.15927803e-01
13093    1.46733725e-02   -1.15922927e-01
13094    1.46735823e-02   -1.15913173e-01
13095    1.46740020e-02   -1.15893664e-01
13096    1.46741069e-02   -1.15888787e-01
13097    1.46743167e-02   -1.15879031e-01
13098    1.46747363e-02   -1.15859517e-01
13099    1.46748412e-02   -1.15854638e-01
13100    1.46750510e-02   -1.15844879e-01
13101    1.46754706e-02   -1.15825360e-01
13102    1.46755755e-02   -1.15820480e-01
13103    1.46757853e-02   -1.15810719e-01
13104    1.46762049e-02   -1.15791195e-01
13105    1.46763098e-02   -1.15786314e-01
13106    1.46765196e-02   -1.15776550e-01
13107    1.46769392e-02   -1.15757021e-01
13108    1.46770441e-02   -1.15752139e-01
13109    1.46772539e-02   -1.15742373e-01
13110    1.46776736e-02   -1.15722839e-01
13111    1.46777785e-02   -1.15717955e-01
13112    1.46779883e-02   -1.15708186e-01
13113    1.46784079e-02   -1.15688647e-01
13114    1.46785128e-02   -1.15683762e-01
13115    1.46787226e-02   -1.15673991e-01
13116    1.46791422e-02   -1.15654447e-01
13117    1.46792471e-02   -1.15649561e-01
13118    1.46794569e-02   -1.15639787e-01
13119    1.46798765e-02   -1.15620238e-01
13120    1.46799814e-02   -1.15615351e-01
13121    1.46801912e-02   -1.15605575e-01
13122    1.46806108e-02   -1.15586021e-01
13123    1.46807157e-02   -1.15581132e-01
13124    1.46809255e-02   -1.15571353e-01
13125    1.46813452e-02   -1.15551794e-01
13126    1.46814501e-02   -1.15546904e-01
13127    1.46816599e-02   -1.15537123e-01
13128    1.46820795e-02   -1.15517559e-01
13129    1.46821844e-02   -1.15512668e-01
13130    1.46823942e-02   -1.15502884e-01
13131    1.46828138e-02   -1.15483315e-01
13132    1.46829187e-02   -1.15478423e-01
13133    1.46831285e-02   -1.15468637e-01
13134    1.46835481e-02   -1.15449063e-01
13135    1.46836530e-02   -1.15444169e-01
13136    1.46838628e-02   -1.15434380e-01
13137    1.46842824e-02   -1.15414801e-01
13138    1.46843873e-02   -1.15409906e-01
13139    1.46845971e-02   -1.15400115e-01
13140    1.46850168e-02   -1.15380531e-01
13141    1.46851217e-02   -1.15375635e-01
13142    1.46853315e-02   -1.15365841e-01
13143    1.46857511e-02   -1.15346252e-01
13144    1.46858560e-02   -1.15341355e-01
13145    1.46860658e-02   -1.15331559e-01
13146    1.46864854e-02   -1.15311965e-01
13147    1.46865903e-02   -1.15307066e-01
13148    1.46868001e-02   -1.15297267e-01
13149    1.46872197e-02   -1.15277669e-01
13150    1.46873246e-02   -1.15272768e-01
13151    1.46875344e-02   -1.15262967e-01
13152    1.46879540e-02   -1.15243363e-01
13153    1.46880589e-02   -1.15238462e-01
13154    1.46882688e-02   -1.15228659e-01
13155    1.46886884e-02   -1.15209050e-01
13156    1.46887933e-02   -1.15204147e-01
13157    1.46890031e-02   -1.15194341e-01
13158    1.46894227e-02   -1.15174727e-01
13159    1.46895276e-02   -1.15169823e-01
13160    1.46897374e-02   -1.15160015e-01
13161    1.46901570e-02   -1.15140396e-01
13162    1.46902619e-02   -1.15135491e-01
13163    1.46904717e-02   -1.15125680e-01
13164    1.46908913e-02   -1.15106056e-01
13165    1.46909962e-02   -1.15101149e-01
13166    1.46912060e-02   -1.15091336e-01
13167    1.46916256e-02   -1.15071707e-01
13168    1.46917305e-02   -1.15066800e-01
13169    1.46919404e-02   -1.15056984e-01
13170    1.46923600e-02   -1.15037350e-01
13171    1.46924649e-02   -1.15032441e-01
13172    1.46926747e-02   -1.15022623e-01
13173    1.46930943e-02   -1.15002984e-01
13174    1.46931992e-02   -1.14998074e-01
13175    1.46934090e-02   -1.14988253e-01
13176    1.46938286e-02   -1.14968609e-01
13177    1.46939335e-02   -1.14963697e-01
13178    1.46941433e-02   -1.14953874e-01
13179    1.46945629e-02   -1.14934225e-01
13180    1.46946678e-02   -1.14929313e-01
13181    1.46948776e-02   -1.14919487e-01
13182    1.46952972e-02   -1.14899833e-01
13183    1.46954022e-02   -1.14894919e-01
13184    1.46956120e-02   -1.14885091e-01
13185    1.46960316e-02   -1.14865432e-01
13186    1.46961365e-02   -1.14860517e-01
13187    1.46963463e-02   -1.14850686e-01
13188    1.46967659e-02   -1.14831022e-01
13189    1.46968708e-02   -1.14826106e-01
13190    1.46970806e-02   -1.14816273e-01
13191    1.46975002e-02   -1.14796604e-01
13192    1.46976051e-02   -1.14791686e-01
13193    1.46978149e-02   -1.14781850e-01
13194    1.46982345e-02   -1.14762177e-01
13195    1.46983394e-02   -1.14757258e-01
13196    1.46985492e-02   -1.14747420e-01
13197    1.46989689e-02   -1.14727741e-01
13198    1.46990738e-02   -1.14722821e-01
13199    1.46992836e-02   -1.14712980e-01
13200    1.46997032e-02   -1.14693296e-01
13201    1.46998081e-02   -1.14688375e-01
13202    1.47000179e-02   -1.14678532e-01
13203    1.47004375e-02   -1.14658843e-01
13204    1.47012767e-02   -1.14619457e-01
13205    1.47014865e-02   -1.14609609e-01
13206    1.47019061e-02   -1.14589910e-01
13207    1.47020110e-02   -1.14584985e-01
13208    1.47022208e-02   -1.14575135e-01
13209    1.47026405e-02   -1.14555431e-01
13210    1.47034797e-02   -1.14516016e-01
13211    1.47036895e-02   -1.14506160e-01
13212    1.47041091e-02   -1.14486446e-01
13213    1.47042140e-02   -1.14481517e-01
13214    1.47044238e-02   -1.14471659e-01
13215    1.47048434e-02   -1.14451941e-01
13216    1.47056826e-02   -1.14412496e-01
13217    1.47058924e-02   -1.14402632e-01
13218    1.47063121e-02   -1.14382904e-01
13219    1.47064170e-02   -1.14377971e-01
13220    1.47066268e-02   -1.14368106e-01
13221    1.47070464e-02   -1.14348372e-01
13222    1.47078856e-02   -1.14308897e-01
13223    1.47080954e-02   -1.14299027e-01
13224    1.47085150e-02   -1.14279283e-01
13225    1.47086199e-02   -1.14274347e-01
13226    1.47088297e-02   -1.14264474e-01
13227    1.47092493e-02   -1.14244726e-01
13228    1.47100886e-02   -1.14205221e-01
13229    1.47102984e-02   -1.14195343e-01
13230    1.47107180e-02   -1.14175585e-01
13231    1.47108229e-02   -1.14170645e-01
13232    1.47110327e-02   -1.14160764e-01
13233    1.47114523e-02   -1.14141001e-01
13234    1.47122915e-02   -1.14101467e-01
13235    1.47125013e-02   -1.14091581e-01
13236    1.47129209e-02   -1.14071808e-01
13237    1.47130258e-02   -1.14066864e-01
13238    1.47132356e-02   -1.14056976e-01
13239    1.47136553e-02   -1.14037199e-01
13240    1.47144945e-02   -1.13997634e-01
13241    1.47147043e-02   -1.13987741e-01
13242    1.47151239e-02   -1.13967953e-01
13243    1.47152288e-02   -1.13963006e-01
13244    1.47154386e-02   -1.13953111e-01
13245    1.47158582e-02   -1.13933318e-01
13246    1.47166974e-02   -1.13893724e-01
13247    1.47169073e-02   -1.13883823e-01
13248    1.47173269e-02   -1.13864021e-01
13249    1.47181661e-02   -1.13824407e-01
13250    1.47183759e-02   -1.13814501e-01
13251    1.47187955e-02   -1.13794689e-01
13252    1.47196347e-02   -1.13755055e-01
13253    1.47198445e-02   -1.13745145e-01
13254    1.47202641e-02   -1.13725323e-01
13255    1.47211034e-02   -1.13685669e-01
13256    1.47213132e-02   -1.13675754e-01
13257    1.47217328e-02   -1.13655922e-01
13258    1.47225720e-02   -1.13616249e-01
13259    1.47227818e-02   -1.13606328e-01
13260    1.47232014e-02   -1.13586486e-01
13261    1.47240407e-02   -1.13546793e-01
13262    1.47242505e-02   -1.13536868e-01
13263    1.47246701e-02   -1.13517016e-01
13264    1.47255093e-02   -1.13477304e-01
13265    1.47257191e-02   -1.13467373e-01
13266    1.47261387e-02   -1.13447512e-01
13267    1.47269779e-02   -1.13407779e-01
13268    1.47271877e-02   -1.13397844e-01
13269    1.47276074e-02   -1.13377972e-01
13270    1.47284466e-02   -1.13338220e-01
13271    1.47286564e-02   -1.13328280e-01
13272    1.47290760e-02   -1.13308399e-01
13273    1.47299152e-02   -1.13268627e-01
13274    1.47301250e-02   -1.13258682e-01
13275    1.47305446e-02   -1.13238791e-01
13276    1.47313839e-02   -1.13198999e-01
13277    1.47315937e-02   -1.13189050e-01
13278    1.47320133e-02   -1.13169148e-01
13279    1.47328525e-02   -1.13129337e-01
13280    1.47330623e-02   -1.13119382e-01
13281    1.47334819e-02   -1.13099471e-01
13282    1.47343211e-02   -1.13059641e-01
13283    1.47345309e-02   -1.13049681e-01
13284    1.47349506e-02   -1.13029760e-01
13285    1.47357898e-02   -1.12989909e-01
13286    1.47359996e-02   -1.12979945e-01
13287    1.47364192e-02   -1.12960014e-01
13288    1.47372584e-02   -1.12920144e-01
13289    1.47374682e-02   -1.12910174e-01
13290    1.47378878e-02   -1.12890234e-01
13291    1.47387271e-02   -1.12850344e-01
13292    1.47389369e-02   -1.12840370e-01
13293    1.47393565e-02   -1.12820419e-01
13294    1.47401957e-02   -1.12780510e-01
13295    1.47404055e-02   -1.12770530e-01
13296    1.47408251e-02   -1.12750570e-01
13297    1.47416643e-02   -1.12710641e-01
13298    1.47418742e-02   -1.12700657e-01
13299    1.47422938e-02   -1.12680687e-01
13300    1.47431330e-02   -1.12640738e-01
13301    1.47433428e-02   -1.12630749e-01
13302    1.47437624e-02   -1.12610769e-01
13303    1.47446016e-02   -1.12570801e-01
13304    1.47448114e-02   -1.12560807e-01
13305    1.47452310e-02   -1.12540817e-01
13306    1.47460703e-02   -1.12500829e-01
13307    1.47462801e-02   -1.12490831e-01
13308    1.47466997e-02   -1.12470831e-01
13309    1.47475389e-02   -1.12430824e-01
13310    1.47477487e-02   -1.12420820e-01
13311    1.47481683e-02   -1.12400811e-01
13312    1.47490075e-02   -1.12360784e-01
13313    1.47492174e-02   -1.12350775e-01
13314    1.47496370e-02   -1.12330756e-01
13315    1.47504762e-02   -1.12290709e-01
13316    1.47506860e-02   -1.12280696e-01
13317    1.47511056e-02   -1.12260667e-01
13318    1.47519448e-02   -1.12220601e-01
13319    1.47521546e-02   -1.12210582e-01
13320    1.47525742e-02   -1.12190544e-01
13321    1.47534135e-02   -1.12150458e-01
13322    1.47536233e-02   -1.12140435e-01
13323    1.47540429e-02   -1.12120386e-01
13324    1.47548821e-02   -1.12080281e-01
13325    1.47550919e-02   -1.12070253e-01
13326    1.47555115e-02   -1.12050195e-01
13327    1.47563508e-02   -1.12010070e-01
13328    1.47565606e-02   -1.12000037e-01
13329    1.47569802e-02   -1.11979969e-01
13330    1.47578194e-02   -1.11939825e-01
13331    1.47580292e-02   -1.11929787e-01
13332    1.47584488e-02   -1.11909709e-01
13333    1.47592880e-02   -1.11869546e-01
13334    1.47594978e-02   -1.11859503e-01
13335    1.47599175e-02   -1.11839415e-01
13336    1.47607567e-02   -1.11799232e-01
13337    1.47609665e-02   -1.11789185e-01
13338    1.47613861e-02   -1.11769087e-01
13339    1.47622253e-02   -1.11728885e-01
13340    1.47624351e-02   -1.11718832e-01
13341    1.47628547e-02   -1.11698725e-01
13342    1.47636940e-02   -1.11658503e-01
13343    1.47639038e-02   -1.11648446e-01
13344    1.47643234e-02   -1.11628329e-01
13345    1.47651626e-02   -1.11588088e-01
13346    1.47653724e-02   -1.11578025e-01
13347    1.47657920e-02   -1.11557899e-01
13348    1.47666312e-02   -1.11517638e-01
13349    1.47668410e-02   -1.11507571e-01
13350    1.47672607e-02   -1.11487435e-01
13351    1.47680999e-02   -1.11447155e-01
13352    1.47683097e-02   -1.11437082e-01
13353    1.47687293e-02   -1.11416937e-01
13354    1.47695685e-02   -1.11376637e-01
13355    1.47712470e-02   -1.11296004e-01
13356    1.47716666e-02   -1.11275838e-01
13357    1.47725058e-02   -1.11235500e-01
13358    1.47727156e-02   -1.11225413e-01
13359    1.47731352e-02   -1.11205238e-01
13360    1.47739744e-02   -1.11164880e-01
13361    1.47756529e-02   -1.11084131e-01
13362    1.47760725e-02   -1.11063936e-01
13363    1.47769117e-02   -1.11023540e-01
13364    1.47771215e-02   -1.11013438e-01
13365    1.47775411e-02   -1.10993235e-01
13366    1.47783804e-02   -1.10952819e-01
13367    1.47800588e-02   -1.10871954e-01
13368    1.47804784e-02   -1.10851730e-01
13369    1.47813177e-02   -1.10811275e-01
13370    1.47815275e-02   -1.10801159e-01
13371    1.47819471e-02   -1.10780927e-01
13372    1.47827863e-02   -1.10740453e-01
13373    1.47844647e-02   -1.10659472e-01
13374    1.47848844e-02   -1.10639219e-01
13375    1.47857236e-02   -1.10598706e-01
13376    1.47859334e-02   -1.10588576e-01
13377    1.47863530e-02   -1.10568315e-01
13378    1.47871922e-02   -1.10527783e-01
13379    1.47888707e-02   -1.10446686e-01
13380    1.47892903e-02   -1.10426404e-01
13381    1.47901295e-02   -1.10385834e-01
13382    1.47903393e-02   -1.10375689e-01
13383    1.47907589e-02   -1.10355399e-01
13384    1.47915981e-02   -1.10314809e-01
13385    1.47932766e-02   -1.10233597e-01
13386    1.47936962e-02   -1.10213286e-01
13387    1.47945354e-02   -1.10172659e-01
13388    1.47962139e-02   -1.10091370e-01
13389    1.47966335e-02   -1.10071040e-01
13390    1.47974727e-02   -1.10030374e-01
13391    1.47991512e-02   -1.09949008e-01
13392    1.47995708e-02   -1.09928659e-01
13393    1.48004100e-02   -1.09887954e-01
13394    1.48020884e-02   -1.09806512e-01
13395    1.48025080e-02   -1.09786144e-01
13396    1.48033473e-02   -1.09745401e-01
13397    1.48050257e-02   -1.09663882e-01
13398    1.48054453e-02   -1.09643495e-01
13399    1.48062846e-02   -1.09602714e-01
13400    1.48079630e-02   -1.09521119e-01
13401    1.48083826e-02   -1.09500712e-01
13402    1.48092218e-02   -1.09459893e-01
13403    1.48109003e-02   -1.09378222e-01
13404    1.48113199e-02   -1.09357796e-01
13405    1.48121591e-02   -1.09316939e-01
13406    1.48138376e-02   -1.09235191e-01
13407    1.48142572e-02   -1.09214746e-01
13408    1.48150964e-02   -1.09173851e-01
13409    1.48167748e-02   -1.09092027e-01
13410    1.48171945e-02   -1.09071563e-01
13411    1.48180337e-02   -1.09030630e-01
13412    1.48197121e-02   -1.08948730e-01
13413    1.48201317e-02   -1.08928247e-01
13414    1.48209710e-02   -1.08887276e-01
13415    1.48226494e-02   -1.08805300e-01
13416    1.48230690e-02   -1.08784798e-01
13417    1.48239082e-02   -1.08743789e-01
13418    1.48255867e-02   -1.08661737e-01
13419    1.48260063e-02   -1.08641216e-01
13420    1.48268455e-02   -1.08600169e-01
13421    1.48285240e-02   -1.08518042e-01
13422    1.48289436e-02   -1.08497502e-01
13423    1.48297828e-02   -1.08456417e-01
13424    1.48314613e-02   -1.08374214e-01
13425    1.48318809e-02   -1.08353656e-01
13426    1.48327201e-02   -1.08312533e-01
13427    1.48343985e-02   -1.08230254e-01
13428    1.48348181e-02   -1.08209677e-01
13429    1.48356574e-02   -1.08168516e-01
13430    1.48373358e-02   -1.08086162e-01
13431    1.48377554e-02   -1.08065566e-01
13432    1.48385947e-02   -1.08024368e-01
13433    1.48402731e-02   -1.07941938e-01
13434    1.48436300e-02   -1.07776951e-01
13435    1.48444692e-02   -1.07735673e-01
13436    1.48461477e-02   -1.07653095e-01
13437    1.48465673e-02   -1.07632442e-01
13438    1.48474065e-02   -1.07591132e-01
13439    1.48490849e-02   -1.07508477e-01
13440    1.48524418e-02   -1.07343040e-01
13441    1.48532811e-02   -1.07301650e-01
13442    1.48549595e-02   -1.07218847e-01
13443    1.48583164e-02   -1.07053111e-01
13444    1.48591556e-02   -1.07011646e-01
13445    1.48608341e-02   -1.06928694e-01
13446    1.48641910e-02   -1.06762660e-01
13447    1.48650302e-02   -1.06721121e-01
13448    1.48667086e-02   -1.06638020e-01
13449    1.48700655e-02   -1.06471688e-01
13450    1.48709048e-02   -1.06430075e-01
13451    1.48725832e-02   -1.06346826e-01
13452    1.48759401e-02   -1.06180197e-01
13453    1.48767793e-02   -1.06138510e-01
13454    1.48784578e-02   -1.06055113e-01
13455    1.48818147e-02   -1.05888189e-01
13456    1.48826539e-02   -1.05846428e-01
13457    1.48843323e-02   -1.05762883e-01
13458    1.48876892e-02   -1.05595664e-01
13459    1.48944030e-02   -1.05260721e-01
13460    1.48960815e-02   -1.05176869e-01
13461    1.48994384e-02   -1.05009069e-01
13462    1.49061521e-02   -1.04672958e-01
13463    1.49078306e-02   -1.04588814e-01
13464    1.49111875e-02   -1.04420430e-01
13465    1.49179013e-02   -1.04083155e-01
13466    1.49313288e-02   -1.03406613e-01
13467    1.49581840e-02   -1.02045658e-01
13468    1.50118943e-02   -9.92927800e-02
13469    1.51193149e-02   -9.36673502e-02
13470    1.53341561e-02   -8.19724073e-02
13471    1.55489973e-02   -6.97544777e-02
13472    1.57638385e-02   -5.71032178e-02
13473    1.59786797e-02   -4.41148819e-02
13474    1.61720368e-02   -3.22277020e-02
13475    1.63389558e-02   -2.18883569e-02
13476    1.64770638e-02   -1.33342906e-02
13477    1.65890807e-02   -6.43497146e-03
13478    1.66798040e-02   -8.99396311e-04
13479    1.67536409e-02    3.62005464e-03
13480    1.68186945e-02    7.69198233e-03
13481    1.68837480e-02    1.18388513e-02
13482    1.69488015e-02    1.60150815e-02
13483    1.70138551e-02    2.02066022e-02
13484    1.70203120e-02    2.06231463e-02
13485    1.70267689e-02    2.10396905e-02
13486    1.70332259e-02    2.14562572e-02
13487    1.70461398e-02    2.22894223e-02
13488    1.70590536e-02    2.31225806e-02
13489    1.70719675e-02    2.39556674e-02
13490    1.70848814e-02    2.47886190e-02
13491    1.70977953e-02    2.56213729e-02
13492    1.71107092e-02    2.64538684e-02
13493    1.71365369e-02    2.81178283e-02
13494    1.71623647e-02    2.97800764e-02
13495    1.71881924e-02    3.14401816e-02
13496    1.72140202e-02    3.30977435e-02
13497    1.72398480e-02    3.47523899e-02
13498    1.72656757e-02    3.64037746e-02
13499    1.72915035e-02    3.80515756e-02
13500    1.73173313e-02    3.96954929e-02
13501    1.73431590e-02    4.13352470e-02
13502    1.73948145e-02    4.46011918e-02
13503    1.74464701e-02    4.78476243e-02
13504    1.74981256e-02    5.10727939e-02
13505    1.75497811e-02    5.42751825e-02
13506    1.76014366e-02    5.74534119e-02
13507    1.76530922e-02    6.06062096e-02
13508    1.77047477e-02    6.37323847e-02
13509    1.77564032e-02    6.68308091e-02
13510    1.78080587e-02    6.99004032e-02
13511    1.78597142e-02    7.29401246e-02
13512    1.79113698e-02    7.59489594e-02
13513    1.80146808e-02    8.18700319e-02
13514    1.81179919e-02    8.76560227e-02
13515    1.82213029e-02    9.32991010e-02
13516    1.83246139e-02    9.87920215e-02
13517    1.84279250e-02    1.04127444e-01
13518    1.85312360e-02    1.09298277e-01
13519    1.86345471e-02    1.14297503e-01
13520    1.87378581e-02    1.19118303e-01
13521    1.88411692e-02    1.23754010e-01
13522    1.90477913e-02    1.32444562e-01
13523    1.92544134e-02    1.40320422e-01
13524    1.92802411e-02    1.41244162e-01
13525    1.93318966e-02    1.43054967e-01
