Index        TIME               V(VOUT)              V(IN)               V(1)        
1319     2.1066982421e-05    2.4543228098e+00    1.2866573864e+00    1.3083981248e+00
1320     2.1067054614e-05    2.4175269195e+00    1.3342201723e+00    1.3560450297e+00
1321     2.1067126806e-05    2.3763459824e+00    1.3817546329e+00    1.4036919346e+00
1322     2.1067198998e-05    2.3300973872e+00    1.4292538679e+00    1.4513388395e+00
1323     2.1067271191e-05    2.2782434102e+00    1.4767104120e+00    1.4989857444e+00
1324     2.1067343383e-05    2.2205969214e+00    1.5241324546e+00    1.5466326493e+00
1325     2.1067415575e-05    2.1573884291e+00    1.5715388296e+00    1.5942795542e+00
1326     2.1067487767e-05    2.0892513063e+00    1.6189563349e+00    1.6419264590e+00
1327     2.1067559960e-05    2.0170514647e+00    1.6664058344e+00    1.6895733639e+00
1328     2.1067632152e-05    1.9417110495e+00    1.7138986349e+00    1.7372202688e+00
1329     2.1067704344e-05    1.8640703158e+00    1.7614367609e+00    1.7848671737e+00
1330     2.1067776536e-05    1.7848393859e+00    1.8090182412e+00    1.8325140786e+00
1331     2.1067848729e-05    1.7046050557e+00    1.8566401833e+00    1.8801609835e+00
1332     2.1067993113e-05    1.5431776865e+00    1.9519889688e+00    1.9754547933e+00
1333     2.1068137498e-05    1.3837275781e+00    2.0475124296e+00    2.0707486030e+00
1334     2.1068281882e-05    1.2315336763e+00    2.1431781838e+00    2.1660424128e+00
1335     2.1068301855e-05    1.2114433235e+00    2.1564053243e+00    2.1792244605e+00
1336     2.1068321828e-05    1.1915615804e+00    2.1696382275e+00    2.1924065082e+00
1337     2.1068361774e-05    1.1528531605e+00    2.1961082216e+00    2.2187706035e+00
1338     2.1068401719e-05    1.1155158677e+00    2.2225564646e+00    2.2451346989e+00
1339     2.1068441665e-05    1.0796682288e+00    2.2489863227e+00    2.2714987942e+00
1340     2.1068481610e-05    1.0453764016e+00    2.2753963747e+00    2.2978628896e+00
1341     2.1068521556e-05    1.0126779357e+00    2.3017894785e+00    2.3242269849e+00
1342     2.1068561502e-05    9.8156796496e-01    2.3281697567e+00    2.3505910803e+00
1343     2.1068601447e-05    9.5201066480e-01    2.3545429472e+00    2.3769551756e+00
1344     2.1068641393e-05    9.2394486111e-01    2.3809147634e+00    2.4033192710e+00
1345     2.1068681338e-05    8.9729383738e-01    2.4072903011e+00    2.4296833663e+00
1346     2.1068721284e-05    8.7197251830e-01    2.4336734381e+00    2.4560474617e+00
1347     2.1068761230e-05    8.4789376173e-01    2.4600667861e+00    2.4824115570e+00
1348     2.1068801175e-05    8.2497257188e-01    2.4864718030e+00    2.5087756524e+00
1349     2.1068841121e-05    8.0312900733e-01    2.5128890707e+00    2.5351397478e+00
1350     2.1068881066e-05    7.8228986495e-01    2.5393185810e+00    2.5615038431e+00
1351     2.1068921012e-05    7.6238960146e-01    2.5657599992e+00    2.5878679385e+00
1352     2.1068960958e-05    7.4337070135e-01    2.5922128633e+00    2.6142320338e+00
1353     2.1069000903e-05    7.2518372555e-01    2.6186767310e+00    2.6405961292e+00
1354     2.1069080794e-05    6.9114689584e-01    2.6716332472e+00    2.6933243199e+00
1355     2.1069160686e-05    6.6004033016e-01    2.7246362183e+00    2.7460525106e+00
1356     2.1069240577e-05    6.3173802158e-01    2.7776840973e+00    2.7987807013e+00
1357     2.1069320468e-05    6.0623318755e-01    2.8307861140e+00    2.8515088920e+00
1358     2.1069400359e-05    5.8363517946e-01    2.8839540627e+00    2.9042370827e+00
1359     2.1069480250e-05    5.6418051649e-01    2.9372061791e+00    2.9569652734e+00
1360     2.1069560142e-05    5.4823391137e-01    2.9905689509e+00    3.0096934641e+00
1361     2.1069640033e-05    5.3626915327e-01    3.0440844876e+00    3.0624216548e+00
1362     2.1069719924e-05    5.2879938155e-01    3.0978168303e+00    3.1151498455e+00
1363     2.1069799815e-05    5.2603056202e-01    3.1517892288e+00    3.1678780362e+00
1364     2.1069879706e-05    5.2709262267e-01    3.2057227062e+00    3.2206062269e+00
1365     2.1069959598e-05    5.3013842606e-01    3.2591012036e+00    3.2733344176e+00
1366     2.1070000000e-05    5.3199284150e-01    3.2858777634e+00    3.3000000000e+00
1367     2.1070004160e-05    5.3216035894e-01    3.2881838287e+00    3.3000000000e+00
1368     2.1070007543e-05    5.3227864944e-01    3.2898018607e+00    3.3000000000e+00
1369     2.1070010925e-05    5.3238864887e-01    3.2913010429e+00    3.3000000000e+00
1370     2.1070017690e-05    5.3256510376e-01    3.2936826855e+00    3.3000000000e+00
1371     2.1070024454e-05    5.3269451619e-01    3.2954105544e+00    3.3000000000e+00
1372     2.1070037984e-05    5.3286099771e-01    3.2976139613e+00    3.3000000000e+00
1373     2.1070065043e-05    5.3300081027e-01    3.2994467168e+00    3.3000000000e+00
1374     2.1070119160e-05    5.3304553798e-01    3.3000291461e+00    3.3000000000e+00
1375     2.1070173277e-05    5.3304005633e-01    3.2999582754e+00    3.3000000000e+00
1376     2.1070227395e-05    5.3304074774e-01    3.2999669105e+00    3.3000000000e+00
1377     2.1070281512e-05    5.3304064729e-01    3.2999658517e+00    3.3000000000e+00
1378     2.1070389747e-05    5.3304067438e-01    3.2999660225e+00    3.3000000000e+00
1379     2.1070606216e-05    5.3304065561e-01    3.2999659331e+00    3.3000000000e+00
1380     2.1071039155e-05    5.3304067175e-01    3.2999659998e+00    3.3000000000e+00
1381     2.1071905032e-05    5.3304065670e-01    3.2999659418e+00    3.3000000000e+00
1382     2.1073636788e-05    5.3304067125e-01    3.2999659960e+00    3.3000000000e+00
1383     2.1077100298e-05    5.3304065693e-01    3.2999659436e+00    3.3000000000e+00
1384     2.1084027319e-05    5.3304067113e-01    3.2999659951e+00    3.3000000000e+00
1385     2.1097881360e-05    5.3304065699e-01    3.2999659441e+00    3.3000000000e+00
1386     2.1125589443e-05    5.3304067110e-01    3.2999659949e+00    3.3000000000e+00
1387     2.1181005608e-05    5.3304065701e-01    3.2999659442e+00    3.3000000000e+00
1388     2.1291837939e-05    5.3304067110e-01    3.2999659948e+00    3.3000000000e+00
1389     2.1513502600e-05    5.3304065701e-01    3.2999659442e+00    3.3000000000e+00
1390     2.1814502600e-05    5.3304067109e-01    3.2999659948e+00    3.3000000000e+00
1391     2.2115502600e-05    5.3304065701e-01    3.2999659442e+00    3.3000000000e+00
1392     2.2416502600e-05    5.3304067109e-01    3.2999659948e+00    3.3000000000e+00
1393     2.2570000000e-05    5.3304065701e-01    3.2999659442e+00    3.3000000000e+00
1394     2.2570007812e-05    5.3294001097e-01    3.2985786474e+00    3.2948437500e+00
1395     2.2570015546e-05    5.3276674482e-01    3.2962090367e+00    3.2897396827e+00
1396     2.2570023279e-05    5.3253957376e-01    3.2931097502e+00    3.2846356155e+00
1397     2.2570031013e-05    5.3229019440e-01    3.2897028846e+00    3.2795315482e+00
1398     2.2570046480e-05    5.3169678842e-01    3.2815362945e+00    3.2693234137e+00
1399     2.2570061947e-05    5.3103575478e-01    3.2722935611e+00    3.2591152792e+00
1400     2.2570077413e-05    5.3035568928e-01    3.2625551798e+00    3.2489071447e+00
1401     2.2570108347e-05    5.2902568661e-01    3.2425491407e+00    3.2284908757e+00
1402     2.2570139281e-05    5.2780044672e-01    3.2223190469e+00    3.2080746067e+00
1403     2.2570201148e-05    5.2596024383e-01    3.1819442155e+00    3.1672420687e+00
1404     2.2570263016e-05    5.2551921093e-01    3.1418621105e+00    3.1264095307e+00
1405     2.2570324883e-05    5.2724909745e-01    3.1019323824e+00    3.0855769927e+00
1406     2.2570386751e-05    5.3156970177e-01    3.0619628253e+00    3.0447444547e+00
1407     2.2570448618e-05    5.3853173406e-01    3.0218790180e+00    3.0039119167e+00
1408     2.2570510486e-05    5.4798262418e-01    2.9816804591e+00    2.9630793786e+00
1409     2.2570572353e-05    5.5972171789e-01    2.9413890486e+00    2.9222468406e+00
1410     2.2570634221e-05    5.7354856261e-01    2.9010231254e+00    2.8814143026e+00
1411     2.2570696088e-05    5.8929482604e-01    2.8605974140e+00    2.8405817646e+00
1412     2.2570757956e-05    6.0682706931e-01    2.8201219046e+00    2.7997492266e+00
1413     2.2570819823e-05    6.2605376149e-01    2.7796047544e+00    2.7589166886e+00
1414     2.2570881691e-05    6.4692197613e-01    2.7390519535e+00    2.7180841506e+00
1415     2.2570943558e-05    6.6941874028e-01    2.6984684193e+00    2.6772516126e+00
1416     2.2571005426e-05    6.9356878477e-01    2.6578575222e+00    2.6364190745e+00
1417     2.2571067293e-05    7.1943611245e-01    2.6172214963e+00    2.5955865365e+00
1418     2.2571129161e-05    7.4712445881e-01    2.5765611842e+00    2.5547539985e+00
1419     2.2571191028e-05    7.7677987556e-01    2.5358763204e+00    2.5139214605e+00
1420     2.2571252896e-05    8.0859195340e-01    2.4951656152e+00    2.4730889225e+00
1421     2.2571314763e-05    8.4279387274e-01    2.4544273700e+00    2.4322563845e+00
1422     2.2571376631e-05    8.7965703967e-01    2.4136604575e+00    2.3914238465e+00
1423     2.2571438498e-05    9.1947689884e-01    2.3728661417e+00    2.3505913085e+00
1424     2.2571500365e-05    9.6254414556e-01    2.3320504617e+00    2.3097587704e+00
1425     2.2571562233e-05    1.0090989494e+00    2.2912263813e+00    2.2689262324e+00
1426     2.2571624100e-05    1.0592732263e+00    2.2504134295e+00    2.2280936944e+00
1427     2.2571685968e-05    1.1130397468e+00    2.2096324498e+00    2.1872611564e+00
1428     2.2571747835e-05    1.1701933570e+00    2.1688966661e+00    2.1464286184e+00
1429     2.2571809703e-05    1.2303776933e+00    2.1282045650e+00    2.1055960804e+00
1430     2.2571871570e-05    1.2931437921e+00    2.0875405493e+00    2.0647635424e+00
1431     2.2571933438e-05    1.3580107771e+00    2.0468831318e+00    2.0239310044e+00
1432     2.2571995305e-05    1.4245089765e+00    2.0062136365e+00    1.9830984663e+00
1433     2.2572057173e-05    1.4922034084e+00    1.9655203108e+00    1.9422659283e+00
1434     2.2572180908e-05    1.6296175155e+00    1.8840539818e+00    1.8606008523e+00
1435     2.2572304643e-05    1.7676485461e+00    1.8024610304e+00    1.7789357763e+00
1436     2.2572428378e-05    1.9037037498e+00    1.7207556256e+00    1.6972707002e+00
1437     2.2572552113e-05    2.0347822526e+00    1.6389324870e+00    1.6156056242e+00
1438     2.2572663474e-05    2.1450117760e+00    1.5651732783e+00    1.5421070558e+00
1439     2.2572756280e-05    2.2284779835e+00    1.5036327784e+00    1.4808552231e+00
1440     2.2572834773e-05    2.2916336674e+00    1.4515654366e+00    1.4290497101e+00
1441     2.2572905417e-05    2.3422605519e+00    1.4047239377e+00    1.3824247483e+00
1442     2.2572976061e-05    2.3872316233e+00    1.3579170877e+00    1.3357997865e+00
1443     2.2573046705e-05    2.4271528646e+00    1.3111501141e+00    1.2891748248e+00
1444     2.2573117349e-05    2.4627851146e+00    1.2644166080e+00    1.2425498630e+00
1445     2.2573187993e-05    2.4948891737e+00    1.2177071287e+00    1.1959249012e+00
1446     2.2573258636e-05    2.5241335669e+00    1.1710124306e+00    1.1492999395e+00
1447     2.2573329280e-05    2.5510755738e+00    1.1243262928e+00    1.1026749777e+00
1448     2.2573399924e-05    2.5761627284e+00    1.0776443775e+00    1.0560500160e+00
1449     2.2573470568e-05    2.5997513312e+00    1.0309640538e+00    1.0094250542e+00
1450     2.2573541212e-05    2.6221218390e+00    9.8428329335e-01    9.6280009243e-01
1451     2.2573611856e-05    2.6434951590e+00    9.3760067596e-01    9.1617513067e-01
1452     2.2573753144e-05    2.6839038153e+00    8.4422600801e-01    8.2292520714e-01
1453     2.2573894431e-05    2.7219159620e+00    7.5082348193e-01    7.2967528362e-01
1454     2.2574035719e-05    2.7580295183e+00    6.5737891377e-01    6.3642536009e-01
1455     2.2574177007e-05    2.7923262400e+00    5.6386085827e-01    5.4317543656e-01
1456     2.2574318295e-05    2.8244871638e+00    4.7022676758e-01    4.4992551304e-01
1457     2.2574459582e-05    2.8536048096e+00    3.7640302628e-01    3.5667558951e-01
1458     2.2574600870e-05    2.8778481097e+00    2.8229409984e-01    2.6342566599e-01
1459     2.2574728029e-05    2.8930535581e+00    1.9721538824e-01    1.7950073481e-01
1460     2.2574841626e-05    2.8994198492e+00    1.2071755047e-01    1.0452683987e-01
1461     2.2574943649e-05    2.8996468866e+00    5.1823761164e-02    3.7191720602e-02
1462     2.2575000000e-05    2.8984981115e+00    1.4183289795e-02   -5.2713389209e-13
1463     2.2575004874e-05    2.8984136420e+00    1.1547824288e-02    0.0000000000e+00
1464     2.2575008692e-05    2.8983581204e+00    9.7959117901e-03    0.0000000000e+00
1465     2.2575012511e-05    2.8983071523e+00    8.1873833783e-03    0.0000000000e+00
1466     2.2575020148e-05    2.8982278019e+00    5.7033064571e-03    0.0000000000e+00
1467     2.2575027785e-05    2.8981715074e+00    3.9747484383e-03    0.0000000000e+00
1468     2.2575043059e-05    2.8981021549e+00    1.8884091470e-03    0.0000000000e+00
1469     2.2575073608e-05    2.8980493939e+00    3.3545539669e-04    0.0000000000e+00
1470     2.2575134704e-05    2.8980371933e+00   -1.9774114661e-05    0.0000000000e+00
1471     2.2575189692e-05    2.8980393206e+00    4.1750990233e-05    0.0000000000e+00
1472     2.2575244679e-05    2.8980390351e+00    3.3767398303e-05    0.0000000000e+00
1473     2.2575354653e-05    2.8980390898e+00    3.5094098833e-05    0.0000000000e+00
1474     2.2575574602e-05    2.8980390580e+00    3.4408517040e-05    0.0000000000e+00
1475     2.2576014499e-05    2.8980390832e+00    3.4914252731e-05    0.0000000000e+00
1476     2.2576894294e-05    2.8980390606e+00    3.4477804441e-05    0.0000000000e+00
1477     2.2578653884e-05    2.8980390821e+00    3.4883676603e-05    0.0000000000e+00
1478     2.2582173063e-05    2.8980390611e+00    3.4492184448e-05    0.0000000000e+00
1479     2.2589211421e-05    2.8980390818e+00    3.4876701391e-05    0.0000000000e+00
1480     2.2603288138e-05    2.8980390613e+00    3.4495619806e-05    0.0000000000e+00
1481     2.2631441571e-05    2.8980390817e+00    3.4874996598e-05    0.0000000000e+00
1482     2.2687748437e-05    2.8980390613e+00    3.4496469003e-05    0.0000000000e+00
1483     2.2800362170e-05    2.8980390817e+00    3.4874572797e-05    0.0000000000e+00
1484     2.3025589635e-05    2.8980390613e+00    3.4496680705e-05    0.0000000000e+00
1485     2.3326589635e-05    2.8980390817e+00    3.4874449490e-05    0.0000000000e+00
1486     2.3627589635e-05    2.8980390613e+00    3.4496786221e-05    0.0000000000e+00
1487     2.3928589635e-05    2.8980390817e+00    3.4874344003e-05    0.0000000000e+00
1488     2.4075000000e-05    2.8980390613e+00    3.4496947329e-05    0.0000000000e+00
1489     2.4075007812e-05    2.8981083423e+00    1.4296953595e-03    5.1562499995e-03
1490     2.4075015559e-05    2.8982176268e+00    3.8121858944e-03    1.0268614048e-02
1491     2.4075023305e-05    2.8983524589e+00    6.9234220911e-03    1.5380978097e-02
1492     2.4075031051e-05    2.8984964226e+00    1.0339953047e-02    2.0493342145e-02
1493     2.4075046543e-05    2.8988177825e+00    1.8516012703e-02    3.0718070240e-02
1494     2.4075062035e-05    2.8991513017e+00    2.7752977487e-02    4.0942798335e-02
1495     2.4075093019e-05    2.8997563067e+00    4.7360089761e-02    6.1392254524e-02
1496     2.4075124003e-05    2.9002002277e+00    6.7466183434e-02    8.1841710714e-02
1497     2.4075185971e-05    2.9002687142e+00    1.0767144234e-01    1.2274062309e-01
1498     2.4075247939e-05    2.8987611114e+00    1.4770447347e-01    1.6363953547e-01
1499     2.4075309907e-05    2.8952767043e+00    1.8775670970e-01    2.0453844785e-01
1500     2.4075371875e-05    2.8897829787e+00    2.2792923944e-01    2.4543736023e-01
1501     2.4075433843e-05    2.8824361958e+00    2.6822026988e-01    2.8633627261e-01
1502     2.4075495811e-05    2.8734950689e+00    3.0861037177e-01    3.2723518499e-01
1503     2.4075557779e-05    2.8632186121e+00    3.4907750419e-01    3.6813409737e-01
1504     2.4075619747e-05    2.8518557726e+00    3.8961000491e-01    4.0903300975e-01
1505     2.4075681715e-05    2.8396085628e+00    4.3019747663e-01    4.4993192213e-01
1506     2.4075805651e-05    2.8130910727e+00    5.1149701963e-01    5.3172974689e-01
1507     2.4076053523e-05    2.7544185803e+00    6.7446750695e-01    6.9532539641e-01
1508     2.4076301396e-05    2.6899085138e+00    8.3776269646e-01    8.5892104593e-01
1509     2.4076549268e-05    2.6182411009e+00    1.0011171807e+00    1.0225166954e+00
1510     2.4076585364e-05    2.6069202926e+00    1.0249236250e+00    1.0463401479e+00
1511     2.4076621460e-05    2.5953492765e+00    1.0487211209e+00    1.0701636003e+00
1512     2.4076693652e-05    2.5711392277e+00    1.0963065276e+00    1.1178105052e+00
1513     2.4076765845e-05    2.5453755556e+00    1.1439028677e+00    1.1654574101e+00
1514     2.4076838037e-05    2.5176282442e+00    1.1914914922e+00    1.2131043150e+00
1515     2.4076910229e-05    2.4874777166e+00    1.2390808366e+00    1.2607512199e+00
1516     2.4076982421e-05    2.4543228098e+00    1.2866573864e+00    1.3083981248e+00
1517     2.4077054614e-05    2.4175269195e+00    1.3342201723e+00    1.3560450297e+00
1518     2.4077126806e-05    2.3763459824e+00    1.3817546328e+00    1.4036919346e+00
1519     2.4077198998e-05    2.3300973872e+00    1.4292538679e+00    1.4513388395e+00
1520     2.4077271191e-05    2.2782434102e+00    1.4767104120e+00    1.4989857444e+00
1521     2.4077343383e-05    2.2205969214e+00    1.5241324546e+00    1.5466326493e+00
1522     2.4077415575e-05    2.1573884291e+00    1.5715388296e+00    1.5942795541e+00
1523     2.4077487767e-05    2.0892513063e+00    1.6189563349e+00    1.6419264590e+00
1524     2.4077559960e-05    2.0170514647e+00    1.6664058344e+00    1.6895733639e+00
1525     2.4077632152e-05    1.9417110495e+00    1.7138986349e+00    1.7372202688e+00
1526     2.4077704344e-05    1.8640703158e+00    1.7614367610e+00    1.7848671737e+00
1527     2.4077776536e-05    1.7848393859e+00    1.8090182412e+00    1.8325140786e+00
1528     2.4077848729e-05    1.7046050557e+00    1.8566401833e+00    1.8801609835e+00
1529     2.4077993113e-05    1.5431776864e+00    1.9519889688e+00    1.9754547933e+00
1530     2.4078137498e-05    1.3837275780e+00    2.0475124296e+00    2.0707486031e+00
1531     2.4078281882e-05    1.2315336762e+00    2.1431781838e+00    2.1660424129e+00
1532     2.4078301855e-05    1.2114433235e+00    2.1564053243e+00    2.1792244605e+00
1533     2.4078321828e-05    1.1915615803e+00    2.1696382276e+00    2.1924065082e+00
1534     2.4078361774e-05    1.1528531605e+00    2.1961082217e+00    2.2187706036e+00
1535     2.4078401719e-05    1.1155158676e+00    2.2225564647e+00    2.2451346989e+00
1536     2.4078441665e-05    1.0796682287e+00    2.2489863227e+00    2.2714987943e+00
1537     2.4078481610e-05    1.0453764015e+00    2.2753963747e+00    2.2978628896e+00
1538     2.4078521556e-05    1.0126779357e+00    2.3017894785e+00    2.3242269850e+00
1539     2.4078561502e-05    9.8156796490e-01    2.3281697567e+00    2.3505910803e+00
1540     2.4078601447e-05    9.5201066475e-01    2.3545429472e+00    2.3769551757e+00
1541     2.4078641393e-05    9.2394486106e-01    2.3809147635e+00    2.4033192710e+00
1542     2.4078681338e-05    8.9729383733e-01    2.4072903012e+00    2.4296833664e+00
1543     2.4078721284e-05    8.7197251825e-01    2.4336734381e+00    2.4560474617e+00
1544     2.4078761230e-05    8.4789376168e-01    2.4600667862e+00    2.4824115571e+00
1545     2.4078801175e-05    8.2497257184e-01    2.4864718030e+00    2.5087756524e+00
1546     2.4078841121e-05    8.0312900729e-01    2.5128890707e+00    2.5351397478e+00
1547     2.4078881066e-05    7.8228986491e-01    2.5393185810e+00    2.5615038432e+00
1548     2.4078921012e-05    7.6238960142e-01    2.5657599993e+00    2.5878679385e+00
1549     2.4078960958e-05    7.4337070131e-01    2.5922128633e+00    2.6142320339e+00
1550     2.4079000903e-05    7.2518372551e-01    2.6186767310e+00    2.6405961292e+00
1551     2.4079080794e-05    6.9114689581e-01    2.6716332473e+00    2.6933243199e+00
1552     2.4079160686e-05    6.6004033013e-01    2.7246362184e+00    2.7460525106e+00
1553     2.4079240577e-05    6.3173802155e-01    2.7776840973e+00    2.7987807013e+00
1554     2.4079320468e-05    6.0623318753e-01    2.8307861141e+00    2.8515088920e+00
1555     2.4079400359e-05    5.8363517943e-01    2.8839540627e+00    2.9042370827e+00
1556     2.4079480250e-05    5.6418051647e-01    2.9372061792e+00    2.9569652735e+00
1557     2.4079560142e-05    5.4823391136e-01    2.9905689509e+00    3.0096934642e+00
1558     2.4079640033e-05    5.3626915325e-01    3.0440844877e+00    3.0624216549e+00
1559     2.4079719924e-05    5.2879938155e-01    3.0978168304e+00    3.1151498456e+00
1560     2.4079799815e-05    5.2603056201e-01    3.1517892288e+00    3.1678780363e+00
1561     2.4079879706e-05    5.2709262268e-01    3.2057227062e+00    3.2206062270e+00
1562     2.4079959598e-05    5.3013842606e-01    3.2591012037e+00    3.2733344177e+00
1563     2.4080000000e-05    5.3199284150e-01    3.2858777634e+00    3.3000000000e+00
1564     2.4080004160e-05    5.3216035894e-01    3.2881838287e+00    3.3000000000e+00
1565     2.4080007543e-05    5.3227864944e-01    3.2898018607e+00    3.3000000000e+00
1566     2.4080010925e-05    5.3238864887e-01    3.2913010429e+00    3.3000000000e+00
1567     2.4080017690e-05    5.3256510376e-01    3.2936826855e+00    3.3000000000e+00
1568     2.4080024454e-05    5.3269451619e-01    3.2954105544e+00    3.3000000000e+00
1569     2.4080037984e-05    5.3286099771e-01    3.2976139613e+00    3.3000000000e+00
1570     2.4080065043e-05    5.3300081027e-01    3.2994467168e+00    3.3000000000e+00
1571     2.4080119160e-05    5.3304553798e-01    3.3000291461e+00    3.3000000000e+00
1572     2.4080173277e-05    5.3304005633e-01    3.2999582754e+00    3.3000000000e+00
1573     2.4080227395e-05    5.3304074774e-01    3.2999669105e+00    3.3000000000e+00
1574     2.4080281512e-05    5.3304064729e-01    3.2999658517e+00    3.3000000000e+00
1575     2.4080389747e-05    5.3304067438e-01    3.2999660225e+00    3.3000000000e+00
1576     2.4080606216e-05    5.3304065561e-01    3.2999659331e+00    3.3000000000e+00
1577     2.4081039155e-05    5.3304067175e-01    3.2999659998e+00    3.3000000000e+00
1578     2.4081905032e-05    5.3304065670e-01    3.2999659418e+00    3.3000000000e+00
1579     2.4083636788e-05    5.3304067125e-01    3.2999659960e+00    3.3000000000e+00
1580     2.4087100298e-05    5.3304065693e-01    3.2999659436e+00    3.3000000000e+00
1581     2.4094027319e-05    5.3304067113e-01    3.2999659951e+00    3.3000000000e+00
1582     2.4107881360e-05    5.3304065699e-01    3.2999659441e+00    3.3000000000e+00
1583     2.4135589443e-05    5.3304067110e-01    3.2999659949e+00    3.3000000000e+00
1584     2.4191005608e-05    5.3304065701e-01    3.2999659442e+00    3.3000000000e+00
1585     2.4301837938e-05    5.3304067110e-01    3.2999659948e+00    3.3000000000e+00
1586     2.4523502600e-05    5.3304065701e-01    3.2999659442e+00    3.3000000000e+00
1587     2.4824502600e-05    5.3304067109e-01    3.2999659948e+00    3.3000000000e+00
1588     2.5125502600e-05    5.3304065701e-01    3.2999659442e+00    3.3000000000e+00
1589     2.5426502600e-05    5.3304067109e-01    3.2999659948e+00    3.3000000000e+00
1590     2.5580000000e-05    5.3304065701e-01    3.2999659443e+00    3.3000000000e+00
1591     2.5580007812e-05    5.3294001097e-01    3.2985786474e+00    3.2948437500e+00
1592     2.5580015546e-05    5.3276674482e-01    3.2962090367e+00    3.2897396827e+00
1593     2.5580023279e-05    5.3253957376e-01    3.2931097502e+00    3.2846356155e+00
1594     2.5580031013e-05    5.3229019440e-01    3.2897028846e+00    3.2795315482e+00
1595     2.5580046480e-05    5.3169678842e-01    3.2815362945e+00    3.2693234137e+00
1596     2.5580061947e-05    5.3103575478e-01    3.2722935611e+00    3.2591152792e+00
1597     2.5580077413e-05    5.3035568928e-01    3.2625551798e+00    3.2489071447e+00
1598     2.5580108347e-05    5.2902568661e-01    3.2425491407e+00    3.2284908757e+00
1599     2.5580139281e-05    5.2780044672e-01    3.2223190469e+00    3.2080746067e+00
1600     2.5580201148e-05    5.2596024383e-01    3.1819442155e+00    3.1672420687e+00
1601     2.5580263016e-05    5.2551921093e-01    3.1418621105e+00    3.1264095307e+00
1602     2.5580324883e-05    5.2724909745e-01    3.1019323824e+00    3.0855769927e+00
1603     2.5580386751e-05    5.3156970177e-01    3.0619628253e+00    3.0447444547e+00
1604     2.5580448618e-05    5.3853173406e-01    3.0218790180e+00    3.0039119167e+00
1605     2.5580510486e-05    5.4798262418e-01    2.9816804591e+00    2.9630793786e+00
1606     2.5580572353e-05    5.5972171789e-01    2.9413890486e+00    2.9222468406e+00
1607     2.5580634221e-05    5.7354856261e-01    2.9010231254e+00    2.8814143026e+00
1608     2.5580696088e-05    5.8929482604e-01    2.8605974140e+00    2.8405817646e+00
1609     2.5580757956e-05    6.0682706931e-01    2.8201219046e+00    2.7997492266e+00
1610     2.5580819823e-05    6.2605376149e-01    2.7796047544e+00    2.7589166886e+00
1611     2.5580881691e-05    6.4692197613e-01    2.7390519535e+00    2.7180841506e+00
1612     2.5580943558e-05    6.6941874028e-01    2.6984684193e+00    2.6772516126e+00
1613     2.5581005426e-05    6.9356878476e-01    2.6578575222e+00    2.6364190745e+00
1614     2.5581067293e-05    7.1943611245e-01    2.6172214963e+00    2.5955865365e+00
1615     2.5581129161e-05    7.4712445881e-01    2.5765611842e+00    2.5547539985e+00
1616     2.5581191028e-05    7.7677987556e-01    2.5358763204e+00    2.5139214605e+00
1617     2.5581252896e-05    8.0859195340e-01    2.4951656152e+00    2.4730889225e+00
1618     2.5581314763e-05    8.4279387274e-01    2.4544273700e+00    2.4322563845e+00
1619     2.5581376631e-05    8.7965703967e-01    2.4136604575e+00    2.3914238465e+00
1620     2.5581438498e-05    9.1947689884e-01    2.3728661417e+00    2.3505913085e+00
1621     2.5581500365e-05    9.6254414555e-01    2.3320504617e+00    2.3097587704e+00
1622     2.5581562233e-05    1.0090989494e+00    2.2912263813e+00    2.2689262324e+00
1623     2.5581624100e-05    1.0592732263e+00    2.2504134295e+00    2.2280936944e+00
1624     2.5581685968e-05    1.1130397468e+00    2.2096324498e+00    2.1872611564e+00
1625     2.5581747835e-05    1.1701933570e+00    2.1688966661e+00    2.1464286184e+00
1626     2.5581809703e-05    1.2303776933e+00    2.1282045650e+00    2.1055960804e+00
1627     2.5581871570e-05    1.2931437921e+00    2.0875405493e+00    2.0647635424e+00
1628     2.5581933438e-05    1.3580107771e+00    2.0468831318e+00    2.0239310044e+00
1629     2.5581995305e-05    1.4245089765e+00    2.0062136365e+00    1.9830984663e+00
1630     2.5582057173e-05    1.4922034084e+00    1.9655203108e+00    1.9422659283e+00
1631     2.5582180908e-05    1.6296175155e+00    1.8840539818e+00    1.8606008523e+00
1632     2.5582304643e-05    1.7676485461e+00    1.8024610304e+00    1.7789357763e+00
1633     2.5582428378e-05    1.9037037498e+00    1.7207556256e+00    1.6972707003e+00
1634     2.5582552113e-05    2.0347822526e+00    1.6389324870e+00    1.6156056242e+00
1635     2.5582663474e-05    2.1450117760e+00    1.5651732783e+00    1.5421070558e+00
1636     2.5582756280e-05    2.2284779835e+00    1.5036327785e+00    1.4808552231e+00
1637     2.5582834773e-05    2.2916336674e+00    1.4515654366e+00    1.4290497101e+00
1638     2.5582905417e-05    2.3422605519e+00    1.4047239377e+00    1.3824247483e+00
1639     2.5582976061e-05    2.3872316233e+00    1.3579170877e+00    1.3357997865e+00
1640     2.5583046705e-05    2.4271528646e+00    1.3111501141e+00    1.2891748248e+00
1641     2.5583117349e-05    2.4627851146e+00    1.2644166080e+00    1.2425498630e+00
1642     2.5583187993e-05    2.4948891737e+00    1.2177071287e+00    1.1959249012e+00
