Index       TIME             V(IN1)            V(OUT)      
4158     2.07900000e-01   -6.87694930e-02    4.47077277e-02
4159     2.07950000e-01   -6.88634282e-02    4.36701740e-02
4160     2.08000000e-01   -6.89297473e-02    4.24388577e-02
4161     2.08050000e-01   -6.89729077e-02    4.10254598e-02
4162     2.08100000e-01   -6.89965688e-02    3.94418410e-02
4163     2.08150000e-01   -6.90034269e-02    3.76978188e-02
4164     2.08200000e-01   -6.89955836e-02    3.58033136e-02
4165     2.08250000e-01   -6.89761238e-02    3.37844723e-02
4166     2.08300000e-01   -6.89467219e-02    3.16573859e-02
4167     2.08350000e-01   -6.89087867e-02    2.94380449e-02
4168     2.08400000e-01   -6.88635064e-02    2.71419825e-02
4169     2.08450000e-01   -6.88118866e-02    2.47839419e-02
4170     2.08500000e-01   -6.87547802e-02    2.23776491e-02
4171     2.08550000e-01   -6.86929121e-02    1.99356558e-02
4172     2.08600000e-01   -6.86268165e-02    1.74689179e-02
4173     2.08650000e-01   -6.85569076e-02    1.49876926e-02
4174     2.08700000e-01   -6.84838952e-02    1.25018896e-02
4175     2.08750000e-01   -6.84081517e-02    1.00186225e-02
4176     2.08800000e-01   -6.83299976e-02    7.54381351e-03
4177     2.08850000e-01   -6.82497080e-02    5.08227375e-03
4178     2.08900000e-01   -6.81675202e-02    2.63778823e-03
4179     2.08950000e-01   -6.80836389e-02    2.13203231e-04
4180     2.09000000e-01   -6.79982406e-02   -2.18949019e-03
4181     2.09050000e-01   -6.79114503e-02   -4.56853176e-03
4182     2.09100000e-01   -6.78233580e-02   -6.92240739e-03
4183     2.09150000e-01   -6.77341667e-02   -9.25303348e-03
4184     2.09200000e-01   -6.76439737e-02   -1.15614272e-02
4185     2.09250000e-01   -6.75528648e-02   -1.38493202e-02
4186     2.09300000e-01   -6.74609146e-02   -1.61192521e-02
4187     2.09350000e-01   -6.73681892e-02   -1.83747311e-02
4188     2.09400000e-01   -6.72747470e-02   -2.06204759e-02
4189     2.09450000e-01   -6.71806393e-02   -2.28627547e-02
4190     2.09500000e-01   -6.70858990e-02   -2.51102182e-02
4191     2.09550000e-01   -6.69905451e-02   -2.73759421e-02
4192     2.09600000e-01   -6.68946552e-02   -2.96745783e-02
4193     2.09650000e-01   -6.67982617e-02   -3.20255893e-02
4194     2.09700000e-01   -6.67013942e-02   -3.44537770e-02
4195     2.09750000e-01   -6.66040795e-02   -3.69901315e-02
4196     2.09800000e-01   -6.65063422e-02   -3.96722424e-02
4197     2.09850000e-01   -6.64082052e-02   -4.25435645e-02
4198     2.09900000e-01   -6.63096893e-02   -4.56502097e-02
4199     2.09950000e-01   -6.62108064e-02   -4.90399856e-02
4200     2.10000000e-01   -6.61115614e-02   -5.27431214e-02
4201     2.10050000e-01   -6.60119956e-02   -5.66972857e-02
4202     2.10100000e-01   -6.59121249e-02   -6.07723487e-02
4203     2.10150000e-01   -6.58119647e-02   -6.47391056e-02
4204     2.10200000e-01   -6.57115297e-02   -6.83084591e-02
4205     2.10250000e-01   -6.56108337e-02   -7.12287441e-02
4206     2.10300000e-01   -6.55098904e-02   -7.33872839e-02
4207     2.10350000e-01   -6.54087124e-02   -7.48377453e-02
4208     2.10400000e-01   -6.53073079e-02   -7.57308591e-02
4209     2.10450000e-01   -6.52056806e-02   -7.62431727e-02
4210     2.10500000e-01   -6.51038575e-02   -7.65424388e-02
4211     2.10550000e-01   -6.50018498e-02   -7.67158828e-02
4212     2.10600000e-01   -6.48996656e-02   -7.68158894e-02
4213     2.10650000e-01   -6.47973225e-02   -7.68752052e-02
4214     2.10700000e-01   -6.46948264e-02   -7.69098735e-02
4215     2.10750000e-01   -6.45921883e-02   -7.69303377e-02
4216     2.10800000e-01   -6.44894186e-02   -7.69424865e-02
4217     2.10850000e-01   -6.43865279e-02   -7.69496829e-02
4218     2.10900000e-01   -6.42835265e-02   -7.69538766e-02
4219     2.10950000e-01   -6.41804242e-02   -7.69562159e-02
4220     2.11000000e-01   -6.40772312e-02   -7.69573884e-02
4221     2.11050000e-01   -6.39739569e-02   -7.69578120e-02
4222     2.11100000e-01   -6.38706111e-02   -7.69577450e-02
4223     2.11150000e-01   -6.37672030e-02   -7.69573490e-02
4224     2.11200000e-01   -6.36637420e-02   -7.69567268e-02
4225     2.11250000e-01   -6.35602368e-02   -7.69559446e-02
4226     2.11300000e-01   -6.34566966e-02   -7.69550453e-02
4227     2.11350000e-01   -6.33531299e-02   -7.69540573e-02
4228     2.11400000e-01   -6.32495454e-02   -7.69529995e-02
4229     2.11450000e-01   -6.31459512e-02   -7.69518844e-02
4230     2.11500000e-01   -6.30423558e-02   -7.69507204e-02
4231     2.11550000e-01   -6.29387669e-02   -7.69495133e-02
4232     2.11600000e-01   -6.28351927e-02   -7.69482669e-02
4233     2.11650000e-01   -6.27316405e-02   -7.69469838e-02
4234     2.11700000e-01   -6.26281181e-02   -7.69456655e-02
4235     2.11750000e-01   -6.25246326e-02   -7.69443131e-02
4236     2.11800000e-01   -6.24211911e-02   -7.69429272e-02
4237     2.11850000e-01   -6.23178006e-02   -7.69415080e-02
4238     2.11900000e-01   -6.22144678e-02   -7.69400556e-02
4239     2.11950000e-01   -6.21111991e-02   -7.69385698e-02
4240     2.12000000e-01   -6.20080009e-02   -7.69370503e-02
4241     2.12050000e-01   -6.19048792e-02   -7.69354968e-02
4242     2.12100000e-01   -6.18018399e-02   -7.69339087e-02
4243     2.12150000e-01   -6.16988885e-02   -7.69322858e-02
4244     2.12200000e-01   -6.15960306e-02   -7.69306272e-02
4245     2.12250000e-01   -6.14932712e-02   -7.69289326e-02
4246     2.12300000e-01   -6.13906153e-02   -7.69272011e-02
4247     2.12350000e-01   -6.12880675e-02   -7.69254322e-02
4248     2.12400000e-01   -6.11856324e-02   -7.69236251e-02
4249     2.12450000e-01   -6.10833140e-02   -7.69217792e-02
4250     2.12500000e-01   -6.09811164e-02   -7.69198936e-02
4251     2.12550000e-01   -6.08790432e-02   -7.69179676e-02
4252     2.12600000e-01   -6.07770978e-02   -7.69160003e-02
4253     2.12650000e-01   -6.06752833e-02   -7.69139910e-02
4254     2.12700000e-01   -6.05736028e-02   -7.69119388e-02
4255     2.12750000e-01   -6.04720586e-02   -7.69098428e-02
4256     2.12800000e-01   -6.03706534e-02   -7.69077020e-02
4257     2.12850000e-01   -6.02693889e-02   -7.69055155e-02
4258     2.12900000e-01   -6.01682671e-02   -7.69032825e-02
4259     2.12950000e-01   -6.00672894e-02   -7.69010017e-02
4260     2.13000000e-01   -5.99664571e-02   -7.68986724e-02
4261     2.13050000e-01   -5.98657711e-02   -7.68962933e-02
4262     2.13100000e-01   -5.97652319e-02   -7.68938634e-02
4263     2.13150000e-01   -5.96648400e-02   -7.68913816e-02
4264     2.13200000e-01   -5.95645953e-02   -7.68888468e-02
4265     2.13250000e-01   -5.94644975e-02   -7.68862577e-02
4266     2.13300000e-01   -5.93645462e-02   -7.68836132e-02
4267     2.13350000e-01   -5.92647403e-02   -7.68809120e-02
4268     2.13400000e-01   -5.91650788e-02   -7.68781530e-02
4269     2.13450000e-01   -5.90655600e-02   -7.68753347e-02
4270     2.13500000e-01   -5.89661822e-02   -7.68724558e-02
4271     2.13550000e-01   -5.88669431e-02   -7.68695150e-02
4272     2.13600000e-01   -5.87678404e-02   -7.68665109e-02
4273     2.13650000e-01   -5.86688711e-02   -7.68634420e-02
4274     2.13700000e-01   -5.85700322e-02   -7.68603070e-02
4275     2.13750000e-01   -5.84713201e-02   -7.68571043e-02
4276     2.13800000e-01   -5.83727310e-02   -7.68538323e-02
4277     2.13850000e-01   -5.82742607e-02   -7.68504896e-02
4278     2.13900000e-01   -5.81759048e-02   -7.68470745e-02
4279     2.13950000e-01   -5.80776582e-02   -7.68435855e-02
4280     2.14000000e-01   -5.79795158e-02   -7.68400208e-02
4281     2.14050000e-01   -5.78814718e-02   -7.68363789e-02
4282     2.14100000e-01   -5.77835203e-02   -7.68326579e-02
4283     2.14150000e-01   -5.76856548e-02   -7.68288562e-02
4284     2.14200000e-01   -5.75878686e-02   -7.68249720e-02
4285     2.14250000e-01   -5.74901544e-02   -7.68210035e-02
4286     2.14300000e-01   -5.73925046e-02   -7.68169489e-02
4287     2.14350000e-01   -5.72949112e-02   -7.68128063e-02
4288     2.14400000e-01   -5.71973656e-02   -7.68085740e-02
4289     2.14450000e-01   -5.70998590e-02   -7.68042499e-02
4290     2.14500000e-01   -5.70023818e-02   -7.67998321e-02
4291     2.14550000e-01   -5.69049243e-02   -7.67953188e-02
4292     2.14600000e-01   -5.68074760e-02   -7.67907080e-02
4293     2.14650000e-01   -5.67100261e-02   -7.67859977e-02
4294     2.14700000e-01   -5.66125631e-02   -7.67811859e-02
4295     2.14750000e-01   -5.65150751e-02   -7.67762706e-02
4296     2.14800000e-01   -5.64175496e-02   -7.67712497e-02
4297     2.14850000e-01   -5.63199733e-02   -7.67661213e-02
4298     2.14900000e-01   -5.62223326e-02   -7.67608832e-02
4299     2.14950000e-01   -5.61246130e-02   -7.67555335e-02
4300     2.15000000e-01   -5.60267996e-02   -7.67500700e-02
4301     2.15050000e-01   -5.59288765e-02   -7.67444906e-02
4302     2.15100000e-01   -5.58308272e-02   -7.67387933e-02
4303     2.15150000e-01   -5.57326344e-02   -7.67329760e-02
4304     2.15200000e-01   -5.56342800e-02   -7.67270366e-02
4305     2.15250000e-01   -5.55357451e-02   -7.67209729e-02
4306     2.15300000e-01   -5.54370098e-02   -7.67147830e-02
4307     2.15350000e-01   -5.53380533e-02   -7.67084646e-02
4308     2.15400000e-01   -5.52388536e-02   -7.67020157e-02
4309     2.15450000e-01   -5.51393879e-02   -7.66954341e-02
4310     2.15500000e-01   -5.50396322e-02   -7.66887179e-02
4311     2.15550000e-01   -5.49395611e-02   -7.66818650e-02
4312     2.15600000e-01   -5.48391480e-02   -7.66748732e-02
4313     2.15650000e-01   -5.47383650e-02   -7.66677405e-02
4314     2.15700000e-01   -5.46371830e-02   -7.66604649e-02
4315     2.15750000e-01   -5.45355709e-02   -7.66530443e-02
4316     2.15800000e-01   -5.44334961e-02   -7.66454767e-02
4317     2.15850000e-01   -5.43309244e-02   -7.66377601e-02
4318     2.15900000e-01   -5.42278194e-02   -7.66298926e-02
4319     2.15950000e-01   -5.41241426e-02   -7.66218721e-02
4320     2.16000000e-01   -5.40198537e-02   -7.66136968e-02
4321     2.16050000e-01   -5.39149096e-02   -7.66053647e-02
4322     2.16100000e-01   -5.38092649e-02   -7.65968739e-02
4323     2.16150000e-01   -5.37028715e-02   -7.65882225e-02
4324     2.16200000e-01   -5.35956781e-02   -7.65794087e-02
4325     2.16250000e-01   -5.34876303e-02   -7.65704307e-02
4326     2.16300000e-01   -5.33786704e-02   -7.65612867e-02
4327     2.16350000e-01   -5.32687365e-02   -7.65519748e-02
4328     2.16400000e-01   -5.31577629e-02   -7.65424935e-02
4329     2.16450000e-01   -5.30456794e-02   -7.65328409e-02
4330     2.16500000e-01   -5.29324110e-02   -7.65230154e-02
4331     2.16550000e-01   -5.28178773e-02   -7.65130154e-02
4332     2.16600000e-01   -5.27019921e-02   -7.65028392e-02
4333     2.16650000e-01   -5.25846628e-02   -7.64924852e-02
4334     2.16700000e-01   -5.24657903e-02   -7.64819520e-02
4335     2.16750000e-01   -5.23452672e-02   -7.64712379e-02
4336     2.16800000e-01   -5.22229783e-02   -7.64603416e-02
4337     2.16850000e-01   -5.20987991e-02   -7.64492616e-02
4338     2.16900000e-01   -5.19725946e-02   -7.64379965e-02
4339     2.16950000e-01   -5.18442190e-02   -7.64265448e-02
4340     2.17000000e-01   -5.17135138e-02   -7.64149053e-02
4341     2.17050000e-01   -5.15803067e-02   -7.64030767e-02
4342     2.17100000e-01   -5.14444102e-02   -7.63910576e-02
4343     2.17150000e-01   -5.13056197e-02   -7.63788469e-02
4344     2.17200000e-01   -5.11637117e-02   -7.63664433e-02
4345     2.17250000e-01   -5.10184410e-02   -7.63538457e-02
4346     2.17300000e-01   -5.08695390e-02   -7.63410530e-02
4347     2.17350000e-01   -5.07167097e-02   -7.63280639e-02
4348     2.17400000e-01   -5.05596274e-02   -7.63148775e-02
4349     2.17450000e-01   -5.03979318e-02   -7.63014927e-02
4350     2.17500000e-01   -5.02312242e-02   -7.62879084e-02
4351     2.17550000e-01   -5.00590619e-02   -7.62741237e-02
4352     2.17600000e-01   -4.98809520e-02   -7.62601377e-02
4353     2.17650000e-01   -4.96963443e-02   -7.62459493e-02
4354     2.17700000e-01   -4.95046234e-02   -7.62315576e-02
4355     2.17750000e-01   -4.93050982e-02   -7.62169618e-02
4356     2.17800000e-01   -4.90969906e-02   -7.62021610e-02
4357     2.17850000e-01   -4.88794216e-02   -7.61871543e-02
4358     2.17900000e-01   -4.86513951e-02   -7.61719407e-02
4359     2.17950000e-01   -4.84117782e-02   -7.61565196e-02
4360     2.18000000e-01   -4.81592774e-02   -7.61408901e-02
4361     2.18050000e-01   -4.78924105e-02   -7.61250513e-02
4362     2.18100000e-01   -4.76094719e-02   -7.61090023e-02
4363     2.18150000e-01   -4.73084906e-02   -7.60927424e-02
4364     2.18200000e-01   -4.69871785e-02   -7.60762708e-02
4365     2.18250000e-01   -4.66428672e-02   -7.60595865e-02
4366     2.18300000e-01   -4.62724287e-02   -7.60426886e-02
4367     2.18350000e-01   -4.58721778e-02   -7.60255764e-02
4368     2.18400000e-01   -4.54377489e-02   -7.60082488e-02
4369     2.18450000e-01   -4.49639407e-02   -7.59907048e-02
4370     2.18500000e-01   -4.44445191e-02   -7.59729436e-02
4371     2.18550000e-01   -4.38719691e-02   -7.59549639e-02
4372     2.18600000e-01   -4.32371722e-02   -7.59367647e-02
4373     2.18650000e-01   -4.25289951e-02   -7.59183447e-02
4374     2.18700000e-01   -4.17337605e-02   -7.58997027e-02
4375     2.18750000e-01   -4.08345654e-02   -7.58808373e-02
4376     2.18800000e-01   -3.98104166e-02   -7.58617470e-02
4377     2.18850000e-01   -3.86351004e-02   -7.58424301e-02
4378     2.18900000e-01   -3.72758431e-02   -7.58228848e-02
4379     2.18950000e-01   -3.56916936e-02   -7.58031092e-02
4380     2.19000000e-01   -3.38317254e-02   -7.57831011e-02
4381     2.19050000e-01   -3.16334442e-02   -7.57628582e-02
4382     2.19100000e-01   -2.90221261e-02   -7.57423778e-02
4383     2.19150000e-01   -2.59126641e-02   -7.57216569e-02
4384     2.19200000e-01   -2.22167804e-02   -7.57006923e-02
4385     2.19250000e-01   -1.78600127e-02   -7.56794803e-02
4386     2.19300000e-01   -1.28133857e-02   -7.56580167e-02
4387     2.19350000e-01   -7.14059339e-03   -7.56362970e-02
4388     2.19400000e-01   -1.04819851e-03   -7.56143158e-02
4389     2.19450000e-01    5.09371662e-03   -7.55920671e-02
4390     2.19500000e-01    1.07992746e-02   -7.55695441e-02
4391     2.19550000e-01    1.55880730e-02   -7.55467388e-02
4392     2.19600000e-01    1.91247288e-02   -7.55236423e-02
4393     2.19650000e-01    2.12963252e-02   -7.55002438e-02
4394     2.19700000e-01    2.21930577e-02   -7.54765312e-02
4395     2.19750000e-01    2.20260354e-02   -7.54524897e-02
4396     2.19800000e-01    2.10409030e-02   -7.54281022e-02
4397     2.19850000e-01    1.94622271e-02   -7.54033477e-02
4398     2.19900000e-01    1.74713074e-02   -7.53782012e-02
4399     2.19950000e-01    1.52049398e-02   -7.53526317e-02
4400     2.20000000e-01    1.27628346e-02   -7.53266011e-02
4401     2.20050000e-01    1.02165835e-02   -7.53000616e-02
4402     2.20100000e-01    7.61734421e-03   -7.52729530e-02
4403     2.20150000e-01    5.00163904e-03   -7.52451983e-02
4404     2.20200000e-01    2.39549984e-03   -7.52166994e-02
4405     2.20250000e-01   -1.82621666e-04   -7.51873299e-02
4406     2.20300000e-01   -2.71980986e-03   -7.51569268e-02
4407     2.20350000e-01   -5.20723324e-03   -7.51252802e-02
4408     2.20400000e-01   -7.63909986e-03   -7.50921198e-02
4409     2.20450000e-01   -1.00118971e-02   -7.50570982e-02
4410     2.20500000e-01   -1.23238377e-02   -7.50197708e-02
4411     2.20550000e-01   -1.45744593e-02   -7.49795702e-02
4412     2.20600000e-01   -1.67643442e-02   -7.49357754e-02
4413     2.20650000e-01   -1.88949317e-02   -7.48874732e-02
4414     2.20700000e-01   -2.09684069e-02   -7.48335117e-02
4415     2.20750000e-01   -2.29876454e-02   -7.47724420e-02
4416     2.20800000e-01   -2.49561986e-02   -7.47024480e-02
4417     2.20850000e-01   -2.68783032e-02   -7.46212586e-02
4418     2.20900000e-01   -2.87588984e-02   -7.45260403e-02
4419     2.20950000e-01   -3.06036342e-02   -7.44132655e-02
4420     2.21000000e-01   -3.24188569e-02   -7.42785491e-02
4421     2.21050000e-01   -3.42115554e-02   -7.41164485e-02
4422     2.21100000e-01   -3.59892547e-02   -7.39202157e-02
4423     2.21150000e-01   -3.77598357e-02   -7.36814926e-02
4424     2.21200000e-01   -3.95312617e-02   -7.33899346e-02
4425     2.21250000e-01   -4.13111803e-02   -7.30327448e-02
4426     2.21300000e-01   -4.31063706e-02   -7.25940993e-02
4427     2.21350000e-01   -4.49220026e-02   -7.20544343e-02
4428     2.21400000e-01   -4.67606951e-02   -7.13895597e-02
4429     2.21450000e-01   -4.86213962e-02   -7.05695546e-02
4430     2.21500000e-01   -5.04981854e-02   -6.95573776e-02
4431     2.21550000e-01   -5.23792073e-02   -6.83070998e-02
4432     2.21600000e-01   -5.42460761e-02   -6.67616134e-02
4433     2.21650000e-01   -5.60741694e-02   -6.48495627e-02
4434     2.21700000e-01   -5.78341843e-02   -6.24810279e-02
4435     2.21750000e-01   -5.94950529e-02   -5.95410106e-02
4436     2.21800000e-01   -6.10278371e-02   -5.58786952e-02
4437     2.21850000e-01   -6.24097188e-02   -5.12880509e-02
4438     2.21900000e-01   -6.36269819e-02   -4.54704001e-02
4439     2.21950000e-01   -6.46761484e-02   -3.79627258e-02
4440     2.22000000e-01   -6.55631044e-02   -2.80276999e-02
4441     2.22050000e-01   -6.63033798e-02   -1.47504734e-02
4442     2.22100000e-01   -6.69082638e-02    2.65504330e-03
4443     2.22150000e-01   -6.74002387e-02    2.19894437e-02
4444     2.22200000e-01   -6.77966836e-02    3.74071053e-02
4445     2.22250000e-01   -6.81133338e-02    4.47587814e-02
4446     2.22300000e-01   -6.83625725e-02    4.62441539e-02
4447     2.22350000e-01   -6.85544656e-02    4.59111204e-02
4448     2.22400000e-01   -6.87024304e-02    4.52117692e-02
4449     2.22450000e-01   -6.88138967e-02    4.42876574e-02
4450     2.22500000e-01   -6.88949316e-02    4.31623299e-02
4451     2.22550000e-01   -6.89504940e-02    4.18487773e-02
4452     2.22600000e-01   -6.89846485e-02    4.03584386e-02
4453     2.22650000e-01   -6.90007399e-02    3.87037145e-02
4454     2.22700000e-01   -6.90015335e-02    3.68984358e-02
4455     2.22750000e-01   -6.89890696e-02    3.49548675e-02
4456     2.22800000e-01   -6.89649436e-02    3.28852794e-02
4457     2.22850000e-01   -6.89315552e-02    3.07147818e-02
4458     2.22900000e-01   -6.88902045e-02    2.84592123e-02
4459     2.22950000e-01   -6.88419897e-02    2.61337689e-02
4460     2.23000000e-01   -6.87878418e-02    2.37527475e-02
4461     2.23050000e-01   -6.87285513e-02    2.13293406e-02
4462     2.23100000e-01   -6.86647908e-02    1.88755135e-02
4463     2.23150000e-01   -6.85971343e-02    1.64019368e-02
4464     2.23200000e-01   -6.85260024e-02    1.39179261e-02
4465     2.23250000e-01   -6.84517206e-02    1.14321719e-02
4466     2.23300000e-01   -6.83748612e-02    8.95183386e-03
4467     2.23350000e-01   -6.82957228e-02    6.48230378e-03
4468     2.23400000e-01   -6.82145618e-02    4.02790207e-03
4469     2.23450000e-01   -6.81315996e-02    1.59196462e-03
4470     2.23500000e-01   -6.80470274e-02   -8.23071065e-04
4471     2.23550000e-01   -6.79610104e-02   -3.21558591e-03
4472     2.23600000e-01   -6.78736919e-02   -5.58471092e-03
4473     2.23650000e-01   -6.77851715e-02   -7.92973940e-03
4474     2.23700000e-01   -6.76955204e-02   -1.02502783e-02
4475     2.23750000e-01   -6.76049082e-02   -1.25492626e-02
4476     2.23800000e-01   -6.75134157e-02   -1.48287842e-02
4477     2.23850000e-01   -6.74211131e-02   -1.70918098e-02
4478     2.23900000e-01   -6.73280628e-02   -1.93423781e-02
4479     2.23950000e-01   -6.72343199e-02   -2.15858871e-02
4480     2.24000000e-01   -6.71399331e-02   -2.38294860e-02
4481     2.24050000e-01   -6.70449461e-02   -2.60825873e-02
4482     2.24100000e-01   -6.69493856e-02   -2.83584138e-02
4483     2.24150000e-01   -6.68532669e-02   -3.06768716e-02
4484     2.24200000e-01   -6.67566584e-02   -3.30581724e-02
4485     2.24250000e-01   -6.66595886e-02   -3.55299026e-02
4486     2.24300000e-01   -6.65620831e-02   -3.81261218e-02
4487     2.24350000e-01   -6.64641656e-02   -4.08873429e-02
4488     2.24400000e-01   -6.63658581e-02   -4.38588106e-02
4489     2.24450000e-01   -6.62671808e-02   -4.70853416e-02
4490     2.24500000e-01   -6.61681530e-02   -5.06000794e-02
4491     2.24550000e-01   -6.60687848e-02   -5.44094084e-02
4492     2.24600000e-01   -6.59690809e-02   -5.84458105e-02
4493     2.24650000e-01   -6.58690793e-02   -6.25125507e-02
4494     2.24700000e-01   -6.57687950e-02   -6.63427076e-02
4495     2.24750000e-01   -6.56682422e-02   -6.96493242e-02
4496     2.24800000e-01   -6.55674348e-02   -7.22353437e-02
4497     2.24850000e-01   -6.54663859e-02   -7.40675414e-02
4498     2.24900000e-01   -6.53651082e-02   -7.52579791e-02
4499     2.24950000e-01   -6.52636144e-02   -7.59820738e-02
4500     2.25000000e-01   -6.51619117e-02   -7.63999640e-02
4501     2.25050000e-01   -6.50600047e-02   -7.66323289e-02
4502     2.25100000e-01   -6.49579165e-02   -7.67669015e-02
4503     2.25150000e-01   -6.48556652e-02   -7.68467772e-02
4504     2.25200000e-01   -6.47532545e-02   -7.68931926e-02
4505     2.25250000e-01   -6.46506957e-02   -7.69204624e-02
4506     2.25300000e-01   -6.45479992e-02   -7.69366186e-02
4507     2.25350000e-01   -6.44451759e-02   -7.69462164e-02
4508     2.25400000e-01   -6.43422359e-02   -7.69518751e-02
4509     2.25450000e-01   -6.42391895e-02   -7.69551248e-02
4510     2.25500000e-01   -6.41360466e-02   -7.69568739e-02
4511     2.25550000e-01   -6.40328172e-02   -7.69576700e-02
4512     2.25600000e-01   -6.39295106e-02   -7.69578488e-02
4513     2.25650000e-01   -6.38261366e-02   -7.69576190e-02
4514     2.25700000e-01   -6.37227042e-02   -7.69571120e-02
4515     2.25750000e-01   -6.36192228e-02   -7.69564121e-02
4516     2.25800000e-01   -6.35157012e-02   -7.69555737e-02
4517     2.25850000e-01   -6.34121483e-02   -7.69546324e-02
4518     2.25900000e-01   -6.33085725e-02   -7.69536118e-02
4519     2.25950000e-01   -6.32049826e-02   -7.69525276e-02
4520     2.26000000e-01   -6.31013865e-02   -7.69513903e-02
4521     2.26050000e-01   -6.29977927e-02   -7.69502070e-02
4522     2.26100000e-01   -6.28942089e-02   -7.69489825e-02
4523     2.26150000e-01   -6.27906430e-02   -7.69477199e-02
4524     2.26200000e-01   -6.26871024e-02   -7.69464214e-02
4525     2.26250000e-01   -6.25835948e-02   -7.69450883e-02
4526     2.26300000e-01   -6.24801270e-02   -7.69437214e-02
4527     2.26350000e-01   -6.23767065e-02   -7.69423212e-02
4528     2.26400000e-01   -6.22733397e-02   -7.69408877e-02
4529     2.26450000e-01   -6.21700335e-02   -7.69394209e-02
4530     2.26500000e-01   -6.20667941e-02   -7.69379206e-02
4531     2.26550000e-01   -6.19636279e-02   -7.69363865e-02
4532     2.26600000e-01   -6.18605407e-02   -7.69348182e-02
4533     2.26650000e-01   -6.17575384e-02   -7.69332153e-02
4534     2.26700000e-01   -6.16546263e-02   -7.69315771e-02
4535     2.26750000e-01   -6.15518100e-02   -7.69299031e-02
4536     2.26800000e-01   -6.14490944e-02   -7.69281927e-02
4537     2.26850000e-01   -6.13464843e-02   -7.69264452e-02
4538     2.26900000e-01   -6.12439843e-02   -7.69246600e-02
4539     2.26950000e-01   -6.11415988e-02   -7.69228363e-02
4540     2.27000000e-01   -6.10393317e-02   -7.69209734e-02
4541     2.27050000e-01   -6.09371871e-02   -7.69190705e-02
4542     2.27100000e-01   -6.08351683e-02   -7.69171269e-02
4543     2.27150000e-01   -6.07332788e-02   -7.69151417e-02
4544     2.27200000e-01   -6.06315215e-02   -7.69131140e-02
4545     2.27250000e-01   -6.05298992e-02   -7.69110431e-02
4546     2.27300000e-01   -6.04284144e-02   -7.69089279e-02
4547     2.27350000e-01   -6.03270695e-02   -7.69067677e-02
4548     2.27400000e-01   -6.02258661e-02   -7.69045613e-02
4549     2.27450000e-01   -6.01248061e-02   -7.69023079e-02
4550     2.27500000e-01   -6.00238908e-02   -7.69000064e-02
4551     2.27550000e-01   -5.99231213e-02   -7.68976558e-02
4552     2.27600000e-01   -5.98224983e-02   -7.68952550e-02
4553     2.27650000e-01   -5.97220225e-02   -7.68928029e-02
4554     2.27700000e-01   -5.96216939e-02   -7.68902985e-02
4555     2.27750000e-01   -5.95215125e-02   -7.68877405e-02
4556     2.27800000e-01   -5.94214778e-02   -7.68851278e-02
4557     2.27850000e-01   -5.93215892e-02   -7.68824591e-02
4558     2.27900000e-01   -5.92218456e-02   -7.68797332e-02
4559     2.27950000e-01   -5.91222458e-02   -7.68769488e-02
4560     2.28000000e-01   -5.90227879e-02   -7.68741047e-02
4561     2.28050000e-01   -5.89234702e-02   -7.68711994e-02
4562     2.28100000e-01   -5.88242902e-02   -7.68682316e-02
4563     2.28150000e-01   -5.87252454e-02   -7.68651998e-02
4564     2.28200000e-01   -5.86263326e-02   -7.68621027e-02
4565     2.28250000e-01   -5.85275489e-02   -7.68589388e-02
4566     2.28300000e-01   -5.84288903e-02   -7.68557065e-02
4567     2.28350000e-01   -5.83303531e-02   -7.68524043e-02
4568     2.28400000e-01   -5.82319327e-02   -7.68490307e-02
4569     2.28450000e-01   -5.81336246e-02   -7.68455841e-02
4570     2.28500000e-01   -5.80354236e-02   -7.68420628e-02
4571     2.28550000e-01   -5.79373245e-02   -7.68384651e-02
4572     2.28600000e-01   -5.78393212e-02   -7.68347894e-02
4573     2.28650000e-01   -5.77414078e-02   -7.68310340e-02
4574     2.28700000e-01   -5.76435775e-02   -7.68271971e-02
4575     2.28750000e-01   -5.75458235e-02   -7.68232769e-02
4576     2.28800000e-01   -5.74481382e-02   -7.68192716e-02
4577     2.28850000e-01   -5.73505140e-02   -7.68151795e-02
4578     2.28900000e-01   -5.72529425e-02   -7.68109985e-02
4579     2.28950000e-01   -5.71554151e-02   -7.68067270e-02
4580     2.29000000e-01   -5.70579227e-02   -7.68023629e-02
4581     2.29050000e-01   -5.69604556e-02   -7.67979044e-02
4582     2.29100000e-01   -5.68630037e-02   -7.67933494e-02
4583     2.29150000e-01   -5.67655565e-02   -7.67886961e-02
4584     2.29200000e-01   -5.66681027e-02   -7.67839424e-02
4585     2.29250000e-01   -5.65706310e-02   -7.67790864e-02
4586     2.29300000e-01   -5.64731288e-02   -7.67741259e-02
4587     2.29350000e-01   -5.63755835e-02   -7.67690591e-02
4588     2.29400000e-01   -5.62779817e-02   -7.67638838e-02
4589     2.29450000e-01   -5.61803094e-02   -7.67585981e-02
4590     2.29500000e-01   -5.60825519e-02   -7.67531997e-02
4591     2.29550000e-01   -5.59846938e-02   -7.67476867e-02
4592     2.29600000e-01   -5.58867190e-02   -7.67420569e-02
4593     2.29650000e-01   -5.57886108e-02   -7.67363083e-02
4594     2.29700000e-01   -5.56903514e-02   -7.67304388e-02
4595     2.29750000e-01   -5.55919225e-02   -7.67244462e-02
