Index          TIME                V(BAT)              V(RESET)
1260    3.132282598825e-03   0.000000000000e+00   4.433431288744e-01   
1261    3.132324868134e-03   0.000000000000e+00   4.472819915062e-01   
1262    3.132367137442e-03   0.000000000000e+00   4.512194900673e-01   
1263    3.132409406751e-03   0.000000000000e+00   4.551556129425e-01   
1264    3.132451676059e-03   0.000000000000e+00   4.590903579261e-01   
1265    3.132516751971e-03   0.000000000000e+00   4.651445315246e-01   
1266    3.132581827882e-03   0.000000000000e+00   4.711945043651e-01   
1267    3.132646903793e-03   0.000000000000e+00   4.772399859347e-01   
1268    3.132711979705e-03   0.000000000000e+00   4.832766841081e-01   
1269    3.132777055616e-03   0.000000000000e+00   4.893047929922e-01   
1270    3.132842131527e-03   0.000000000000e+00   4.953231123623e-01   
1271    3.132900699847e-03   0.000000000000e+00   5.007326526394e-01   
1272    3.132959268167e-03   0.000000000000e+00   5.061343061580e-01   
1273    3.133017836488e-03   0.000000000000e+00   5.115276340836e-01   
1274    3.133076404808e-03   0.000000000000e+00   5.169150249436e-01   
1275    3.133134973128e-03   0.000000000000e+00   5.222955900961e-01   
1276    3.133193541448e-03   0.000000000000e+00   5.276694690304e-01   
1277    3.133252109768e-03   0.000000000000e+00   5.330373107552e-01   
1278    3.133310678088e-03   0.000000000000e+00   5.383991819715e-01   
1279    3.133369246409e-03   0.000000000000e+00   5.437553313515e-01   
1280    3.133427814729e-03   0.000000000000e+00   5.491057430620e-01   
1281    3.133486383049e-03   0.000000000000e+00   5.544507035616e-01   
1282    3.133544951369e-03   0.000000000000e+00   5.597904048428e-01   
1283    3.133662088009e-03   0.000000000000e+00   5.704534174295e-01   
1284    3.133779224650e-03   0.000000000000e+00   5.810956266163e-01   
1285    3.133896361290e-03   0.000000000000e+00   5.917177401688e-01   
1286    3.133980535044e-03   0.000000000000e+00   5.993400549533e-01   
1287    3.134064708798e-03   0.000000000000e+00   6.069535751157e-01   
1288    3.134148882552e-03   0.000000000000e+00   6.145587763268e-01   
1289    3.134233056306e-03   0.000000000000e+00   6.221545648159e-01   
1290    3.134317230060e-03   0.000000000000e+00   6.297417210124e-01   
1291    3.134401403814e-03   0.000000000000e+00   6.373204326097e-01   
1292    3.134485577568e-03   0.000000000000e+00   6.448905200689e-01   
1293    3.134569751321e-03   0.000000000000e+00   6.524522235453e-01   
1294    3.134653925075e-03   0.000000000000e+00   6.600056520397e-01   
1295    3.134822272583e-03   0.000000000000e+00   6.750880889676e-01   
1296    3.134990620091e-03   0.000000000000e+00   6.901386873003e-01   
1297    3.135158967599e-03   0.000000000000e+00   7.051583003732e-01   
1298    3.135327315107e-03   0.000000000000e+00   7.201488977525e-01   
1299    3.135495662615e-03   0.000000000000e+00   7.351112820360e-01   
1300    3.135664010122e-03   0.000000000000e+00   7.500466109858e-01   
1301    3.135832357630e-03   0.000000000000e+00   7.649534316441e-01   
1302    3.136000705138e-03   0.000000000000e+00   7.798332747329e-01   
1303    3.136169052646e-03   0.000000000000e+00   7.946867385744e-01   
1304    3.136337400154e-03   0.000000000000e+00   8.095130588964e-01   
1305    3.136505747662e-03   0.000000000000e+00   8.243130286774e-01   
1306    3.136674095170e-03   0.000000000000e+00   8.390869542549e-01   
1307    3.136842442677e-03   0.000000000000e+00   8.538349410609e-01   
1308    3.137010790185e-03   0.000000000000e+00   8.685573241340e-01   
1309    3.137179137693e-03   0.000000000000e+00   8.832543667604e-01   
1310    3.137515832709e-03   0.000000000000e+00   9.125721773050e-01   
1311    3.137852527724e-03   0.000000000000e+00   9.417898257290e-01   
1312    3.138189222740e-03   0.000000000000e+00   9.709086344152e-01   
1313    3.138460245575e-03   0.000000000000e+00   9.942797120291e-01   
1314    3.138731268409e-03   0.000000000000e+00   1.017590492271e+00   
1315    3.139002291243e-03   0.000000000000e+00   1.040842200395e+00   
1316    3.139273314078e-03   0.000000000000e+00   1.064030925480e+00   
1317    3.139544336912e-03   0.000000000000e+00   1.087158799094e+00   
1318    3.139815359747e-03   0.000000000000e+00   1.110226049424e+00   
1319    3.140086382581e-03   0.000000000000e+00   1.133233370256e+00   
1320    3.140357405416e-03   0.000000000000e+00   1.156180923264e+00   
1321    3.140628428250e-03   0.000000000000e+00   1.179069036408e+00   
1322    3.141170473919e-03   0.000000000000e+00   1.224667710047e+00   
1323    3.141712519588e-03   0.000000000000e+00   1.270031742400e+00   
1324    3.142254565257e-03   0.000000000000e+00   1.315163430206e+00   
1325    3.142796610926e-03   0.000000000000e+00   1.360066970040e+00   
1326    3.143338656595e-03   0.000000000000e+00   1.404744572284e+00   
1327    3.143880702263e-03   0.000000000000e+00   1.449199051813e+00   
1328    3.144422747932e-03   0.000000000000e+00   1.493426360507e+00   
1329    3.144964793601e-03   0.000000000000e+00   1.537430293670e+00   
1330    3.145506839270e-03   0.000000000000e+00   1.581212195534e+00   
1331    3.146048884939e-03   0.000000000000e+00   1.624772969817e+00   
1332    3.146590930608e-03   0.000000000000e+00   1.668114023682e+00   
1333    3.147132976277e-03   0.000000000000e+00   1.711236606966e+00   
1334    3.148217067615e-03   0.000000000000e+00   1.796829552407e+00   
1335    3.149301158952e-03   0.000000000000e+00   1.881560900469e+00   
1336    3.150385250290e-03   0.000000000000e+00   1.965439564605e+00   
1337    3.151322495179e-03   0.000000000000e+00   2.037281139008e+00   
1338    3.152259740068e-03   0.000000000000e+00   2.108502149038e+00   
1339    3.153196984957e-03   0.000000000000e+00   2.179109469906e+00   
1340    3.154134229846e-03   0.000000000000e+00   2.249098173708e+00   
1341    3.155071474735e-03   0.000000000000e+00   2.318477087062e+00   
1342    3.156008719624e-03   0.000000000000e+00   2.387250715085e+00   
1343    3.156945964513e-03   0.000000000000e+00   2.455426220999e+00   
1344    3.157883209402e-03   0.000000000000e+00   2.523007730193e+00   
1345    3.158820454291e-03   0.000000000000e+00   2.590000317382e+00   
1346    3.159757699181e-03   0.000000000000e+00   2.656408066328e+00   
1347    3.160694944070e-03   0.000000000000e+00   2.722236193309e+00   
1348    3.161632188959e-03   0.000000000000e+00   2.787489560691e+00   
1349    3.163506678737e-03   0.000000000000e+00   2.916287241925e+00   
1350    3.165381168515e-03   0.000000000000e+00   3.042837896860e+00   
1351    3.167255658293e-03   0.000000000000e+00   3.167177889909e+00   
1352    3.168728722552e-03   0.000000000000e+00   3.263364905170e+00   
1353    3.170201786811e-03   0.000000000000e+00   3.358228516796e+00   
1354    3.171674851071e-03   0.000000000000e+00   3.451786779636e+00   
1355    3.173147915330e-03   0.000000000000e+00   3.544048389209e+00   
1356    3.174620979589e-03   0.000000000000e+00   3.635033086973e+00   
1357    3.176094043848e-03   0.000000000000e+00   3.724757131944e+00   
1358    3.177567108108e-03   0.000000000000e+00   3.813237558830e+00   
1359    3.179040172367e-03   0.000000000000e+00   3.900490515833e+00   
1360    3.180513236626e-03   0.000000000000e+00   3.986532428188e+00   
1361    3.183459365145e-03   0.000000000000e+00   4.155037678982e+00   
1362    3.186405493663e-03   0.000000000000e+00   4.318879142638e+00   
1363    3.189351622182e-03   0.000000000000e+00   4.478181536491e+00   
1364    3.191333197937e-03   0.000000000000e+00   4.582831186672e+00   
1365    3.193314773692e-03   0.000000000000e+00   4.685517077466e+00   
1366    3.195296349447e-03   0.000000000000e+00   4.786276166667e+00   
1367    3.197277925202e-03   0.000000000000e+00   4.885131123473e+00   
1368    3.199259500957e-03   0.000000000000e+00   4.982121827721e+00   
1369    3.201241076711e-03   0.000000000000e+00   5.077282703849e+00   
1370    3.203222652466e-03   0.000000000000e+00   5.170643717542e+00   
1371    3.205204228221e-03   0.000000000000e+00   5.262239930205e+00   
1372    3.207185803976e-03   0.000000000000e+00   5.352104810829e+00   
1373    3.209167379731e-03   0.000000000000e+00   5.440263900206e+00   
1374    3.211148955486e-03   0.000000000000e+00   5.526751799928e+00   
1375    3.213130531241e-03   0.000000000000e+00   5.611600280086e+00   
1376    3.215112106996e-03   0.000000000000e+00   5.694834350088e+00   
1377    3.217093682751e-03   0.000000000000e+00   5.776486745836e+00   
1378    3.219075258506e-03   0.000000000000e+00   5.856587788706e+00   
1379    3.222047622138e-03   0.000000000000e+00   5.973886724651e+00   
1380    3.225019985771e-03   0.000000000000e+00   6.087848821676e+00   
1381    3.227992349403e-03   0.000000000000e+00   6.198565954137e+00   
1382    3.230964713036e-03   0.000000000000e+00   6.306127671886e+00   
1383    3.233937076668e-03   0.000000000000e+00   6.410621506871e+00   
1384    3.236909440300e-03   0.000000000000e+00   6.512132374530e+00   
1385    3.239881803933e-03   0.000000000000e+00   6.610742991359e+00   
1386    3.242854167565e-03   0.000000000000e+00   6.706533772704e+00   
1387    3.245826531198e-03   0.000000000000e+00   6.799586328007e+00   
1388    3.248798894830e-03   0.000000000000e+00   6.889976152574e+00   
1389    3.251771258462e-03   0.000000000000e+00   6.977777944578e+00   
1390    3.254743622095e-03   0.000000000000e+00   7.063064270511e+00   
1391    3.257715985727e-03   0.000000000000e+00   7.145908074877e+00   
1392    3.260688349360e-03   0.000000000000e+00   7.226377339053e+00   
1393    3.263660712992e-03   0.000000000000e+00   7.304539006705e+00   
1394    3.266633076625e-03   0.000000000000e+00   7.380457992780e+00   
1395    3.269605440257e-03   0.000000000000e+00   7.454201002169e+00   
1396    3.272577803889e-03   0.000000000000e+00   7.525828402811e+00   
1397    3.275550167522e-03   0.000000000000e+00   7.595400198471e+00   
1398    3.278522531154e-03   0.000000000000e+00   7.662974520860e+00   
1399    3.281494894787e-03   0.000000000000e+00   7.728611381941e+00   
1400    3.284467258419e-03   0.000000000000e+00   7.792364688247e+00   
1401    3.287439622051e-03   0.000000000000e+00   7.854288109879e+00   
1402    3.290411985684e-03   0.000000000000e+00   7.914433598825e+00   
1403    3.295167767496e-03   0.000000000000e+00   8.007099389343e+00   
1404    3.299923549308e-03   0.000000000000e+00   8.095548864528e+00   
1405    3.304679331119e-03   0.000000000000e+00   8.179975035554e+00   
1406    3.309435112931e-03   0.000000000000e+00   8.260562377913e+00   
1407    3.314190894743e-03   0.000000000000e+00   8.337487220582e+00   
1408    3.318946676555e-03   0.000000000000e+00   8.410917013596e+00   
1409    3.323702458367e-03   0.000000000000e+00   8.481012897975e+00   
1410    3.328458240179e-03   0.000000000000e+00   8.547928495023e+00   
1411    3.333214021991e-03   0.000000000000e+00   8.611810676249e+00   
1412    3.337969803802e-03   0.000000000000e+00   8.672799934755e+00   
1413    3.342725585614e-03   0.000000000000e+00   8.731025845030e+00   
1414    3.347481367426e-03   0.000000000000e+00   8.786617724730e+00   
1415    3.352237149238e-03   0.000000000000e+00   8.839697237635e+00   
1416    3.356992931050e-03   0.000000000000e+00   8.890380720587e+00   
1417    3.361748712862e-03   0.000000000000e+00   8.938779513542e+00   
1418    3.366504494674e-03   0.000000000000e+00   8.984994483764e+00   
1419    3.371260276485e-03   0.000000000000e+00   9.029128834185e+00   
1420    3.376016058297e-03   0.000000000000e+00   9.071278915131e+00   
1421    3.380771840109e-03   0.000000000000e+00   9.111536990124e+00   
1422    3.385527621921e-03   0.000000000000e+00   9.149991530268e+00   
1423    3.390283403733e-03   0.000000000000e+00   9.186718879615e+00   
1424    3.395039185545e-03   0.000000000000e+00   9.221802245767e+00   
1425    3.399794967357e-03   0.000000000000e+00   9.255317687268e+00   
1426    3.404550749168e-03   0.000000000000e+00   9.287338087472e+00   
1427    3.409306530980e-03   0.000000000000e+00   9.317933402229e+00   
1428    3.414062312792e-03   0.000000000000e+00   9.347162604568e+00   
1429    3.418818094604e-03   0.000000000000e+00   9.375091922257e+00   
1430    3.423573876416e-03   0.000000000000e+00   9.401781319027e+00   
1431    3.428329658228e-03   0.000000000000e+00   9.427288282724e+00   
1432    3.433085440040e-03   0.000000000000e+00   9.451668028077e+00   
1433    3.437841221851e-03   0.000000000000e+00   9.474966454239e+00   
1434    3.442597003663e-03   0.000000000000e+00   9.497236045530e+00   
1435    3.447352785475e-03   0.000000000000e+00   9.518524061565e+00   
1436    3.452108567287e-03   0.000000000000e+00   9.538875829425e+00   
1437    3.456864349099e-03   0.000000000000e+00   9.558334907218e+00   
1438    3.461620130911e-03   0.000000000000e+00   9.576937152874e+00   
1439    3.466375912723e-03   0.000000000000e+00   9.594724093023e+00   
1440    3.471131694534e-03   0.000000000000e+00   9.611732981384e+00   
1441    3.475887476346e-03   0.000000000000e+00   9.627999561172e+00   
1442    3.480643258158e-03   0.000000000000e+00   9.643558195675e+00   
1443    3.485399039970e-03   0.000000000000e+00   9.658437000680e+00   
1444    3.490154821782e-03   0.000000000000e+00   9.672668804383e+00   
1445    3.494910603594e-03   0.000000000000e+00   9.686282990982e+00   
1446    3.499666385406e-03   0.000000000000e+00   9.699307762508e+00   
1447    3.504422167217e-03   0.000000000000e+00   9.711770242351e+00   
1448    3.509177949029e-03   0.000000000000e+00   9.723692542056e+00   
1449    3.513933730841e-03   0.000000000000e+00   9.735100611121e+00   
1450    3.518689512653e-03   0.000000000000e+00   9.746017647581e+00   
1451    3.523445294465e-03   0.000000000000e+00   9.756465922834e+00   
1452    3.528201076277e-03   0.000000000000e+00   9.766466863325e+00   
1453    3.532956858089e-03   0.000000000000e+00   9.776037909064e+00   
1454    3.537712639900e-03   0.000000000000e+00   9.785199578855e+00   
1455    3.542468421712e-03   0.000000000000e+00   9.793970207935e+00   
1456    3.547224203524e-03   0.000000000000e+00   9.802367404044e+00   
1457    3.551979985336e-03   0.000000000000e+00   9.810408111673e+00   
1458    3.556735767148e-03   0.000000000000e+00   9.818106122410e+00   
1459    3.561491548960e-03   0.000000000000e+00   9.825477672634e+00   
1460    3.566247330772e-03   0.000000000000e+00   9.832537273375e+00   
1461    3.571003112583e-03   0.000000000000e+00   9.839298863562e+00   
1462    3.575758894395e-03   0.000000000000e+00   9.845775860448e+00   
1463    3.580514676207e-03   0.000000000000e+00   9.851979197228e+00   
1464    3.585270458019e-03   0.000000000000e+00   9.857921734553e+00   
1465    3.590026239831e-03   0.000000000000e+00   9.863614973697e+00   
1466    3.594782021643e-03   0.000000000000e+00   9.869069965266e+00   
1467    3.599537803455e-03   0.000000000000e+00   9.874297348728e+00   
1468    3.604293585266e-03   0.000000000000e+00   9.879305811386e+00   
1469    3.609049367078e-03   0.000000000000e+00   9.884105552467e+00   
1470    3.613805148890e-03   0.000000000000e+00   9.888705702069e+00   
1471    3.618560930702e-03   0.000000000000e+00   9.893115034656e+00   
1472    3.623316712514e-03   0.000000000000e+00   9.897342000045e+00   
1473    3.628072494326e-03   0.000000000000e+00   9.901393516140e+00   
1474    3.632828276138e-03   0.000000000000e+00   9.905277682776e+00   
1475    3.637584057949e-03   0.000000000000e+00   9.909001759685e+00   
1476    3.642339839761e-03   0.000000000000e+00   9.912572725469e+00   
1477    3.647095621573e-03   0.000000000000e+00   9.915997301886e+00   
1478    3.651851403385e-03   0.000000000000e+00   9.919281009379e+00   
1479    3.656607185197e-03   0.000000000000e+00   9.922430290314e+00   
1480    3.661362967009e-03   0.000000000000e+00   9.925450927071e+00   
1481    3.666118748821e-03   0.000000000000e+00   9.928348479400e+00   
1482    3.670874530632e-03   0.000000000000e+00   9.931128303467e+00   
1483    3.675630312444e-03   0.000000000000e+00   9.933794813461e+00   
1484    3.680386094256e-03   0.000000000000e+00   9.936353141729e+00   
1485    3.685141876068e-03   0.000000000000e+00   9.938807901992e+00   
1486    3.689897657880e-03   0.000000000000e+00   9.941163531358e+00   
1487    3.694653439692e-03   0.000000000000e+00   9.943424305264e+00   
1488    3.699409221504e-03   0.000000000000e+00   9.945593760261e+00   
1489    3.704165003315e-03   0.000000000000e+00   9.947675991953e+00   
1490    3.708920785127e-03   0.000000000000e+00   9.949674688144e+00   
1491    3.713676566939e-03   0.000000000000e+00   9.951593396278e+00   
1492    3.718432348751e-03   0.000000000000e+00   9.953435535170e+00   
1493    3.723188130563e-03   0.000000000000e+00   9.955203943661e+00   
1494    3.727943912375e-03   0.000000000000e+00   9.956901895706e+00   
1495    3.732699694187e-03   0.000000000000e+00   9.958532344314e+00   
1496    3.737455475998e-03   0.000000000000e+00   9.960098130738e+00   
1497    3.742211257810e-03   0.000000000000e+00   9.961601993716e+00   
1498    3.751722821434e-03   0.000000000000e+00   9.964433285486e+00   
1499    3.761234385058e-03   0.000000000000e+00   9.967045665841e+00   
1500    3.770745948681e-03   0.000000000000e+00   9.969456897844e+00   
1501    3.780257512305e-03   0.000000000000e+00   9.971683493434e+00   
1502    3.789769075929e-03   0.000000000000e+00   9.973740937815e+00   
1503    3.797597954825e-03   0.000000000000e+00   9.975315122980e+00   
1504    3.805426833722e-03   0.000000000000e+00   9.976790169496e+00   
1505    3.813255712618e-03   0.000000000000e+00   9.978172766119e+00   
1506    3.821084591514e-03   0.000000000000e+00   9.979469277967e+00   
1507    3.828913470411e-03   0.000000000000e+00   9.980685809595e+00   
1508    3.836742349307e-03   0.000000000000e+00   9.981825396348e+00   
1509    3.844571228203e-03   0.000000000000e+00   9.982894264064e+00   
1510    3.852400107100e-03   0.000000000000e+00   9.983897152469e+00   
1511    3.860228985996e-03   0.000000000000e+00   9.984838594148e+00   
1512    3.868057864892e-03   0.000000000000e+00   9.985722960268e+00   
1513    3.875886743789e-03   0.000000000000e+00   9.986552026588e+00   
1514    3.883715622685e-03   0.000000000000e+00   9.987330403892e+00   
1515    3.891544501581e-03   0.000000000000e+00   9.988061458435e+00   
1516    3.899373380478e-03   0.000000000000e+00   9.988748419940e+00   
1517    3.907202259374e-03   0.000000000000e+00   9.989394414199e+00   
1518    3.915031138270e-03   0.000000000000e+00   9.990000547324e+00   
1519    3.922860017167e-03   0.000000000000e+00   9.990570171992e+00   
1520    3.930688896063e-03   0.000000000000e+00   9.991105676623e+00   
1521    3.938517774959e-03   0.000000000000e+00   9.991609353601e+00   
1522    3.946346653856e-03   0.000000000000e+00   9.992083421841e+00   
1523    3.954175532752e-03   0.000000000000e+00   9.992528706285e+00   
1524    3.962004411649e-03   0.000000000000e+00   9.992947570476e+00   
1525    3.969833290545e-03   0.000000000000e+00   9.993341712290e+00   
1526    3.977662169441e-03   0.000000000000e+00   9.993712759213e+00   
1527    3.985491048338e-03   0.000000000000e+00   9.994062283636e+00   
1528    3.988392838670e-03   0.000000000000e+00   9.994186442637e+00   
1529    3.991294629003e-03   0.000000000000e+00   9.994307860163e+00   
1530    3.994196419335e-03   0.000000000000e+00   9.994426601914e+00   
1531    3.997098209668e-03   0.000000000000e+00   9.994542732457e+00   
1532    4.000000000000e-03   0.000000000000e+00   9.994656315308e+00   
End of Xyce(TM) Simulation
