            TIME1             TIME2     {V(1)+2}     
   8.33229771e-09    7.42157096e-11    2.51140274e+00
   8.33229771e-09    8.26108749e-11    2.49894356e+00
   8.33229771e-09    9.10060402e-11    2.48057623e+00
   8.33229771e-09    9.94012055e-11    2.46520735e+00
   8.33229771e-09    1.07796371e-10    2.44427662e+00
   8.33229771e-09    1.16191536e-10    2.42617290e+00
   8.33229771e-09    1.24586701e-10    2.40291737e+00
   8.33229771e-09    1.32981867e-10    2.38228420e+00
   8.33229771e-09    1.41377032e-10    2.35696830e+00
   8.33229771e-09    1.49772197e-10    2.33403932e+00
   8.33229771e-09    1.58167363e-10    2.30695044e+00
   8.33229771e-09    1.66562528e-10    2.28198507e+00
   8.33229771e-09    1.74957693e-10    2.25343040e+00
   8.33229771e-09    1.83352858e-10    2.22671104e+00
   8.33229771e-09    1.91748024e-10    2.19701433e+00
   8.33229771e-09    2.00143189e-10    2.16884346e+00
   8.33229771e-09    2.08538354e-10    2.13834153e+00
   8.33229771e-09    2.16933520e-10    2.10903853e+00
   8.33229771e-09    2.25328685e-10    2.07807778e+00
   8.33229771e-09    2.33723850e-10    2.04797555e+00
   8.33229771e-09    2.42119015e-10    2.01690821e+00
   8.33229771e-09    2.50514181e-10    1.98634957e+00
   8.33229771e-09    2.58909346e-10    1.95552991e+00
   8.33229771e-09    2.66464995e-10    1.92793808e+00
   8.33229771e-09    2.74020644e-10    1.90071051e+00
   8.33229771e-09    2.81576292e-10    1.87325563e+00
   8.33229771e-09    2.89131941e-10    1.84679856e+00
   8.33229771e-09    2.96687590e-10    1.81973571e+00
   8.33229771e-09    3.04243239e-10    1.79429517e+00
   8.33229771e-09    3.11798887e-10    1.76787616e+00
   8.33229771e-09    3.19354536e-10    1.74368914e+00
   8.33229771e-09    3.26910185e-10    1.71816005e+00
   8.33229771e-09    3.34465834e-10    1.69545215e+00
   8.33229771e-09    3.42021482e-10    1.67105083e+00
   8.33229771e-09    3.49577131e-10    1.65003397e+00
   8.33229771e-09    3.57132780e-10    1.62698774e+00
   8.33229771e-09    3.64688429e-10    1.60785807e+00
   8.33229771e-09    3.72244077e-10    1.58638142e+00
   8.33229771e-09    3.79799726e-10    1.56931735e+00
   8.33229771e-09    3.87355375e-10    1.54960988e+00
   8.33229771e-09    3.94911024e-10    1.53477034e+00
   8.33229771e-09    4.02466673e-10    1.51701486e+00
   8.33229771e-09    4.10022321e-10    1.50453774e+00
   8.33229771e-09    4.17577970e-10    1.48889853e+00
   8.33229771e-09    4.25133619e-10    1.47889942e+00
   8.33229771e-09    4.32689268e-10    1.46552074e+00
   8.33229771e-09    4.40244916e-10    1.45809184e+00
   8.33229771e-09    4.47800565e-10    1.44709663e+00
   8.33229771e-09    4.55356214e-10    1.44230595e+00
   8.33229771e-09    4.62911863e-10    1.43379477e+00
   8.33229771e-09    4.70467511e-10    1.43168556e+00
   8.33229771e-09    4.78023160e-10    1.42573577e+00
   8.33229771e-09    4.85578809e-10    1.42632620e+00
   8.33229771e-09    4.93134458e-10    1.42299131e+00
   8.33229771e-09    5.00690106e-10    1.42627440e+00
   8.33229771e-09    5.08245755e-10    1.42558370e+00
   8.33229771e-09    5.15801404e-10    1.43152751e+00
   8.33229771e-09    5.23357053e-10    1.43348590e+00
   8.33229771e-09    5.30912701e-10    1.44203390e+00
   8.33229771e-09    5.38468350e-10    1.44662197e+00
   8.33229771e-09    5.46023999e-10    1.45769370e+00
   8.33229771e-09    5.53579648e-10    1.46486796e+00
   8.33229771e-09    5.61135296e-10    1.47835986e+00
   8.33229771e-09    5.68690945e-10    1.48805329e+00
   8.33229771e-09    5.76246594e-10    1.50383973e+00
   8.33229771e-09    5.83802243e-10    1.51596240e+00
   8.33229771e-09    5.91357892e-10    1.53389694e+00
   8.33229771e-09    5.98913540e-10    1.54833694e+00
   8.33229771e-09    6.06469189e-10    1.56825372e+00
   8.33229771e-09    6.14024838e-10    1.58487815e+00
   8.33229771e-09    6.21580487e-10    1.60659343e+00
   8.33229771e-09    6.29136135e-10    1.62524963e+00
   8.33229771e-09    6.36691784e-10    1.64856350e+00
   8.33229771e-09    6.44247433e-10    1.66908040e+00
   8.33229771e-09    6.51803082e-10    1.69377852e+00
   8.33229771e-09    6.59358730e-10    1.71596812e+00
   8.33229771e-09    6.66914379e-10    1.74182364e+00
   8.33229771e-09    6.74470028e-10    1.76548261e+00
   8.33229771e-09    6.82025677e-10    1.79225812e+00
   8.33229771e-09    6.89581325e-10    1.81716950e+00
   8.33229771e-09    6.97136974e-10    1.84461909e+00
   8.33229771e-09    7.04692623e-10    1.87055416e+00
   8.33229771e-09    7.12248272e-10    1.89842548e+00
   8.33229771e-09    7.19803920e-10    1.92514569e+00
   8.33229771e-09    7.27359569e-10    1.95318215e+00
   8.33229771e-09    7.34915218e-10    1.98044119e+00
   8.33229771e-09    7.42470867e-10    2.00838421e+00
   8.33229771e-09    7.46890253e-10    2.02441379e+00
   8.33229771e-09    7.51309640e-10    2.04064253e+00
   8.33229771e-09    7.60148412e-10    2.07298864e+00
   8.33229771e-09    7.68987185e-10    2.10478605e+00
   8.33229771e-09    7.77825958e-10    2.13684724e+00
   8.33229771e-09    7.86664731e-10    2.16761791e+00
   8.33229771e-09    7.95503503e-10    2.19898637e+00
   8.33229771e-09    8.04342276e-10    2.22833862e+00
   8.33229771e-09    8.13181049e-10    2.25861467e+00
   8.33229771e-09    8.22019822e-10    2.28617424e+00
   8.33229771e-09    8.30858594e-10    2.31497176e+00
   8.33229771e-09    8.39697367e-10    2.34038686e+00
   8.33229771e-09    8.48536140e-10    2.36733855e+00
   8.33229771e-09    8.57374913e-10    2.39028472e+00
   8.33229771e-09    8.66213685e-10    2.41504711e+00
   8.33229771e-09    8.75052458e-10    2.43523159e+00
   8.33229771e-09    8.83891231e-10    2.45748959e+00
   8.33229771e-09    8.92730004e-10    2.47465533e+00
   8.33229771e-09    9.01568776e-10    2.49412639e+00
   8.33229771e-09    9.10407549e-10    2.50805535e+00
   8.33229771e-09    9.19246322e-10    2.52449308e+00
   8.33229771e-09    9.28085095e-10    2.53500907e+00
   8.33229771e-09    9.36923867e-10    2.54820631e+00
   8.33229771e-09    9.45762640e-10    2.55517714e+00
   8.33229771e-09    9.54601413e-10    2.56496843e+00
   8.33229771e-09    9.63440186e-10    2.56830749e+00
   8.33229771e-09    9.72278958e-10    2.57457103e+00
   8.33229771e-09    9.81117731e-10    2.57423817e+00
   8.33229771e-09    9.86810000e-10    2.57648308e+00
   9.03625471e-09    0.00000000e+00    2.57656479e+00
   9.03625471e-09    1.54495526e-11    2.57426678e+00
   9.03625471e-09    2.38447179e-11    2.56793046e+00
   9.03625471e-09    3.22398832e-11    2.56491684e+00
   9.03625471e-09    4.06350485e-11    2.55537155e+00
   9.03625471e-09    4.90302138e-11    2.54912410e+00
   9.03625471e-09    5.74253790e-11    2.53648066e+00
   9.03625471e-09    6.58205443e-11    2.52707206e+00
   9.03625471e-09    7.42157096e-11    2.51147628e+00
   9.03625471e-09    8.26108749e-11    2.49901476e+00
   9.03625471e-09    9.10060402e-11    2.48064561e+00
   9.03625471e-09    9.94012055e-11    2.46527358e+00
   9.03625471e-09    1.07796371e-10    2.44434103e+00
   9.03625471e-09    1.16191536e-10    2.42623343e+00
   9.03625471e-09    1.24586701e-10    2.40297605e+00
   9.03625471e-09    1.32981867e-10    2.38233835e+00
   9.03625471e-09    1.41377032e-10    2.35702057e+00
   9.03625471e-09    1.49772197e-10    2.33408652e+00
   9.03625471e-09    1.58167363e-10    2.30699568e+00
   9.03625471e-09    1.66562528e-10    2.28202479e+00
   9.03625471e-09    1.74957693e-10    2.25346807e+00
   9.03625471e-09    1.83352858e-10    2.22674287e+00
   9.03625471e-09    1.91748024e-10    2.19704396e+00
   9.03625471e-09    2.00143189e-10    2.16886705e+00
   9.03625471e-09    2.08538354e-10    2.13836276e+00
   9.03625471e-09    2.16933520e-10    2.10905365e+00
   9.03625471e-09    2.25328685e-10    2.07809033e+00
   9.03625471e-09    2.33723850e-10    2.04798204e+00
   9.03625471e-09    2.42119015e-10    2.01691190e+00
   9.03625471e-09    2.50514181e-10    1.98634739e+00
   9.03625471e-09    2.58909346e-10    1.95552466e+00
   9.03625471e-09    2.66464995e-10    1.92792770e+00
   9.03625471e-09    2.74020644e-10    1.90069724e+00
   9.03625471e-09    2.81576292e-10    1.87323761e+00
   9.03625471e-09    2.89131941e-10    1.84677736e+00
   9.03625471e-09    2.96687590e-10    1.81971021e+00
   9.03625471e-09    3.04243239e-10    1.79426622e+00
   9.03625471e-09    3.11798887e-10    1.76784345e+00
   9.03625471e-09    3.19354536e-10    1.74365270e+00
   9.03625471e-09    3.26910185e-10    1.71812044e+00
   9.03625471e-09    3.34465834e-10    1.69540853e+00
   9.03625471e-09    3.42021482e-10    1.67100470e+00
   9.03625471e-09    3.49577131e-10    1.64998357e+00
   9.03625471e-09    3.57132780e-10    1.62693553e+00
   9.03625471e-09    3.64688429e-10    1.60780134e+00
   9.03625471e-09    3.72244077e-10    1.58632362e+00
   9.03625471e-09    3.79799726e-10    1.56925482e+00
   9.03625471e-09    3.87355375e-10    1.54954704e+00
   9.03625471e-09    3.94911024e-10    1.53470258e+00
   9.03625471e-09    4.02466673e-10    1.51694756e+00
   9.03625471e-09    4.10022321e-10    1.50446539e+00
   9.03625471e-09    4.17577970e-10    1.48882740e+00
   9.03625471e-09    4.25133619e-10    1.47882315e+00
   9.03625471e-09    4.32689268e-10    1.46544644e+00
   9.03625471e-09    4.40244916e-10    1.45801236e+00
   9.03625471e-09    4.47800565e-10    1.44701985e+00
   9.03625471e-09    4.55356214e-10    1.44222401e+00
   9.03625471e-09    4.62911863e-10    1.43371622e+00
   9.03625471e-09    4.70467511e-10    1.43160193e+00
   9.03625471e-09    4.78023160e-10    1.42565616e+00
   9.03625471e-09    4.85578809e-10    1.42624165e+00
   9.03625471e-09    4.93134458e-10    1.42291137e+00
   9.03625471e-09    5.00690106e-10    1.42618974e+00
   9.03625471e-09    5.08245755e-10    1.42550416e+00
   9.03625471e-09    5.15801404e-10    1.43144353e+00
   9.03625471e-09    5.23357053e-10    1.43340748e+00
   9.03625471e-09    5.30912701e-10    1.44195139e+00
   9.03625471e-09    5.38468350e-10    1.44654538e+00
   9.03625471e-09    5.46023999e-10    1.45761343e+00
   9.03625471e-09    5.53579648e-10    1.46479389e+00
   9.03625471e-09    5.61135296e-10    1.47828258e+00
   9.03625471e-09    5.68690945e-10    1.48798241e+00
   9.03625471e-09    5.76246594e-10    1.50376616e+00
   9.03625471e-09    5.83802243e-10    1.51589535e+00
   9.03625471e-09    5.91357892e-10    1.53382778e+00
   9.03625471e-09    5.98913540e-10    1.54827432e+00
   9.03625471e-09    6.06469189e-10    1.56818961e+00
   9.03625471e-09    6.14024838e-10    1.58482053e+00
   9.03625471e-09    6.21580487e-10    1.60653496e+00
   9.03625471e-09    6.29136135e-10    1.62519753e+00
   9.03625471e-09    6.36691784e-10    1.64851122e+00
   9.03625471e-09    6.44247433e-10    1.66903429e+00
   9.03625471e-09    6.51803082e-10    1.69373291e+00
   9.03625471e-09    6.59358730e-10    1.71592843e+00
   9.03625471e-09    6.66914379e-10    1.74178513e+00
   9.03625471e-09    6.74470028e-10    1.76544969e+00
   9.03625471e-09    6.82025677e-10    1.79222707e+00
   9.03625471e-09    6.89581325e-10    1.81714367e+00
   9.03625471e-09    6.97136974e-10    1.84459578e+00
   9.03625471e-09    7.04692623e-10    1.87053566e+00
   9.03625471e-09    7.12248272e-10    1.89841012e+00
   9.03625471e-09    7.19803920e-10    1.92513470e+00
   9.03625471e-09    7.27359569e-10    1.95317488e+00
   9.03625471e-09    7.34915218e-10    1.98043783e+00
   9.03625471e-09    7.42470867e-10    2.00838510e+00
   9.03625471e-09    7.46890253e-10    2.02441651e+00
   9.03625471e-09    7.51309640e-10    2.04064818e+00
   9.03625471e-09    7.60148412e-10    2.07299809e+00
   9.03625471e-09    7.68987185e-10    2.10480115e+00
   9.03625471e-09    7.77825958e-10    2.13686558e+00
   9.03625471e-09    7.86664731e-10    2.16764226e+00
   9.03625471e-09    7.95503503e-10    2.19901339e+00
   9.03625471e-09    8.04342276e-10    2.22837190e+00
   9.03625471e-09    8.13181049e-10    2.25865006e+00
   9.03625471e-09    8.22019822e-10    2.28621599e+00
   9.03625471e-09    8.30858594e-10    2.31501510e+00
   9.03625471e-09    8.39697367e-10    2.34043653e+00
   9.03625471e-09    8.48536140e-10    2.36738932e+00
   9.03625471e-09    8.57374913e-10    2.39034165e+00
   9.03625471e-09    8.66213685e-10    2.41510468e+00
   9.03625471e-09    8.75052458e-10    2.43529503e+00
   9.03625471e-09    8.83891231e-10    2.45755328e+00
   9.03625471e-09    8.92730004e-10    2.47472443e+00
   9.03625471e-09    9.01568776e-10    2.49419540e+00
   9.03625471e-09    9.10407549e-10    2.50812922e+00
   9.03625471e-09    9.19246322e-10    2.52456656e+00
   9.03625471e-09    9.28085095e-10    2.53508673e+00
   9.03625471e-09    9.36923867e-10    2.54828334e+00
   9.03625471e-09    9.45762640e-10    2.55525759e+00
   9.03625471e-09    9.54601413e-10    2.56504806e+00
   9.03625471e-09    9.63440186e-10    2.56838969e+00
   9.03625471e-09    9.72278958e-10    2.57465226e+00
   9.03625471e-09    9.81117731e-10    2.57432105e+00
   9.03625471e-09    9.86810000e-10    2.57656479e+00
   9.74021171e-09    0.00000000e+00    2.57664729e+00
   9.74021171e-09    1.54495526e-11    2.57434722e+00
   9.74021171e-09    2.38447179e-11    2.56801180e+00
   9.74021171e-09    3.22398832e-11    2.56499592e+00
   9.74021171e-09    4.06350485e-11    2.55545115e+00
   9.74021171e-09    4.90302138e-11    2.54920091e+00
   9.74021171e-09    5.74253790e-11    2.53655761e+00
   9.74021171e-09    6.58205443e-11    2.52714575e+00
   9.74021171e-09    7.42157096e-11    2.51154970e+00
   9.74021171e-09    8.26108749e-11    2.49908449e+00
   9.74021171e-09    9.10060402e-11    2.48071464e+00
   9.74021171e-09    9.94012055e-11    2.46533857e+00
   9.74021171e-09    1.07796371e-10    2.44440490e+00
   9.74021171e-09    1.16191536e-10    2.42629295e+00
   9.74021171e-09    1.24586701e-10    2.40303402e+00
   9.74021171e-09    1.32981867e-10    2.38239174e+00
   9.74021171e-09    1.41377032e-10    2.35707198e+00
   9.74021171e-09    1.49772197e-10    2.33413316e+00
   9.74021171e-09    1.58167363e-10    2.30703994e+00
   9.74021171e-09    1.66562528e-10    2.28206417e+00
   9.74021171e-09    1.74957693e-10    2.25350466e+00
   9.74021171e-09    1.83352858e-10    2.22677455e+00
   9.74021171e-09    1.91748024e-10    2.19707246e+00
   9.74021171e-09    2.00143189e-10    2.16889066e+00
   9.74021171e-09    2.08538354e-10    2.13838285e+00
   9.74021171e-09    2.16933520e-10    2.10906893e+00
   9.74021171e-09    2.25328685e-10    2.07810176e+00
   9.74021171e-09    2.33723850e-10    2.04798881e+00
   9.74021171e-09    2.42119015e-10    2.01691454e+00
   9.74021171e-09    2.50514181e-10    1.98634556e+00
   9.74021171e-09    2.58909346e-10    1.95551847e+00
   9.74021171e-09    2.66464995e-10    1.92791772e+00
   9.74021171e-09    2.74020644e-10    1.90068316e+00
   9.74021171e-09    2.81576292e-10    1.87321998e+00
   9.74021171e-09    2.89131941e-10    1.84675553e+00
   9.74021171e-09    2.96687590e-10    1.81968511e+00
   9.74021171e-09    3.04243239e-10    1.79423683e+00
   9.74021171e-09    3.11798887e-10    1.76781108e+00
   9.74021171e-09    3.19354536e-10    1.74361603e+00
   9.74021171e-09    3.26910185e-10    1.71808111e+00
   9.74021171e-09    3.34465834e-10    1.69536492e+00
   9.74021171e-09    3.42021482e-10    1.67095877e+00
   9.74021171e-09    3.49577131e-10    1.64993343e+00
   9.74021171e-09    3.57132780e-10    1.62688341e+00
   9.74021171e-09    3.64688429e-10    1.60774515e+00
   9.74021171e-09    3.72244077e-10    1.58626579e+00
   9.74021171e-09    3.79799726e-10    1.56919310e+00
   9.74021171e-09    3.87355375e-10    1.54948404e+00
   9.74021171e-09    3.94911024e-10    1.53463592e+00
   9.74021171e-09    4.02466673e-10    1.51687996e+00
   9.74021171e-09    4.10022321e-10    1.50439441e+00
   9.74021171e-09    4.17577970e-10    1.48875583e+00
   9.74021171e-09    4.25133619e-10    1.47874852e+00
   9.74021171e-09    4.32689268e-10    1.46537156e+00
   9.74021171e-09    4.40244916e-10    1.45793478e+00
   9.74021171e-09    4.47800565e-10    1.44694234e+00
   9.74021171e-09    4.55356214e-10    1.44214421e+00
   9.74021171e-09    4.62911863e-10    1.43363680e+00
   9.74021171e-09    4.70467511e-10    1.43152066e+00
   9.74021171e-09    4.78023160e-10    1.42557556e+00
   9.74021171e-09    4.85578809e-10    1.42615967e+00
   9.74021171e-09    4.93134458e-10    1.42283033e+00
   9.74021171e-09    5.00690106e-10    1.42610781e+00
   9.74021171e-09    5.08245755e-10    1.42542343e+00
   9.74021171e-09    5.15801404e-10    1.43136240e+00
   9.74021171e-09    5.23357053e-10    1.43332780e+00
   9.74021171e-09    5.30912701e-10    1.44187183e+00
   9.74021171e-09    5.38468350e-10    1.44646748e+00
   9.74021171e-09    5.46023999e-10    1.45753616e+00
   9.74021171e-09    5.53579648e-10    1.46471850e+00
   9.74021171e-09    5.61135296e-10    1.47820832e+00
   9.74021171e-09    5.68690945e-10    1.48791020e+00
   9.74021171e-09    5.76246594e-10    1.50369559e+00
   9.74021171e-09    5.83802243e-10    1.51582701e+00
   9.74021171e-09    5.91357892e-10    1.53376155e+00
   9.74021171e-09    5.98913540e-10    1.54821047e+00
   9.74021171e-09    6.06469189e-10    1.56812832e+00
   9.74021171e-09    6.14024838e-10    1.58476176e+00
   9.74021171e-09    6.21580487e-10    1.60647917e+00
   9.74021171e-09    6.29136135e-10    1.62514439e+00
   9.74021171e-09    6.36691784e-10    1.64846143e+00
   9.74021171e-09    6.44247433e-10    1.66898727e+00
   9.74021171e-09    6.51803082e-10    1.69368958e+00
   9.74021171e-09    6.59358730e-10    1.71588797e+00
   9.74021171e-09    6.66914379e-10    1.74174865e+00
   9.74021171e-09    6.74470028e-10    1.76541617e+00
   9.74021171e-09    6.82025677e-10    1.79219777e+00
   9.74021171e-09    6.89581325e-10    1.81711742e+00
   9.74021171e-09    6.97136974e-10    1.84457392e+00
   9.74021171e-09    7.04692623e-10    1.87051693e+00
   9.74021171e-09    7.12248272e-10    1.89839590e+00
   9.74021171e-09    7.19803920e-10    1.92512367e+00
   9.74021171e-09    7.27359569e-10    1.95316842e+00
   9.74021171e-09    7.34915218e-10    1.98043463e+00
   9.74021171e-09    7.42470867e-10    2.00838645e+00
   9.74021171e-09    7.46890253e-10    2.02441955e+00
   9.74021171e-09    7.51309640e-10    2.04065410e+00
   9.74021171e-09    7.60148412e-10    2.07300802e+00
   9.74021171e-09    7.68987185e-10    2.10481614e+00
   9.74021171e-09    7.77825958e-10    2.13688461e+00
   9.74021171e-09    7.86664731e-10    2.16766611e+00
   9.74021171e-09    7.95503503e-10    2.19904128e+00
   9.74021171e-09    8.04342276e-10    2.22840431e+00
   9.74021171e-09    8.13181049e-10    2.25868649e+00
   9.74021171e-09    8.22019822e-10    2.28625653e+00
   9.74021171e-09    8.30858594e-10    2.31505961e+00
   9.74021171e-09    8.39697367e-10    2.34048468e+00
   9.74021171e-09    8.48536140e-10    2.36744136e+00
   9.74021171e-09    8.57374913e-10    2.39039678e+00
   9.74021171e-09    8.66213685e-10    2.41516360e+00
   9.74021171e-09    8.75052458e-10    2.43535644e+00
   9.74021171e-09    8.83891231e-10    2.45761833e+00
   9.74021171e-09    8.92730004e-10    2.47479133e+00
   9.74021171e-09    9.01568776e-10    2.49426576e+00
   9.74021171e-09    9.10407549e-10    2.50820075e+00
   9.74021171e-09    9.19246322e-10    2.52464134e+00
   9.74021171e-09    9.28085095e-10    2.53516198e+00
   9.74021171e-09    9.36923867e-10    2.54836158e+00
   9.74021171e-09    9.45762640e-10    2.55533559e+00
   9.74021171e-09    9.54601413e-10    2.56512878e+00
   9.74021171e-09    9.63440186e-10    2.56846946e+00
   9.74021171e-09    9.72278958e-10    2.57473443e+00
   9.74021171e-09    9.81117731e-10    2.57440159e+00
   9.74021171e-09    9.86810000e-10    2.57664729e+00
   1.00000000e-08    0.00000000e+00    2.57667763e+00
   1.00000000e-08    1.54495526e-11    2.57437681e+00
   1.00000000e-08    2.38447179e-11    2.56804168e+00
   1.00000000e-08    3.22398832e-11    2.56502502e+00
   1.00000000e-08    4.06350485e-11    2.55548036e+00
   1.00000000e-08    4.90302138e-11    2.54922919e+00
   1.00000000e-08    5.74253790e-11    2.53658581e+00
   1.00000000e-08    6.58205443e-11    2.52717289e+00
   1.00000000e-08    7.42157096e-11    2.51157658e+00
   1.00000000e-08    8.26108749e-11    2.49911019e+00
   1.00000000e-08    9.10060402e-11    2.48073989e+00
   1.00000000e-08    9.94012055e-11    2.46536253e+00
   1.00000000e-08    1.07796371e-10    2.44442823e+00
   1.00000000e-08    1.16191536e-10    2.42631491e+00
   1.00000000e-08    1.24586701e-10    2.40305518e+00
   1.00000000e-08    1.32981867e-10    2.38241144e+00
   1.00000000e-08    1.41377032e-10    2.35709071e+00
   1.00000000e-08    1.49772197e-10    2.33415039e+00
   1.00000000e-08    1.58167363e-10    2.30705603e+00
   1.00000000e-08    1.66562528e-10    2.28207872e+00
   1.00000000e-08    1.74957693e-10    2.25351794e+00
   1.00000000e-08    1.83352858e-10    2.22678625e+00
   1.00000000e-08    1.91748024e-10    2.19708277e+00
   1.00000000e-08    2.00143189e-10    2.16889939e+00
   1.00000000e-08    2.08538354e-10    2.13839006e+00
   1.00000000e-08    2.16933520e-10    2.10907457e+00
   1.00000000e-08    2.25328685e-10    2.07810581e+00
   1.00000000e-08    2.33723850e-10    2.04799130e+00
   1.00000000e-08    2.42119015e-10    2.01691537e+00
   1.00000000e-08    2.50514181e-10    1.98634487e+00
   1.00000000e-08    2.58909346e-10    1.95551608e+00
   1.00000000e-08    2.66464995e-10    1.92791401e+00
   1.00000000e-08    2.74020644e-10    1.90067789e+00
   1.00000000e-08    2.81576292e-10    1.87321345e+00
   1.00000000e-08    2.89131941e-10    1.84674743e+00
   1.00000000e-08    2.96687590e-10    1.81967580e+00
   1.00000000e-08    3.04243239e-10    1.79422598e+00
   1.00000000e-08    3.11798887e-10    1.76779909e+00
   1.00000000e-08    3.19354536e-10    1.74360253e+00
   1.00000000e-08    3.26910185e-10    1.71806653e+00
   1.00000000e-08    3.34465834e-10    1.69534890e+00
   1.00000000e-08    3.42021482e-10    1.67094173e+00
   1.00000000e-08    3.49577131e-10    1.64991504e+00
   1.00000000e-08    3.57132780e-10    1.62686408e+00
   1.00000000e-08    3.64688429e-10    1.60772456e+00
   1.00000000e-08    3.72244077e-10    1.58624434e+00
   1.00000000e-08    3.79799726e-10    1.56917050e+00
   1.00000000e-08    3.87355375e-10    1.54946067e+00
   1.00000000e-08    3.94911024e-10    1.53461153e+00
   1.00000000e-08    4.02466673e-10    1.51685489e+00
   1.00000000e-08    4.10022321e-10    1.50436846e+00
   1.00000000e-08    4.17577970e-10    1.48872928e+00
   1.00000000e-08    4.25133619e-10    1.47872126e+00
   1.00000000e-08    4.32689268e-10    1.46534377e+00
   1.00000000e-08    4.40244916e-10    1.45790646e+00
   1.00000000e-08    4.47800565e-10    1.44691358e+00
   1.00000000e-08    4.55356214e-10    1.44211508e+00
   1.00000000e-08    4.62911863e-10    1.43360734e+00
   1.00000000e-08    4.70467511e-10    1.43149100e+00
   1.00000000e-08    4.78023160e-10    1.42554566e+00
   1.00000000e-08    4.85578809e-10    1.42612977e+00
   1.00000000e-08    4.93134458e-10    1.42280027e+00
   1.00000000e-08    5.00690106e-10    1.42607793e+00
   1.00000000e-08    5.08245755e-10    1.42539349e+00
   1.00000000e-08    5.15801404e-10    1.43133283e+00
   1.00000000e-08    5.23357053e-10    1.43329826e+00
   1.00000000e-08    5.30912701e-10    1.44184283e+00
   1.00000000e-08    5.38468350e-10    1.44643861e+00
   1.00000000e-08    5.46023999e-10    1.45750801e+00
   1.00000000e-08    5.53579648e-10    1.46469056e+00
   1.00000000e-08    5.61135296e-10    1.47818127e+00
   1.00000000e-08    5.68690945e-10    1.48788346e+00
   1.00000000e-08    5.76246594e-10    1.50366989e+00
   1.00000000e-08    5.83802243e-10    1.51580170e+00
   1.00000000e-08    5.91357892e-10    1.53373743e+00
   1.00000000e-08    5.98913540e-10    1.54818684e+00
   1.00000000e-08    6.06469189e-10    1.56810599e+00
   1.00000000e-08    6.14024838e-10    1.58474002e+00
   1.00000000e-08    6.21580487e-10    1.60645886e+00
   1.00000000e-08    6.29136135e-10    1.62512475e+00
   1.00000000e-08    6.36691784e-10    1.64844331e+00
   1.00000000e-08    6.44247433e-10    1.66896991e+00
   1.00000000e-08    6.51803082e-10    1.69367381e+00
   1.00000000e-08    6.59358730e-10    1.71587305e+00
   1.00000000e-08    6.66914379e-10    1.74173538e+00
   1.00000000e-08    6.74470028e-10    1.76540384e+00
   1.00000000e-08    6.82025677e-10    1.79218711e+00
   1.00000000e-08    6.89581325e-10    1.81710779e+00
   1.00000000e-08    6.97136974e-10    1.84456597e+00
   1.00000000e-08    7.04692623e-10    1.87051009e+00
   1.00000000e-08    7.12248272e-10    1.89839074e+00
   1.00000000e-08    7.19803920e-10    1.92511969e+00
   1.00000000e-08    7.27359569e-10    1.95316610e+00
   1.00000000e-08    7.34915218e-10    1.98043354e+00
   1.00000000e-08    7.42470867e-10    2.00838698e+00
   1.00000000e-08    7.46890253e-10    2.02442077e+00
   1.00000000e-08    7.51309640e-10    2.04065629e+00
   1.00000000e-08    7.60148412e-10    2.07301180e+00
   1.00000000e-08    7.68987185e-10    2.10482164e+00
   1.00000000e-08    7.77825958e-10    2.13689174e+00
   1.00000000e-08    7.86664731e-10    2.16767486e+00
   1.00000000e-08    7.95503503e-10    2.19905170e+00
   1.00000000e-08    8.04342276e-10    2.22841619e+00
   1.00000000e-08    8.13181049e-10    2.25870005e+00
   1.00000000e-08    8.22019822e-10    2.28627139e+00
   1.00000000e-08    8.30858594e-10    2.31507614e+00
   1.00000000e-08    8.39697367e-10    2.34050233e+00
   1.00000000e-08    8.48536140e-10    2.36746066e+00
   1.00000000e-08    8.57374913e-10    2.39041700e+00
   1.00000000e-08    8.66213685e-10    2.41518542e+00
   1.00000000e-08    8.75052458e-10    2.43537897e+00
   1.00000000e-08    8.83891231e-10    2.45764239e+00
   1.00000000e-08    8.92730004e-10    2.47481588e+00
   1.00000000e-08    9.01568776e-10    2.49429176e+00
   1.00000000e-08    9.10407549e-10    2.50822700e+00
   1.00000000e-08    9.19246322e-10    2.52466894e+00
   1.00000000e-08    9.28085095e-10    2.53518961e+00
   1.00000000e-08    9.36923867e-10    2.54839044e+00
   1.00000000e-08    9.45762640e-10    2.55536425e+00
   1.00000000e-08    9.54601413e-10    2.56515852e+00
   1.00000000e-08    9.63440186e-10    2.56849878e+00
   1.00000000e-08    9.72278958e-10    2.57476467e+00
   1.00000000e-08    9.81117731e-10    2.57443120e+00
   1.00000000e-08    9.86810000e-10    2.57667763e+00
