Index         TIME            V(TRIGGER)          V(OUT_3)           V(OUT_2)           V(OUT_1)           V(OUT_0)      V(XS1:XL1:TRIGINV)
569     5.7951775816e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   3.9079853542e-01   7.2463768116e-02   
570     5.7956976661e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   4.1396696142e-01   7.2463768116e-02   
571     5.7961657422e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   4.3478699591e-01   7.2463768116e-02   
572     5.7971018944e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   4.7636522128e-01   7.2463768116e-02   
573     5.7989741988e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   5.5925470500e-01   7.2463768116e-02   
574     5.8027188076e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2495856890e-01   7.2463768116e-02   
575     5.8102080252e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   1.0641554352e+00   7.2463768116e-02   
576     5.8176972427e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   1.4302854917e+00   7.2463768116e-02   
577     5.8251864603e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   1.8522294327e+00   7.2463768116e-02   
578     5.8326756778e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.3773503136e+00   7.2463768116e-02   
579     5.8394159736e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8685804227e+00   7.2463768116e-02   
580     5.8400418358e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8801656617e+00   7.2463768116e-02   
581     5.8406676980e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8851987978e+00   7.2463768116e-02   
582     5.8412935601e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8845388920e+00   7.2463768116e-02   
583     5.8425452845e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846494236e+00   7.2463768116e-02   
584     5.8437970088e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846002373e+00   7.2463768116e-02   
585     5.8463004574e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846256513e+00   7.2463768116e-02   
586     5.8513073547e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846069168e+00   7.2463768116e-02   
587     5.8613211494e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846230766e+00   7.2463768116e-02   
588     5.8813487386e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846080533e+00   7.2463768116e-02   
589     5.9214039170e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846225420e+00   7.2463768116e-02   
590     6.0015142739e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846083126e+00   7.2463768116e-02   
591     6.0242594234e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846221639e+00   7.2463768116e-02   
592     6.0243521271e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846202771e+00   7.2463768116e-02   
593     6.0245375345e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846181467e+00   7.2463768116e-02   
594     6.0247229418e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846166092e+00   7.2463768116e-02   
595     6.0250937566e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846155427e+00   7.2463768116e-02   
596     6.0251864603e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846154916e+00   7.2463768116e-02   
597     6.0252606232e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846154664e+00   7.2463768116e-02   
598     6.0253347862e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846154471e+00   7.2463768116e-02   
599     6.0254831121e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846154176e+00   7.2463768116e-02   
600     6.0257797639e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153924e+00   7.2463768116e-02   
601     6.0263730675e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153838e+00   7.2463768116e-02   
602     6.0275596746e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153850e+00   7.2463768116e-02   
603     6.0299328890e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153844e+00   7.2463768116e-02   
604     6.0346793177e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153848e+00   7.2463768116e-02   
605     6.0394257464e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153845e+00   7.2463768116e-02   
606     6.0441721751e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153847e+00   7.2463768116e-02   
607     6.0536650325e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153845e+00   7.2463768116e-02   
608     6.0631578899e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153847e+00   7.2463768116e-02   
609     6.0726507473e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153845e+00   7.2463768116e-02   
610     6.0752070733e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
611     6.0760377509e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
612     6.0767853607e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
613     6.0775329706e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
614     6.0790281903e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
615     6.0820186297e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
616     6.0879995085e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
617     6.0999612661e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
618     6.1238847812e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
619     6.1717318116e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
620     6.2580290043e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
621     6.2581143998e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
622     6.2582851908e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
623     6.2584559817e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
624     6.2587975636e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
625     6.2588829591e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
626     6.2589512755e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
627     6.2590879082e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
628     6.2592245410e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
629     6.2594978065e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
630     6.2600443376e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
631     6.2611373997e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
632     6.2622304618e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
633     6.2631578899e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
634     6.2633765023e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
635     6.2635951148e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
636     6.2640323396e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
637     6.2649067893e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
638     6.2666556887e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
639     6.2701534874e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
640     6.2771490850e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
641     6.2841446825e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
642     6.2911402800e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
643     6.2981358775e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
644     6.3051314750e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
645     6.3081863386e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
646     6.3089911852e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
647     6.3094619989e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
648     6.3098857312e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
649     6.3103094635e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
650     6.3111569281e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
651     6.3128518573e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
652     6.3145467865e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
653     6.3179366450e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
654     6.3247163618e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
655     6.3382757956e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
656     6.3653946630e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
657     6.4196323979e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
658     6.4926824309e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
659     6.4927750759e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
660     6.4929603658e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
661     6.4931456558e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
662     6.4935162357e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
663     6.4936088807e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
664     6.4936829967e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
665     6.4938312286e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
666     6.4939794606e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
667     6.4942759245e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
668     6.4948688524e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
669     6.4960547080e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
670     6.4972405637e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
671     6.4981358775e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
672     6.4983730487e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
673     6.4985865027e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
674     6.4990134107e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
675     6.4998672268e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
676     6.5015748590e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
677     6.5049901234e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
678     6.5118206522e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
679     6.5186511810e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
680     6.5254817098e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
681     6.5323122385e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
682     6.5391427673e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
683     6.5425066823e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
684     6.5433937989e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
685     6.5442809155e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
686     6.5451680321e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
687     6.5460551487e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
688     6.5469422653e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
689     6.5487164985e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
690     6.5522649650e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
691     6.5593618978e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
692     6.5735557635e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
693     6.6019434949e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
694     6.6587189577e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
695     6.7274075505e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
696     6.7275003913e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
697     6.7276860727e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
698     6.7278717542e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
699     6.7282431171e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
700     6.7283359579e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
701     6.7284102305e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
702     6.7285587756e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
703     6.7287073208e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
704     6.7290044112e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
705     6.7295985919e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
706     6.7307869533e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
707     6.7323122385e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
708     6.7325499108e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
709     6.7327875831e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
710     6.7332629277e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
711     6.7342136168e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
712     6.7361149950e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
713     6.7399177515e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
714     6.7475232644e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
715     6.7551287774e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
716     6.7627342903e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
717     6.7703398032e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
718     6.7779453162e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
719     6.7784898910e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
720     6.7790344659e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
721     6.7795790408e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
722     6.7806681906e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
723     6.7817573403e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
724     6.7839356399e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
725     6.7882922389e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
726     6.7970054371e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
727     6.8144318334e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
728     6.8492846259e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
729     6.9189902110e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
730     6.9631391421e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
731     6.9638592082e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
732     6.9644103784e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
733     6.9649615486e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
734     6.9660638889e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
735     6.9682685697e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
736     6.9703398032e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
737     6.9707807394e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
738     6.9711775819e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
739     6.9719712670e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
740     6.9735586371e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
741     6.9767333774e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
742     6.9830828580e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
743     6.9957818192e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
744     7.0052017584e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
745     7.0146216976e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
746     7.0155237881e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
747     7.0164258786e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
748     7.0173279691e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
749     7.0191321502e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
750     7.0209363312e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
751     7.0245446932e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
752     7.0317614173e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
753     7.0461948655e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
754     7.0750617618e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
755     7.1327955545e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
756     7.2000000000e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
757     7.2040809227e-07   2.9387861602e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
758     7.2074367909e-07   2.8884481362e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
