Index   V(13)           V(6)           V(8)           
931     5.15500000e+01   2.01126615e-01   1.90064652e+00   
932     5.16000000e+01   1.99743698e-01   1.88757795e+00   
933     5.16500000e+01   1.98267852e-01   1.87363120e+00   
934     5.17000000e+01   1.96699945e-01   1.85881448e+00   
935     5.17500000e+01   1.95041737e-01   1.84314441e+00   
936     5.18000000e+01   1.93295729e-01   1.82664464e+00   
937     5.18500000e+01   1.91465007e-01   1.80934431e+00   
938     5.19000000e+01   1.89553083e-01   1.79127663e+00   
939     5.19500000e+01   1.87563756e-01   1.77247750e+00   
940     5.20000000e+01   1.85500989e-01   1.75298435e+00   
941     5.20500000e+01   1.83368799e-01   1.73283515e+00   
942     5.21000000e+01   1.81171182e-01   1.71206767e+00   
943     5.21500000e+01   1.78912044e-01   1.69071881e+00   
944     5.22000000e+01   1.76595159e-01   1.66882425e+00   
945     5.22500000e+01   1.74224136e-01   1.64641808e+00   
946     5.23000000e+01   1.71802398e-01   1.62353267e+00   
947     5.23500000e+01   1.69333176e-01   1.60019852e+00   
948     5.24000000e+01   1.66819499e-01   1.57644426e+00   
949     5.24500000e+01   1.64264198e-01   1.55229668e+00   
950     5.25000000e+01   1.61669916e-01   1.52778070e+00   
951     5.25500000e+01   1.59039107e-01   1.50291956e+00   
952     5.26000000e+01   1.56374053e-01   1.47773480e+00   
953     5.26500000e+01   1.53676869e-01   1.45224642e+00   
954     5.27000000e+01   1.50949518e-01   1.42647295e+00   
955     5.27500000e+01   1.48193818e-01   1.40043158e+00   
956     5.28000000e+01   1.45411452e-01   1.37413822e+00   
957     5.28500000e+01   1.42603982e-01   1.34760763e+00   
958     5.29000000e+01   1.39772855e-01   1.32085348e+00   
959     5.29500000e+01   1.36919412e-01   1.29388845e+00   
960     5.30000000e+01   1.34044901e-01   1.26672431e+00   
961     5.30500000e+01   1.31150476e-01   1.23937200e+00   
962     5.31000000e+01   1.28237213e-01   1.21184167e+00   
963     5.31500000e+01   1.25306111e-01   1.18414275e+00   
964     5.32000000e+01   1.22358100e-01   1.15628405e+00   
965     5.32500000e+01   1.19394047e-01   1.12827375e+00   
966     5.33000000e+01   1.16414760e-01   1.10011949e+00   
967     5.33500000e+01   1.13420993e-01   1.07182839e+00   
968     5.34000000e+01   1.10413451e-01   1.04340711e+00   
969     5.34500000e+01   1.07392792e-01   1.01486188e+00   
970     5.35000000e+01   1.04359633e-01   9.86198530e-01   
971     5.35500000e+01   1.01314551e-01   9.57422508e-01   
972     5.36000000e+01   9.82580883e-02   9.28538936e-01   
973     5.36500000e+01   9.51907532e-02   8.99552620e-01   
974     5.37000000e+01   9.21130231e-02   8.70468070e-01   
975     5.37500000e+01   8.90253470e-02   8.41289532e-01   
976     5.38000000e+01   8.59281476e-02   8.12020998e-01   
977     5.38500000e+01   8.28218230e-02   7.82666230e-01   
978     5.39000000e+01   7.97067483e-02   7.53228774e-01   
979     5.39500000e+01   7.65832777e-02   7.23711978e-01   
980     5.40000000e+01   7.34517457e-02   6.94119000e-01   
981     5.40500000e+01   7.03124683e-02   6.64452829e-01   
982     5.41000000e+01   6.71657444e-02   6.34716288e-01   
983     5.41500000e+01   6.40118571e-02   6.04912053e-01   
984     5.42000000e+01   6.08510745e-02   5.75042658e-01   
985     5.42500000e+01   5.76836506e-02   5.45110501e-01   
986     5.43000000e+01   5.45098271e-02   5.15117869e-01   
987     5.43500000e+01   5.13298327e-02   4.85066922e-01   
988     5.44000000e+01   4.81438851e-02   4.54959717e-01   
989     5.44500000e+01   4.49521911e-02   4.24798210e-01   
990     5.45000000e+01   4.17549477e-02   3.94584260e-01   
991     5.45500000e+01   3.85523423e-02   3.64319638e-01   
992     5.46000000e+01   3.53445534e-02   3.34006033e-01   
993     5.46500000e+01   3.21317514e-02   3.03645054e-01   
994     5.47000000e+01   2.89140985e-02   2.73238235e-01   
995     5.47500000e+01   2.56917499e-02   2.42787041e-01   
996     5.48000000e+01   2.24648537e-02   2.12292871e-01   
997     5.48500000e+01   1.92335512e-02   1.81757062e-01   
998     5.49000000e+01   1.59979778e-02   1.51180894e-01   
999     5.49500000e+01   1.27582630e-02   1.20565589e-01   
1000    5.50000000e+01   9.51453059e-03   8.99123181e-02   
End of Xyce(TM) Simulation
