Index       TIME              V(1)       
395      7.62935747e-01    1.32703896e-01
396      7.64770577e-01    1.31229811e-01
397      7.68440237e-01    1.28281639e-01
398      7.70574123e-01    1.26567295e-01
399      7.70954801e-01    1.26321363e-01
400      7.71286509e-01    1.26107069e-01
401      7.71949924e-01    1.25678480e-01
402      7.73276756e-01    1.24821303e-01
403      7.75930418e-01    1.23106947e-01
404      7.79750619e-01    1.20638968e-01
405      7.80103508e-01    1.20456044e-01
406      7.80421107e-01    1.20291411e-01
407      7.81056307e-01    1.19962147e-01
408      7.82326706e-01    1.19303618e-01
409      7.84867503e-01    1.17986560e-01
410      7.88635375e-01    1.16033431e-01
411      7.89143535e-01    1.15822507e-01
412      7.89522036e-01    1.15665400e-01
413      7.90279038e-01    1.15351187e-01
414      7.91793044e-01    1.14722760e-01
415      7.94821054e-01    1.13465908e-01
416      7.97254867e-01    1.12455692e-01
417      7.97860469e-01    1.12254740e-01
418      7.98315488e-01    1.12103754e-01
419      7.99225527e-01    1.11801784e-01
420      8.01045605e-01    1.11197842e-01
421      8.04685760e-01    1.09989960e-01
422      8.05631143e-01    1.09676261e-01
423      8.06359174e-01    1.09483455e-01
424      8.06910731e-01    1.09337384e-01
425      8.08013847e-01    1.09045242e-01
426      8.10220079e-01    1.08460959e-01
427      8.13784127e-01    1.07517082e-01
428      8.14225373e-01    1.07423939e-01
429      8.14666619e-01    1.07330797e-01
430      8.15549112e-01    1.07144512e-01
431      8.17314097e-01    1.06771943e-01
432      8.20844068e-01    1.06026804e-01
433      8.21731535e-01    1.05839469e-01
434      8.22437529e-01    1.05720850e-01
435      8.23072924e-01    1.05614093e-01
436      8.24343713e-01    1.05400578e-01
437      8.26885292e-01    1.04973549e-01
438      8.29478540e-01    1.04537839e-01
439      8.29986856e-01    1.04469908e-01
440      8.30495172e-01    1.04401978e-01
441      8.31511803e-01    1.04266117e-01
442      8.33545067e-01    1.03994395e-01
443      8.37061526e-01    1.03524461e-01
444      8.37468179e-01    1.03481299e-01
445      8.37874832e-01    1.03438138e-01
446      8.38688137e-01    1.03351815e-01
447      8.40314748e-01    1.03179168e-01
448      8.43567969e-01    1.02833875e-01
449      8.44470797e-01    1.02738050e-01
