Index       TIME            V(OUT25)          V(OUT50)     
1425     8.21682381e-09    1.49999816e+00    8.55075174e-06
1426     8.22025709e-09    1.49999817e+00    8.31090570e-06
1427     8.22369036e-09    1.49999817e+00    8.09652652e-06
1428     8.22712364e-09    1.49999817e+00    7.90475147e-06
1429     8.23399019e-09    1.49999817e+00    7.57607688e-06
1430     8.24085674e-09    1.49999817e+00    7.31076189e-06
1431     8.24701319e-09    1.49999817e+00    7.11854825e-06
1432     8.25316964e-09    1.49999817e+00    6.96300550e-06
1433     8.25871045e-09    1.49999817e+00    6.84853794e-06
1434     8.26425126e-09    1.49999817e+00    6.75282339e-06
1435     8.26979207e-09    1.49999817e+00    6.67272852e-06
1436     8.27533287e-09    1.49999817e+00    6.60607209e-06
1437     8.28031960e-09    1.49999817e+00    6.55580590e-06
1438     8.28480765e-09    1.49999817e+00    6.51715082e-06
1439     8.28854818e-09    1.49999817e+00    6.48903165e-06
1440     8.29228871e-09    1.49999817e+00    6.46433249e-06
1441     8.29602924e-09    1.49999817e+00    6.44256074e-06
1442     8.30351029e-09    1.49999818e+00    6.40639164e-06
1443     8.30475130e-09    1.49999818e+00    6.39862926e-06
1444     8.30723332e-09    1.49999818e+00    6.38984656e-06
1445     8.30971534e-09    1.49999818e+00    6.38162298e-06
1446     8.31467937e-09    1.49999818e+00    6.36695608e-06
1447     8.31964341e-09    1.49999818e+00    6.35443315e-06
1448     8.32460744e-09    1.49999818e+00    6.34381251e-06
1449     8.32957148e-09    1.49999818e+00    6.33487703e-06
1450     8.33453551e-09    1.49999818e+00    6.32744668e-06
1451     8.33949955e-09    1.49999818e+00    6.32137303e-06
1452     8.34446358e-09    1.49999818e+00    6.31649416e-06
1453     8.34942762e-09    1.49999817e+00    6.31265640e-06
1454     8.35346464e-09    1.49999818e+00    6.31019879e-06
1455     8.35709797e-09    1.49999820e+00    6.30845599e-06
1456     8.36073129e-09    1.49999820e+00    6.30713288e-06
1457     8.36799793e-09    1.49999818e+00    6.30569550e-06
1458     8.37526457e-09    1.49999817e+00    6.30542634e-06
1459     8.38180455e-09    1.49999819e+00    6.30607298e-06
1460     8.38769053e-09    1.49999819e+00    6.30732807e-06
1461     8.39357651e-09    1.49999818e+00    6.30919472e-06
1462     8.39946250e-09    1.49999817e+00    6.31161619e-06
1463     8.40534848e-09    1.49999820e+00    6.31455922e-06
1464     8.41123446e-09    1.49999822e+00    6.31799852e-06
1465     8.41653184e-09    1.49999801e+00    6.32147879e-06
1466     8.42122677e-09    1.49999793e+00    6.32487018e-06
1467     8.42511113e-09    1.49999835e+00    6.32788931e-06
1468     8.42899548e-09    1.49999855e+00    6.33112203e-06
1469     8.43676419e-09    1.49999836e+00    6.33839968e-06
1470     8.44453289e-09    1.49999820e+00    6.34629921e-06
1471     8.45115915e-09    1.49999822e+00    6.35354796e-06
1472     8.45778541e-09    1.49999852e+00    6.36142738e-06
1473     8.46365133e-09    1.49999794e+00    6.36887555e-06
1474     8.46951726e-09    1.49999774e+00    6.37683557e-06
1475     8.47538319e-09    1.49999869e+00    6.38529540e-06
1476     8.48124911e-09    1.49999813e+00    6.39425356e-06
1477     8.48211284e-09    1.49999680e+00    6.39479607e-06
1478     8.48297657e-09    1.49999531e+00    6.39623733e-06
1479     8.48470402e-09    1.49999233e+00    6.39913858e-06
1480     8.48643147e-09    1.49998962e+00    6.40206161e-06
1481     8.48815893e-09    1.49998929e+00    6.40501045e-06
1482     8.49161383e-09    1.49999366e+00    6.41103099e-06
1483     8.49506874e-09    1.49999966e+00    6.41717329e-06
1484     8.49852365e-09    1.50000358e+00    6.42345652e-06
1485     8.50543346e-09    1.50000422e+00    6.43671022e-06
1486     8.51234328e-09    1.50000632e+00    6.45045834e-06
1487     8.51820108e-09    1.50000769e+00    6.46252018e-06
1488     8.52405888e-09    1.50001775e+00    6.47511665e-06
1489     8.52933091e-09    1.50001579e+00    6.48684983e-06
1490     8.53460293e-09    1.50000487e+00    6.49900136e-06
1491     8.53987495e-09    1.50000880e+00    6.51153951e-06
1492     8.54514697e-09    1.50003561e+00    6.52443583e-06
1493     8.55041900e-09    1.49997254e+00    6.53766093e-06
1494     8.55127006e-09    1.49993835e+00    6.53942116e-06
1495     8.55212112e-09    1.49989660e+00    6.54159828e-06
1496     8.55382325e-09    1.49980465e+00    6.54598182e-06
1497     8.55552538e-09    1.49973819e+00    6.55039318e-06
1498     8.55892963e-09    1.49971202e+00    6.55934065e-06
1499     8.56233389e-09    1.49977269e+00    6.56836302e-06
1500     8.56573814e-09    1.49985732e+00    6.57745558e-06
1501     8.57254665e-09    1.49997793e+00    6.59614552e-06
1502     8.57935516e-09    1.50015679e+00    6.61474077e-06
1503     8.58544359e-09    1.50039730e+00    6.63122652e-06
1504     8.59153203e-09    1.50092316e+00    6.64766836e-06
1505     8.59701162e-09    1.50135101e+00    6.66224801e-06
1506     8.60249121e-09    1.50153907e+00    6.67662720e-06
1507     8.60797080e-09    1.50200742e+00    6.69067646e-06
1508     8.61345039e-09    1.50320789e+00    6.70427146e-06
1509     8.61838202e-09    1.50209380e+00    6.71595192e-06
1510     8.61923798e-09    1.50129788e+00    6.71816280e-06
1511     8.62009393e-09    1.50029305e+00    6.72002824e-06
1512     8.62180584e-09    1.49781943e+00    6.72374871e-06
1513     8.62351774e-09    1.49544652e+00    6.72742829e-06
1514     8.62694156e-09    1.49188666e+00    6.73470141e-06
1515     8.63036537e-09    1.48971683e+00    6.74166321e-06
1516     8.63378919e-09    1.48846238e+00    6.74826420e-06
1517     8.64063682e-09    1.48679389e+00    6.76078348e-06
1518     8.64748445e-09    1.48992399e+00    6.77093589e-06
1519     8.65339683e-09    1.49849190e+00    6.77755168e-06
1520     8.65930922e-09    1.52135903e+00    6.78235391e-06
1521     8.66463036e-09    1.55185489e+00    6.78480863e-06
1522     8.66995151e-09    1.58767580e+00    6.78549768e-06
1523     8.67527266e-09    1.63856788e+00    6.78422629e-06
1524     8.68059380e-09    1.72439939e+00    6.78081879e-06
1525     8.68591495e-09    1.78785992e+00    6.77510862e-06
1526     8.68676979e-09    1.78435528e+00    6.77530046e-06
1527     8.68762463e-09    1.77587363e+00    6.77379759e-06
1528     8.68933431e-09    1.73931742e+00    6.77070679e-06
1529     8.69104399e-09    1.68839221e+00    6.76745053e-06
1530     8.69446335e-09    1.56872344e+00    6.76048544e-06
1531     8.69788271e-09    1.43285805e+00    6.75255929e-06
1532     8.70130207e-09    1.28624771e+00    6.74357529e-06
1533     8.70814079e-09    9.73451799e-01    6.72314301e-06
1534     8.71497951e-09    7.37445432e-01    6.69699008e-06
1535     8.72098381e-09    5.91121059e-01    6.66904119e-06
1536     8.72698812e-09    4.58737219e-01    6.63683811e-06
1537     8.73239199e-09    3.65980959e-01    6.60380606e-06
1538     8.73779586e-09    3.02886033e-01    6.56709937e-06
1539     8.74319974e-09    2.60040657e-01    6.52653067e-06
1540     8.74860361e-09    2.28733760e-01    6.48196305e-06
1541     8.75400748e-09    2.06281291e-01    6.43329236e-06
1542     8.75486261e-09    2.03152118e-01    6.42853152e-06
1543     8.75571774e-09    2.00509298e-01    6.41971806e-06
1544     8.75742800e-09    1.95692370e-01    6.40199822e-06
1545     8.75913826e-09    1.90045398e-01    6.38406688e-06
1546     8.76255877e-09    1.76044861e-01    6.34763104e-06
1547     8.76597928e-09    1.59917428e-01    6.30986150e-06
1548     8.76939980e-09    1.43381852e-01    6.27062704e-06
1549     8.77624083e-09    1.12738257e-01    6.18902192e-06
1550     8.78308185e-09    8.87873155e-02    6.09978286e-06
1551     8.78891387e-09    7.21351206e-02    6.01762956e-06
1552     8.79474588e-09    5.76635193e-02    5.93105383e-06
1553     8.79999470e-09    4.69395716e-02    5.84913315e-06
1554     8.80524351e-09    3.85005328e-02    5.76396742e-06
1555     8.81049232e-09    3.17852430e-02    5.67566230e-06
1556     8.81574113e-09    2.62523033e-02    5.58441543e-06
1557     8.82098995e-09    2.16964573e-02    5.49048878e-06
1558     8.82183863e-09    2.10322438e-02    5.48131885e-06
1559     8.82268732e-09    2.03932661e-02    5.46483125e-06
1560     8.82438469e-09    1.91901447e-02    5.43202630e-06
1561     8.82608206e-09    1.80183422e-02    5.39934031e-06
1562     8.82947680e-09    1.57002276e-02    5.33437954e-06
1563     8.83287154e-09    1.35431423e-02    5.26932683e-06
1564     8.83626628e-09    1.16586731e-02    5.20408005e-06
1565     8.84305576e-09    8.71766663e-03    5.07457850e-06
1566     8.84984524e-09    6.72756596e-03    4.94334346e-06
1567     8.85595577e-09    5.42467892e-03    4.82476193e-06
1568     8.86206630e-09    4.36777479e-03    4.70747215e-06
1569     8.86756578e-09    3.62484329e-03    4.60347694e-06
1570     8.87306526e-09    3.04688478e-03    4.50209413e-06
1571     8.87856474e-09    2.56887653e-03    4.40394077e-06
1572     8.88406422e-09    2.15695794e-03    4.30970094e-06
1573     8.88956369e-09    1.80660077e-03    4.22008126e-06
1574     8.89042247e-09    1.75685841e-03    4.21615160e-06
1575     8.89128124e-09    1.70915463e-03    4.20140596e-06
1576     8.89299878e-09    1.61681271e-03    4.17276121e-06
1577     8.89471632e-09    1.52509160e-03    4.14514728e-06
1578     8.89815141e-09    1.35165080e-03    4.09286415e-06
1579     8.90158649e-09    1.19917739e-03    4.04403463e-06
1580     8.90502158e-09    1.06985193e-03    3.99849151e-06
1581     8.91189175e-09    8.62270392e-04    3.91753747e-06
1582     8.91876192e-09    7.02557369e-04    3.84905588e-06
1583     8.92454315e-09    5.85032887e-04    3.80176642e-06
1584     8.93032438e-09    4.82647950e-04    3.76466883e-06
1585     8.93552748e-09    4.05715053e-04    3.74029945e-06
1586     8.94073059e-09    3.40785049e-04    3.72472152e-06
1587     8.94593369e-09    2.84921650e-04    3.71809540e-06
1588     8.95113679e-09    2.37085669e-04    3.72054007e-06
1589     8.95633990e-09    1.97110628e-04    3.73211387e-06
1590     8.95718718e-09    1.91327621e-04    3.74547679e-06
1591     8.95803445e-09    1.85689631e-04    3.74722490e-06
1592     8.95972901e-09    1.74980715e-04    3.75180199e-06
1593     8.96142357e-09    1.64791387e-04    3.75776679e-06
1594     8.96311813e-09    1.55033181e-04    3.76504074e-06
1595     8.96650724e-09    1.37356280e-04    3.78310760e-06
1596     8.97328547e-09    1.08925294e-04    3.83172177e-06
1597     8.98006371e-09    8.73594654e-05    3.89715003e-06
1598     8.98684194e-09    7.01012952e-05    3.97768787e-06
1599     8.99236677e-09    5.81655431e-05    4.05417451e-06
1600     8.99789160e-09    4.83853210e-05    4.13909839e-06
1601     9.00341643e-09    4.05796949e-05    4.23205513e-06
1602     9.00894126e-09    3.42645726e-05    4.33258031e-06
1603     9.01446610e-09    2.90648694e-05    4.44015582e-06
1604     9.01999093e-09    2.48137046e-05    4.55423791e-06
1605     9.02496327e-09    2.16921847e-05    4.66222184e-06
1606     9.02943839e-09    1.93326247e-05    4.76323627e-06
1607     9.03317624e-09    1.76080516e-05    4.85018833e-06
1608     9.03691410e-09    1.61234012e-05    4.93906521e-06
1609     9.04065196e-09    1.48358972e-05    5.02974897e-06
1610     9.04812767e-09    1.26545290e-05    5.21380231e-06
1611     9.04941853e-09    1.23309799e-05    5.26585660e-06
1612     9.05200024e-09    1.17095750e-05    5.32581229e-06
1613     9.05458196e-09    1.11268989e-05    5.38800777e-06
1614     9.05974539e-09    1.01017899e-05    5.51630391e-06
1615     9.06490883e-09    9.25713214e-06    5.64953099e-06
1616     9.07007226e-09    8.56152001e-06    5.78567050e-06
1617     9.07523570e-09    7.97933238e-06    5.92349651e-06
1618     9.08039913e-09    7.48514404e-06    6.06217287e-06
1619     9.08556257e-09    7.06904090e-06    6.20107826e-06
1620     9.09072600e-09    6.72097916e-06    6.33972796e-06
1621     9.09157688e-09    6.66998190e-06    6.37007638e-06
1622     9.09242776e-09    6.61983849e-06    6.39208722e-06
1623     9.09412953e-09    6.52370424e-06    6.43624864e-06
1624     9.09583129e-09    6.43300034e-06    6.48058829e-06
1625     9.09753305e-09    6.34653102e-06    6.52507220e-06
1626     9.10093658e-09    6.18744222e-06    6.61384953e-06
1627     9.10434010e-09    6.04682830e-06    6.70252467e-06
1628     9.10774363e-09    5.92180839e-06    6.79090888e-06
1629     9.11455068e-09    5.70796518e-06    6.96479451e-06
1630     9.12135773e-09    5.53679499e-06    7.13746669e-06
1631     9.12748407e-09    5.41420991e-06    7.29064550e-06
1632     9.13361042e-09    5.31714078e-06    7.44049498e-06
1633     9.13912413e-09    5.24669290e-06    7.57238969e-06
1634     9.14463784e-09    5.18778753e-06    7.70125511e-06
1635     9.15015155e-09    5.13853590e-06    7.82711030e-06
1636     9.15566526e-09    5.09778597e-06    7.94933515e-06
1637     9.16062760e-09    5.06721674e-06    8.05543092e-06
1638     9.16509370e-09    5.04371067e-06    8.14953082e-06
1639     9.16882827e-09    5.02652083e-06    8.22988090e-06
1640     9.17256284e-09    5.01146306e-06    8.30589171e-06
1641     9.17629741e-09    4.99815181e-06    8.37766669e-06
1642     9.18376655e-09    4.97571873e-06    8.51532686e-06
1643     9.18507000e-09    4.97241450e-06    8.55056429e-06
1644     9.18767690e-09    4.96608874e-06    8.59625825e-06
1645     9.19028380e-09    4.96026502e-06    8.64072264e-06
1646     9.19549760e-09    4.95003173e-06    8.72854702e-06
1647     9.20071140e-09    4.94138119e-06    8.81693631e-06
1648     9.20592519e-09    4.93395066e-06    8.89865914e-06
1649     9.21113899e-09    4.92751668e-06    8.97792617e-06
1650     9.21635279e-09    4.92194780e-06    9.06107149e-06
1651     9.22156659e-09    4.91714207e-06    9.14221284e-06
1652     9.22678039e-09    4.91297194e-06    9.20087967e-06
1653     9.22762753e-09    4.91235306e-06    9.20669829e-06
1654     9.22847468e-09    4.91174134e-06    9.20769609e-06
1655     9.23016898e-09    4.91055587e-06    9.21548889e-06
1656     9.23186328e-09    4.90941888e-06    9.23296454e-06
1657     9.23355757e-09    4.90832528e-06    9.27287044e-06
1658     9.23694617e-09    4.90626934e-06    9.36966985e-06
1659     9.24033476e-09    4.90437403e-06    9.44142647e-06
1660     9.24372335e-09    4.90261491e-06    9.47394997e-06
1661     9.25050054e-09    4.89944044e-06    9.49503980e-06
1662     9.25727773e-09    4.89666563e-06    9.55910744e-06
1663     9.26333618e-09    4.89445763e-06    9.62252778e-06
1664     9.26939464e-09    4.89245253e-06    9.72127562e-06
1665     9.27484725e-09    4.89078539e-06    9.70896866e-06
1666     9.28029985e-09    4.88922625e-06    9.68942655e-06
1667     9.28575246e-09    4.88776197e-06    9.83098574e-06
1668     9.29120507e-09    4.88637754e-06    1.00179935e-05
1669     9.29665768e-09    4.88505772e-06    9.39243030e-06
1670     9.29752039e-09    4.88485462e-06    9.17674432e-06
1671     9.29838310e-09    4.88465229e-06    8.90002044e-06
1672     9.30010853e-09    4.88425120e-06    8.58489754e-06
1673     9.30183395e-09    4.88385472e-06    8.76230152e-06
1674     9.30528479e-09    4.88307514e-06    9.75627801e-06
1675     9.30873564e-09    4.88231166e-06    1.07349752e-05
1676     9.31218649e-09    4.88156210e-06    1.11824838e-05
1677     9.31908818e-09    4.88009890e-06    1.08530959e-05
1678     9.32598987e-09    4.87867703e-06    1.10223804e-05
1679     9.33179816e-09    4.87750626e-06    1.09521737e-05
1680     9.33760645e-09    4.87635466e-06    1.23501955e-05
1681     9.34283391e-09    4.87533184e-06    1.13727722e-05
1682     9.34806138e-09    4.87432024e-06    9.44758011e-06
1683     9.35328884e-09    4.87331847e-06    1.03345953e-05
1684     9.35851630e-09    4.87232506e-06    1.45162582e-05
1685     9.36374377e-09    4.87133875e-06    3.95279969e-06
1686     9.36459680e-09    4.87117843e-06   -1.48566839e-06
1687     9.36544984e-09    4.87101826e-06   -8.09665960e-06
1688     9.36715590e-09    4.87069838e-06   -2.20024100e-05
1689     9.36886197e-09    4.87037909e-06   -3.06412807e-05
1690     9.37227411e-09    4.86974225e-06   -2.82501398e-05
1691     9.37568625e-09    4.86910757e-06   -1.20506914e-05
1692     9.37909839e-09    4.86847485e-06    5.22928584e-06
1693     9.38592267e-09    4.86721475e-06    2.42770814e-05
1694     9.39274695e-09    4.86596111e-06    4.47776280e-05
1695     9.39888880e-09    4.86483769e-06    7.14232055e-05
1696     9.40503065e-09    4.86371838e-06    1.32778067e-04
1697     9.41055831e-09    4.86271420e-06    1.68079791e-04
1698     9.41608598e-09    4.86171285e-06    1.57239688e-04
1699     9.42161365e-09    4.86071415e-06    1.93246680e-04
1700     9.42714131e-09    4.85971792e-06    3.35081176e-04
1701     9.43266898e-09    4.85872403e-06    1.49886124e-05
1702     9.43353801e-09    4.85856794e-06   -1.45963370e-04
1703     9.43440704e-09    4.85841195e-06   -3.44218322e-04
1704     9.43614511e-09    4.85810013e-06   -7.47221149e-04
1705     9.43962125e-09    4.85747714e-06   -1.28122292e-03
1706     9.44309739e-09    4.85685500e-06   -1.47471074e-03
1707     9.44657352e-09    4.85623367e-06   -1.46193865e-03
1708     9.45352580e-09    4.85499344e-06   -1.27347893e-03
1709     9.46047807e-09    4.85375635e-06   -5.96022093e-04
1710     9.46673512e-09    4.85264558e-06    8.21513710e-04
1711     9.47299217e-09    4.85153722e-06    3.99270178e-03
1712     9.47862351e-09    4.85054172e-06    7.77436459e-03
1713     9.48425485e-09    4.84954812e-06    1.14372330e-02
1714     9.48988619e-09    4.84855639e-06    1.68021415e-02
1715     9.49551753e-09    4.84756651e-06    2.62622839e-02
1716     9.50058574e-09    4.84667719e-06    2.58751116e-02
1717     9.50514713e-09    4.84587806e-06    4.39224222e-03
1718     9.50894257e-09    4.84521403e-06   -1.75768026e-02
1719     9.51273800e-09    4.84455082e-06   -3.88446908e-02
1720     9.51653344e-09    4.84388842e-06   -5.95565175e-02
1721     9.52412432e-09    4.84256605e-06   -1.03469363e-01
1722     9.52539177e-09    4.84234549e-06   -1.09275493e-01
1723     9.52665922e-09    4.84212510e-06   -1.13461043e-01
1724     9.52919412e-09    4.84168460e-06   -1.18747908e-01
1725     9.53172903e-09    4.84124445e-06   -1.19405760e-01
1726     9.53679883e-09    4.84036523e-06   -9.25300455e-02
1727     9.54186864e-09    4.83948742e-06    5.02696139e-03
1728     9.54693844e-09    4.83861104e-06    1.66069927e-01
1729     9.55200825e-09    4.83773606e-06    3.74837792e-01
1730     9.55707805e-09    4.83686249e-06    6.23009633e-01
1731     9.56214786e-09    4.83599032e-06    8.80893017e-01
1732     9.56721766e-09    4.83511955e-06    1.11860598e+00
1733     9.57228747e-09    4.83425018e-06    1.28041501e+00
1734     9.57640852e-09    4.83354452e-06    1.34865496e+00
1735     9.58052957e-09    4.83283978e-06    1.38963119e+00
1736     9.58465062e-09    4.83213596e-06    1.41562387e+00
1737     9.59289272e-09    4.83073104e-06    1.44530182e+00
1738     9.60113482e-09    4.82932977e-06    1.45950444e+00
1739     9.60937692e-09    4.82793211e-06    1.47006370e+00
1740     9.61679481e-09    4.82667730e-06    1.47825533e+00
1741     9.62421270e-09    4.82542540e-06    1.48236466e+00
1742     9.63088880e-09    4.82430116e-06    1.48460235e+00
1743     9.63756490e-09    4.82317927e-06    1.48659845e+00
1744     9.64424100e-09    4.82205971e-06    1.48854926e+00
1745     9.65091710e-09    4.82094247e-06    1.49034373e+00
1746     9.65759320e-09    4.81982756e-06    1.49197946e+00
1747     9.65847871e-09    4.81967981e-06    1.49220036e+00
1748     9.65936423e-09    4.81953214e-06    1.49246077e+00
1749     9.66113525e-09    4.81923693e-06    1.49291030e+00
1750     9.66290628e-09    4.81894188e-06    1.49320309e+00
1751     9.66644833e-09    4.81835227e-06    1.49347700e+00
1752     9.67353244e-09    4.81717498e-06    1.49357575e+00
1753     9.68061654e-09    4.81600028e-06    1.49374267e+00
1754     9.68175766e-09    4.81581123e-06    1.49382828e+00
1755     9.68289878e-09    4.81562232e-06    1.49393159e+00
1756     9.68518102e-09    4.81524469e-06    1.49414451e+00
1757     9.68746326e-09    4.81486733e-06    1.49434558e+00
1758     9.69202773e-09    4.81411341e-06    1.49473172e+00
1759     9.69659220e-09    4.81336054e-06    1.49509657e+00
1760     9.70115668e-09    4.81260873e-06    1.49547164e+00
1761     9.70572115e-09    4.81185798e-06    1.49588318e+00
1762     9.71028563e-09    4.81110828e-06    1.49629474e+00
1763     9.71485010e-09    4.81035963e-06    1.49668014e+00
1764     9.71941457e-09    4.80961203e-06    1.49702505e+00
1765     9.72397905e-09    4.80886548e-06    1.49733479e+00
1766     9.72808707e-09    4.80819448e-06    1.49758659e+00
1767     9.73172929e-09    4.80760027e-06    1.49777449e+00
1768     9.73537150e-09    4.80700672e-06    1.49793983e+00
1769     9.73901371e-09    4.80641383e-06    1.49810244e+00
1770     9.74629814e-09    4.80523005e-06    1.49842104e+00
1771     9.75358257e-09    4.80404889e-06    1.49871481e+00
1772     9.75984899e-09    4.80303490e-06    1.49892415e+00
1773     9.76611540e-09    4.80202285e-06    1.49909259e+00
1774     9.77175518e-09    4.80111366e-06    1.49922233e+00
1775     9.77739496e-09    4.80020603e-06    1.49933421e+00
1776     9.78303474e-09    4.79929995e-06    1.49942797e+00
1777     9.78867451e-09    4.79839542e-06    1.49950642e+00
1778     9.79375031e-09    4.79758267e-06    1.49956722e+00
1779     9.79811736e-09    4.79688442e-06    1.49961324e+00
1780     9.80194923e-09    4.79627249e-06    1.49964856e+00
1781     9.80578109e-09    4.79566125e-06    1.49968157e+00
1782     9.81344482e-09    4.79444095e-06    1.49974060e+00
1783     9.82110856e-09    4.79322348e-06    1.49978917e+00
1784     9.82800591e-09    4.79213013e-06    1.49982402e+00
1785     9.83421354e-09    4.79114807e-06    1.49984970e+00
1786     9.83980040e-09    4.79026579e-06    1.49986981e+00
1787     9.84538726e-09    4.78938501e-06    1.49988731e+00
1788     9.85097412e-09    4.78850570e-06    1.49990236e+00
1789     9.85656098e-09    4.78762781e-06    1.49991537e+00
1790     9.86158915e-09    4.78683895e-06    1.49992561e+00
1791     9.86607336e-09    4.78613669e-06    1.49993370e+00
1792     9.86989627e-09    4.78553873e-06    1.49993985e+00
1793     9.87371919e-09    4.78494082e-06    1.49994547e+00
1794     9.88136502e-09    4.78374795e-06    1.49995520e+00
1795     9.88901084e-09    4.78255834e-06    1.49996302e+00
1796     9.89589209e-09    4.78148944e-06    1.49996871e+00
1797     9.90208521e-09    4.78052915e-06    1.49997299e+00
1798     9.90765902e-09    4.77966650e-06    1.49997632e+00
1799     9.91323283e-09    4.77880577e-06    1.49997920e+00
1800     9.91880664e-09    4.77794650e-06    1.49998169e+00
1801     9.92438045e-09    4.77708756e-06    1.49998386e+00
1802     9.92939688e-09    4.77631444e-06    1.49998559e+00
1803     9.93391166e-09    4.77562447e-06    1.49998700e+00
1804     9.93769413e-09    4.77505046e-06    1.49998809e+00
1805     9.94147659e-09    4.77446452e-06    1.49998912e+00
1806     9.94525905e-09    4.77387983e-06    1.49999009e+00
1807     9.95282398e-09    4.77272760e-06    1.49999192e+00
1808     9.95405130e-09    4.77254267e-06    1.49999217e+00
1809     9.95650594e-09    4.77217300e-06    1.49999277e+00
1810     9.95896057e-09    4.77179750e-06    1.49999336e+00
1811     9.96386985e-09    4.77104872e-06    1.49999453e+00
1812     9.96877912e-09    4.77030446e-06    1.49999572e+00
1813     9.97368840e-09    4.76955416e-06    1.49999695e+00
1814     9.97859767e-09    4.76880696e-06    1.49999825e+00
1815     9.98350695e-09    4.76807672e-06    1.49999961e+00
1816     9.98841622e-09    4.76733957e-06    1.50000105e+00
1817     9.99332549e-09    4.76658149e-06    1.50000258e+00
1818     9.99823477e-09    4.76578639e-06    1.50000418e+00
1819     1.00000000e-08    4.76552947e-06    1.50000478e+00
End of Xyce(TM) Simulation
