Index        TIME        {V(2)+11000.0}     {V(3)+1.0}
1340    2.02069028e-07   1.12346726e+03   3.87656000e+00   
1341    2.02208417e-07   1.13495654e+03   3.88887805e+00   
1342    2.02347806e-07   1.14720208e+03   3.90171414e+00   
1343    2.02487195e-07   1.16020231e+03   3.91505951e+00   
1344    2.02626584e-07   1.17395666e+03   3.92891123e+00   
1345    2.02765973e-07   1.18846424e+03   3.94326457e+00   
1346    2.02905362e-07   1.20372337e+03   3.95811812e+00   
1347    2.03044751e-07   1.21973327e+03   3.97346668e+00   
1348    2.03184140e-07   1.23649289e+03   3.98930621e+00   
1349    2.03323529e-07   1.25400036e+03   4.00563799e+00   
1350    2.03462917e-07   1.27225475e+03   4.02245725e+00   
1351    2.03602306e-07   1.29125482e+03   4.03976109e+00   
1352    2.03727216e-07   1.30891314e+03   4.05567921e+00   
1353    2.03852125e-07   1.32716788e+03   4.07198465e+00   
1354    2.03977034e-07   1.34601792e+03   4.08867638e+00   
1355    2.04101943e-07   1.36546213e+03   4.10575355e+00   
1356    2.04226852e-07   1.38549920e+03   4.12321461e+00   
1357    2.04351761e-07   1.40612793e+03   4.14105910e+00   
1358    2.04476670e-07   1.42734704e+03   4.15928636e+00   
1359    2.04601580e-07   1.44915521e+03   4.17789584e+00   
1360    2.04726489e-07   1.47155113e+03   4.19688484e+00   
1361    2.04851398e-07   1.49453338e+03   4.21625331e+00   
1362    2.04976307e-07   1.51810055e+03   4.23600035e+00   
1363    2.05101216e-07   1.54225116e+03   4.25612507e+00   
1364    2.05226125e-07   1.56698377e+03   4.27662539e+00   
1365    2.05351034e-07   1.59229682e+03   4.29750060e+00   
1366    2.05475944e-07   1.61818877e+03   4.31874952e+00   
1367    2.05600853e-07   1.64465800e+03   4.34037091e+00   
1368    2.05725762e-07   1.67170291e+03   4.36236334e+00   
1369    2.05850671e-07   1.69932181e+03   4.38472557e+00   
1370    2.05975580e-07   1.72751302e+03   4.40745620e+00   
1371    2.06100489e-07   1.75627480e+03   4.43055386e+00   
1372    2.06350308e-07   1.81550293e+03   4.47784547e+00   
1373    2.06600126e-07   1.87699162e+03   4.52658916e+00   
1374    2.06849944e-07   1.94072574e+03   4.57677351e+00   
1375    2.07099763e-07   2.00668957e+03   4.62838677e+00   
1376    2.07272634e-07   2.05363261e+03   4.66493211e+00   
1377    2.07445505e-07   2.10163005e+03   4.70215135e+00   
1378    2.07618377e-07   2.15067622e+03   4.74004016e+00   
1379    2.07791248e-07   2.20076531e+03   4.77859416e+00   
1380    2.07964120e-07   2.25189148e+03   4.81780944e+00   
1381    2.08136991e-07   2.30404866e+03   4.85768129e+00   
1382    2.08309862e-07   2.35723068e+03   4.89820519e+00   
1383    2.08482734e-07   2.41143125e+03   4.93937654e+00   
1384    2.08655605e-07   2.46664406e+03   4.98119079e+00   
1385    2.08828476e-07   2.52286254e+03   5.02364318e+00   
1386    2.09001348e-07   2.58008005e+03   5.06672892e+00   
1387    2.09174219e-07   2.63828983e+03   5.11044315e+00   
1388    2.09519962e-07   2.75765891e+03   5.19973677e+00   
1389    2.09865705e-07   2.88091348e+03   5.29148342e+00   
1390    2.10211448e-07   3.00799541e+03   5.38564120e+00   
1391    2.10557190e-07   3.13884469e+03   5.48216696e+00   
1392    2.10783836e-07   3.22663530e+03   5.54670704e+00   
1393    2.11010482e-07   3.31600043e+03   5.61223330e+00   
1394    2.11237127e-07   3.40692186e+03   5.67873286e+00   
1395    2.11463773e-07   3.49938106e+03   5.74619262e+00   
1396    2.11735362e-07   3.61217440e+03   5.82827564e+00   
1397    2.12006950e-07   3.72711641e+03   5.91169522e+00   
1398    2.12278539e-07   3.84417355e+03   5.99642770e+00   
1399    2.12550128e-07   3.96331162e+03   6.08244900e+00   
1400    2.12821717e-07   4.08449648e+03   6.16973514e+00   
1401    2.13093305e-07   4.20769251e+03   6.25826113e+00   
1402    2.13364894e-07   4.33286375e+03   6.34800176e+00   
1403    2.13636483e-07   4.45997358e+03   6.43893145e+00   
1404    2.13908071e-07   4.58898571e+03   6.53102501e+00   
1405    2.14179660e-07   4.71986215e+03   6.62425593e+00   
1406    2.14451249e-07   4.85256470e+03   6.71859766e+00   
1407    2.14722838e-07   4.98705455e+03   6.81402328e+00   
1408    2.14994426e-07   5.12329330e+03   6.91050629e+00   
1409    2.15266015e-07   5.26124082e+03   7.00801891e+00   
1410    2.15537604e-07   5.40085683e+03   7.10653337e+00   
1411    2.15809192e-07   5.54210051e+03   7.20602154e+00   
1412    2.16080781e-07   5.68493155e+03   7.30645570e+00   
1413    2.16352370e-07   5.82930787e+03   7.40780696e+00   
1414    2.16623959e-07   5.97518731e+03   7.51004641e+00   
1415    2.16895547e-07   6.12252720e+03   7.61314485e+00   
1416    2.17167136e-07   6.27128552e+03   7.71707349e+00   
1417    2.17438725e-07   6.42141843e+03   7.82180243e+00   
1418    2.17710313e-07   6.57288209e+03   7.92730176e+00   
1419    2.17981902e-07   6.72563220e+03   8.03354131e+00   
1420    2.18416444e-07   6.97259837e+03   8.20498955e+00   
1421    2.18850986e-07   7.22256075e+03   8.37813087e+00   
1422    2.19285528e-07   7.47533303e+03   8.55283896e+00   
1423    2.19720070e-07   7.73072674e+03   8.72898635e+00   
1424    2.20154612e-07   7.98855146e+03   8.90644443e+00   
1425    2.20589154e-07   8.24861553e+03   9.08508401e+00   
1426    2.21023696e-07   8.51072494e+03   9.26477456e+00   
1427    2.21458238e-07   8.77468437e+03   9.44538488e+00   
1428    2.21892780e-07   9.04029712e+03   9.62678309e+00   
1429    2.22327322e-07   9.30736522e+03   9.80883671e+00   
1430    2.22761864e-07   9.57568981e+03   9.99141298e+00   
1431    2.23196405e-07   9.84507082e+03   1.01743784e+01   
1432    2.23630947e-07   1.01153075e+04   1.03575994e+01   
1433    2.24065489e-07   1.03861982e+04   1.05409421e+01   
1434    2.24500031e-07   1.06575411e+04   1.07242724e+01   
1435    2.24934573e-07   1.09291347e+04   1.09074569e+01   
1436    2.25369115e-07   1.12007762e+04   1.10903615e+01   
1437    2.25803657e-07   1.14722630e+04   1.12728525e+01   
1438    2.26238199e-07   1.17433928e+04   1.14547968e+01   
1439    2.26672741e-07   1.20139636e+04   1.16360613e+01   
1440    2.27063829e-07   1.22568330e+04   1.17985088e+01   
1441    2.27454916e-07   1.24989397e+04   1.19602025e+01   
1442    2.27846004e-07   1.27401376e+04   1.21210467e+01   
1443    2.28237092e-07   1.29802812e+04   1.22809462e+01   
1444    2.28628180e-07   1.32192253e+04   1.24398065e+01   
1445    2.29019267e-07   1.34568261e+04   1.25975336e+01   
1446    2.29410355e-07   1.36929399e+04   1.27540343e+01   
1447    2.29801443e-07   1.39274244e+04   1.29092161e+01   
1448    2.30192531e-07   1.41601379e+04   1.30629872e+01   
1449    2.30583618e-07   1.43909402e+04   1.32152568e+01   
1450    2.30974706e-07   1.46196917e+04   1.33659348e+01   
1451    2.31365794e-07   1.48462544e+04   1.35149322e+01   
1452    2.31756882e-07   1.50704917e+04   1.36621611e+01   
1453    2.32147969e-07   1.52922682e+04   1.38075345e+01   
1454    2.32539057e-07   1.55114502e+04   1.39509667e+01   
1455    2.32930145e-07   1.57279050e+04   1.40923727e+01   
1456    2.33321233e-07   1.59415022e+04   1.42316693e+01   
1457    2.33712320e-07   1.61521129e+04   1.43687742e+01   
1458    2.34103408e-07   1.63596100e+04   1.45036068e+01   
1459    2.34494496e-07   1.65638685e+04   1.46360875e+01   
1460    2.34885584e-07   1.67647645e+04   1.47661380e+01   
1461    2.35276671e-07   1.69621770e+04   1.48936819e+01   
1462    2.35667759e-07   1.71559870e+04   1.50186441e+01   
1463    2.36058847e-07   1.73460776e+04   1.51409511e+01   
1464    2.36449935e-07   1.75323342e+04   1.52605312e+01   
1465    2.36841022e-07   1.77146436e+04   1.53773135e+01   
1466    2.37232110e-07   1.78928963e+04   1.54912297e+01   
1467    2.37623198e-07   1.80669848e+04   1.56022130e+01   
1468    2.38014286e-07   1.82368040e+04   1.57101984e+01   
1469    2.38405373e-07   1.84022517e+04   1.58151226e+01   
1470    2.38796461e-07   1.85632272e+04   1.59169237e+01   
1471    2.39187549e-07   1.87196338e+04   1.60155424e+01   
1472    2.39578637e-07   1.88713772e+04   1.61109210e+01   
1473    2.39969724e-07   1.90183659e+04   1.62030041e+01   
1474    2.40360812e-07   1.91605116e+04   1.62917380e+01   
1475    2.40751900e-07   1.92977272e+04   1.63770703e+01   
1476    2.41142988e-07   1.94299307e+04   1.64589517e+01   
1477    2.41534075e-07   1.95570424e+04   1.65373348e+01   
1478    2.41925163e-07   1.96789856e+04   1.66121743e+01   
1479    2.42316251e-07   1.97956870e+04   1.66834269e+01   
1480    2.42707339e-07   1.99070751e+04   1.67510507e+01   
1481    2.43098426e-07   2.00130833e+04   1.68150072e+01   
1482    2.43489514e-07   2.01136478e+04   1.68752597e+01   
1483    2.43880602e-07   2.02087079e+04   1.69317738e+01   
1484    2.44271690e-07   2.02982066e+04   1.69845174e+01   
1485    2.44662777e-07   2.03820886e+04   1.70334596e+01   
1486    2.45053865e-07   2.04603041e+04   1.70785732e+01   
1487    2.45444953e-07   2.05328059e+04   1.71198329e+01   
1488    2.45836041e-07   2.05995505e+04   1.71572157e+01   
1489    2.46227128e-07   2.06604979e+04   1.71907011e+01   
1490    2.46618216e-07   2.07156099e+04   1.72202697e+01   
1491    2.47009304e-07   2.07648542e+04   1.72459061e+01   
1492    2.47400392e-07   2.08082010e+04   1.72675967e+01   
1493    2.47791479e-07   2.08456244e+04   1.72853304e+01   
1494    2.48182567e-07   2.08771022e+04   1.72990983e+01   
1495    2.48573655e-07   2.09026140e+04   1.73088932e+01   
1496    2.48964743e-07   2.09221451e+04   1.73147113e+01   
1497    2.49355830e-07   2.09356839e+04   1.73165512e+01   
1498    2.49746918e-07   2.09432225e+04   1.73144135e+01   
1499    2.50138006e-07   2.09447567e+04   1.73083017e+01   
1500    2.50529094e-07   2.09402839e+04   1.72982202e+01   
1501    2.50920181e-07   2.09298079e+04   1.72841774e+01   
1502    2.51311269e-07   2.09133350e+04   1.72661837e+01   
1503    2.51702357e-07   2.08908755e+04   1.72442518e+01   
1504    2.52093445e-07   2.08624432e+04   1.72183971e+01   
1505    2.52484532e-07   2.08280537e+04   1.71886358e+01   
1506    2.52875620e-07   2.07877287e+04   1.71549884e+01   
1507    2.53266708e-07   2.07414927e+04   1.71174769e+01   
1508    2.53657796e-07   2.06893739e+04   1.70761259e+01   
1509    2.54048883e-07   2.06314040e+04   1.70309624e+01   
1510    2.54439971e-07   2.05676164e+04   1.69820143e+01   
1511    2.54831059e-07   2.04980505e+04   1.69293136e+01   
1512    2.55222147e-07   2.04227486e+04   1.68728939e+01   
1513    2.55613234e-07   2.03417563e+04   1.68127912e+01   
1514    2.56004322e-07   2.02551227e+04   1.67490436e+01   
1515    2.56395410e-07   2.01628987e+04   1.66816905e+01   
1516    2.56786498e-07   2.00651408e+04   1.66107748e+01   
1517    2.57177585e-07   1.99619081e+04   1.65363412e+01   
1518    2.57568673e-07   1.98532633e+04   1.64584363e+01   
1519    2.57959761e-07   1.97392721e+04   1.63771093e+01   
1520    2.58350849e-07   1.96200018e+04   1.62924100e+01   
1521    2.58741936e-07   1.94955255e+04   1.62043917e+01   
1522    2.59133024e-07   1.93659183e+04   1.61131095e+01   
1523    2.59524112e-07   1.92312586e+04   1.60186202e+01   
1524    2.59915200e-07   1.90916281e+04   1.59209829e+01   
1525    2.60306287e-07   1.89471096e+04   1.58202572e+01   
1526    2.60697375e-07   1.87977911e+04   1.57165063e+01   
1527    2.61088463e-07   1.86437629e+04   1.56097944e+01   
1528    2.61479551e-07   1.84851183e+04   1.55001880e+01   
1529    2.61870638e-07   1.83219532e+04   1.53877550e+01   
1530    2.62261726e-07   1.81543647e+04   1.52725641e+01   
1531    2.62652814e-07   1.79824548e+04   1.51546871e+01   
1532    2.63043901e-07   1.78063274e+04   1.50341969e+01   
1533    2.63434989e-07   1.76260890e+04   1.49111680e+01   
1534    2.63826077e-07   1.74418486e+04   1.47856766e+01   
1535    2.64217165e-07   1.72537162e+04   1.46577993e+01   
1536    2.64608252e-07   1.70618061e+04   1.45276154e+01   
1537    2.64999340e-07   1.68662342e+04   1.43952053e+01   
1538    2.65390428e-07   1.66671187e+04   1.42606507e+01   
1539    2.65781516e-07   1.64645800e+04   1.41240347e+01   
1540    2.66172603e-07   1.62587394e+04   1.39854406e+01   
1541    2.66563691e-07   1.60497215e+04   1.38449542e+01   
1542    2.66954779e-07   1.58376529e+04   1.37026621e+01   
1543    2.67345867e-07   1.56226615e+04   1.35586518e+01   
1544    2.67736954e-07   1.54048773e+04   1.34130122e+01   
1545    2.68128042e-07   1.51844308e+04   1.32658322e+01   
1546    2.68519130e-07   1.49614557e+04   1.31172026e+01   
1547    2.68910218e-07   1.47360866e+04   1.29672149e+01   
1548    2.69301305e-07   1.45084597e+04   1.28159613e+01   
1549    2.69692393e-07   1.42787125e+04   1.26635348e+01   
1550    2.70083481e-07   1.40469829e+04   1.25100288e+01   
1551    2.70474569e-07   1.38134112e+04   1.23555376e+01   
1552    2.70865656e-07   1.35781384e+04   1.22001564e+01   
1553    2.71256744e-07   1.33413067e+04   1.20439805e+01   
1554    2.71647832e-07   1.31030593e+04   1.18871060e+01   
1555    2.72038920e-07   1.28635390e+04   1.17296288e+01   
1556    2.72430007e-07   1.26228911e+04   1.15716458e+01   
1557    2.72821095e-07   1.23812607e+04   1.14132541e+01   
1558    2.73212183e-07   1.21387938e+04   1.12545509e+01   
1559    2.73603271e-07   1.18956368e+04   1.10956337e+01   
1560    2.73994358e-07   1.16519360e+04   1.09365998e+01   
1561    2.74385446e-07   1.14078388e+04   1.07775469e+01   
1562    2.74776534e-07   1.11634926e+04   1.06185728e+01   
1563    2.75167622e-07   1.09190448e+04   1.04597750e+01   
1564    2.75558709e-07   1.06746431e+04   1.03012509e+01   
1565    2.75949797e-07   1.04304347e+04   1.01430979e+01   
1566    2.76340885e-07   1.01865672e+04   9.98541296e+00   
1567    2.76731973e-07   9.94318776e+03   9.82829294e+00   
1568    2.77123060e-07   9.70044332e+03   9.67183430e+00   
1569    2.77514148e-07   9.45848043e+03   9.51613308e+00   
1570    2.77905236e-07   9.21744500e+03   9.36128483e+00   
1571    2.78296324e-07   8.97748258e+03   9.20738465e+00   
1572    2.78687411e-07   8.73873801e+03   9.05452701e+00   
1573    2.79078499e-07   8.50135540e+03   8.90280577e+00   
1574    2.79469587e-07   8.26547800e+03   8.75231408e+00   
1575    2.79860675e-07   8.03124825e+03   8.60314447e+00   
1576    2.80251762e-07   7.79880747e+03   8.45538850e+00   
1577    2.80642850e-07   7.56829596e+03   8.30913693e+00   
1578    2.81033938e-07   7.33985281e+03   8.16447959e+00   
1579    2.81425026e-07   7.11361585e+03   8.02150534e+00   
1580    2.81816113e-07   6.88972188e+03   7.88030227e+00   
1581    2.82207201e-07   6.66830589e+03   7.74095706e+00   
1582    2.82598289e-07   6.44950149e+03   7.60355537e+00   
1583    2.82989377e-07   6.23344067e+03   7.46818165e+00   
1584    2.83380464e-07   6.02025378e+03   7.33491912e+00   
1585    2.83771552e-07   5.81006990e+03   7.20385012e+00   
1586    2.84162640e-07   5.60301563e+03   7.07505513e+00   
1587    2.84553728e-07   5.39921591e+03   6.94861342e+00   
1588    2.84944815e-07   5.19879366e+03   6.82460280e+00   
1589    2.85335903e-07   5.00186972e+03   6.70309958e+00   
1590    2.85726991e-07   4.80856356e+03   6.58417914e+00   
1591    2.86118079e-07   4.61899148e+03   6.46791451e+00   
1592    2.86509166e-07   4.43326784e+03   6.35437739e+00   
1593    2.86900254e-07   4.25150464e+03   6.24363777e+00   
1594    2.87291342e-07   4.07381141e+03   6.13576393e+00   
1595    2.87682430e-07   3.90029620e+03   6.03082310e+00   
1596    2.88073517e-07   3.73106326e+03   5.92887981e+00   
1597    2.88464605e-07   3.56621465e+03   5.82999709e+00   
1598    2.88855693e-07   3.40584974e+03   5.73423606e+00   
1599    2.89246781e-07   3.25006513e+03   5.64165593e+00   
1600    2.89637868e-07   3.09895579e+03   5.55231478e+00   
1601    2.90028956e-07   2.95261236e+03   5.46626767e+00   
1602    2.90420044e-07   2.81112307e+03   5.38356798e+00   
1603    2.90811132e-07   2.67457317e+03   5.30426708e+00   
1604    2.91202219e-07   2.54304485e+03   5.22841418e+00   
1605    2.91593307e-07   2.41661860e+03   5.15605737e+00   
1606    2.91984395e-07   2.29537005e+03   5.08724137e+00   
1607    2.92375483e-07   2.17937229e+03   5.02200917e+00   
1608    2.92766570e-07   2.06869516e+03   4.96040154e+00   
1609    2.93157658e-07   1.96340522e+03   4.90245701e+00   
1610    2.93509637e-07   1.87330387e+03   4.85346654e+00   
1611    2.93861616e-07   1.78766203e+03   4.80749563e+00   
1612    2.94213595e-07   1.70652145e+03   4.76456692e+00   
1613    2.94565574e-07   1.62992166e+03   4.72470140e+00   
1614    2.94917553e-07   1.55789990e+03   4.68791831e+00   
1615    2.94952025e-07   1.55109396e+03   4.68448154e+00   
1616    2.94986497e-07   1.54433233e+03   4.68107448e+00   
1617    2.95020969e-07   1.53761502e+03   4.67769714e+00   
1618    2.95055441e-07   1.53094208e+03   4.67434954e+00   
1619    2.95124385e-07   1.51772925e+03   4.66773777e+00   
1620    2.95193329e-07   1.50469413e+03   4.66124040e+00   
1621    2.95262273e-07   1.49183694e+03   4.65485688e+00   
1622    2.95331217e-07   1.47915790e+03   4.64858663e+00   
1623    2.95404376e-07   1.46589879e+03   4.64204093e+00   
1624    2.95477536e-07   1.45284087e+03   4.63560798e+00   
1625    2.95550695e-07   1.43998443e+03   4.62928275e+00   
1626    2.95623855e-07   1.42732974e+03   4.62305976e+00   
1627    2.95689699e-07   1.41611322e+03   4.61751183e+00   
1628    2.95755542e-07   1.40506051e+03   4.61201246e+00   
1629    2.95821386e-07   1.39417181e+03   4.60654814e+00   
1630    2.95887229e-07   1.38344728e+03   4.60110392e+00   
1631    2.95935856e-07   1.37563254e+03   4.59705354e+00   
1632    2.95984482e-07   1.36790748e+03   4.59297707e+00   
1633    2.96033108e-07   1.36027215e+03   4.58886148e+00   
1634    2.96081734e-07   1.35272663e+03   4.58469276e+00   
1635    2.96125498e-07   1.34601243e+03   4.58084151e+00   
