Index       TIME            V(OUT25)          V(OUT50)     
957      5.81756697e-09    5.14222744e-07    6.68232709e-05
958      5.82135568e-09    5.14098472e-07    8.54728127e-05
959      5.82514439e-09    5.13990435e-07    1.20945540e-04
960      5.82893310e-09    5.13896501e-07    1.56972920e-04
961      5.83272181e-09    5.13814818e-07    1.60478663e-04
962      5.83651053e-09    5.13743779e-07    1.26489514e-04
963      5.84029924e-09    5.13681989e-07    8.52450603e-05
964      5.84408795e-09    5.13628235e-07    9.64126658e-05
965      5.84787666e-09    5.13581459e-07   -1.00932006e-04
966      5.85166537e-09    5.13540747e-07   -8.19209318e-04
967      5.85486766e-09    5.13510486e-07   -1.30087376e-03
968      5.85806994e-09    5.13483561e-07   -1.47374935e-03
969      5.86127223e-09    5.13459597e-07   -1.44780843e-03
970      5.86221986e-09    5.13453140e-07   -1.38070777e-03
971      5.86316750e-09    5.13446791e-07   -1.26662937e-03
972      5.86506277e-09    5.13434725e-07   -9.39877761e-04
973      5.86885331e-09    5.13412911e-07   -9.96756823e-05
974      5.87264385e-09    5.13393886e-07    1.00566121e-03
975      5.87643440e-09    5.13377281e-07    2.45759188e-03
976      5.88022494e-09    5.13362778e-07    4.73338701e-03
977      5.88401548e-09    5.13350101e-07    7.70903219e-03
978      5.88780602e-09    5.13339011e-07    1.05506345e-02
979      5.89159657e-09    5.13329300e-07    1.27041892e-02
980      5.89538711e-09    5.13320787e-07    1.43986695e-02
981      5.89917765e-09    5.13313314e-07    1.70889511e-02
982      5.90296819e-09    5.13306744e-07    1.45778366e-02
983      5.90675874e-09    5.13300959e-07   -4.90520270e-03
984      5.90996262e-09    5.13296606e-07   -2.68202404e-02
985      5.91316651e-09    5.13292685e-07   -4.79476052e-02
986      5.91637040e-09    5.13289147e-07   -6.78730678e-02
987      5.91731537e-09    5.13288185e-07   -7.27560323e-02
988      5.91826034e-09    5.13287237e-07   -7.65914149e-02
989      5.92015028e-09    5.13285422e-07   -8.11888771e-02
990      5.92393015e-09    5.13282092e-07   -7.95798089e-02
991      5.92771003e-09    5.13279120e-07   -5.91454017e-02
992      5.93148990e-09    5.13276459e-07   -1.32140443e-02
993      5.93526978e-09    5.13274069e-07    7.63872476e-02
994      5.93904965e-09    5.13271914e-07    2.17421184e-01
995      5.94282953e-09    5.13269964e-07    3.90884941e-01
996      5.94660941e-09    5.13268191e-07    5.76524617e-01
997      5.95038928e-09    5.13266573e-07    7.60083278e-01
998      5.95416916e-09    5.13265088e-07    9.56012033e-01
999      5.95794903e-09    5.13263720e-07    1.12722064e+00
1000     5.96172891e-09    5.13262454e-07    1.25479526e+00
1001     5.96507879e-09    5.13261405e-07    1.32275256e+00
1002     5.96842866e-09    5.13260418e-07    1.36599558e+00
1003     5.97177854e-09    5.13259484e-07    1.39524637e+00
1004     5.97847829e-09    5.13257752e-07    1.43155704e+00
1005     5.98517805e-09    5.13256169e-07    1.45346046e+00
1006     5.99094008e-09    5.13254903e-07    1.46613185e+00
1007     5.99670212e-09    5.13253706e-07    1.47431355e+00
1008     6.00246416e-09    5.13252565e-07    1.47962109e+00
1009     6.00822620e-09    5.13251469e-07    1.48298276e+00
1010     6.01341204e-09    5.13250515e-07    1.48495571e+00
1011     6.01859788e-09    5.13249585e-07    1.48629458e+00
1012     6.02378371e-09    5.13248674e-07    1.48736026e+00
1013     6.02896955e-09    5.13247780e-07    1.48844220e+00
1014     6.02987002e-09    5.13247627e-07    1.48864057e+00
1015     6.03167098e-09    5.13247321e-07    1.48907939e+00
1016     6.03527289e-09    5.13246713e-07    1.49022928e+00
1017     6.03841848e-09    5.13246186e-07    1.49096596e+00
1018     6.04156406e-09    5.13245662e-07    1.49143396e+00
1019     6.04470965e-09    5.13245142e-07    1.49177446e+00
1020     6.04785523e-09    5.13244625e-07    1.49211700e+00
1021     6.05100082e-09    5.13244110e-07    1.49243916e+00
1022     6.05729199e-09    5.13243086e-07    1.49303845e+00
1023     6.06295404e-09    5.13242170e-07    1.49359261e+00
1024     6.06804989e-09    5.13241351e-07    1.49410786e+00
1025     6.07263615e-09    5.13240616e-07    1.49461055e+00
1026     6.07722242e-09    5.13239882e-07    1.49512291e+00
1027     6.08135005e-09    5.13239224e-07    1.49558097e+00
1028     6.08547769e-09    5.13238567e-07    1.49601788e+00
1029     6.08960533e-09    5.13237911e-07    1.49643046e+00
1030     6.09294848e-09    5.13237381e-07    1.49672219e+00
1031     6.09629164e-09    5.13236850e-07    1.49697647e+00
1032     6.09963479e-09    5.13236321e-07    1.49721286e+00
1033     6.10057606e-09    5.13236172e-07    1.49727710e+00
1034     6.10245861e-09    5.13235875e-07    1.49740481e+00
1035     6.10434115e-09    5.13235577e-07    1.49752910e+00
1036     6.10622369e-09    5.13235279e-07    1.49764852e+00
1037     6.10998878e-09    5.13234684e-07    1.49787305e+00
1038     6.11375386e-09    5.13234089e-07    1.49807972e+00
1039     6.11751895e-09    5.13233494e-07    1.49826918e+00
1040     6.12128404e-09    5.13232901e-07    1.49844105e+00
1041     6.12504912e-09    5.13232306e-07    1.49859737e+00
1042     6.12881421e-09    5.13231713e-07    1.49873910e+00
1043     6.13257930e-09    5.13231120e-07    1.49886646e+00
1044     6.13634438e-09    5.13230526e-07    1.49898076e+00
1045     6.14010947e-09    5.13229932e-07    1.49908299e+00
1046     6.14387455e-09    5.13229338e-07    1.49917435e+00
1047     6.14725809e-09    5.13228808e-07    1.49924820e+00
1048     6.15030327e-09    5.13228331e-07    1.49930758e+00
1049     6.15334845e-09    5.13227845e-07    1.49936219e+00
1050     6.15639364e-09    5.13227362e-07    1.49941288e+00
1051     6.15730120e-09    5.13227220e-07    1.49942713e+00
1052     6.15820876e-09    5.13227078e-07    1.49944124e+00
1053     6.16002389e-09    5.13226794e-07    1.49946850e+00
1054     6.16365415e-09    5.13226224e-07    1.49951914e+00
1055     6.16728440e-09    5.13225655e-07    1.49956491e+00
1056     6.17091466e-09    5.13225084e-07    1.49960633e+00
1057     6.17454492e-09    5.13224511e-07    1.49964376e+00
1058     6.17817517e-09    5.13223937e-07    1.49967756e+00
1059     6.18180543e-09    5.13223357e-07    1.49970814e+00
1060     6.18543569e-09    5.13222797e-07    1.49973580e+00
1061     6.18906594e-09    5.13222226e-07    1.49976078e+00
1062     6.19269620e-09    5.13221664e-07    1.49978337e+00
1063     6.19632645e-09    5.13221069e-07    1.49980380e+00
1064     6.19995671e-09    5.13220471e-07    1.49982230e+00
1065     6.20322394e-09    5.13220008e-07    1.49983745e+00
1066     6.20616445e-09    5.13219657e-07    1.49984994e+00
1067     6.20910496e-09    5.13219098e-07    1.49986149e+00
1068     6.21204546e-09    5.13218518e-07    1.49987219e+00
1069     6.21298668e-09    5.13218360e-07    1.49987540e+00
1070     6.21486912e-09    5.13218084e-07    1.49988167e+00
1071     6.21675156e-09    5.13217812e-07    1.49988763e+00
1072     6.21863400e-09    5.13217517e-07    1.49989328e+00
1073     6.22239888e-09    5.13216983e-07    1.49990375e+00
1074     6.22616376e-09    5.13216461e-07    1.49991317e+00
1075     6.22992864e-09    5.13215875e-07    1.49992167e+00
1076     6.23369352e-09    5.13215301e-07    1.49992933e+00
1077     6.23745840e-09    5.13214419e-07    1.49993625e+00
1078     6.24122328e-09    5.13213976e-07    1.49994250e+00
1079     6.24498816e-09    5.13213449e-07    1.49994815e+00
1080     6.24875304e-09    5.13213115e-07    1.49995326e+00
1081     6.25251792e-09    5.13212145e-07    1.49995789e+00
1082     6.25628280e-09    5.13210616e-07    1.49996210e+00
1083     6.25967120e-09    5.13210960e-07    1.49996557e+00
1084     6.26272075e-09    5.13213491e-07    1.49996845e+00
1085     6.26577030e-09    5.13211659e-07    1.49997114e+00
1086     6.26881985e-09    5.13208490e-07    1.49997365e+00
1087     6.26973659e-09    5.13207962e-07    1.49997434e+00
1088     6.27157006e-09    5.13207697e-07    1.49997575e+00
1089     6.27340353e-09    5.13207276e-07    1.49997710e+00
1090     6.27523700e-09    5.13206617e-07    1.49997840e+00
1091     6.27890395e-09    5.13206877e-07    1.49998086e+00
1092     6.28257089e-09    5.13208097e-07    1.49998316e+00
1093     6.28623783e-09    5.13208592e-07    1.49998533e+00
1094     6.28990478e-09    5.13209790e-07    1.49998738e+00
1095     6.29357172e-09    5.13203018e-07    1.49998933e+00
1096     6.29723866e-09    5.13203541e-07    1.49999121e+00
1097     6.30090560e-09    5.13204110e-07    1.49999302e+00
1098     6.30457255e-09    5.13209992e-07    1.49999478e+00
1099     6.30823949e-09    5.13207259e-07    1.49999651e+00
1100     6.31190643e-09    5.13180408e-07    1.49999820e+00
1101     6.31520668e-09    5.13176903e-07    1.49999970e+00
1102     6.31817690e-09    5.13245625e-07    1.50000106e+00
1103     6.32114713e-09    5.13265006e-07    1.50000239e+00
1104     6.32411735e-09    5.13224222e-07    1.50000372e+00
1105     6.32511861e-09    5.13207189e-07    1.50000410e+00
1106     6.32712113e-09    5.13187680e-07    1.50000500e+00
1107     6.32912366e-09    5.13179527e-07    1.50000590e+00
1108     6.33112618e-09    5.13158259e-07    1.50000679e+00
1109     6.33513122e-09    5.13144632e-07    1.50000854e+00
1110     6.33913626e-09    5.13173664e-07    1.50001026e+00
1111     6.34314131e-09    5.13213982e-07    1.50001194e+00
1112     6.34714635e-09    5.13264257e-07    1.50001357e+00
1113     6.35075089e-09    5.13139325e-07    1.50001498e+00
1114     6.35435543e-09    5.13150923e-07    1.50001634e+00
1115     6.35795997e-09    5.13159429e-07    1.50001762e+00
1116     6.36156451e-09    5.13359039e-07    1.50001882e+00
1117     6.36516905e-09    5.13267380e-07    1.50001993e+00
1118     6.36877359e-09    5.12590805e-07    1.50002093e+00
1119     6.37201767e-09    5.12416723e-07    1.50002174e+00
1120     6.37493735e-09    5.14024225e-07    1.50002239e+00
1121     6.37785702e-09    5.14798244e-07    1.50002295e+00
1122     6.38077670e-09    5.14382396e-07    1.50002343e+00
1123     6.38174039e-09    5.14102710e-07    1.50002349e+00
1124     6.38366776e-09    5.13805502e-07    1.50002376e+00
1125     6.38559514e-09    5.13548768e-07    1.50002399e+00
1126     6.38752251e-09    5.12944540e-07    1.50002418e+00
1127     6.39137726e-09    5.12046475e-07    1.50002443e+00
1128     6.39523201e-09    5.11993409e-07    1.50002451e+00
1129     6.39908675e-09    5.12508227e-07    1.50002444e+00
1130     6.40294150e-09    5.14294334e-07    1.50002421e+00
1131     6.40679625e-09    5.11821822e-07    1.50002383e+00
1132     6.41065100e-09    5.11237284e-07    1.50002332e+00
1133     6.41450574e-09    5.10815201e-07    1.50002268e+00
1134     6.41836049e-09    5.16099412e-07    1.50002192e+00
1135     6.42221524e-09    5.13258229e-07    1.50002105e+00
1136     6.42606999e-09    4.92907920e-07    1.50002009e+00
1137     6.42942357e-09    4.92755970e-07    1.50001917e+00
1138     6.43277716e-09    5.32936788e-07    1.50001820e+00
1139     6.43613074e-09    5.52828929e-07    1.50001717e+00
1140     6.43948433e-09    5.50955789e-07    1.50001610e+00
1141     6.44283791e-09    5.50492710e-07    1.50001500e+00
1142     6.44619150e-09    5.27116512e-07    1.50001386e+00
1143     6.44954508e-09    5.07857084e-07    1.50001270e+00
1144     6.45289866e-09    4.98196860e-07    1.50001152e+00
1145     6.45625225e-09    5.07365164e-07    1.50001032e+00
1146     6.45960583e-09    5.31057059e-07    1.50000912e+00
1147     6.46295942e-09    4.84573735e-07    1.50000792e+00
1148     6.46631300e-09    4.52352194e-07    1.50000671e+00
1149     6.46966659e-09    4.08038822e-07    1.50000552e+00
1150     6.47302017e-09    4.52361675e-07    1.50000433e+00
1151     6.47637376e-09    5.47779151e-07    1.50000316e+00
1152     6.47972734e-09    3.07230947e-07    1.50000201e+00
1153     6.48308093e-09   -2.68836834e-07    1.50000087e+00
1154     6.48609915e-09   -2.86016450e-07    1.49999987e+00
1155     6.48911738e-09    4.18792211e-07    1.49999889e+00
1156     6.49213561e-09    1.06854458e-06    1.49999793e+00
1157     6.49817206e-09    1.81640125e-06    1.49999609e+00
1158     6.50316625e-09    2.07756233e-06    1.49999463e+00
1159     6.50766103e-09    1.72488309e-06    1.49999338e+00
1160     6.51215581e-09    1.64670789e-06    1.49999218e+00
1161     6.51665058e-09    2.46860477e-06    1.49999104e+00
1162     6.52069588e-09    1.14848529e-06    1.49999007e+00
1163     6.52474118e-09   -5.80742745e-07    1.49998915e+00
1164     6.52878648e-09   -2.04389489e-06    1.49998827e+00
1165     6.53283178e-09   -1.90047530e-07    1.49998744e+00
1166     6.53687707e-09   -8.79190596e-06    1.49998666e+00
1167     6.54051784e-09   -3.03821043e-05    1.49998599e+00
1168     6.54371163e-09   -3.27950869e-05    1.49998544e+00
1169     6.54690543e-09   -2.09596889e-05    1.49998492e+00
1170     6.55009922e-09   -6.39162707e-06    1.49998442e+00
1171     6.55104135e-09   -1.87058532e-06    1.49998427e+00
1172     6.55292561e-09    1.07339389e-05    1.49998399e+00
1173     6.55480986e-09    2.48856121e-05    1.49998373e+00
1174     6.55669412e-09    3.65835888e-05    1.49998348e+00
1175     6.56046264e-09    5.61188656e-05    1.49998299e+00
1176     6.56423115e-09    7.39826215e-05    1.49998254e+00
1177     6.56799967e-09    9.35980396e-05    1.49998212e+00
1178     6.57176819e-09    1.41728991e-04    1.49998174e+00
1179     6.57553670e-09    1.56144557e-04    1.49998138e+00
1180     6.57930522e-09    1.50422853e-04    1.49998106e+00
1181     6.58307373e-09    1.04316604e-04    1.49998076e+00
1182     6.58684225e-09    1.00968338e-04    1.49998049e+00
1183     6.59061076e-09    8.03641853e-05    1.49998025e+00
1184     6.59437928e-09   -3.08727087e-04    1.49998004e+00
1185     6.59777094e-09   -1.01663265e-03    1.49997987e+00
1186     6.60082344e-09   -1.36333928e-03    1.49997973e+00
1187     6.60387594e-09   -1.46285942e-03    1.49997961e+00
1188     6.60692844e-09   -1.40962940e-03    1.49997950e+00
1189     6.60783818e-09   -1.34553895e-03    1.49997946e+00
1190     6.60965766e-09   -1.09853196e-03    1.49997941e+00
1191     6.61147714e-09   -7.62043750e-04    1.49997936e+00
1192     6.61511609e-09    5.17587689e-05    1.49997927e+00
1193     6.61875505e-09    1.11088779e-03    1.49997920e+00
1194     6.62239401e-09    2.48040679e-03    1.49997915e+00
1195     6.62603297e-09    4.62642441e-03    1.49997912e+00
1196     6.62967193e-09    7.43776319e-03    1.49997910e+00
1197     6.63331088e-09    1.01205930e-02    1.49997909e+00
1198     6.63694984e-09    1.25086443e-02    1.49997910e+00
1199     6.64058880e-09    1.41870146e-02    1.49997912e+00
1200     6.64422776e-09    1.70719909e-02    1.49997915e+00
1201     6.64786672e-09    1.76087435e-02    1.49997919e+00
1202     6.65150567e-09    6.02750471e-03    1.49997925e+00
1203     6.65478001e-09   -1.56987213e-02    1.49997931e+00
1204     6.65805434e-09   -3.72723634e-02    1.49997938e+00
1205     6.66132868e-09   -5.77993616e-02    1.49997945e+00
1206     6.66241405e-09   -6.42836052e-02    1.49997947e+00
1207     6.66458481e-09   -7.56125289e-02    1.49997953e+00
1208     6.66675556e-09   -8.16556877e-02    1.49997959e+00
1209     6.66892631e-09   -8.34066729e-02    1.49997965e+00
1210     6.67326782e-09   -7.05483493e-02    1.49997978e+00
1211     6.67760932e-09   -2.83534257e-02    1.49997993e+00
1212     6.68195083e-09    6.24093561e-02    1.49998008e+00
1213     6.68629234e-09    2.21288556e-01    1.49998023e+00
1214     6.69019969e-09    4.00810078e-01    1.49998038e+00
1215     6.69410705e-09    5.91757212e-01    1.49998054e+00
1216     6.69801440e-09    7.83387537e-01    1.49998070e+00
1217     6.70192176e-09    9.88424215e-01    1.49998087e+00
1218     6.70582911e-09    1.14862308e+00    1.49998104e+00
1219     6.70934573e-09    1.25140917e+00    1.49998120e+00
1220     6.71250290e-09    1.31282818e+00    1.49998134e+00
1221     6.71566006e-09    1.35284546e+00    1.49998149e+00
1222     6.71881723e-09    1.38075566e+00    1.49998164e+00
1223     6.71977760e-09    1.38739160e+00    1.49998168e+00
1224     6.72169833e-09    1.40046812e+00    1.49998177e+00
1225     6.72361906e-09    1.41250027e+00    1.49998186e+00
1226     6.72553980e-09    1.42288122e+00    1.49998196e+00
1227     6.72938126e-09    1.43916178e+00    1.49998215e+00
1228     6.73322273e-09    1.45090425e+00    1.49998234e+00
1229     6.73706419e-09    1.45950906e+00    1.49998253e+00
1230     6.74090566e-09    1.46519136e+00    1.49998272e+00
1231     6.74474713e-09    1.46929519e+00    1.49998292e+00
1232     6.74858859e-09    1.47276096e+00    1.49998311e+00
1233     6.75243006e-09    1.47575096e+00    1.49998331e+00
1234     6.75627153e-09    1.47866818e+00    1.49998351e+00
1235     6.76011299e-09    1.48154937e+00    1.49998370e+00
1236     6.76395446e-09    1.48446965e+00    1.49998390e+00
1237     6.76730766e-09    1.48690162e+00    1.49998407e+00
1238     6.77066087e-09    1.48833587e+00    1.49998425e+00
1239     6.77401407e-09    1.48924706e+00    1.49998442e+00
1240     6.77736728e-09    1.48998260e+00    1.49998459e+00
1241     6.78072048e-09    1.49075058e+00    1.49998477e+00
1242     6.78407369e-09    1.49144409e+00    1.49998494e+00
1243     6.78742689e-09    1.49208322e+00    1.49998511e+00
1244     6.79078010e-09    1.49270516e+00    1.49998528e+00
1245     6.79413330e-09    1.49330665e+00    1.49998545e+00
1246     6.79748651e-09    1.49387292e+00    1.49998562e+00
1247     6.80083971e-09    1.49443377e+00    1.49998579e+00
1248     6.80419292e-09    1.49499044e+00    1.49998596e+00
1249     6.80754612e-09    1.49552240e+00    1.49998613e+00
1250     6.81089933e-09    1.49602576e+00    1.49998630e+00
1251     6.81425253e-09    1.49649610e+00    1.49998646e+00
1252     6.81760574e-09    1.49692225e+00    1.49998663e+00
1253     6.82095894e-09    1.49731173e+00    1.49998679e+00
1254     6.82397683e-09    1.49761049e+00    1.49998694e+00
1255     6.82699471e-09    1.49784752e+00    1.49998708e+00
1256     6.83001259e-09    1.49805509e+00    1.49998723e+00
1257     6.83604836e-09    1.49843090e+00    1.49998752e+00
1258     6.84106834e-09    1.49870598e+00    1.49998775e+00
1259     6.84558632e-09    1.49891612e+00    1.49998796e+00
1260     6.85010430e-09    1.49909643e+00    1.49998817e+00
1261     6.85462228e-09    1.49924765e+00    1.49998837e+00
1262     6.85868846e-09    1.49936375e+00    1.49998856e+00
1263     6.86275464e-09    1.49946242e+00    1.49998874e+00
1264     6.86682082e-09    1.49954487e+00    1.49998892e+00
1265     6.87088700e-09    1.49961373e+00    1.49998909e+00
1266     6.87495319e-09    1.49967065e+00    1.49998927e+00
1267     6.87861275e-09    1.49971389e+00    1.49998942e+00
1268     6.88181534e-09    1.49974464e+00    1.49998956e+00
1269     6.88501793e-09    1.49977134e+00    1.49998969e+00
1270     6.88822052e-09    1.49979576e+00    1.49998982e+00
1271     6.88915125e-09    1.49980242e+00    1.49998986e+00
1272     6.89101272e-09    1.49981545e+00    1.49998993e+00
1273     6.89287418e-09    1.49982773e+00    1.49999001e+00
1274     6.89473565e-09    1.49983916e+00    1.49999008e+00
1275     6.89845858e-09    1.49985972e+00    1.49999023e+00
1276     6.90218151e-09    1.49987757e+00    1.49999038e+00
1277     6.90590444e-09    1.49989306e+00    1.49999052e+00
1278     6.90962737e-09    1.49990643e+00    1.49999067e+00
1279     6.91335030e-09    1.49991807e+00    1.49999081e+00
1280     6.91707323e-09    1.49992823e+00    1.49999095e+00
1281     6.92079616e-09    1.49993703e+00    1.49999109e+00
1282     6.92451909e-09    1.49994471e+00    1.49999122e+00
1283     6.92824202e-09    1.49995142e+00    1.49999136e+00
1284     6.93196495e-09    1.49995731e+00    1.49999149e+00
1285     6.93531558e-09    1.49996201e+00    1.49999161e+00
1286     6.93833116e-09    1.49996574e+00    1.49999171e+00
1287     6.94134673e-09    1.49996915e+00    1.49999181e+00
1288     6.94436230e-09    1.49997230e+00    1.49999192e+00
1289     6.94529632e-09    1.49997321e+00    1.49999195e+00
1290     6.94716436e-09    1.49997497e+00    1.49999201e+00
1291     6.94903240e-09    1.49997663e+00    1.49999207e+00
1292     6.95090044e-09    1.49997817e+00    1.49999214e+00
1293     6.95463652e-09    1.49998095e+00    1.49999226e+00
1294     6.95837260e-09    1.49998338e+00    1.49999238e+00
1295     6.96210868e-09    1.49998549e+00    1.49999250e+00
1296     6.96584476e-09    1.49998732e+00    1.49999262e+00
1297     6.96958085e-09    1.49998893e+00    1.49999273e+00
1298     6.97331693e-09    1.49999033e+00    1.49999285e+00
1299     6.97705301e-09    1.49999155e+00    1.49999296e+00
1300     6.98078909e-09    1.49999261e+00    1.49999307e+00
1301     6.98452517e-09    1.49999354e+00    1.49999318e+00
1302     6.98826125e-09    1.49999435e+00    1.49999329e+00
1303     6.99162372e-09    1.49999500e+00    1.49999338e+00
1304     6.99464994e-09    1.49999551e+00    1.49999347e+00
1305     6.99767617e-09    1.49999597e+00    1.49999355e+00
1306     7.00070239e-09    1.49999638e+00    1.49999363e+00
1307     7.00163568e-09    1.49999650e+00    1.49999366e+00
1308     7.00350225e-09    1.49999672e+00    1.49999371e+00
1309     7.00536881e-09    1.49999693e+00    1.49999376e+00
1310     7.00723538e-09    1.49999712e+00    1.49999381e+00
1311     7.01096852e-09    1.49999747e+00    1.49999391e+00
1312     7.01470165e-09    1.49999777e+00    1.49999400e+00
1313     7.01843479e-09    1.49999804e+00    1.49999410e+00
1314     7.02216793e-09    1.49999826e+00    1.49999419e+00
1315     7.02590106e-09    1.49999846e+00    1.49999429e+00
1316     7.02963420e-09    1.49999864e+00    1.49999438e+00
1317     7.03336734e-09    1.49999879e+00    1.49999447e+00
1318     7.03710047e-09    1.49999892e+00    1.49999456e+00
1319     7.04083361e-09    1.49999903e+00    1.49999464e+00
1320     7.04456675e-09    1.49999913e+00    1.49999473e+00
1321     7.04792657e-09    1.49999921e+00    1.49999480e+00
1322     7.05095041e-09    1.49999927e+00    1.49999487e+00
1323     7.05397425e-09    1.49999933e+00    1.49999494e+00
1324     7.05699809e-09    1.49999938e+00    1.49999500e+00
1325     7.05793323e-09    1.49999940e+00    1.49999502e+00
1326     7.05980352e-09    1.49999942e+00    1.49999506e+00
1327     7.06167381e-09    1.49999945e+00    1.49999510e+00
1328     7.06354410e-09    1.49999947e+00    1.49999514e+00
1329     7.06728469e-09    1.49999952e+00    1.49999522e+00
1330     7.07102527e-09    1.49999956e+00    1.49999530e+00
1331     7.07476585e-09    1.49999959e+00    1.49999537e+00
1332     7.07850643e-09    1.49999962e+00    1.49999545e+00
1333     7.08224701e-09    1.49999964e+00    1.49999552e+00
1334     7.08598759e-09    1.49999967e+00    1.49999559e+00
1335     7.08972817e-09    1.49999969e+00    1.49999566e+00
1336     7.09346875e-09    1.49999970e+00    1.49999573e+00
1337     7.09720933e-09    1.49999972e+00    1.49999580e+00
1338     7.10094991e-09    1.49999973e+00    1.49999587e+00
1339     7.10431643e-09    1.49999974e+00    1.49999593e+00
1340     7.10734630e-09    1.49999975e+00    1.49999599e+00
1341     7.11037617e-09    1.49999976e+00    1.49999605e+00
1342     7.11340604e-09    1.49999976e+00    1.49999610e+00
1343     7.11433560e-09    1.49999976e+00    1.49999611e+00
1344     7.11619473e-09    1.49999977e+00    1.49999614e+00
1345     7.11805385e-09    1.49999977e+00    1.49999617e+00
1346     7.11991297e-09    1.49999977e+00    1.49999620e+00
1347     7.12363121e-09    1.49999978e+00    1.49999625e+00
1348     7.12734946e-09    1.49999978e+00    1.49999631e+00
1349     7.13106770e-09    1.49999979e+00    1.49999637e+00
1350     7.13478594e-09    1.49999979e+00    1.49999644e+00
1351     7.13850419e-09    1.49999980e+00    1.49999648e+00
1352     7.14222243e-09    1.49999980e+00    1.49999653e+00
1353     7.14594067e-09    1.49999980e+00    1.49999658e+00
1354     7.14965891e-09    1.49999980e+00    1.49999666e+00
1355     7.15337716e-09    1.49999980e+00    1.49999672e+00
1356     7.15709540e-09    1.49999981e+00    1.49999667e+00
1357     7.16044182e-09    1.49999981e+00    1.49999662e+00
1358     7.16345360e-09    1.49999981e+00    1.49999683e+00
1359     7.16646537e-09    1.49999981e+00    1.49999705e+00
1360     7.16947715e-09    1.49999981e+00    1.49999717e+00
1361     7.17042492e-09    1.49999981e+00    1.49999719e+00
1362     7.17232044e-09    1.49999981e+00    1.49999724e+00
1363     7.17421597e-09    1.49999981e+00    1.49999729e+00
1364     7.17611150e-09    1.49999981e+00    1.49999727e+00
1365     7.17990256e-09    1.49999981e+00    1.49999720e+00
1366     7.18369361e-09    1.49999981e+00    1.49999715e+00
1367     7.18748467e-09    1.49999981e+00    1.49999716e+00
1368     7.19127572e-09    1.49999981e+00    1.49999742e+00
1369     7.19506678e-09    1.49999981e+00    1.49999718e+00
1370     7.19885784e-09    1.49999982e+00    1.49999695e+00
1371     7.20264889e-09    1.49999982e+00    1.49999662e+00
1372     7.20643995e-09    1.49999982e+00    1.49999708e+00
1373     7.21023100e-09    1.49999982e+00    1.49999714e+00
1374     7.21402206e-09    1.49999982e+00    1.49999402e+00
1375     7.21741326e-09    1.49999982e+00    1.49999074e+00
1376     7.22046535e-09    1.49999982e+00    1.49999365e+00
1377     7.22351743e-09    1.49999982e+00    1.49999792e+00
1378     7.22656951e-09    1.49999982e+00    1.50000126e+00
1379     7.22747616e-09    1.49999982e+00    1.50000218e+00
1380     7.22838281e-09    1.49999982e+00    1.50000348e+00
1381     7.23019611e-09    1.49999982e+00    1.50000600e+00
1382     7.23382271e-09    1.49999982e+00    1.50000853e+00
1383     7.23744930e-09    1.49999982e+00    1.50000896e+00
1384     7.24107590e-09    1.49999982e+00    1.50000920e+00
1385     7.24470249e-09    1.49999982e+00    1.50001126e+00
1386     7.24832909e-09    1.49999982e+00    1.50001699e+00
1387     7.25195568e-09    1.49999982e+00    1.50001273e+00
1388     7.25558228e-09    1.49999982e+00    1.50000562e+00
1389     7.25920887e-09    1.49999982e+00    1.49999218e+00
1390     7.26283547e-09    1.49999982e+00    1.49999455e+00
1391     7.26646207e-09    1.49999982e+00    1.49999035e+00
1392     7.27008866e-09    1.49999982e+00    1.49990758e+00
1393     7.27335260e-09    1.49999982e+00    1.49977264e+00
1394     7.27629014e-09    1.49999982e+00    1.49974841e+00
1395     7.27922768e-09    1.49999982e+00    1.49978915e+00
1396     7.28216522e-09    1.49999982e+00    1.49985413e+00
1397     7.28310685e-09    1.49999982e+00    1.49987934e+00
1398     7.28499009e-09    1.49999982e+00    1.49995360e+00
1399     7.28687334e-09    1.49999982e+00    1.50004750e+00
1400     7.28875659e-09    1.49999982e+00    1.50013603e+00
1401     7.29252308e-09    1.49999982e+00    1.50030846e+00
1402     7.29628957e-09    1.49999982e+00    1.50049232e+00
1403     7.30005607e-09    1.49999982e+00    1.50070444e+00
1404     7.30382256e-09    1.49999982e+00    1.50112359e+00
1405     7.30758905e-09    1.49999982e+00    1.50139287e+00
1406     7.31135555e-09    1.49999982e+00    1.50154667e+00
1407     7.31512204e-09    1.49999982e+00    1.50143412e+00
1408     7.31888853e-09    1.49999982e+00    1.50150899e+00
1409     7.32265503e-09    1.49999982e+00    1.50152871e+00
1410     7.32642152e-09    1.49999982e+00    1.49928971e+00
1411     7.32981136e-09    1.49999982e+00    1.49454156e+00
1412     7.33286222e-09    1.49999982e+00    1.49127588e+00
1413     7.33591308e-09    1.49999982e+00    1.48922238e+00
1414     7.33896394e-09    1.49999982e+00    1.48805369e+00
1415     7.33987966e-09    1.49999982e+00    1.48799276e+00
1416     7.34171109e-09    1.49999982e+00    1.48861869e+00
1417     7.34354252e-09    1.49999982e+00    1.49000996e+00
1418     7.34537394e-09    1.49999982e+00    1.49186195e+00
1419     7.34903680e-09    1.49999982e+00    1.49741232e+00
1420     7.35269966e-09    1.49999982e+00    1.50599141e+00
1421     7.35636252e-09    1.49999982e+00    1.51841621e+00
