Index        TIME           V(VINP)
1.732000e+03  7.131326e-04  5.305611e-01
1.733000e+03  7.134705e-04  5.565468e-01
1.734000e+03  7.138084e-04  5.830253e-01
1.735000e+03  7.141463e-04  6.099847e-01
1.736000e+03  7.144842e-04  6.374129e-01
1.737000e+03  7.148221e-04  6.652976e-01
1.738000e+03  7.151600e-04  6.936260e-01
1.739000e+03  7.154979e-04  7.223855e-01
1.740000e+03  7.158358e-04  7.515631e-01
1.741000e+03  7.161737e-04  7.811457e-01
1.742000e+03  7.165116e-04  8.111199e-01
1.743000e+03  7.168495e-04  8.414722e-01
1.744000e+03  7.171874e-04  8.721889e-01
1.745000e+03  7.175253e-04  9.032562e-01
1.746000e+03  7.178632e-04  9.346601e-01
1.747000e+03  7.182011e-04  9.663864e-01
1.748000e+03  7.185390e-04  9.984209e-01
1.749000e+03  7.188769e-04  1.030749e+00
1.750000e+03  7.192148e-04  1.063356e+00
1.751000e+03  7.195527e-04  1.096228e+00
1.752000e+03  7.198906e-04  1.129349e+00
1.753000e+03  7.202285e-04  1.162705e+00
1.754000e+03  7.205664e-04  1.196281e+00
1.755000e+03  7.209043e-04  1.230061e+00
1.756000e+03  7.212422e-04  1.264030e+00
1.757000e+03  7.215801e-04  1.298173e+00
1.758000e+03  7.219180e-04  1.332475e+00
1.759000e+03  7.222559e-04  1.366920e+00
1.760000e+03  7.225938e-04  1.401493e+00
1.761000e+03  7.229317e-04  1.436177e+00
1.762000e+03  7.232696e-04  1.470958e+00
1.763000e+03  7.236075e-04  1.505820e+00
1.764000e+03  7.239454e-04  1.540747e+00
1.765000e+03  7.242833e-04  1.575723e+00
1.766000e+03  7.246212e-04  1.610732e+00
1.767000e+03  7.249591e-04  1.645759e+00
1.768000e+03  7.252970e-04  1.680788e+00
1.769000e+03  7.256349e-04  1.715803e+00
1.770000e+03  7.259728e-04  1.750789e+00
1.771000e+03  7.263107e-04  1.785729e+00
1.772000e+03  7.266486e-04  1.820608e+00
1.773000e+03  7.269865e-04  1.855410e+00
1.774000e+03  7.273244e-04  1.890119e+00
1.775000e+03  7.276623e-04  1.924720e+00
1.776000e+03  7.280002e-04  1.959198e+00
1.777000e+03  7.283381e-04  1.993536e+00
1.778000e+03  7.286760e-04  2.027719e+00
1.779000e+03  7.290139e-04  2.061732e+00
1.780000e+03  7.293518e-04  2.095559e+00
1.781000e+03  7.300276e-04  2.162596e+00
1.782000e+03  7.307034e-04  2.228709e+00
1.783000e+03  7.313792e-04  2.293778e+00
1.784000e+03  7.320550e-04  2.357687e+00
1.785000e+03  7.327308e-04  2.420321e+00
1.786000e+03  7.332524e-04  2.467719e+00
1.787000e+03  7.337740e-04  2.514239e+00
1.788000e+03  7.342956e-04  2.559832e+00
1.789000e+03  7.348172e-04  2.604447e+00
1.790000e+03  7.353388e-04  2.648037e+00
1.791000e+03  7.358604e-04  2.690555e+00
1.792000e+03  7.363820e-04  2.731955e+00
1.793000e+03  7.369036e-04  2.772193e+00
1.794000e+03  7.374252e-04  2.811227e+00
1.795000e+03  7.379468e-04  2.849013e+00
1.796000e+03  7.384684e-04  2.885511e+00
1.797000e+03  7.389900e-04  2.920683e+00
1.798000e+03  7.395116e-04  2.954490e+00
1.799000e+03  7.400332e-04  2.986895e+00
1.800000e+03  7.405548e-04  3.017866e+00
1.801000e+03  7.410764e-04  3.047367e+00
1.802000e+03  7.415980e-04  3.075367e+00
1.803000e+03  7.421196e-04  3.101836e+00
1.804000e+03  7.426412e-04  3.126746e+00
1.805000e+03  7.431628e-04  3.150071e+00
1.806000e+03  7.436322e-04  3.169686e+00
1.807000e+03  7.441016e-04  3.187979e+00
1.808000e+03  7.445711e-04  3.204934e+00
1.809000e+03  7.450405e-04  3.220536e+00
1.810000e+03  7.455100e-04  3.234772e+00
1.811000e+03  7.459794e-04  3.247630e+00
1.812000e+03  7.464488e-04  3.259097e+00
1.813000e+03  7.469183e-04  3.269165e+00
1.814000e+03  7.473877e-04  3.277824e+00
1.815000e+03  7.478572e-04  3.285067e+00
1.816000e+03  7.483266e-04  3.290888e+00
1.817000e+03  7.487960e-04  3.295281e+00
1.818000e+03  7.492655e-04  3.298243e+00
1.819000e+03  7.497349e-04  3.299771e+00
1.820000e+03  7.502044e-04  3.299864e+00
1.821000e+03  7.506738e-04  3.298521e+00
1.822000e+03  7.511432e-04  3.295745e+00
1.823000e+03  7.516127e-04  3.291536e+00
1.824000e+03  7.520821e-04  3.285900e+00
1.825000e+03  7.525516e-04  3.278841e+00
1.826000e+03  7.530210e-04  3.270364e+00
1.827000e+03  7.534904e-04  3.260478e+00
1.828000e+03  7.539599e-04  3.249191e+00
1.829000e+03  7.544293e-04  3.236513e+00
1.830000e+03  7.548988e-04  3.222455e+00
1.831000e+03  7.553682e-04  3.207028e+00
1.832000e+03  7.558376e-04  3.190247e+00
1.833000e+03  7.563071e-04  3.172127e+00
1.834000e+03  7.567765e-04  3.152682e+00
1.835000e+03  7.572460e-04  3.131930e+00
1.836000e+03  7.577154e-04  3.109888e+00
1.837000e+03  7.581848e-04  3.086577e+00
1.838000e+03  7.586543e-04  3.062016e+00
1.839000e+03  7.591237e-04  3.036226e+00
1.840000e+03  7.595932e-04  3.009231e+00
1.841000e+03  7.600626e-04  2.981053e+00
1.842000e+03  7.605320e-04  2.951717e+00
1.843000e+03  7.610015e-04  2.921249e+00
1.844000e+03  7.614709e-04  2.889675e+00
1.845000e+03  7.619404e-04  2.857022e+00
1.846000e+03  7.624098e-04  2.823320e+00
1.847000e+03  7.628792e-04  2.788596e+00
1.848000e+03  7.633487e-04  2.752882e+00
1.849000e+03  7.638181e-04  2.716209e+00
1.850000e+03  7.642876e-04  2.678609e+00
1.851000e+03  7.647570e-04  2.640113e+00
1.852000e+03  7.652264e-04  2.600756e+00
1.853000e+03  7.656959e-04  2.560572e+00
1.854000e+03  7.661653e-04  2.519596e+00
1.855000e+03  7.666348e-04  2.477863e+00
1.856000e+03  7.671042e-04  2.435410e+00
1.857000e+03  7.675736e-04  2.392274e+00
1.858000e+03  7.680431e-04  2.348492e+00
1.859000e+03  7.685125e-04  2.304103e+00
1.860000e+03  7.689820e-04  2.259144e+00
1.861000e+03  7.694514e-04  2.213656e+00
1.862000e+03  7.699208e-04  2.167677e+00
1.863000e+03  7.703903e-04  2.121248e+00
1.864000e+03  7.708597e-04  2.074408e+00
1.865000e+03  7.713292e-04  2.027200e+00
1.866000e+03  7.717986e-04  1.979664e+00
1.867000e+03  7.722680e-04  1.931840e+00
1.868000e+03  7.727375e-04  1.883772e+00
1.869000e+03  7.732069e-04  1.835500e+00
1.870000e+03  7.736764e-04  1.787067e+00
1.871000e+03  7.741458e-04  1.738515e+00
1.872000e+03  7.746152e-04  1.689885e+00
1.873000e+03  7.750847e-04  1.641221e+00
1.874000e+03  7.755541e-04  1.592565e+00
1.875000e+03  7.760236e-04  1.543958e+00
1.876000e+03  7.764930e-04  1.495444e+00
1.877000e+03  7.769624e-04  1.447064e+00
1.878000e+03  7.774319e-04  1.398861e+00
1.879000e+03  7.779013e-04  1.350876e+00
1.880000e+03  7.783708e-04  1.303152e+00
1.881000e+03  7.788402e-04  1.255729e+00
1.882000e+03  7.793096e-04  1.208649e+00
1.883000e+03  7.797791e-04  1.161953e+00
1.884000e+03  7.802485e-04  1.115682e+00
1.885000e+03  7.807180e-04  1.069875e+00
1.886000e+03  7.811874e-04  1.024573e+00
1.887000e+03  7.816568e-04  9.798156e-01
1.888000e+03  7.821263e-04  9.356409e-01
1.889000e+03  7.825957e-04  8.920876e-01
1.890000e+03  7.830652e-04  8.491936e-01
1.891000e+03  7.835346e-04  8.069964e-01
1.892000e+03  7.840040e-04  7.655325e-01
1.893000e+03  7.844735e-04  7.248380e-01
1.894000e+03  7.849429e-04  6.849483e-01
1.895000e+03  7.854124e-04  6.458981e-01
1.896000e+03  7.858818e-04  6.077215e-01
1.897000e+03  7.863512e-04  5.704517e-01
1.898000e+03  7.868207e-04  5.341210e-01
1.899000e+03  7.872901e-04  4.987610e-01
1.900000e+03  7.877596e-04  4.644023e-01
1.901000e+03  7.882290e-04  4.310752e-01
1.902000e+03  7.886984e-04  3.988086e-01
1.903000e+03  7.891679e-04  3.676304e-01
1.904000e+03  7.896373e-04  3.375677e-01
1.905000e+03  7.901068e-04  3.086465e-01
1.906000e+03  7.905293e-04  2.836148e-01
1.907000e+03  7.909517e-04  2.595458e-01
1.908000e+03  7.913742e-04  2.364567e-01
1.909000e+03  7.917967e-04  2.143635e-01
1.910000e+03  7.922192e-04  1.932818e-01
1.911000e+03  7.926417e-04  1.732268e-01
1.912000e+03  7.930642e-04  1.542125e-01
1.913000e+03  7.934867e-04  1.362522e-01
1.914000e+03  7.939092e-04  1.193584e-01
1.915000e+03  7.943317e-04  1.035431e-01
1.916000e+03  7.947120e-04  9.024098e-02
1.917000e+03  7.950922e-04  7.782912e-02
1.918000e+03  7.954725e-04  6.631460e-02
1.919000e+03  7.958527e-04  5.570397e-02
1.920000e+03  7.962329e-04  4.600322e-02
1.921000e+03  7.966132e-04  3.721817e-02
1.922000e+03  7.969934e-04  2.935367e-02
1.923000e+03  7.973737e-04  2.241418e-02
1.924000e+03  7.977539e-04  1.640365e-02
1.925000e+03  7.981342e-04  1.132545e-02
1.926000e+03  7.985144e-04  7.182714e-03
1.927000e+03  7.988947e-04  3.977675e-03
1.928000e+03  7.992749e-04  1.712140e-03
1.929000e+03  7.996552e-04  3.873730e-04
1.930000e+03  8.000354e-04  4.084000e-06
1.931000e+03  8.004157e-04  5.627210e-04
1.932000e+03  8.007959e-04  2.062830e-03
1.933000e+03  8.011762e-04  4.503536e-03
1.934000e+03  8.015564e-04  7.883418e-03
1.935000e+03  8.019366e-04  1.220050e-02
1.936000e+03  8.022789e-04  1.688535e-02
1.937000e+03  8.026211e-04  2.232525e-02
1.938000e+03  8.029633e-04  2.851767e-02
1.939000e+03  8.033055e-04  3.545973e-02
1.940000e+03  8.036478e-04  4.314820e-02
1.941000e+03  8.039900e-04  5.157966e-02
1.942000e+03  8.043322e-04  6.075014e-02
1.943000e+03  8.046744e-04  7.065537e-02
1.944000e+03  8.050166e-04  8.129077e-02
1.945000e+03  8.053589e-04  9.265139e-02
1.946000e+03  8.057011e-04  1.047321e-01
1.947000e+03  8.060433e-04  1.175273e-01
1.948000e+03  8.063855e-04  1.310309e-01
1.949000e+03  8.067277e-04  1.452368e-01
1.950000e+03  8.070700e-04  1.601384e-01
1.951000e+03  8.074122e-04  1.757289e-01
1.952000e+03  8.077544e-04  1.920010e-01
1.953000e+03  8.080966e-04  2.089471e-01
1.954000e+03  8.084389e-04  2.265595e-01
1.955000e+03  8.087811e-04  2.448300e-01
1.956000e+03  8.091233e-04  2.637501e-01
1.957000e+03  8.094655e-04  2.833112e-01
1.958000e+03  8.098077e-04  3.035042e-01
1.959000e+03  8.101500e-04  3.243197e-01
1.960000e+03  8.104922e-04  3.457480e-01
1.961000e+03  8.108344e-04  3.677794e-01
1.962000e+03  8.111766e-04  3.904037e-01
1.963000e+03  8.115189e-04  4.136103e-01
1.964000e+03  8.118611e-04  4.373884e-01
1.965000e+03  8.122033e-04  4.617272e-01
1.966000e+03  8.125455e-04  4.866155e-01
1.967000e+03  8.128877e-04  5.120416e-01
1.968000e+03  8.132300e-04  5.379938e-01
1.969000e+03  8.135722e-04  5.644601e-01
1.970000e+03  8.139144e-04  5.914283e-01
1.971000e+03  8.142566e-04  6.188859e-01
1.972000e+03  8.145988e-04  6.468203e-01
1.973000e+03  8.149411e-04  6.752185e-01
1.974000e+03  8.152833e-04  7.040673e-01
1.975000e+03  8.156255e-04  7.333535e-01
1.976000e+03  8.159677e-04  7.630635e-01
1.977000e+03  8.163100e-04  7.931835e-01
1.978000e+03  8.166522e-04  8.236997e-01
1.979000e+03  8.169944e-04  8.545979e-01
1.980000e+03  8.173366e-04  8.858638e-01
1.981000e+03  8.176788e-04  9.174831e-01
1.982000e+03  8.180211e-04  9.494410e-01
1.983000e+03  8.183633e-04  9.817228e-01
1.984000e+03  8.187055e-04  1.014314e+00
1.985000e+03  8.190477e-04  1.047198e+00
1.986000e+03  8.193900e-04  1.080362e+00
1.987000e+03  8.197322e-04  1.113788e+00
1.988000e+03  8.200744e-04  1.147463e+00
1.989000e+03  8.204166e-04  1.181370e+00
1.990000e+03  8.207588e-04  1.215494e+00
1.991000e+03  8.211011e-04  1.249818e+00
1.992000e+03  8.214433e-04  1.284328e+00
1.993000e+03  8.217855e-04  1.319006e+00
1.994000e+03  8.221277e-04  1.353838e+00
1.995000e+03  8.224699e-04  1.388807e+00
1.996000e+03  8.228122e-04  1.423896e+00
1.997000e+03  8.231544e-04  1.459090e+00
1.998000e+03  8.234966e-04  1.494372e+00
1.999000e+03  8.238388e-04  1.529726e+00
2.000000e+03  8.241811e-04  1.565136e+00
2.001000e+03  8.245233e-04  1.600585e+00
2.002000e+03  8.248655e-04  1.636056e+00
2.003000e+03  8.252077e-04  1.671535e+00
2.004000e+03  8.255499e-04  1.707003e+00
2.005000e+03  8.258922e-04  1.742445e+00
2.006000e+03  8.262344e-04  1.777844e+00
2.007000e+03  8.265766e-04  1.813184e+00
2.008000e+03  8.269188e-04  1.848449e+00
2.009000e+03  8.272611e-04  1.883622e+00
2.010000e+03  8.276033e-04  1.918686e+00
2.011000e+03  8.279455e-04  1.953627e+00
2.012000e+03  8.282877e-04  1.988427e+00
2.013000e+03  8.286299e-04  2.023071e+00
2.014000e+03  8.289722e-04  2.057542e+00
2.015000e+03  8.293144e-04  2.091825e+00
2.016000e+03  8.299988e-04  2.159762e+00
2.017000e+03  8.306833e-04  2.226757e+00
2.018000e+03  8.313677e-04  2.292685e+00
2.019000e+03  8.320522e-04  2.357425e+00
2.020000e+03  8.327366e-04  2.420856e+00
2.021000e+03  8.332639e-04  2.468755e+00
2.022000e+03  8.337911e-04  2.515755e+00
2.023000e+03  8.343184e-04  2.561805e+00
2.024000e+03  8.348456e-04  2.606854e+00
2.025000e+03  8.353729e-04  2.650854e+00
2.026000e+03  8.359002e-04  2.693755e+00
2.027000e+03  8.364274e-04  2.735510e+00
2.028000e+03  8.369547e-04  2.776074e+00
2.029000e+03  8.374820e-04  2.815403e+00
2.030000e+03  8.380092e-04  2.853452e+00
2.031000e+03  8.385365e-04  2.890181e+00
2.032000e+03  8.390637e-04  2.925549e+00
2.033000e+03  8.395910e-04  2.959517e+00
2.034000e+03  8.401183e-04  2.992048e+00
2.035000e+03  8.406455e-04  3.023106e+00
2.036000e+03  8.411201e-04  3.049771e+00
2.037000e+03  8.415946e-04  3.075191e+00
2.038000e+03  8.420691e-04  3.099345e+00
2.039000e+03  8.425437e-04  3.122210e+00
2.040000e+03  8.430182e-04  3.143768e+00
2.041000e+03  8.434927e-04  3.163996e+00
2.042000e+03  8.439673e-04  3.182879e+00
2.043000e+03  8.444418e-04  3.200399e+00
2.044000e+03  8.449164e-04  3.216541e+00
2.045000e+03  8.453909e-04  3.231291e+00
2.046000e+03  8.458654e-04  3.244635e+00
2.047000e+03  8.463400e-04  3.256562e+00
2.048000e+03  8.468145e-04  3.267060e+00
2.049000e+03  8.472890e-04  3.276121e+00
2.050000e+03  8.477636e-04  3.283737e+00
2.051000e+03  8.482381e-04  3.289900e+00
2.052000e+03  8.487126e-04  3.294605e+00
2.053000e+03  8.491872e-04  3.297848e+00
2.054000e+03  8.496617e-04  3.299627e+00
2.055000e+03  8.501362e-04  3.299940e+00
2.056000e+03  8.506108e-04  3.298785e+00
2.057000e+03  8.510853e-04  3.296165e+00
2.058000e+03  8.515599e-04  3.292081e+00
2.059000e+03  8.520344e-04  3.286538e+00
2.060000e+03  8.525089e-04  3.279541e+00
2.061000e+03  8.529835e-04  3.271094e+00
2.062000e+03  8.534580e-04  3.261207e+00
2.063000e+03  8.539325e-04  3.249887e+00
2.064000e+03  8.544071e-04  3.237145e+00
2.065000e+03  8.548816e-04  3.222993e+00
2.066000e+03  8.553561e-04  3.207442e+00
2.067000e+03  8.558307e-04  3.190506e+00
2.068000e+03  8.563052e-04  3.172201e+00
2.069000e+03  8.567797e-04  3.152543e+00
2.070000e+03  8.572543e-04  3.131550e+00
2.071000e+03  8.576814e-04  3.111529e+00
2.072000e+03  8.581084e-04  3.090456e+00
2.073000e+03  8.585355e-04  3.068345e+00
2.074000e+03  8.589626e-04  3.045214e+00
2.075000e+03  8.593897e-04  3.021078e+00
2.076000e+03  8.598168e-04  2.995954e+00
2.077000e+03  8.602439e-04  2.969862e+00
2.078000e+03  8.606709e-04  2.942819e+00
2.079000e+03  8.610980e-04  2.914845e+00
2.080000e+03  8.615251e-04  2.885960e+00
2.081000e+03  8.619522e-04  2.856186e+00
2.082000e+03  8.623793e-04  2.825543e+00
2.083000e+03  8.628064e-04  2.794053e+00
2.084000e+03  8.632334e-04  2.761740e+00
2.085000e+03  8.636605e-04  2.728626e+00
2.086000e+03  8.640876e-04  2.694736e+00
2.087000e+03  8.645147e-04  2.660093e+00
2.088000e+03  8.649418e-04  2.624723e+00
2.089000e+03  8.653688e-04  2.588652e+00
2.090000e+03  8.657959e-04  2.551904e+00
2.091000e+03  8.662230e-04  2.514507e+00
2.092000e+03  8.666501e-04  2.476487e+00
2.093000e+03  8.670772e-04  2.437873e+00
2.094000e+03  8.675043e-04  2.398691e+00
2.095000e+03  8.679313e-04  2.358970e+00
2.096000e+03  8.683584e-04  2.318738e+00
2.097000e+03  8.687855e-04  2.278025e+00
2.098000e+03  8.692126e-04  2.236860e+00
2.099000e+03  8.696397e-04  2.195272e+00
2.100000e+03  8.700668e-04  2.153292e+00
2.101000e+03  8.704938e-04  2.110949e+00
2.102000e+03  8.709209e-04  2.068274e+00
2.103000e+03  8.713480e-04  2.025299e+00
2.104000e+03  8.717751e-04  1.982052e+00
2.105000e+03  8.722022e-04  1.938567e+00
2.106000e+03  8.726292e-04  1.894874e+00
2.107000e+03  8.730563e-04  1.851005e+00
2.108000e+03  8.734834e-04  1.806991e+00
2.109000e+03  8.739105e-04  1.762864e+00
2.110000e+03  8.743376e-04  1.718656e+00
2.111000e+03  8.747647e-04  1.674398e+00
2.112000e+03  8.751917e-04  1.630122e+00
2.113000e+03  8.756188e-04  1.585861e+00
2.114000e+03  8.760459e-04  1.541647e+00
2.115000e+03  8.764730e-04  1.497510e+00
2.116000e+03  8.769001e-04  1.453483e+00
2.117000e+03  8.773271e-04  1.409597e+00
2.118000e+03  8.777542e-04  1.365885e+00
2.119000e+03  8.781813e-04  1.322377e+00
2.120000e+03  8.786084e-04  1.279105e+00
2.121000e+03  8.790355e-04  1.236100e+00
2.122000e+03  8.794626e-04  1.193393e+00
2.123000e+03  8.798896e-04  1.151015e+00
2.124000e+03  8.803167e-04  1.108996e+00
2.125000e+03  8.807438e-04  1.067367e+00
2.126000e+03  8.811709e-04  1.026157e+00
2.127000e+03  8.815980e-04  9.853969e-01
2.128000e+03  8.820251e-04  9.451149e-01
2.129000e+03  8.824521e-04  9.053405e-01
2.130000e+03  8.828792e-04  8.661021e-01
2.131000e+03  8.833063e-04  8.274283e-01
2.132000e+03  8.837334e-04  7.893468e-01
2.133000e+03  8.841605e-04  7.518850e-01
2.134000e+03  8.845875e-04  7.150698e-01
2.135000e+03  8.850146e-04  6.789278e-01
2.136000e+03  8.854417e-04  6.434850e-01
2.137000e+03  8.858688e-04  6.087670e-01
2.138000e+03  8.862959e-04  5.747987e-01
2.139000e+03  8.867230e-04  5.416046e-01
2.140000e+03  8.871500e-04  5.092085e-01
2.141000e+03  8.875771e-04  4.776339e-01
2.142000e+03  8.880042e-04  4.469035e-01
2.143000e+03  8.884313e-04  4.170393e-01
2.144000e+03  8.888584e-04  3.880629e-01
2.145000e+03  8.892855e-04  3.599951e-01
2.146000e+03  8.897125e-04  3.328562e-01
2.147000e+03  8.901396e-04  3.066657e-01
2.148000e+03  8.905667e-04  2.814425e-01
2.149000e+03  8.909938e-04  2.572047e-01
2.150000e+03  8.914209e-04  2.339696e-01
2.151000e+03  8.918479e-04  2.117543e-01
2.152000e+03  8.922750e-04  1.905745e-01
2.153000e+03  8.927021e-04  1.704457e-01
2.154000e+03  8.931292e-04  1.513820e-01
2.155000e+03  8.935563e-04  1.333974e-01
2.156000e+03  8.939406e-04  1.181447e-01
2.157000e+03  8.943250e-04  1.037854e-01
2.158000e+03  8.947094e-04  9.032793e-02
2.159000e+03  8.950938e-04  7.778007e-02
2.160000e+03  8.954781e-04  6.614908e-02
2.161000e+03  8.958625e-04  5.544203e-02
2.162000e+03  8.962469e-04  4.566498e-02
2.163000e+03  8.966313e-04  3.682364e-02
2.164000e+03  8.970156e-04  2.892311e-02
2.165000e+03  8.974000e-04  2.196796e-02
2.166000e+03  8.977844e-04  1.596250e-02
2.167000e+03  8.981688e-04  1.091008e-02
2.168000e+03  8.985531e-04  6.813620e-03
2.169000e+03  8.989375e-04  3.675489e-03
2.170000e+03  8.993219e-04  1.497465e-03
2.171000e+03  8.996678e-04  3.594040e-04
2.172000e+03  9.000138e-04  6.820000e-07
2.173000e+03  9.003597e-04  4.214540e-04
2.174000e+03  9.007056e-04  1.621500e-03
2.175000e+03  9.010516e-04  3.600221e-03
2.176000e+03  9.013975e-04  6.356850e-03
2.177000e+03  9.017434e-04  9.889985e-03
2.178000e+03  9.020894e-04  1.419794e-02
2.179000e+03  9.024353e-04  1.927867e-02
2.180000e+03  9.027813e-04  2.512975e-02
2.181000e+03  9.031272e-04  3.174854e-02
2.182000e+03  9.034731e-04  3.913185e-02
2.183000e+03  9.038191e-04  4.727616e-02
2.184000e+03  9.041650e-04  5.617762e-02
2.185000e+03  9.045109e-04  6.583200e-02
2.186000e+03  9.048569e-04  7.623486e-02
2.187000e+03  9.052028e-04  8.738122e-02
2.188000e+03  9.055487e-04  9.926580e-02
2.189000e+03  9.058947e-04  1.118830e-01
2.190000e+03  9.062406e-04  1.252267e-01
2.191000e+03  9.065866e-04  1.392909e-01
2.192000e+03  9.069325e-04  1.540688e-01
2.193000e+03  9.072784e-04  1.695534e-01
2.194000e+03  9.076244e-04  1.857374e-01
2.195000e+03  9.079703e-04  2.026131e-01
2.196000e+03  9.083162e-04  2.201726e-01
2.197000e+03  9.086622e-04  2.384077e-01
2.198000e+03  9.090081e-04  2.573096e-01
2.199000e+03  9.093540e-04  2.768694e-01
2.200000e+03  9.097000e-04  2.970779e-01
2.201000e+03  9.100459e-04  3.179257e-01
2.202000e+03  9.103919e-04  3.394027e-01
2.203000e+03  9.107378e-04  3.614989e-01
2.204000e+03  9.110837e-04  3.842038e-01
2.205000e+03  9.114297e-04  4.075066e-01
2.206000e+03  9.117756e-04  4.313966e-01
2.207000e+03  9.121215e-04  4.558622e-01
2.208000e+03  9.124675e-04  4.808919e-01
2.209000e+03  9.128134e-04  5.064740e-01
2.210000e+03  9.131593e-04  5.325962e-01
2.211000e+03  9.135053e-04  5.592464e-01
2.212000e+03  9.138512e-04  5.864119e-01
2.213000e+03  9.141972e-04  6.140799e-01
2.214000e+03  9.145431e-04  6.422372e-01
2.215000e+03  9.148890e-04  6.708707e-01
2.216000e+03  9.152350e-04  6.999667e-01
2.217000e+03  9.155809e-04  7.295115e-01
2.218000e+03  9.159268e-04  7.594913e-01
2.219000e+03  9.162728e-04  7.898917e-01
2.220000e+03  9.166187e-04  8.206984e-01
2.221000e+03  9.169647e-04  8.518969e-01
2.222000e+03  9.173106e-04  8.834725e-01
2.223000e+03  9.176565e-04  9.154102e-01
2.224000e+03  9.180025e-04  9.476950e-01
2.225000e+03  9.183484e-04  9.803115e-01
2.226000e+03  9.186943e-04  1.013244e+00
2.227000e+03  9.190403e-04  1.046478e+00
2.228000e+03  9.193862e-04  1.079997e+00
2.229000e+03  9.197321e-04  1.113785e+00
2.230000e+03  9.200781e-04  1.147827e+00
2.231000e+03  9.204240e-04  1.182105e+00
2.232000e+03  9.207700e-04  1.216605e+00
2.233000e+03  9.211159e-04  1.251310e+00
2.234000e+03  9.214618e-04  1.286202e+00
2.235000e+03  9.218078e-04  1.321267e+00
2.236000e+03  9.221537e-04  1.356487e+00
2.237000e+03  9.224996e-04  1.391846e+00
2.238000e+03  9.228456e-04  1.427326e+00
2.239000e+03  9.231915e-04  1.462912e+00
2.240000e+03  9.235374e-04  1.498587e+00
2.241000e+03  9.238834e-04  1.534332e+00
2.242000e+03  9.242293e-04  1.570133e+00
2.243000e+03  9.245753e-04  1.605971e+00
2.244000e+03  9.249212e-04  1.641830e+00
2.245000e+03  9.252671e-04  1.677693e+00
2.246000e+03  9.256131e-04  1.713542e+00
2.247000e+03  9.259590e-04  1.749362e+00
2.248000e+03  9.263049e-04  1.785135e+00
2.249000e+03  9.266509e-04  1.820844e+00
2.250000e+03  9.269968e-04  1.856472e+00
2.251000e+03  9.273427e-04  1.892003e+00
2.252000e+03  9.276887e-04  1.927419e+00
2.253000e+03  9.280346e-04  1.962704e+00
2.254000e+03  9.283806e-04  1.997842e+00
2.255000e+03  9.287265e-04  2.032815e+00
2.256000e+03  9.290724e-04  2.067607e+00
2.257000e+03  9.294184e-04  2.102202e+00
2.258000e+03  9.297643e-04  2.136584e+00
2.259000e+03  9.301102e-04  2.170735e+00
2.260000e+03  9.304562e-04  2.204641e+00
2.261000e+03  9.311481e-04  2.271650e+00
2.262000e+03  9.318399e-04  2.337484e+00
2.263000e+03  9.325318e-04  2.402020e+00
2.264000e+03  9.332237e-04  2.465134e+00
2.265000e+03  9.339155e-04  2.526709e+00
2.266000e+03  9.343893e-04  2.567924e+00
2.267000e+03  9.348631e-04  2.608326e+00
2.268000e+03  9.353368e-04  2.647878e+00
2.269000e+03  9.358106e-04  2.686547e+00
2.270000e+03  9.362844e-04  2.724297e+00
2.271000e+03  9.367581e-04  2.761095e+00
2.272000e+03  9.372319e-04  2.796909e+00
2.273000e+03  9.377057e-04  2.831706e+00
2.274000e+03  9.381794e-04  2.865457e+00
2.275000e+03  9.386532e-04  2.898130e+00
2.276000e+03  9.391270e-04  2.929698e+00
2.277000e+03  9.396008e-04  2.960131e+00
2.278000e+03  9.400745e-04  2.989404e+00
2.279000e+03  9.405483e-04  3.017490e+00
2.280000e+03  9.410221e-04  3.044365e+00
2.281000e+03  9.414958e-04  3.070004e+00
2.282000e+03  9.419696e-04  3.094384e+00
2.283000e+03  9.424434e-04  3.117485e+00
2.284000e+03  9.429171e-04  3.139286e+00
2.285000e+03  9.433909e-04  3.159767e+00
2.286000e+03  9.438647e-04  3.178910e+00
2.287000e+03  9.443384e-04  3.196699e+00
2.288000e+03  9.448122e-04  3.213117e+00
2.289000e+03  9.452860e-04  3.228150e+00
2.290000e+03  9.457597e-04  3.241786e+00
2.291000e+03  9.462335e-04  3.254010e+00
2.292000e+03  9.467073e-04  3.264813e+00
2.293000e+03  9.471810e-04  3.274185e+00
2.294000e+03  9.476548e-04  3.282119e+00
2.295000e+03  9.481286e-04  3.288606e+00
2.296000e+03  9.486023e-04  3.293642e+00
2.297000e+03  9.490761e-04  3.297220e+00
2.298000e+03  9.495499e-04  3.299340e+00
2.299000e+03  9.500236e-04  3.299998e+00
2.300000e+03  9.504974e-04  3.299194e+00
2.301000e+03  9.509712e-04  3.296929e+00
2.302000e+03  9.514449e-04  3.293204e+00
2.303000e+03  9.519187e-04  3.288024e+00
2.304000e+03  9.523925e-04  3.281392e+00
2.305000e+03  9.528662e-04  3.273315e+00
2.306000e+03  9.533400e-04  3.263799e+00
2.307000e+03  9.538138e-04  3.252854e+00
2.308000e+03  9.542875e-04  3.240488e+00
2.309000e+03  9.547613e-04  3.226713e+00
2.310000e+03  9.552351e-04  3.211541e+00
2.311000e+03  9.557088e-04  3.194986e+00
2.312000e+03  9.561826e-04  3.177061e+00
2.313000e+03  9.566564e-04  3.157783e+00
