Index    TIME    {V(2)}_quad_pce_mean    {V(2)}_quad_pce_meanPlus    {V(2)}_quad_pce_meanMinus    {V(2)}_quad_pce_stddev    {V(2)}_quad_pce_variance    
1147       9.080831e-04     -1.126919e-01     -9.486757e-02     -1.305163e-01      1.782434e-02      3.177072e-04
1148       9.089023e-04     -1.131452e-01     -9.524920e-02     -1.310413e-01      1.789605e-02      3.202685e-04
1149       9.097215e-04     -1.135937e-01     -9.562673e-02     -1.315607e-01      1.796698e-02      3.228124e-04
1150       9.105407e-04     -1.140373e-01     -9.600015e-02     -1.320744e-01      1.803714e-02      3.253384e-04
1151       9.113599e-04     -1.144760e-01     -9.636945e-02     -1.325825e-01      1.810653e-02      3.278464e-04
1152       9.121791e-04     -1.149098e-01     -9.673463e-02     -1.330849e-01      1.817514e-02      3.303357e-04
1153       9.129983e-04     -1.153387e-01     -9.709568e-02     -1.335816e-01      1.824298e-02      3.328062e-04
1154       9.138175e-04     -1.157626e-01     -9.745258e-02     -1.340726e-01      1.831003e-02      3.352573e-04
1155       9.146367e-04     -1.161816e-01     -9.780534e-02     -1.345580e-01      1.837631e-02      3.376888e-04
1156       9.154559e-04     -1.165957e-01     -9.815393e-02     -1.350375e-01      1.844181e-02      3.401003e-04
1157       9.162751e-04     -1.170049e-01     -9.849837e-02     -1.355114e-01      1.850652e-02      3.424914e-04
1158       9.170943e-04     -1.174091e-01     -9.883862e-02     -1.359795e-01      1.857045e-02      3.448617e-04
1159       9.179135e-04     -1.178083e-01     -9.917470e-02     -1.364419e-01      1.863360e-02      3.472110e-04
1160       9.187327e-04     -1.182026e-01     -9.950660e-02     -1.368985e-01      1.869596e-02      3.495388e-04
1161       9.195519e-04     -1.185918e-01     -9.983429e-02     -1.373493e-01      1.875753e-02      3.518448e-04
1162       9.203711e-04     -1.189761e-01     -1.001578e-01     -1.377944e-01      1.881831e-02      3.541286e-04
1163       9.211903e-04     -1.193554e-01     -1.004771e-01     -1.382337e-01      1.887830e-02      3.563900e-04
1164       9.220095e-04     -1.197296e-01     -1.007921e-01     -1.386671e-01      1.893749e-02      3.586286e-04
1165       9.228287e-04     -1.200989e-01     -1.011030e-01     -1.390948e-01      1.899590e-02      3.608441e-04
1166       9.236479e-04     -1.204631e-01     -1.014096e-01     -1.395166e-01      1.905350e-02      3.630360e-04
1167       9.244671e-04     -1.208223e-01     -1.017120e-01     -1.399326e-01      1.911032e-02      3.652042e-04
1168       9.252863e-04     -1.211764e-01     -1.020101e-01     -1.403428e-01      1.916633e-02      3.673483e-04
1169       9.261055e-04     -1.215255e-01     -1.023040e-01     -1.407471e-01      1.922155e-02      3.694680e-04
1170       9.269247e-04     -1.218696e-01     -1.025936e-01     -1.411456e-01      1.927597e-02      3.715629e-04
1171       9.277439e-04     -1.222086e-01     -1.028790e-01     -1.415382e-01      1.932958e-02      3.736328e-04
1172       9.285631e-04     -1.225425e-01     -1.031601e-01     -1.419249e-01      1.938240e-02      3.756773e-04
1173       9.293823e-04     -1.228713e-01     -1.034369e-01     -1.423057e-01      1.943441e-02      3.776963e-04
1174       9.302015e-04     -1.231951e-01     -1.037095e-01     -1.426807e-01      1.948562e-02      3.796892e-04
1175       9.310207e-04     -1.235137e-01     -1.039777e-01     -1.430497e-01      1.953602e-02      3.816560e-04
1176       9.318399e-04     -1.238273e-01     -1.042417e-01     -1.434129e-01      1.958561e-02      3.835963e-04
1177       9.326591e-04     -1.241357e-01     -1.045013e-01     -1.437701e-01      1.963440e-02      3.855097e-04
1178       9.334783e-04     -1.244391e-01     -1.047567e-01     -1.441215e-01      1.968238e-02      3.873961e-04
1179       9.342975e-04     -1.247373e-01     -1.050078e-01     -1.444669e-01      1.972955e-02      3.892552e-04
1180       9.351167e-04     -1.250304e-01     -1.052545e-01     -1.448063e-01      1.977591e-02      3.910866e-04
1181       9.359359e-04     -1.253184e-01     -1.054969e-01     -1.451398e-01      1.982146e-02      3.928902e-04
1182       9.367551e-04     -1.256012e-01     -1.057350e-01     -1.454674e-01      1.986619e-02      3.946657e-04
1183       9.375743e-04     -1.258789e-01     -1.059688e-01     -1.457890e-01      1.991012e-02      3.964128e-04
1184       9.383935e-04     -1.261515e-01     -1.061982e-01     -1.461047e-01      1.995323e-02      3.981312e-04
1185       9.392127e-04     -1.264189e-01     -1.064233e-01     -1.464144e-01      1.999552e-02      3.998208e-04
1186       9.400319e-04     -1.266811e-01     -1.066441e-01     -1.467181e-01      2.003700e-02      4.014813e-04
1187       9.408511e-04     -1.269382e-01     -1.068605e-01     -1.470158e-01      2.007766e-02      4.031124e-04
1188       9.416703e-04     -1.271901e-01     -1.070726e-01     -1.473076e-01      2.011750e-02      4.047139e-04
1189       9.424895e-04     -1.274368e-01     -1.072803e-01     -1.475933e-01      2.015653e-02      4.062856e-04
1190       9.433087e-04     -1.276784e-01     -1.074836e-01     -1.478731e-01      2.019473e-02      4.078272e-04
1191       9.441279e-04     -1.279147e-01     -1.076826e-01     -1.481468e-01      2.023212e-02      4.093387e-04
1192       9.449471e-04     -1.281459e-01     -1.078772e-01     -1.484146e-01      2.026869e-02      4.108196e-04
1193       9.457663e-04     -1.283719e-01     -1.080675e-01     -1.486763e-01      2.030443e-02      4.122699e-04
1194       9.465855e-04     -1.285927e-01     -1.082533e-01     -1.489320e-01      2.033935e-02      4.136893e-04
1195       9.474047e-04     -1.288083e-01     -1.084348e-01     -1.491817e-01      2.037345e-02      4.150776e-04
1196       9.482239e-04     -1.290187e-01     -1.086119e-01     -1.494254e-01      2.040673e-02      4.164346e-04
1197       9.490431e-04     -1.292239e-01     -1.087847e-01     -1.496630e-01      2.043918e-02      4.177602e-04
1198       9.498623e-04     -1.294238e-01     -1.089530e-01     -1.498946e-01      2.047081e-02      4.190541e-04
1199       9.506815e-04     -1.296186e-01     -1.091170e-01     -1.501202e-01      2.050161e-02      4.203162e-04
1200       9.515007e-04     -1.298081e-01     -1.092765e-01     -1.503397e-01      2.053159e-02      4.215463e-04
1201       9.523199e-04     -1.299924e-01     -1.094317e-01     -1.505532e-01      2.056074e-02      4.227442e-04
1202       9.531391e-04     -1.301715e-01     -1.095824e-01     -1.507606e-01      2.058907e-02      4.239098e-04
1203       9.539583e-04     -1.303454e-01     -1.097288e-01     -1.509619e-01      2.061657e-02      4.250429e-04
1204       9.547775e-04     -1.305140e-01     -1.098707e-01     -1.511572e-01      2.064324e-02      4.261433e-04
1205       9.555967e-04     -1.306774e-01     -1.100083e-01     -1.513464e-01      2.066908e-02      4.272110e-04
1206       9.564159e-04     -1.308355e-01     -1.101414e-01     -1.515296e-01      2.069410e-02      4.282456e-04
1207       9.572351e-04     -1.309884e-01     -1.102701e-01     -1.517067e-01      2.071828e-02      4.292472e-04
1208       9.580543e-04     -1.311361e-01     -1.103945e-01     -1.518777e-01      2.074164e-02      4.302156e-04
1209       9.588735e-04     -1.312785e-01     -1.105143e-01     -1.520427e-01      2.076417e-02      4.311506e-04
1210       9.596927e-04     -1.314157e-01     -1.106298e-01     -1.522016e-01      2.078586e-02      4.320521e-04
1211       9.605119e-04     -1.315476e-01     -1.107409e-01     -1.523543e-01      2.080673e-02      4.329200e-04
1212       9.613311e-04     -1.316743e-01     -1.108475e-01     -1.525011e-01      2.082677e-02      4.337542e-04
1213       9.621503e-04     -1.317957e-01     -1.109497e-01     -1.526417e-01      2.084597e-02      4.345545e-04
1214       9.629695e-04     -1.319119e-01     -1.110475e-01     -1.527762e-01      2.086435e-02      4.353210e-04
1215       9.637887e-04     -1.320228e-01     -1.111409e-01     -1.529047e-01      2.088189e-02      4.360533e-04
1216       9.646079e-04     -1.321285e-01     -1.112299e-01     -1.530271e-01      2.089860e-02      4.367516e-04
1217       9.654271e-04     -1.322289e-01     -1.113144e-01     -1.531434e-01      2.091448e-02      4.374156e-04
1218       9.662463e-04     -1.323240e-01     -1.113945e-01     -1.532535e-01      2.092953e-02      4.380453e-04
1219       9.670655e-04     -1.324139e-01     -1.114701e-01     -1.533576e-01      2.094375e-02      4.386406e-04
1220       9.678847e-04     -1.324985e-01     -1.115414e-01     -1.534556e-01      2.095713e-02      4.392014e-04
1221       9.687039e-04     -1.325779e-01     -1.116082e-01     -1.535476e-01      2.096969e-02      4.397277e-04
1222       9.695231e-04     -1.326520e-01     -1.116706e-01     -1.536334e-01      2.098141e-02      4.402194e-04
1223       9.703423e-04     -1.327208e-01     -1.117285e-01     -1.537131e-01      2.099229e-02      4.406764e-04
1224       9.711615e-04     -1.327844e-01     -1.117820e-01     -1.537867e-01      2.100235e-02      4.410987e-04
1225       9.719807e-04     -1.328427e-01     -1.118311e-01     -1.538543e-01      2.101157e-02      4.414862e-04
1226       9.727999e-04     -1.328958e-01     -1.118758e-01     -1.539157e-01      2.101996e-02      4.418389e-04
1227       9.736191e-04     -1.329436e-01     -1.119160e-01     -1.539711e-01      2.102752e-02      4.421568e-04
1228       9.744383e-04     -1.329861e-01     -1.119518e-01     -1.540203e-01      2.103425e-02      4.424397e-04
1229       9.752575e-04     -1.330234e-01     -1.119832e-01     -1.540635e-01      2.104015e-02      4.426877e-04
1230       9.760767e-04     -1.330554e-01     -1.120102e-01     -1.541006e-01      2.104521e-02      4.429008e-04
1231       9.768959e-04     -1.330821e-01     -1.120327e-01     -1.541316e-01      2.104944e-02      4.430789e-04
1232       9.777151e-04     -1.331036e-01     -1.120508e-01     -1.541564e-01      2.105284e-02      4.432220e-04
1233       9.785343e-04     -1.331198e-01     -1.120644e-01     -1.541752e-01      2.105541e-02      4.433301e-04
1234       9.793535e-04     -1.331308e-01     -1.120737e-01     -1.541880e-01      2.105714e-02      4.434033e-04
1235       9.801727e-04     -1.331365e-01     -1.120785e-01     -1.541946e-01      2.105805e-02      4.434414e-04
1236       9.809919e-04     -1.331370e-01     -1.120789e-01     -1.541951e-01      2.105812e-02      4.434445e-04
1237       9.818111e-04     -1.331322e-01     -1.120749e-01     -1.541896e-01      2.105737e-02      4.434127e-04
1238       9.826303e-04     -1.331222e-01     -1.120664e-01     -1.541780e-01      2.105578e-02      4.433458e-04
1239       9.834495e-04     -1.331069e-01     -1.120536e-01     -1.541603e-01      2.105336e-02      4.432441e-04
1240       9.842687e-04     -1.330864e-01     -1.120363e-01     -1.541365e-01      2.105012e-02      4.431074e-04
1241       9.850879e-04     -1.330606e-01     -1.120146e-01     -1.541067e-01      2.104604e-02      4.429358e-04
1242       9.859071e-04     -1.330296e-01     -1.119885e-01     -1.540707e-01      2.104113e-02      4.427293e-04
1243       9.867263e-04     -1.329934e-01     -1.119580e-01     -1.540288e-01      2.103540e-02      4.424881e-04
1244       9.875455e-04     -1.329519e-01     -1.119230e-01     -1.539807e-01      2.102884e-02      4.422120e-04
1245       9.883647e-04     -1.329051e-01     -1.118837e-01     -1.539266e-01      2.102145e-02      4.419013e-04
1246       9.891839e-04     -1.328532e-01     -1.118400e-01     -1.538664e-01      2.101323e-02      4.415559e-04
1247       9.900031e-04     -1.327960e-01     -1.117918e-01     -1.538002e-01      2.100419e-02      4.411758e-04
1248       9.908223e-04     -1.327336e-01     -1.117393e-01     -1.537279e-01      2.099432e-02      4.407613e-04
1249       9.916415e-04     -1.326660e-01     -1.116823e-01     -1.536496e-01      2.098362e-02      4.403122e-04
1250       9.924607e-04     -1.325931e-01     -1.116210e-01     -1.535652e-01      2.097210e-02      4.398288e-04
1251       9.932799e-04     -1.325151e-01     -1.115553e-01     -1.534748e-01      2.095975e-02      4.393111e-04
1252       9.940991e-04     -1.324318e-01     -1.114852e-01     -1.533784e-01      2.094658e-02      4.387591e-04
1253       9.949183e-04     -1.323433e-01     -1.114107e-01     -1.532759e-01      2.093258e-02      4.381730e-04
1254       9.957375e-04     -1.322496e-01     -1.113319e-01     -1.531674e-01      2.091776e-02      4.375529e-04
1255       9.965567e-04     -1.321507e-01     -1.112486e-01     -1.530529e-01      2.090212e-02      4.368988e-04
1256       9.973759e-04     -1.320467e-01     -1.111610e-01     -1.529323e-01      2.088566e-02      4.362109e-04
1257       9.981951e-04     -1.319374e-01     -1.110690e-01     -1.528058e-01      2.086838e-02      4.354892e-04
1258       9.990143e-04     -1.318229e-01     -1.109726e-01     -1.526732e-01      2.085028e-02      4.347340e-04
1259       9.998335e-04     -1.317033e-01     -1.108719e-01     -1.525346e-01      2.083135e-02      4.339452e-04
1260       1.000000e-03     -1.316783e-01     -1.108509e-01     -1.525057e-01      2.082741e-02      4.337808e-04
End of Xyce(TM) PCE Simulation
