Index       TIME              VR(1)            {VR(1)}            VI(1)            {VI(1)}            VM(1)            {VM(1)}            VP(1)            {VP(1)}           VDB(1)           {VDB(1)}           IR(V1)           {IR(V1)}           II(V1)           {II(V1)}           IM(V1)           {IM(V1)}           IP(V1)           {IP(V1)}           IDB(V1)          {IDB(V1)}    
286      5.59279913e-05    8.46235456e-01    8.46235456e-01    0.00000000e+00    0.00000000e+00    8.46235456e-01    8.46235456e-01    0.00000000e+00    0.00000000e+00   -1.45017565e+00   -1.45017565e+00   -8.46139393e-04   -8.46139393e-04    0.00000000e+00    0.00000000e+00    8.46139393e-04    8.46139393e-04    3.14159265e+00    3.14159265e+00   -6.14511617e+01   -6.14511617e+01
287      5.61868766e-05    8.21394784e-01    8.21394784e-01    0.00000000e+00    0.00000000e+00    8.21394784e-01    8.21394784e-01    0.00000000e+00    0.00000000e+00   -1.70896118e+00   -1.70896118e+00   -8.21298832e-04   -8.21298832e-04    0.00000000e+00    0.00000000e+00    8.21298832e-04    8.21298832e-04    3.14159265e+00    3.14159265e+00   -6.17099759e+01   -6.17099759e+01
288      5.64457618e-05    7.96582602e-01    7.96582602e-01    0.00000000e+00    0.00000000e+00    7.96582602e-01    7.96582602e-01    0.00000000e+00    0.00000000e+00   -1.97538366e+00   -1.97538366e+00   -7.96486760e-04   -7.96486760e-04    0.00000000e+00    0.00000000e+00    7.96486760e-04    7.96486760e-04    3.14159265e+00    3.14159265e+00   -6.19764288e+01   -6.19764288e+01
289      5.67046470e-05    7.71800406e-01    7.71800406e-01    0.00000000e+00    0.00000000e+00    7.71800406e-01    7.71800406e-01    0.00000000e+00    0.00000000e+00   -2.24989995e+00   -2.24989995e+00   -7.71704679e-04   -7.71704679e-04    0.00000000e+00    0.00000000e+00    7.71704679e-04    7.71704679e-04    3.14159265e+00    3.14159265e+00   -6.22509773e+01   -6.22509773e+01
290      5.69376437e-05    7.49523451e-01    7.49523451e-01    0.00000000e+00    0.00000000e+00    7.49523451e-01    7.49523451e-01    0.00000000e+00    0.00000000e+00   -2.50429549e+00   -2.50429549e+00   -7.49427841e-04   -7.49427841e-04    0.00000000e+00    0.00000000e+00    7.49427841e-04    7.49427841e-04    3.14159265e+00    3.14159265e+00   -6.25054035e+01   -6.25054035e+01
291      5.71706403e-05    7.27273404e-01    7.27273404e-01    0.00000000e+00    0.00000000e+00    7.27273404e-01    7.27273404e-01    0.00000000e+00    0.00000000e+00   -2.76604588e+00   -2.76604588e+00   -7.27177909e-04   -7.27177909e-04    0.00000000e+00    0.00000000e+00    7.27177909e-04    7.27177909e-04    3.14159265e+00    3.14159265e+00   -6.27671865e+01   -6.27671865e+01
292      5.74036370e-05    7.05051668e-01    7.05051668e-01    0.00000000e+00    0.00000000e+00    7.05051668e-01    7.05051668e-01    0.00000000e+00    0.00000000e+00   -3.03558111e+00   -3.03558111e+00   -7.04956294e-04   -7.04956294e-04    0.00000000e+00    0.00000000e+00    7.04956294e-04    7.04956294e-04    3.14159265e+00    3.14159265e+00   -6.30367561e+01   -6.30367561e+01
293      5.76133340e-05    6.85077608e-01    6.85077608e-01    0.00000000e+00    0.00000000e+00    6.85077608e-01    6.85077608e-01    0.00000000e+00    0.00000000e+00   -3.28520454e+00   -3.28520454e+00   -6.84982356e-04   -6.84982356e-04    0.00000000e+00    0.00000000e+00    6.84982356e-04    6.84982356e-04    3.14159265e+00    3.14159265e+00   -6.32864123e+01   -6.32864123e+01
294      5.78230311e-05    6.65128911e-01    6.65128911e-01    0.00000000e+00    0.00000000e+00    6.65128911e-01    6.65128911e-01    0.00000000e+00    0.00000000e+00   -3.54188349e+00   -3.54188349e+00   -6.65033780e-04   -6.65033780e-04    0.00000000e+00    0.00000000e+00    6.65033780e-04    6.65033780e-04    3.14159265e+00    3.14159265e+00   -6.35431259e+01   -6.35431259e+01
295      5.80327281e-05    6.45206867e-01    6.45206867e-01    0.00000000e+00    0.00000000e+00    6.45206867e-01    6.45206867e-01    0.00000000e+00    0.00000000e+00   -3.80602037e+00   -3.80602037e+00   -6.45111864e-04   -6.45111864e-04    0.00000000e+00    0.00000000e+00    6.45111864e-04    6.45111864e-04    3.14159265e+00    3.14159265e+00   -6.38072994e+01   -6.38072994e+01
296      5.82214554e-05    6.27301011e-01    6.27301011e-01    0.00000000e+00    0.00000000e+00    6.27301011e-01    6.27301011e-01    0.00000000e+00    0.00000000e+00   -4.05048025e+00   -4.05048025e+00   -6.27206134e-04   -6.27206134e-04    0.00000000e+00    0.00000000e+00    6.27206134e-04    6.27206134e-04    3.14159265e+00    3.14159265e+00   -6.40517941e+01   -6.40517941e+01
297      5.84101827e-05    6.09418966e-01    6.09418966e-01    0.00000000e+00    0.00000000e+00    6.09418966e-01    6.09418966e-01    0.00000000e+00    0.00000000e+00   -4.30168068e+00   -4.30168068e+00   -6.09324215e-04   -6.09324215e-04    0.00000000e+00    0.00000000e+00    6.09324215e-04    6.09324215e-04    3.14159265e+00    3.14159265e+00   -6.43030312e+01   -6.43030312e+01
298      5.85989100e-05    5.91561908e-01    5.91561908e-01    0.00000000e+00    0.00000000e+00    5.91561908e-01    5.91561908e-01    0.00000000e+00    0.00000000e+00   -4.55999597e+00   -4.55999597e+00   -5.91467290e-04   -5.91467290e-04    0.00000000e+00    0.00000000e+00    5.91467290e-04    5.91467290e-04    3.14159265e+00    3.14159265e+00   -6.45613854e+01   -6.45613854e+01
299      5.87876373e-05    5.73731103e-01    5.73731103e-01    0.00000000e+00    0.00000000e+00    5.73731103e-01    5.73731103e-01    0.00000000e+00    0.00000000e+00   -4.82583211e+00   -4.82583211e+00   -5.73636624e-04   -5.73636624e-04    0.00000000e+00    0.00000000e+00    5.73636624e-04    5.73636624e-04    3.14159265e+00    3.14159265e+00   -6.48272626e+01   -6.48272626e+01
300      5.89574919e-05    5.57706994e-01    5.57706994e-01    0.00000000e+00    0.00000000e+00    5.57706994e-01    5.57706994e-01    0.00000000e+00    0.00000000e+00   -5.07187818e+00   -5.07187818e+00   -5.57612654e-04   -5.57612654e-04    0.00000000e+00    0.00000000e+00    5.57612654e-04    5.57612654e-04    3.14159265e+00    3.14159265e+00   -6.50733476e+01   -6.50733476e+01
301      5.91273465e-05    5.41706316e-01    5.41706316e-01    0.00000000e+00    0.00000000e+00    5.41706316e-01    5.41706316e-01    0.00000000e+00    0.00000000e+00   -5.32472201e+00   -5.32472201e+00   -5.41612114e-04   -5.41612114e-04    0.00000000e+00    0.00000000e+00    5.41612114e-04    5.41612114e-04    3.14159265e+00    3.14159265e+00   -6.53262326e+01   -6.53262326e+01
302      5.92972011e-05    5.25730214e-01    5.25730214e-01    0.00000000e+00    0.00000000e+00    5.25730214e-01    5.25730214e-01    0.00000000e+00    0.00000000e+00   -5.58474126e+00   -5.58474126e+00   -5.25636157e-04   -5.25636157e-04    0.00000000e+00    0.00000000e+00    5.25636157e-04    5.25636157e-04    3.14159265e+00    3.14159265e+00   -6.55862954e+01   -6.55862954e+01
303      5.94500702e-05    5.11373796e-01    5.11373796e-01    0.00000000e+00    0.00000000e+00    5.11373796e-01    5.11373796e-01    0.00000000e+00    0.00000000e+00   -5.82523060e+00   -5.82523060e+00   -5.11279883e-04   -5.11279883e-04    0.00000000e+00    0.00000000e+00    5.11279883e-04    5.11279883e-04    3.14159265e+00    3.14159265e+00   -6.58268259e+01   -6.58268259e+01
304      5.96029393e-05    4.97039237e-01    4.97039237e-01    0.00000000e+00    0.00000000e+00    4.97039237e-01    4.97039237e-01    0.00000000e+00    0.00000000e+00   -6.07218652e+00   -6.07218652e+00   -4.96945467e-04   -4.96945467e-04    0.00000000e+00    0.00000000e+00    4.96945467e-04    4.96945467e-04    3.14159265e+00    3.14159265e+00   -6.60738253e+01   -6.60738253e+01
305      5.97558085e-05    4.82727565e-01    4.82727565e-01    0.00000000e+00    0.00000000e+00    4.82727565e-01    4.82727565e-01    0.00000000e+00    0.00000000e+00   -6.32595801e+00   -6.32595801e+00   -4.82633945e-04   -4.82633945e-04    0.00000000e+00    0.00000000e+00    4.82633945e-04    4.82633945e-04    3.14159265e+00    3.14159265e+00   -6.63276427e+01   -6.63276427e+01
306      5.98933907e-05    4.69867585e-01    4.69867585e-01    0.00000000e+00    0.00000000e+00    4.69867585e-01    4.69867585e-01    0.00000000e+00    0.00000000e+00   -6.56049030e+00   -6.56049030e+00   -4.69774114e-04   -4.69774114e-04    0.00000000e+00    0.00000000e+00    4.69774114e-04    4.69774114e-04    3.14159265e+00    3.14159265e+00   -6.65622184e+01   -6.65622184e+01
307      6.00000000e-05    4.59916660e-01    4.59916660e-01    0.00000000e+00    0.00000000e+00    4.59916660e-01    4.59916660e-01    0.00000000e+00    0.00000000e+00   -6.74641716e+00   -6.74641716e+00   -4.59823320e-04   -4.59823320e-04    0.00000000e+00    0.00000000e+00    4.59823320e-04    4.59823320e-04    3.14159265e+00    3.14159265e+00   -6.67481801e+01   -6.67481801e+01
308      6.00067815e-05    4.59961695e-01    4.59961695e-01    0.00000000e+00    0.00000000e+00    4.59961695e-01    4.59961695e-01    0.00000000e+00    0.00000000e+00   -6.74556669e+00   -6.74556669e+00   -4.59968335e-04   -4.59968335e-04    0.00000000e+00    0.00000000e+00    4.59968335e-04    4.59968335e-04    3.14159265e+00    3.14159265e+00   -6.67454413e+01   -6.67454413e+01
309      6.00126140e-05    4.60000203e-01    4.60000203e-01    0.00000000e+00    0.00000000e+00    4.60000203e-01    4.60000203e-01    0.00000000e+00    0.00000000e+00   -6.74483953e+00   -6.74483953e+00   -4.60006805e-04   -4.60006805e-04    0.00000000e+00    0.00000000e+00    4.60006805e-04    4.60006805e-04    3.14159265e+00    3.14159265e+00   -6.67447149e+01   -6.67447149e+01
310      6.00242789e-05    4.60076160e-01    4.60076160e-01    0.00000000e+00    0.00000000e+00    4.60076160e-01    4.60076160e-01    0.00000000e+00    0.00000000e+00   -6.74340540e+00   -6.74340540e+00   -4.60082672e-04   -4.60082672e-04    0.00000000e+00    0.00000000e+00    4.60082672e-04    4.60082672e-04    3.14159265e+00    3.14159265e+00   -6.67432825e+01   -6.67432825e+01
311      6.00476087e-05    4.60223947e-01    4.60223947e-01    0.00000000e+00    0.00000000e+00    4.60223947e-01    4.60223947e-01    0.00000000e+00    0.00000000e+00   -6.74061574e+00   -6.74061574e+00   -4.60230282e-04   -4.60230282e-04    0.00000000e+00    0.00000000e+00    4.60230282e-04    4.60230282e-04    3.14159265e+00    3.14159265e+00   -6.67404962e+01   -6.67404962e+01
312      6.00709385e-05    4.60367845e-01    4.60367845e-01    0.00000000e+00    0.00000000e+00    4.60367845e-01    4.60367845e-01    0.00000000e+00    0.00000000e+00   -6.73790036e+00   -6.73790036e+00   -4.60374013e-04   -4.60374013e-04    0.00000000e+00    0.00000000e+00    4.60374013e-04    4.60374013e-04    3.14159265e+00    3.14159265e+00   -6.67377840e+01   -6.67377840e+01
313      6.01175981e-05    4.60640341e-01    4.60640341e-01    0.00000000e+00    0.00000000e+00    4.60640341e-01    4.60640341e-01    0.00000000e+00    0.00000000e+00   -6.73276063e+00   -6.73276063e+00   -4.60646181e-04   -4.60646181e-04    0.00000000e+00    0.00000000e+00    4.60646181e-04    4.60646181e-04    3.14159265e+00    3.14159265e+00   -6.67326505e+01   -6.67326505e+01
314      6.01642577e-05    4.60898729e-01    4.60898729e-01    0.00000000e+00    0.00000000e+00    4.60898729e-01    4.60898729e-01    0.00000000e+00    0.00000000e+00   -6.72788979e+00   -6.72788979e+00   -4.60904267e-04   -4.60904267e-04    0.00000000e+00    0.00000000e+00    4.60904267e-04    4.60904267e-04    3.14159265e+00    3.14159265e+00   -6.67277854e+01   -6.67277854e+01
315      6.02109173e-05    4.61143647e-01    4.61143647e-01    0.00000000e+00    0.00000000e+00    4.61143647e-01    4.61143647e-01    0.00000000e+00    0.00000000e+00   -6.72327539e+00   -6.72327539e+00   -4.61148897e-04   -4.61148897e-04    0.00000000e+00    0.00000000e+00    4.61148897e-04    4.61148897e-04    3.14159265e+00    3.14159265e+00   -6.67231765e+01   -6.67231765e+01
316      6.02575769e-05    4.61375714e-01    4.61375714e-01    0.00000000e+00    0.00000000e+00    4.61375714e-01    4.61375714e-01    0.00000000e+00    0.00000000e+00   -6.71890539e+00   -6.71890539e+00   -4.61380688e-04   -4.61380688e-04    0.00000000e+00    0.00000000e+00    4.61380688e-04    4.61380688e-04    3.14159265e+00    3.14159265e+00   -6.67188118e+01   -6.67188118e+01
317      6.03042366e-05    4.61595527e-01    4.61595527e-01    0.00000000e+00    0.00000000e+00    4.61595527e-01    4.61595527e-01    0.00000000e+00    0.00000000e+00   -6.71476816e+00   -6.71476816e+00   -4.61600238e-04   -4.61600238e-04    0.00000000e+00    0.00000000e+00    4.61600238e-04    4.61600238e-04    3.14159265e+00    3.14159265e+00   -6.67146795e+01   -6.67146795e+01
318      6.03508962e-05    4.61803666e-01    4.61803666e-01    0.00000000e+00    0.00000000e+00    4.61803666e-01    4.61803666e-01    0.00000000e+00    0.00000000e+00   -6.71085248e+00   -6.71085248e+00   -4.61808127e-04   -4.61808127e-04    0.00000000e+00    0.00000000e+00    4.61808127e-04    4.61808127e-04    3.14159265e+00    3.14159265e+00   -6.67107686e+01   -6.67107686e+01
319      6.03975558e-05    4.62000688e-01    4.62000688e-01    0.00000000e+00    0.00000000e+00    4.62000688e-01    4.62000688e-01    0.00000000e+00    0.00000000e+00   -6.70714756e+00   -6.70714756e+00   -4.62004910e-04   -4.62004910e-04    0.00000000e+00    0.00000000e+00    4.62004910e-04    4.62004910e-04    3.14159265e+00    3.14159265e+00   -6.67070682e+01   -6.67070682e+01
320      6.04442154e-05    4.62187131e-01    4.62187131e-01    0.00000000e+00    0.00000000e+00    4.62187131e-01    4.62187131e-01    0.00000000e+00    0.00000000e+00   -6.70364302e+00   -6.70364302e+00   -4.62191127e-04   -4.62191127e-04    0.00000000e+00    0.00000000e+00    4.62191127e-04    4.62191127e-04    3.14159265e+00    3.14159265e+00   -6.67035679e+01   -6.67035679e+01
321      6.04908750e-05    4.62363514e-01    4.62363514e-01    0.00000000e+00    0.00000000e+00    4.62363514e-01    4.62363514e-01    0.00000000e+00    0.00000000e+00   -6.70032888e+00   -6.70032888e+00   -4.62367294e-04   -4.62367294e-04    0.00000000e+00    0.00000000e+00    4.62367294e-04    4.62367294e-04    3.14159265e+00    3.14159265e+00   -6.67002579e+01   -6.67002579e+01
322      6.05375346e-05    4.62530334e-01    4.62530334e-01    0.00000000e+00    0.00000000e+00    4.62530334e-01    4.62530334e-01    0.00000000e+00    0.00000000e+00   -6.69719559e+00   -6.69719559e+00   -4.62533910e-04   -4.62533910e-04    0.00000000e+00    0.00000000e+00    4.62533910e-04    4.62533910e-04    3.14159265e+00    3.14159265e+00   -6.66971284e+01   -6.66971284e+01
323      6.05841943e-05    4.62688070e-01    4.62688070e-01    0.00000000e+00    0.00000000e+00    4.62688070e-01    4.62688070e-01    0.00000000e+00    0.00000000e+00   -6.69423397e+00   -6.69423397e+00   -4.62691451e-04   -4.62691451e-04    0.00000000e+00    0.00000000e+00    4.62691451e-04    4.62691451e-04    3.14159265e+00    3.14159265e+00   -6.66941705e+01   -6.66941705e+01
324      6.06308539e-05    4.62837179e-01    4.62837179e-01    0.00000000e+00    0.00000000e+00    4.62837179e-01    4.62837179e-01    0.00000000e+00    0.00000000e+00   -6.69143524e+00   -6.69143524e+00   -4.62840375e-04   -4.62840375e-04    0.00000000e+00    0.00000000e+00    4.62840375e-04    4.62840375e-04    3.14159265e+00    3.14159265e+00   -6.66913753e+01   -6.66913753e+01
325      6.06775135e-05    4.62978102e-01    4.62978102e-01    0.00000000e+00    0.00000000e+00    4.62978102e-01    4.62978102e-01    0.00000000e+00    0.00000000e+00   -6.68879100e+00   -6.68879100e+00   -4.62981122e-04   -4.62981122e-04    0.00000000e+00    0.00000000e+00    4.62981122e-04    4.62981122e-04    3.14159265e+00    3.14159265e+00   -6.66887343e+01   -6.66887343e+01
326      6.07241731e-05    4.63111257e-01    4.63111257e-01    0.00000000e+00    0.00000000e+00    4.63111257e-01    4.63111257e-01    0.00000000e+00    0.00000000e+00   -6.68629324e+00   -6.68629324e+00   -4.63114111e-04   -4.63114111e-04    0.00000000e+00    0.00000000e+00    4.63114111e-04    4.63114111e-04    3.14159265e+00    3.14159265e+00   -6.66862397e+01   -6.66862397e+01
327      6.07708327e-05    4.63237048e-01    4.63237048e-01    0.00000000e+00    0.00000000e+00    4.63237048e-01    4.63237048e-01    0.00000000e+00    0.00000000e+00   -6.68393429e+00   -6.68393429e+00   -4.63239744e-04   -4.63239744e-04    0.00000000e+00    0.00000000e+00    4.63239744e-04    4.63239744e-04    3.14159265e+00    3.14159265e+00   -6.66838837e+01   -6.66838837e+01
328      6.08174924e-05    4.63355858e-01    4.63355858e-01    0.00000000e+00    0.00000000e+00    4.63355858e-01    4.63355858e-01    0.00000000e+00    0.00000000e+00   -6.68170684e+00   -6.68170684e+00   -4.63358405e-04   -4.63358405e-04    0.00000000e+00    0.00000000e+00    4.63358405e-04    4.63358405e-04    3.14159265e+00    3.14159265e+00   -6.66816591e+01   -6.66816591e+01
329      6.08641520e-05    4.63468054e-01    4.63468054e-01    0.00000000e+00    0.00000000e+00    4.63468054e-01    4.63468054e-01    0.00000000e+00    0.00000000e+00   -6.67960392e+00   -6.67960392e+00   -4.63470458e-04   -4.63470458e-04    0.00000000e+00    0.00000000e+00    4.63470458e-04    4.63470458e-04    3.14159265e+00    3.14159265e+00   -6.66795589e+01   -6.66795589e+01
330      6.09108116e-05    4.63573984e-01    4.63573984e-01    0.00000000e+00    0.00000000e+00    4.63573984e-01    4.63573984e-01    0.00000000e+00    0.00000000e+00   -6.67761889e+00   -6.67761889e+00   -4.63576255e-04   -4.63576255e-04    0.00000000e+00    0.00000000e+00    4.63576255e-04    4.63576255e-04    3.14159265e+00    3.14159265e+00   -6.66775764e+01   -6.66775764e+01
331      6.09574712e-05    4.63673983e-01    4.63673983e-01    0.00000000e+00    0.00000000e+00    4.63673983e-01    4.63673983e-01    0.00000000e+00    0.00000000e+00   -6.67574544e+00   -6.67574544e+00   -4.63676126e-04   -4.63676126e-04    0.00000000e+00    0.00000000e+00    4.63676126e-04    4.63676126e-04    3.14159265e+00    3.14159265e+00   -6.66757053e+01   -6.66757053e+01
332      6.10041308e-05    4.63768367e-01    4.63768367e-01    0.00000000e+00    0.00000000e+00    4.63768367e-01    4.63768367e-01    0.00000000e+00    0.00000000e+00   -6.67397754e+00   -6.67397754e+00   -4.63770390e-04   -4.63770390e-04    0.00000000e+00    0.00000000e+00    4.63770390e-04    4.63770390e-04    3.14159265e+00    3.14159265e+00   -6.66739397e+01   -6.66739397e+01
333      6.10507904e-05    4.63857438e-01    4.63857438e-01    0.00000000e+00    0.00000000e+00    4.63857438e-01    4.63857438e-01    0.00000000e+00    0.00000000e+00   -6.67230949e+00   -6.67230949e+00   -4.63859347e-04   -4.63859347e-04    0.00000000e+00    0.00000000e+00    4.63859347e-04    4.63859347e-04    3.14159265e+00    3.14159265e+00   -6.66722737e+01   -6.66722737e+01
334      6.11441097e-05    4.64016383e-01    4.64016383e-01    0.00000000e+00    0.00000000e+00    4.64016383e-01    4.64016383e-01    0.00000000e+00    0.00000000e+00   -6.66933370e+00   -6.66933370e+00   -4.64018087e-04   -4.64018087e-04    0.00000000e+00    0.00000000e+00    4.64018087e-04    4.64018087e-04    3.14159265e+00    3.14159265e+00   -6.66693018e+01   -6.66693018e+01
335      6.12280970e-05    4.64145514e-01    4.64145514e-01    0.00000000e+00    0.00000000e+00    4.64145514e-01    4.64145514e-01    0.00000000e+00    0.00000000e+00   -6.66691684e+00   -6.66691684e+00   -4.64147052e-04   -4.64147052e-04    0.00000000e+00    0.00000000e+00    4.64147052e-04    4.64147052e-04    3.14159265e+00    3.14159265e+00   -6.66668881e+01   -6.66668881e+01
336      6.13120843e-05    4.64262013e-01    4.64262013e-01    0.00000000e+00    0.00000000e+00    4.64262013e-01    4.64262013e-01    0.00000000e+00    0.00000000e+00   -6.66473700e+00   -6.66473700e+00   -4.64263400e-04   -4.64263400e-04    0.00000000e+00    0.00000000e+00    4.64263400e-04    4.64263400e-04    3.14159265e+00    3.14159265e+00   -6.66647110e+01   -6.66647110e+01
337      6.13960716e-05    4.64367080e-01    4.64367080e-01    0.00000000e+00    0.00000000e+00    4.64367080e-01    4.64367080e-01    0.00000000e+00    0.00000000e+00   -6.66277152e+00   -6.66277152e+00   -4.64368331e-04   -4.64368331e-04    0.00000000e+00    0.00000000e+00    4.64368331e-04    4.64368331e-04    3.14159265e+00    3.14159265e+00   -6.66627481e+01   -6.66627481e+01
338      6.14800589e-05    4.64461809e-01    4.64461809e-01    0.00000000e+00    0.00000000e+00    4.64461809e-01    4.64461809e-01    0.00000000e+00    0.00000000e+00   -6.66099982e+00   -6.66099982e+00   -4.64462937e-04   -4.64462937e-04    0.00000000e+00    0.00000000e+00    4.64462937e-04    4.64462937e-04    3.14159265e+00    3.14159265e+00   -6.66609787e+01   -6.66609787e+01
339      6.15640462e-05    4.64547194e-01    4.64547194e-01    0.00000000e+00    0.00000000e+00    4.64547194e-01    4.64547194e-01    0.00000000e+00    0.00000000e+00   -6.65940318e+00   -6.65940318e+00   -4.64548211e-04   -4.64548211e-04    0.00000000e+00    0.00000000e+00    4.64548211e-04    4.64548211e-04    3.14159265e+00    3.14159265e+00   -6.66593842e+01   -6.66593842e+01
340      6.16480335e-05    4.64624138e-01    4.64624138e-01    0.00000000e+00    0.00000000e+00    4.64624138e-01    4.64624138e-01    0.00000000e+00    0.00000000e+00   -6.65796463e+00   -6.65796463e+00   -4.64625054e-04   -4.64625054e-04    0.00000000e+00    0.00000000e+00    4.64625054e-04    4.64625054e-04    3.14159265e+00    3.14159265e+00   -6.66579475e+01   -6.66579475e+01
341      6.17320209e-05    4.64693461e-01    4.64693461e-01    0.00000000e+00    0.00000000e+00    4.64693461e-01    4.64693461e-01    0.00000000e+00    0.00000000e+00   -6.65666878e+00   -6.65666878e+00   -4.64694286e-04   -4.64694286e-04    0.00000000e+00    0.00000000e+00    4.64694286e-04    4.64694286e-04    3.14159265e+00    3.14159265e+00   -6.66566534e+01   -6.66566534e+01
342      6.18160082e-05    4.64755904e-01    4.64755904e-01    0.00000000e+00    0.00000000e+00    4.64755904e-01    4.64755904e-01    0.00000000e+00    0.00000000e+00   -6.65550169e+00   -6.65550169e+00   -4.64756647e-04   -4.64756647e-04    0.00000000e+00    0.00000000e+00    4.64756647e-04    4.64756647e-04    3.14159265e+00    3.14159265e+00   -6.66554878e+01   -6.66554878e+01
343      6.18999955e-05    4.64812140e-01    4.64812140e-01    0.00000000e+00    0.00000000e+00    4.64812140e-01    4.64812140e-01    0.00000000e+00    0.00000000e+00   -6.65445074e+00   -6.65445074e+00   -4.64812810e-04   -4.64812810e-04    0.00000000e+00    0.00000000e+00    4.64812810e-04    4.64812810e-04    3.14159265e+00    3.14159265e+00   -6.66544382e+01   -6.66544382e+01
344      6.19839828e-05    4.64862779e-01    4.64862779e-01    0.00000000e+00    0.00000000e+00    4.64862779e-01    4.64862779e-01    0.00000000e+00    0.00000000e+00   -6.65350451e+00   -6.65350451e+00   -4.64863382e-04   -4.64863382e-04    0.00000000e+00    0.00000000e+00    4.64863382e-04    4.64863382e-04    3.14159265e+00    3.14159265e+00   -6.66534932e+01   -6.66534932e+01
345      6.20679701e-05    4.64908371e-01    4.64908371e-01    0.00000000e+00    0.00000000e+00    4.64908371e-01    4.64908371e-01    0.00000000e+00    0.00000000e+00   -6.65265269e+00   -6.65265269e+00   -4.64908913e-04   -4.64908913e-04    0.00000000e+00    0.00000000e+00    4.64908913e-04    4.64908913e-04    3.14159265e+00    3.14159265e+00   -6.66526425e+01   -6.66526425e+01
346      6.22359447e-05    4.64982967e-01    4.64982967e-01    0.00000000e+00    0.00000000e+00    4.64982967e-01    4.64982967e-01    0.00000000e+00    0.00000000e+00   -6.65125912e+00   -6.65125912e+00   -4.64983411e-04   -4.64983411e-04    0.00000000e+00    0.00000000e+00    4.64983411e-04    4.64983411e-04    3.14159265e+00    3.14159265e+00   -6.66512508e+01   -6.66512508e+01
347      6.23871219e-05    4.65038926e-01    4.65038926e-01    0.00000000e+00    0.00000000e+00    4.65038926e-01    4.65038926e-01    0.00000000e+00    0.00000000e+00   -6.65021387e+00   -6.65021387e+00   -4.65039296e-04   -4.65039296e-04    0.00000000e+00    0.00000000e+00    4.65039296e-04    4.65039296e-04    3.14159265e+00    3.14159265e+00   -6.66502070e+01   -6.66502070e+01
348      6.25382990e-05    4.65085549e-01    4.65085549e-01    0.00000000e+00    0.00000000e+00    4.65085549e-01    4.65085549e-01    0.00000000e+00    0.00000000e+00   -6.64934309e+00   -6.64934309e+00   -4.65085858e-04   -4.65085858e-04    0.00000000e+00    0.00000000e+00    4.65085858e-04    4.65085858e-04    3.14159265e+00    3.14159265e+00   -6.66493373e+01   -6.66493373e+01
349      6.26894762e-05    4.65124386e-01    4.65124386e-01    0.00000000e+00    0.00000000e+00    4.65124386e-01    4.65124386e-01    0.00000000e+00    0.00000000e+00   -6.64861780e+00   -6.64861780e+00   -4.65124643e-04   -4.65124643e-04    0.00000000e+00    0.00000000e+00    4.65124643e-04    4.65124643e-04    3.14159265e+00    3.14159265e+00   -6.66486130e+01   -6.66486130e+01
350      6.28406534e-05    4.65156730e-01    4.65156730e-01    0.00000000e+00    0.00000000e+00    4.65156730e-01    4.65156730e-01    0.00000000e+00    0.00000000e+00   -6.64801382e+00   -6.64801382e+00   -4.65156944e-04   -4.65156944e-04    0.00000000e+00    0.00000000e+00    4.65156944e-04    4.65156944e-04    3.14159265e+00    3.14159265e+00   -6.66480098e+01   -6.66480098e+01
351      6.29918305e-05    4.65183663e-01    4.65183663e-01    0.00000000e+00    0.00000000e+00    4.65183663e-01    4.65183663e-01    0.00000000e+00    0.00000000e+00   -6.64751092e+00   -6.64751092e+00   -4.65183841e-04   -4.65183841e-04    0.00000000e+00    0.00000000e+00    4.65183841e-04    4.65183841e-04    3.14159265e+00    3.14159265e+00   -6.66475076e+01   -6.66475076e+01
352      6.32941848e-05    4.65222065e-01    4.65222065e-01    0.00000000e+00    0.00000000e+00    4.65222065e-01    4.65222065e-01    0.00000000e+00    0.00000000e+00   -6.64679390e+00   -6.64679390e+00   -4.65222192e-04   -4.65222192e-04    0.00000000e+00    0.00000000e+00    4.65222192e-04    4.65222192e-04    3.14159265e+00    3.14159265e+00   -6.66467915e+01   -6.66467915e+01
353      6.35965392e-05    4.65249447e-01    4.65249447e-01    0.00000000e+00    0.00000000e+00    4.65249447e-01    4.65249447e-01    0.00000000e+00    0.00000000e+00   -6.64628269e+00   -6.64628269e+00   -4.65249537e-04   -4.65249537e-04    0.00000000e+00    0.00000000e+00    4.65249537e-04    4.65249537e-04    3.14159265e+00    3.14159265e+00   -6.66462810e+01   -6.66462810e+01
354      6.38988935e-05    4.65268965e-01    4.65268965e-01    0.00000000e+00    0.00000000e+00    4.65268965e-01    4.65268965e-01    0.00000000e+00    0.00000000e+00   -6.64591831e+00   -6.64591831e+00   -4.65269029e-04   -4.65269029e-04    0.00000000e+00    0.00000000e+00    4.65269029e-04    4.65269029e-04    3.14159265e+00    3.14159265e+00   -6.66459171e+01   -6.66459171e+01
355      6.42012478e-05    4.65282875e-01    4.65282875e-01    0.00000000e+00    0.00000000e+00    4.65282875e-01    4.65282875e-01    0.00000000e+00    0.00000000e+00   -6.64565864e+00   -6.64565864e+00   -4.65282921e-04   -4.65282921e-04    0.00000000e+00    0.00000000e+00    4.65282921e-04    4.65282921e-04    3.14159265e+00    3.14159265e+00   -6.66456578e+01   -6.66456578e+01
