Index        TIME          {V(2)+2.0}       {V(3)+2.0}       {V(4)+2.0}       {V(6)+2.0}       {V(7)+2.0}       {V(8)+2.0}       {V(13)+2.0}      {V(14)+2.0}      {V(17)+2.0}      {V(21)+2.0}      {V(22)+2.0}
1112    1.09832638e-07   4.08159519e+00   4.91840481e+00   4.91840481e+00   6.99999999e+00   2.23172413e+00   2.23172413e+00   2.00043681e+00   6.98384534e+00   2.03567355e+00   2.61578266e+00   2.61578266e+00   
1113    1.09874766e-07   4.18691467e+00   4.81308533e+00   4.81308533e+00   6.99999999e+00   2.22947452e+00   2.22947452e+00   2.00043257e+00   6.98380958e+00   2.03242142e+00   2.60215388e+00   2.60215388e+00   
1114    1.09916894e-07   4.29223414e+00   4.70776586e+00   4.70776586e+00   6.99999999e+00   2.22735915e+00   2.22735915e+00   2.00042838e+00   6.98377245e+00   2.02914671e+00   2.58878602e+00   2.58878602e+00   
1115    1.10001149e-07   4.50287309e+00   4.49712691e+00   4.49712691e+00   6.99999999e+00   2.22355711e+00   2.22355711e+00   2.00041997e+00   6.98369144e+00   2.02249381e+00   2.56281678e+00   2.56281678e+00   
1116    1.10073265e-07   4.68316148e+00   4.31683852e+00   4.31683852e+00   6.99999999e+00   2.22080509e+00   2.22080509e+00   2.00041262e+00   6.98361201e+00   2.01665034e+00   2.54138938e+00   2.54138938e+00   
1117    1.10145380e-07   4.86344987e+00   4.13655013e+00   4.13655013e+00   6.99999999e+00   2.21859140e+00   2.21859140e+00   2.00040491e+00   6.98351864e+00   2.01060603e+00   2.52068242e+00   2.52068242e+00   
1118    1.10217495e-07   5.04373826e+00   3.95626174e+00   3.95626174e+00   6.99999999e+00   2.21703533e+00   2.21703533e+00   2.00039664e+00   6.98340542e+00   2.00427952e+00   2.50067916e+00   2.50067916e+00   
1119    1.10255367e-07   5.13841736e+00   3.86158264e+00   3.86158264e+00   6.99999999e+00   2.21652567e+00   2.21652567e+00   2.00039193e+00   6.98333632e+00   2.00081511e+00   2.49054473e+00   2.49054473e+00   
1120    1.10275319e-07   5.18829633e+00   3.81170367e+00   3.81170367e+00   6.99999999e+00   2.21639823e+00   2.21639823e+00   2.00038937e+00   6.98329596e+00   1.99893656e+00   2.48525730e+00   2.48525730e+00   
1121    1.10295270e-07   5.23817530e+00   3.76182470e+00   3.76182470e+00   6.99999999e+00   2.21636078e+00   2.21636078e+00   2.00038671e+00   6.98325263e+00   1.99701672e+00   2.48002095e+00   2.48002095e+00   
1122    1.10315222e-07   5.28805427e+00   3.71194573e+00   3.71194573e+00   6.99999999e+00   2.21643020e+00   2.21643020e+00   2.00038396e+00   6.98320595e+00   1.99505042e+00   2.47483531e+00   2.47483531e+00   
1123    1.10355125e-07   5.38781220e+00   3.61218780e+00   3.61218780e+00   6.99999999e+00   2.21706768e+00   2.21706768e+00   2.00037813e+00   6.98309968e+00   1.99094374e+00   2.46458165e+00   2.46458165e+00   
1124    1.10387589e-07   5.46897290e+00   3.53102710e+00   3.53102710e+00   6.99999999e+00   2.21800671e+00   2.21800671e+00   2.00037285e+00   6.98300058e+00   1.98742133e+00   2.45643821e+00   2.45643821e+00   
1125    1.10420053e-07   5.55013361e+00   3.44986639e+00   3.44986639e+00   6.99999999e+00   2.21992827e+00   2.21992827e+00   2.00036712e+00   6.98288593e+00   1.98368499e+00   2.44842395e+00   2.44842395e+00   
1126    1.10452518e-07   5.63129431e+00   3.36870569e+00   3.36870569e+00   6.99999999e+00   2.22392820e+00   2.22392820e+00   2.00036086e+00   6.98275660e+00   1.97974370e+00   2.44053732e+00   2.44053732e+00   
1127    1.10510953e-07   5.77738357e+00   3.22261643e+00   3.22261643e+00   6.99999999e+00   2.23002520e+00   2.23002520e+00   2.00034895e+00   6.98254295e+00   1.97282742e+00   2.42674467e+00   2.42674467e+00   
1128    1.10561853e-07   5.90463184e+00   3.09536816e+00   3.09536816e+00   6.99999999e+00   2.23252836e+00   2.23252836e+00   2.00033918e+00   6.98241053e+00   1.96744436e+00   2.41503162e+00   2.41503162e+00   
1129    1.10612752e-07   6.03188011e+00   2.96811989e+00   2.96811989e+00   6.99999999e+00   2.23325212e+00   2.23325212e+00   2.00033107e+00   6.98235090e+00   1.96296119e+00   2.40361323e+00   2.40361323e+00   
1130    1.10663651e-07   6.15912837e+00   2.84087163e+00   2.84087163e+00   6.99879799e+00   2.23287179e+00   2.23287179e+00   2.00032727e+00   6.98248151e+00   1.96090210e+00   2.39248357e+00   2.39248357e+00   
1131    1.10714551e-07   6.28637664e+00   2.71362336e+00   2.71362336e+00   6.98945117e+00   2.23212116e+00   2.23212116e+00   2.00032981e+00   6.98294412e+00   1.96309122e+00   2.38154474e+00   2.38154474e+00   
1132    1.10730111e-07   6.32527811e+00   2.67472189e+00   2.67472189e+00   6.98575292e+00   2.23181874e+00   2.23181874e+00   2.00031135e+00   6.97997293e+00   1.96430925e+00   2.37825600e+00   2.37825600e+00   
1133    1.10738451e-07   6.34612831e+00   2.65387169e+00   2.65387169e+00   6.98419084e+00   2.23165281e+00   2.23165281e+00   2.00029135e+00   6.97714397e+00   1.96498915e+00   2.37650087e+00   2.37650087e+00   
1134    1.10746791e-07   6.36697850e+00   2.63302150e+00   2.63302150e+00   6.98265905e+00   2.23148373e+00   2.23148373e+00   2.00026179e+00   6.97427275e+00   1.96578466e+00   2.37475326e+00   2.37475326e+00   
1135    1.10755131e-07   6.38782870e+00   2.61217130e+00   2.61217130e+00   6.98113777e+00   2.23131203e+00   2.23131203e+00   2.00022334e+00   6.97138263e+00   1.96669963e+00   2.37301312e+00   2.37301312e+00   
1136    1.10763472e-07   6.40867889e+00   2.59132111e+00   2.59132111e+00   6.97962392e+00   2.23113811e+00   2.23113811e+00   2.00017664e+00   6.96847692e+00   1.96773228e+00   2.37128045e+00   2.37128045e+00   
1137    1.10780152e-07   6.45037928e+00   2.54962072e+00   2.54962072e+00   6.97660921e+00   2.23078608e+00   2.23078608e+00   2.00006579e+00   6.96262683e+00   1.97001781e+00   2.36783246e+00   2.36783246e+00   
1138    1.10792531e-07   6.48132826e+00   2.51867174e+00   2.51867174e+00   6.97438821e+00   2.23051956e+00   2.23051956e+00   1.99995987e+00   6.95821516e+00   1.97163837e+00   2.36529884e+00   2.36529884e+00   
1139    1.10802117e-07   6.50529359e+00   2.49470641e+00   2.49470641e+00   6.97267298e+00   2.23031167e+00   2.23031167e+00   1.99987004e+00   6.95476739e+00   1.97281534e+00   2.36334663e+00   2.36334663e+00   
1140    1.10811704e-07   6.52925891e+00   2.47074109e+00   2.47074109e+00   6.97096196e+00   2.23010243e+00   2.23010243e+00   1.99977296e+00   6.95129040e+00   1.97391889e+00   2.36140408e+00   2.36140408e+00   
1141    1.10821290e-07   6.55322424e+00   2.44677576e+00   2.44677576e+00   6.96925464e+00   2.22989198e+00   2.22989198e+00   1.99966918e+00   6.94778542e+00   1.97495351e+00   2.35947115e+00   2.35947115e+00   
1142    1.10840462e-07   6.60115489e+00   2.39884511e+00   2.39884511e+00   6.96584601e+00   2.22946856e+00   2.22946856e+00   1.99944750e+00   6.94071027e+00   1.97687458e+00   2.35562764e+00   2.35562764e+00   
1143    1.10859634e-07   6.64908554e+00   2.35091446e+00   2.35091446e+00   6.96245470e+00   2.22903968e+00   2.22903968e+00   1.99919573e+00   6.93350263e+00   1.97847303e+00   2.35183782e+00   2.35183782e+00   
1144    1.10878806e-07   6.69701619e+00   2.30298381e+00   2.30298381e+00   6.95906990e+00   2.22860761e+00   2.22860761e+00   1.99892698e+00   6.92620569e+00   1.97988146e+00   2.34808552e+00   2.34808552e+00   
1145    1.10897979e-07   6.74494684e+00   2.25505316e+00   2.25505316e+00   6.95568909e+00   2.22817261e+00   2.22817261e+00   1.99864356e+00   6.91882680e+00   1.98112192e+00   2.34437043e+00   2.34437043e+00   
1146    1.10936323e-07   6.84080814e+00   2.15919186e+00   2.15919186e+00   6.94892428e+00   2.22729656e+00   2.22729656e+00   1.99804846e+00   6.90389318e+00   1.98326946e+00   2.33702631e+00   2.33702631e+00   
1147    1.10974668e-07   6.93666945e+00   2.06333055e+00   2.06333055e+00   6.94215606e+00   2.22640752e+00   2.22640752e+00   1.99739979e+00   6.88863768e+00   1.98475994e+00   2.32988726e+00   2.32988726e+00   
1148    1.11000000e-07   7.00000000e+00   2.00000000e+00   2.00000000e+00   6.93767245e+00   2.22581687e+00   2.22581687e+00   1.99695982e+00   6.87847634e+00   1.98559318e+00   2.32523308e+00   2.32523308e+00   
1149    1.11025332e-07   7.00000000e+00   2.00000000e+00   2.00000000e+00   6.93340483e+00   2.22522322e+00   2.22522322e+00   1.99651479e+00   6.86866633e+00   1.98635117e+00   2.32064033e+00   2.32064033e+00   
1150    1.11026124e-07   7.00000000e+00   2.00000000e+00   2.00000000e+00   6.93327269e+00   2.22520467e+00   2.22520467e+00   1.99650088e+00   6.86836213e+00   1.98637504e+00   2.32049687e+00   2.32049687e+00   
1151    1.11027707e-07   7.00000000e+00   2.00000000e+00   2.00000000e+00   6.93300996e+00   2.22516755e+00   2.22516755e+00   1.99647305e+00   6.86775591e+00   1.98642268e+00   2.32021020e+00   2.32021020e+00   
1152    1.11029290e-07   7.00000000e+00   2.00000000e+00   2.00000000e+00   6.93274837e+00   2.22513042e+00   2.22513042e+00   1.99644520e+00   6.86715144e+00   1.98647009e+00   2.31992376e+00   2.31992376e+00   
1153    1.11032457e-07   7.00000000e+00   2.00000000e+00   2.00000000e+00   6.93222921e+00   2.22505612e+00   2.22505612e+00   1.99638947e+00   6.86594926e+00   1.98656396e+00   2.31935184e+00   2.31935184e+00   
1154    1.11038790e-07   7.00000000e+00   2.00000000e+00   2.00000000e+00   6.93120686e+00   2.22490733e+00   2.22490733e+00   1.99627797e+00   6.86357253e+00   1.98674809e+00   2.31821183e+00   2.31821183e+00   
1155    1.11051456e-07   7.00000000e+00   2.00000000e+00   2.00000000e+00   6.92922652e+00   2.22460907e+00   2.22460907e+00   1.99605554e+00   6.85893321e+00   1.98710355e+00   2.31594696e+00   2.31594696e+00   
1156    1.11076788e-07   7.00000000e+00   2.00000000e+00   2.00000000e+00   6.92552585e+00   2.22401013e+00   2.22401013e+00   1.99561780e+00   6.85013491e+00   1.98777382e+00   2.31147722e+00   2.31147722e+00   
1157    1.11127453e-07   7.00000000e+00   2.00000000e+00   2.00000000e+00   6.91917743e+00   2.22280450e+00   2.22280450e+00   1.99479855e+00   6.83460773e+00   1.98901049e+00   2.30277204e+00   2.30277204e+00   
1158    1.11178117e-07   7.00000000e+00   2.00000000e+00   2.00000000e+00   6.91395062e+00   2.22159290e+00   2.22159290e+00   1.99405739e+00   6.82137996e+00   1.99019716e+00   2.29429622e+00   2.29429622e+00   
1159    1.11228782e-07   7.00000000e+00   2.00000000e+00   2.00000000e+00   6.90982319e+00   2.22037680e+00   2.22037680e+00   1.99340891e+00   6.81048897e+00   1.99135260e+00   2.28604457e+00   2.28604457e+00   
1160    1.11330111e-07   7.00000000e+00   2.00000000e+00   2.00000000e+00   6.90413720e+00   2.21793810e+00   2.21793810e+00   1.99235595e+00   6.79428278e+00   1.99363208e+00   2.27005019e+00   2.27005019e+00   
1161    1.11410521e-07   7.00000000e+00   2.00000000e+00   2.00000000e+00   6.90302404e+00   2.21599699e+00   2.21599699e+00   1.99191278e+00   6.78912214e+00   1.99526214e+00   2.25816571e+00   2.25816571e+00   
1162    1.11482891e-07   7.00000000e+00   2.00000000e+00   2.00000000e+00   6.90345410e+00   2.21425130e+00   2.21425130e+00   1.99170562e+00   6.78783013e+00   1.99661076e+00   2.24787591e+00   2.24787591e+00   
1163    1.11555260e-07   7.00000000e+00   2.00000000e+00   2.00000000e+00   6.90502682e+00   2.21250875e+00   2.21250875e+00   1.99166630e+00   6.78928272e+00   1.99781683e+00   2.23797855e+00   2.23797855e+00   
1164    1.11620393e-07   7.00000000e+00   2.00000000e+00   2.00000000e+00   6.90717504e+00   2.21094417e+00   2.21094417e+00   1.99174757e+00   6.79238637e+00   1.99877560e+00   2.22937916e+00   2.22937916e+00   
1165    1.11677471e-07   7.00000000e+00   2.00000000e+00   2.00000000e+00   6.90949893e+00   2.20957657e+00   2.20957657e+00   1.99189497e+00   6.79621176e+00   1.99951421e+00   2.22207341e+00   2.22207341e+00   
1166    1.11709536e-07   7.00000000e+00   2.00000000e+00   2.00000000e+00   6.91092559e+00   2.20880956e+00   2.20880956e+00   1.99199948e+00   6.79866516e+00   1.99989691e+00   2.21804100e+00   2.21804100e+00   
1167    1.11726190e-07   7.00000000e+00   2.00000000e+00   2.00000000e+00   6.91169652e+00   2.20841154e+00   2.20841154e+00   1.99205929e+00   6.80001554e+00   2.00008699e+00   2.21596585e+00   2.21596585e+00   
1168    1.11742844e-07   7.00000000e+00   2.00000000e+00   2.00000000e+00   6.91249396e+00   2.20801388e+00   2.20801388e+00   1.99212429e+00   6.80143595e+00   2.00026839e+00   2.21390969e+00   2.21390969e+00   
1169    1.11757832e-07   7.00000000e+00   2.00000000e+00   2.00000000e+00   6.91323133e+00   2.20765628e+00   2.20765628e+00   1.99218678e+00   6.80276695e+00   2.00042465e+00   2.21207443e+00   2.21207443e+00   
1170    1.11772821e-07   7.00000000e+00   2.00000000e+00   2.00000000e+00   6.91398651e+00   2.20729898e+00   2.20729898e+00   1.99225301e+00   6.80414652e+00   2.00057397e+00   2.21025434e+00   2.21025434e+00   
1171    1.11787809e-07   7.00000000e+00   2.00000000e+00   2.00000000e+00   6.91475780e+00   2.20694200e+00   2.20694200e+00   1.99232276e+00   6.80557083e+00   2.00071643e+00   2.20844929e+00   2.20844929e+00   
1172    1.11817786e-07   7.00000000e+00   2.00000000e+00   2.00000000e+00   6.91633378e+00   2.20622883e+00   2.20622883e+00   1.99246981e+00   6.80851368e+00   2.00098575e+00   2.20487400e+00   2.20487400e+00   
1173    1.11847763e-07   7.00000000e+00   2.00000000e+00   2.00000000e+00   6.91797320e+00   2.20551756e+00   2.20551756e+00   1.99263305e+00   6.81164863e+00   2.00121790e+00   2.20138191e+00   2.20138191e+00   
1174    1.11877739e-07   7.00000000e+00   2.00000000e+00   2.00000000e+00   6.91964312e+00   2.20480777e+00   2.20480777e+00   1.99280542e+00   6.81488557e+00   2.00142564e+00   2.19794730e+00   2.19794730e+00   
1175    1.11907716e-07   7.00000000e+00   2.00000000e+00   2.00000000e+00   6.92133469e+00   2.20409949e+00   2.20409949e+00   1.99298551e+00   6.81820388e+00   2.00161025e+00   2.19456932e+00   2.19456932e+00   
1176    1.11967670e-07   7.00000000e+00   2.00000000e+00   2.00000000e+00   6.92474636e+00   2.20268667e+00   2.20268667e+00   1.99335975e+00   6.82497596e+00   2.00192982e+00   2.18794306e+00   2.18794306e+00   
1177    1.12019246e-07   7.00000000e+00   2.00000000e+00   2.00000000e+00   6.92768946e+00   2.20147839e+00   2.20147839e+00   1.99370089e+00   6.83095579e+00   2.00211963e+00   2.18248081e+00   2.18248081e+00   
1178    1.12065664e-07   7.00000000e+00   2.00000000e+00   2.00000000e+00   6.93031270e+00   2.20039513e+00   2.20039513e+00   1.99401261e+00   6.83634656e+00   2.00225211e+00   2.17768997e+00   2.17768997e+00   
1179    1.12112082e-07   7.00000000e+00   2.00000000e+00   2.00000000e+00   6.93289666e+00   2.19931614e+00   2.19931614e+00   1.99432619e+00   6.84171129e+00   2.00235092e+00   2.17302133e+00   2.17302133e+00   
1180    1.12158500e-07   7.00000000e+00   2.00000000e+00   2.00000000e+00   6.93543051e+00   2.19824153e+00   2.19824153e+00   1.99463927e+00   6.84702137e+00   2.00242042e+00   2.16847200e+00   2.16847200e+00   
1181    1.12251337e-07   7.00000000e+00   2.00000000e+00   2.00000000e+00   6.94035823e+00   2.19610289e+00   2.19610289e+00   1.99525848e+00   6.85744545e+00   2.00250304e+00   2.15964343e+00   2.15964343e+00   
1182    1.12326325e-07   7.00000000e+00   2.00000000e+00   2.00000000e+00   6.94407137e+00   2.19439335e+00   2.19439335e+00   1.99573917e+00   6.86545398e+00   2.00249251e+00   2.15295389e+00   2.15295389e+00   
1183    1.12393815e-07   7.00000000e+00   2.00000000e+00   2.00000000e+00   6.94725398e+00   2.19286481e+00   2.19286481e+00   1.99615598e+00   6.87238380e+00   2.00245621e+00   2.14715615e+00   2.14715615e+00   
1184    1.12461305e-07   7.00000000e+00   2.00000000e+00   2.00000000e+00   6.95027521e+00   2.19134639e+00   2.19134639e+00   1.99655519e+00   6.87902058e+00   2.00239968e+00   2.14157343e+00   2.14157343e+00   
1185    1.12528795e-07   7.00000000e+00   2.00000000e+00   2.00000000e+00   6.95313582e+00   2.18983820e+00   2.18983820e+00   1.99693570e+00   6.88535648e+00   2.00232829e+00   2.13619818e+00   2.13619818e+00   
1186    1.12663775e-07   7.00000000e+00   2.00000000e+00   2.00000000e+00   6.95849320e+00   2.18684608e+00   2.18684608e+00   1.99765159e+00   6.89732121e+00   2.00216343e+00   2.12591008e+00   2.12591008e+00   
1187    1.12763666e-07   7.00000000e+00   2.00000000e+00   2.00000000e+00   6.96194463e+00   2.18466705e+00   2.18466705e+00   1.99811505e+00   6.90516386e+00   2.00202209e+00   2.11894392e+00   2.11894392e+00   
1188    1.12853568e-07   7.00000000e+00   2.00000000e+00   2.00000000e+00   6.96480837e+00   2.18272457e+00   2.18272457e+00   1.99849874e+00   6.91172419e+00   2.00189401e+00   2.11298338e+00   2.11298338e+00   
1189    1.12943470e-07   7.00000000e+00   2.00000000e+00   2.00000000e+00   6.96744587e+00   2.18080067e+00   2.18080067e+00   1.99885051e+00   6.91781257e+00   2.00176800e+00   2.10731715e+00   2.10731715e+00   
1190    1.13033372e-07   7.00000000e+00   2.00000000e+00   2.00000000e+00   6.96987336e+00   2.17889535e+00   2.17889535e+00   1.99917208e+00   6.92345652e+00   2.00164603e+00   2.10193121e+00   2.10193121e+00   
1191    1.13213176e-07   7.00000000e+00   2.00000000e+00   2.00000000e+00   6.97428672e+00   2.17512821e+00   2.17512821e+00   1.99975041e+00   6.93379230e+00   2.00141494e+00   2.09177330e+00   2.09177330e+00   
1192    1.13293123e-07   7.00000000e+00   2.00000000e+00   2.00000000e+00   6.97597293e+00   2.17348136e+00   2.17348136e+00   1.99996678e+00   6.93779121e+00   2.00132147e+00   2.08764718e+00   2.08764718e+00   
1193    1.13346661e-07   7.00000000e+00   2.00000000e+00   2.00000000e+00   6.97704620e+00   2.17238511e+00   2.17238511e+00   2.00010327e+00   6.94034573e+00   2.00126129e+00   2.08496764e+00   2.08496764e+00   
1194    1.13400199e-07   7.00000000e+00   2.00000000e+00   2.00000000e+00   6.97806636e+00   2.17129535e+00   2.17129535e+00   2.00023173e+00   6.94278254e+00   2.00120356e+00   2.08236919e+00   2.08236919e+00   
1195    1.13448383e-07   7.00000000e+00   2.00000000e+00   2.00000000e+00   6.97894346e+00   2.17031984e+00   2.17031984e+00   2.00034113e+00   6.94488425e+00   2.00115356e+00   2.08009453e+00   2.08009453e+00   
1196    1.13496567e-07   7.00000000e+00   2.00000000e+00   2.00000000e+00   6.97978142e+00   2.16934956e+00   2.16934956e+00   2.00044458e+00   6.94689838e+00   2.00110551e+00   2.07788210e+00   2.07788210e+00   
1197    1.13544751e-07   7.00000000e+00   2.00000000e+00   2.00000000e+00   6.98058203e+00   2.16838451e+00   2.16838451e+00   2.00054236e+00   6.94882865e+00   2.00105937e+00   2.07573023e+00   2.07573023e+00   
1198    1.13641120e-07   7.00000000e+00   2.00000000e+00   2.00000000e+00   6.98210146e+00   2.16646662e+00   2.16646662e+00   2.00072542e+00   6.95250421e+00   2.00097140e+00   2.07156294e+00   2.07156294e+00   
1199    1.13737488e-07   7.00000000e+00   2.00000000e+00   2.00000000e+00   6.98343784e+00   2.16457780e+00   2.16457780e+00   2.00088058e+00   6.95576443e+00   2.00089346e+00   2.06771119e+00   2.06771119e+00   
1200    1.13833856e-07   7.00000000e+00   2.00000000e+00   2.00000000e+00   6.98466176e+00   2.16270949e+00   2.16270949e+00   2.00101860e+00   6.95876661e+00   2.00082191e+00   2.06406529e+00   2.06406529e+00   
