Index       TIME              V(1)              VR(1)             VI(1)             VM(1)             VP(1)            VDB(1)             I(V1)            IR(V1)            II(V1)            IM(V1)            IP(V1)            IDB(V1)            I(R1)            IR(R1)            II(R1)            IM(R1)            IP(R1)            IDB(R1)     
74       7.32673267e-05    4.65318137e-01    4.65318137e-01    0.00000000e+00    4.65318137e-01    0.00000000e+00   -6.64500039e+00   -4.65318219e-04   -4.65318219e-04    0.00000000e+00    4.65318219e-04    1.80000000e+02   -6.66449989e+01    4.65318137e-04    4.65318137e-04    0.00000000e+00    4.65318137e-04    0.00000000e+00   -6.66450004e+01
75       7.42574257e-05    4.65317004e-01    4.65317004e-01    0.00000000e+00    4.65317004e-01    0.00000000e+00   -6.64502155e+00   -4.65316973e-04   -4.65316973e-04    0.00000000e+00    4.65316973e-04    1.80000000e+02   -6.66450221e+01    4.65317004e-04    4.65317004e-04    0.00000000e+00    4.65317004e-04    0.00000000e+00   -6.66450215e+01
76       7.52475248e-05    4.65317262e-01    4.65317262e-01    0.00000000e+00    4.65317262e-01    0.00000000e+00   -6.64501673e+00   -4.65317244e-04   -4.65317244e-04    0.00000000e+00    4.65317244e-04    1.80000000e+02   -6.66450171e+01    4.65317262e-04    4.65317262e-04    0.00000000e+00    4.65317262e-04    0.00000000e+00   -6.66450167e+01
77       7.62376238e-05    4.65317836e-01    4.65317836e-01    0.00000000e+00    4.65317836e-01    0.00000000e+00   -6.64500601e+00   -4.65317901e-04   -4.65317901e-04    0.00000000e+00    4.65317901e-04    1.80000000e+02   -6.66450048e+01    4.65317836e-04    4.65317836e-04    0.00000000e+00    4.65317836e-04    0.00000000e+00   -6.66450060e+01
78       7.72277228e-05    4.65316452e-01    4.65316452e-01    0.00000000e+00    4.65316452e-01    0.00000000e+00   -6.64503183e+00   -4.65316341e-04   -4.65316341e-04    0.00000000e+00    4.65316341e-04    1.80000000e+02   -6.66450339e+01    4.65316452e-04    4.65316452e-04    0.00000000e+00    4.65316452e-04    0.00000000e+00   -6.66450318e+01
79       7.82178218e-05    4.65318640e-01    4.65318640e-01    0.00000000e+00    4.65318640e-01    0.00000000e+00   -6.64499101e+00   -4.65318797e-04   -4.65318797e-04    0.00000000e+00    4.65318797e-04    1.80000000e+02   -6.66449881e+01    4.65318640e-04    4.65318640e-04    0.00000000e+00    4.65318640e-04    0.00000000e+00   -6.66449910e+01
80       7.92079208e-05    4.65315638e-01    4.65315638e-01    0.00000000e+00    4.65315638e-01    0.00000000e+00   -6.64504703e+00   -4.65315433e-04   -4.65315433e-04    0.00000000e+00    4.65315433e-04    1.80000000e+02   -6.66450509e+01    4.65315638e-04    4.65315638e-04    0.00000000e+00    4.65315638e-04    0.00000000e+00   -6.66450470e+01
81       8.01980198e-05    4.65319479e-01    4.65319479e-01    0.00000000e+00    4.65319479e-01    0.00000000e+00   -6.64497533e+00   -4.65319735e-04   -4.65319735e-04    0.00000000e+00    4.65319735e-04    1.80000000e+02   -6.66449706e+01    4.65319479e-04    4.65319479e-04    0.00000000e+00    4.65319479e-04    0.00000000e+00   -6.66449753e+01
82       8.11881188e-05    4.65314757e-01    4.65314757e-01    0.00000000e+00    4.65314757e-01    0.00000000e+00   -6.64506348e+00   -4.65314448e-04   -4.65314448e-04    0.00000000e+00    4.65314448e-04    1.80000000e+02   -6.66450692e+01    4.65314757e-04    4.65314757e-04    0.00000000e+00    4.65314757e-04    0.00000000e+00   -6.66450635e+01
83       8.21782178e-05    4.65320419e-01    4.65320419e-01    0.00000000e+00    4.65320419e-01    0.00000000e+00   -6.64495779e+00   -4.65320785e-04   -4.65320785e-04    0.00000000e+00    4.65320785e-04    1.80000000e+02   -6.66449510e+01    4.65320419e-04    4.65320419e-04    0.00000000e+00    4.65320419e-04    0.00000000e+00   -6.66449578e+01
84       8.31683168e-05    4.65313740e-01    4.65313740e-01    0.00000000e+00    4.65313740e-01    0.00000000e+00   -6.64508247e+00   -4.65313311e-04   -4.65313311e-04    0.00000000e+00    4.65313311e-04    1.80000000e+02   -6.66450905e+01    4.65313740e-04    4.65313740e-04    0.00000000e+00    4.65313740e-04    0.00000000e+00   -6.66450825e+01
85       8.41584158e-05    4.65321537e-01    4.65321537e-01    0.00000000e+00    4.65321537e-01    0.00000000e+00   -6.64493692e+00   -4.65322035e-04   -4.65322035e-04    0.00000000e+00    4.65322035e-04    1.80000000e+02   -6.66449276e+01    4.65321537e-04    4.65321537e-04    0.00000000e+00    4.65321537e-04    0.00000000e+00   -6.66449369e+01
86       8.51485149e-05    4.65312494e-01    4.65312494e-01    0.00000000e+00    4.65312494e-01    0.00000000e+00   -6.64510571e+00   -4.65311918e-04   -4.65311918e-04    0.00000000e+00    4.65311918e-04    1.80000000e+02   -6.66451165e+01    4.65312494e-04    4.65312494e-04    0.00000000e+00    4.65312494e-04    0.00000000e+00   -6.66451057e+01
87       8.61386139e-05    4.65322945e-01    4.65322945e-01    0.00000000e+00    4.65322945e-01    0.00000000e+00   -6.64491065e+00   -4.65323611e-04   -4.65323611e-04    0.00000000e+00    4.65323611e-04    1.80000000e+02   -6.66448982e+01    4.65322945e-04    4.65322945e-04    0.00000000e+00    4.65322945e-04    0.00000000e+00   -6.66449106e+01
88       8.71287129e-05    4.65310881e-01    4.65310881e-01    0.00000000e+00    4.65310881e-01    0.00000000e+00   -6.64513582e+00   -4.65310112e-04   -4.65310112e-04    0.00000000e+00    4.65310112e-04    1.80000000e+02   -6.66451502e+01    4.65310881e-04    4.65310881e-04    0.00000000e+00    4.65310881e-04    0.00000000e+00   -6.66451358e+01
89       8.81188119e-05    4.65324821e-01    4.65324821e-01    0.00000000e+00    4.65324821e-01    0.00000000e+00   -6.64487562e+00   -4.65325712e-04   -4.65325712e-04    0.00000000e+00    4.65325712e-04    1.80000000e+02   -6.66448590e+01    4.65324821e-04    4.65324821e-04    0.00000000e+00    4.65324821e-04    0.00000000e+00   -6.66448756e+01
90       8.91089109e-05    4.65308666e-01    4.65308666e-01    0.00000000e+00    4.65308666e-01    0.00000000e+00   -6.64517719e+00   -4.65307629e-04   -4.65307629e-04    0.00000000e+00    4.65307629e-04    1.80000000e+02   -6.66451965e+01    4.65308666e-04    4.65308666e-04    0.00000000e+00    4.65308666e-04    0.00000000e+00   -6.66451772e+01
91       9.00990099e-05    4.65327484e-01    4.65327484e-01    0.00000000e+00    4.65327484e-01    0.00000000e+00   -6.64482592e+00   -4.65328697e-04   -4.65328697e-04    0.00000000e+00    4.65328697e-04    1.80000000e+02   -6.66448033e+01    4.65327484e-04    4.65327484e-04    0.00000000e+00    4.65327484e-04    0.00000000e+00   -6.66448259e+01
92       9.10891089e-05    4.65305409e-01    4.65305409e-01    0.00000000e+00    4.65305409e-01    0.00000000e+00   -6.64523799e+00   -4.65303976e-04   -4.65303976e-04    0.00000000e+00    4.65303976e-04    1.80000000e+02   -6.66452647e+01    4.65305409e-04    4.65305409e-04    0.00000000e+00    4.65305409e-04    0.00000000e+00   -6.66452380e+01
93       9.20792079e-05    4.65331558e-01    4.65331558e-01    0.00000000e+00    4.65331558e-01    0.00000000e+00   -6.64474986e+00   -4.65333270e-04   -4.65333270e-04    0.00000000e+00    4.65333270e-04    1.80000000e+02   -6.66447179e+01    4.65331558e-04    4.65331558e-04    0.00000000e+00    4.65331558e-04    0.00000000e+00   -6.66447499e+01
94       9.30693069e-05    4.65300188e-01    4.65300188e-01    0.00000000e+00    4.65300188e-01    0.00000000e+00   -6.64533544e+00   -4.65298111e-04   -4.65298111e-04    0.00000000e+00    4.65298111e-04    1.80000000e+02   -6.66453742e+01    4.65300188e-04    4.65300188e-04    0.00000000e+00    4.65300188e-04    0.00000000e+00   -6.66453354e+01
95       9.40594059e-05    4.65338465e-01    4.65338465e-01    0.00000000e+00    4.65338465e-01    0.00000000e+00   -6.64462095e+00   -4.65341037e-04   -4.65341037e-04    0.00000000e+00    4.65341037e-04    1.80000000e+02   -6.66445729e+01    4.65338465e-04    4.65338465e-04    0.00000000e+00    4.65338465e-04    0.00000000e+00   -6.66446209e+01
96       9.50495050e-05    4.65290710e-01    4.65290710e-01    0.00000000e+00    4.65290710e-01    0.00000000e+00   -6.64551236e+00   -4.65287437e-04   -4.65287437e-04    0.00000000e+00    4.65287437e-04    1.80000000e+02   -6.66455735e+01    4.65290710e-04    4.65290710e-04    0.00000000e+00    4.65290710e-04    0.00000000e+00   -6.66455124e+01
97       9.60396040e-05    4.65352171e-01    4.65352171e-01    0.00000000e+00    4.65352171e-01    0.00000000e+00   -6.64436511e+00   -4.65356502e-04   -4.65356502e-04    0.00000000e+00    4.65356502e-04    1.80000000e+02   -6.66442843e+01    4.65352171e-04    4.65352171e-04    0.00000000e+00    4.65352171e-04    0.00000000e+00   -6.66443651e+01
98       9.70297030e-05    4.65269523e-01    4.65269523e-01    0.00000000e+00    4.65269523e-01    0.00000000e+00   -6.64590789e+00   -4.65263458e-04   -4.65263458e-04    0.00000000e+00    4.65263458e-04    1.80000000e+02   -6.66460211e+01    4.65269523e-04    4.65269523e-04    0.00000000e+00    4.65269523e-04    0.00000000e+00   -6.66459079e+01
99       9.80198020e-05    4.65388617e-01    4.65388617e-01    0.00000000e+00    4.65388617e-01    0.00000000e+00   -6.64368487e+00   -4.65397937e-04   -4.65397937e-04    0.00000000e+00    4.65397937e-04    1.80000000e+02   -6.66435109e+01    4.65388617e-04    4.65388617e-04    0.00000000e+00    4.65388617e-04    0.00000000e+00   -6.66436849e+01
100      9.90099010e-05    4.65195603e-01    4.65195603e-01    0.00000000e+00    4.65195603e-01    0.00000000e+00   -6.64728797e+00   -4.65178578e-04   -4.65178578e-04    0.00000000e+00    4.65178578e-04    1.80000000e+02   -6.66476059e+01    4.65195603e-04    4.65195603e-04    0.00000000e+00    4.65195603e-04    0.00000000e+00   -6.66472880e+01
End of Xyce(TM) Simulation
