Index	TIME	N(YRXN!R1_000_CONC_XSPEC)	N(YRXN!R1_000_CONC_YSPEC)
1419	2.82115601e+01	1.50193807e+02	7.54755223e+01
1420	2.82717438e+01	1.55911241e+02	7.62302875e+01
1421	2.83319275e+01	1.61806028e+02	7.71273108e+01
1422	2.83921111e+01	1.67874463e+02	7.81755589e+01
1423	2.84522948e+01	1.74111244e+02	7.93849840e+01
1424	2.85124785e+01	1.80509246e+02	8.07666116e+01
1425	2.85726622e+01	1.87059262e+02	8.23326339e+01
1426	2.86328458e+01	1.93749739e+02	8.40965052e+01
1427	2.86930295e+01	2.00566474e+02	8.60730411e+01
1428	2.87532132e+01	2.07492304e+02	8.82785151e+01
1429	2.88133969e+01	2.14506763e+02	9.07307526e+01
1430	2.88735806e+01	2.21585738e+02	9.34492154e+01
1431	2.89337642e+01	2.28701099e+02	9.64550710e+01
1432	2.89939479e+01	2.35820350e+02	9.97712390e+01
1433	2.90541316e+01	2.42906268e+02	1.03422403e+02
1434	2.91143153e+01	2.49916587e+02	1.07434978e+02
1435	2.91744989e+01	2.56803721e+02	1.11837012e+02
1436	2.92346826e+01	2.63514560e+02	1.16658005e+02
1437	2.92888479e+01	2.69356096e+02	1.21380000e+02
1438	2.93430132e+01	2.74960765e+02	1.26489105e+02
1439	2.93971786e+01	2.80278329e+02	1.32008411e+02
1440	2.94459273e+01	2.84775295e+02	1.37345086e+02
1441	2.94898012e+01	2.88553449e+02	1.42461158e+02
1442	2.95336751e+01	2.92043913e+02	1.47885636e+02
1443	2.95775490e+01	2.95214802e+02	1.53628828e+02
1444	2.96214229e+01	2.98033724e+02	1.59699884e+02
1445	2.96609095e+01	3.00243393e+02	1.65450437e+02
1446	2.97003960e+01	3.02118068e+02	1.71477110e+02
1447	2.97398825e+01	3.03634665e+02	1.77782729e+02
1448	2.97793690e+01	3.04770886e+02	1.84368389e+02
1449	2.98188555e+01	3.05505566e+02	1.91233194e+02
1450	2.98583420e+01	3.05819044e+02	1.98373986e+02
1451	2.98938799e+01	3.05726537e+02	2.05032146e+02
1452	2.99294177e+01	3.05267019e+02	2.11903268e+02
1453	2.99649556e+01	3.04430850e+02	2.18979322e+02
1454	3.00000000e+01	3.03229986e+02	2.26147977e+02
End of Xyce(TM) Simulation
