Index       TIME        N(YRXN!R1_000_CONC_ZSPEC)
2699     1.87780075e+05    2.95362307e-02
2700     1.87920562e+05    2.94790935e-02
2701     1.88034981e+05    2.94318935e-02
2702     1.88149400e+05    2.93884964e-02
2703     1.88263819e+05    2.93427847e-02
2704     1.88364666e+05    2.93013717e-02
2705     1.88465513e+05    2.92598528e-02
2706     1.88566359e+05    2.92189196e-02
2707     1.88667206e+05    2.91789111e-02
2708     1.88692418e+05    2.91683154e-02
2709     1.88742841e+05    2.91480035e-02
2710     1.88793265e+05    2.91280738e-02
2711     1.88843688e+05    2.91078559e-02
2712     1.88894112e+05    2.90886804e-02
2713     1.88900415e+05    2.90868784e-02
2714     1.88913021e+05    2.90829276e-02
2715     1.88938232e+05    2.90714651e-02
2716     1.88963444e+05    2.90608579e-02
2717     1.88984095e+05    2.90541521e-02
2718     1.88986677e+05    2.90544323e-02
2719     1.88987322e+05    2.90548750e-02
2720     1.88987484e+05    2.90550167e-02
2721     1.88987806e+05    2.90554026e-02
2722     1.88988452e+05    2.90577116e-02
2723     1.88988860e+05    2.90620111e-02
2724     1.88989269e+05    2.90727777e-02
2725     1.88989573e+05    2.90893343e-02
2726     1.88989878e+05    2.91200286e-02
2727     1.88990144e+05    2.91660318e-02
2728     1.88990369e+05    2.92256403e-02
2729     1.88990572e+05    2.93011768e-02
2730     1.88990755e+05    2.93911652e-02
2731     1.88990937e+05    2.95054469e-02
2732     1.88991120e+05    2.96462356e-02
2733     1.88991303e+05    2.98142349e-02
2734     1.88991485e+05    3.00085696e-02
2735     1.88991668e+05    3.02270082e-02
2736     1.88991850e+05    3.04664023e-02
2737     1.88992033e+05    3.07231946e-02
2738     1.88992216e+05    3.09938616e-02
2739     1.88992398e+05    3.12752199e-02
2740     1.88992581e+05    3.15645823e-02
2741     1.88992764e+05    3.18597961e-02
2742     1.88992946e+05    3.21592060e-02
2743     1.88993129e+05    3.24615785e-02
2744     1.88993311e+05    3.27660172e-02
2745     1.88993494e+05    3.30718829e-02
2746     1.88993677e+05    3.33787264e-02
2747     1.88994042e+05    3.39940760e-02
2748     1.88994407e+05    3.46107187e-02
2749     1.88994772e+05    3.52280155e-02
2750     1.88995137e+05    3.58455999e-02
2751     1.88995868e+05    3.70809572e-02
2752     1.88996598e+05    3.83163118e-02
2753     1.88998059e+05    4.07866892e-02
2754     1.88999520e+05    4.32565756e-02
2755     1.89002442e+05    4.81947892e-02
2756     1.89008286e+05    5.80641362e-02
2757     1.89014129e+05    6.79226368e-02
2758     1.89019973e+05    7.77686110e-02
2759     1.89025816e+05    8.76002958e-02
2760     1.89031660e+05    9.74159048e-02
2761     1.89037503e+05    1.07213649e-01
2762     1.89043347e+05    1.16991746e-01
2763     1.89049190e+05    1.26748418e-01
2764     1.89055034e+05    1.36481899e-01
2765     1.89060878e+05    1.46190434e-01
2766     1.89066721e+05    1.55872276e-01
2767     1.89072565e+05    1.65525692e-01
2768     1.89078408e+05    1.75148963e-01
2769     1.89084252e+05    1.84740382e-01
2770     1.89090095e+05    1.94298255e-01
2771     1.89095939e+05    2.03820905e-01
2772     1.89101783e+05    2.13306668e-01
2773     1.89107626e+05    2.22753899e-01
2774     1.89113470e+05    2.32160967e-01
2775     1.89119313e+05    2.41526259e-01
2776     1.89125157e+05    2.50848181e-01
2777     1.89131000e+05    2.60125157e-01
2778     1.89136844e+05    2.69355627e-01
2779     1.89142687e+05    2.78538055e-01
2780     1.89148531e+05    2.87670921e-01
2781     1.89154375e+05    2.96752728e-01
2782     1.89160218e+05    3.05781997e-01
2783     1.89166062e+05    3.14757272e-01
2784     1.89171905e+05    3.23677119e-01
2785     1.89177749e+05    3.32540124e-01
2786     1.89183592e+05    3.41344895e-01
2787     1.89189436e+05    3.50090064e-01
2788     1.89195280e+05    3.58774284e-01
2789     1.89201123e+05    3.67396232e-01
2790     1.89206967e+05    3.75954606e-01
2791     1.89212810e+05    3.84448129e-01
2792     1.89218654e+05    3.92875547e-01
2793     1.89224497e+05    4.01235627e-01
2794     1.89230341e+05    4.09527162e-01
2795     1.89236185e+05    4.17748967e-01
2796     1.89242028e+05    4.25899880e-01
2797     1.89247872e+05    4.33978762e-01
2798     1.89253715e+05    4.41984498e-01
2799     1.89259559e+05    4.49915993e-01
2800     1.89265402e+05    4.57772179e-01
2801     1.89271246e+05    4.65552006e-01
2802     1.89277089e+05    4.73254448e-01
2803     1.89282933e+05    4.80878501e-01
2804     1.89288777e+05    4.88423180e-01
2805     1.89294620e+05    4.95887523e-01
2806     1.89300464e+05    5.03270587e-01
2807     1.89306307e+05    5.10571449e-01
2808     1.89312151e+05    5.17789203e-01
2809     1.89317994e+05    5.24922963e-01
2810     1.89323838e+05    5.31971861e-01
2811     1.89329682e+05    5.38935042e-01
2812     1.89335525e+05    5.45811669e-01
2813     1.89341369e+05    5.52600918e-01
2814     1.89347212e+05    5.59301979e-01
2815     1.89353056e+05    5.65914052e-01
2816     1.89358899e+05    5.72436348e-01
2817     1.89364743e+05    5.78868086e-01
2818     1.89370586e+05    5.85208491e-01
2819     1.89376430e+05    5.91456795e-01
2820     1.89382274e+05    5.97612228e-01
2821     1.89388117e+05    6.03674023e-01
2822     1.89393961e+05    6.09641408e-01
2823     1.89399804e+05    6.15513606e-01
2824     1.89405648e+05    6.21289827e-01
2825     1.89411491e+05    6.26969270e-01
2826     1.89417335e+05    6.32551114e-01
2827     1.89423179e+05    6.38034513e-01
2828     1.89429022e+05    6.43418591e-01
2829     1.89434866e+05    6.48702435e-01
2830     1.89440709e+05    6.53885085e-01
2831     1.89446553e+05    6.58965524e-01
2832     1.89452396e+05    6.63942670e-01
2833     1.89458240e+05    6.68815355e-01
2834     1.89464084e+05    6.73582315e-01
2835     1.89469927e+05    6.78242165e-01
2836     1.89475771e+05    6.82793370e-01
2837     1.89481614e+05    6.87234218e-01
2838     1.89487458e+05    6.91562772e-01
2839     1.89493301e+05    6.95776817e-01
2840     1.89499145e+05    6.99873783e-01
2841     1.89504988e+05    7.03850641e-01
2842     1.89510832e+05    7.07703761e-01
2843     1.89516676e+05    7.11428693e-01
2844     1.89521935e+05    7.14667127e-01
2845     1.89527194e+05    7.17792184e-01
2846     1.89531927e+05    7.20502411e-01
2847     1.89536187e+05    7.22853363e-01
2848     1.89540021e+05    7.24892415e-01
2849     1.89543472e+05    7.26660025e-01
2850     1.89546577e+05    7.28190750e-01
2851     1.89549372e+05    7.29514066e-01
2852     1.89551888e+05    7.30655027e-01
2853     1.89554152e+05    7.31634759e-01
2854     1.89556189e+05    7.32470784e-01
2855     1.89557946e+05    7.33148899e-01
2856     1.89559441e+05    7.33685608e-01
2857     1.89560700e+05    7.34100528e-01
2858     1.89561751e+05    7.34411238e-01
2859     1.89562621e+05    7.34634811e-01
2860     1.89563339e+05    7.34786571e-01
2861     1.89563930e+05    7.34879489e-01
2862     1.89564414e+05    7.34924533e-01
2863     1.89564810e+05    7.34930871e-01
2864     1.89565134e+05    7.34906150e-01
2865     1.89565399e+05    7.34856847e-01
2866     1.89565617e+05    7.34789327e-01
2867     1.89565713e+05    7.34752235e-01
2868     1.89565799e+05    7.34716416e-01
2869     1.89565871e+05    7.34685625e-01
2870     1.89565943e+05    7.34654630e-01
2871     1.89566008e+05    7.34626681e-01
2872     1.89566072e+05    7.34598717e-01
2873     1.89566202e+05    7.34542784e-01
2874     1.89566461e+05    7.34430936e-01
2875     1.89566980e+05    7.34207336e-01
2876     1.89567498e+05    7.33983868e-01
2877     1.89568017e+05    7.33760535e-01
2878     1.89568535e+05    7.33537338e-01
2879     1.89569054e+05    7.33314276e-01
2880     1.89569572e+05    7.33091350e-01
2881     1.89570091e+05    7.32868559e-01
2882     1.89570609e+05    7.32645904e-01
2883     1.89571128e+05    7.32423384e-01
2884     1.89571646e+05    7.32201000e-01
2885     1.89572165e+05    7.31978750e-01
2886     1.89573202e+05    7.31534655e-01
2887     1.89574239e+05    7.31091099e-01
2888     1.89575276e+05    7.30648081e-01
2889     1.89576313e+05    7.30205599e-01
2890     1.89577350e+05    7.29763653e-01
2891     1.89578387e+05    7.29322242e-01
2892     1.89579424e+05    7.28881364e-01
2893     1.89580461e+05    7.28441020e-01
2894     1.89581498e+05    7.28001207e-01
2895     1.89582535e+05    7.27561926e-01
2896     1.89583572e+05    7.27123174e-01
2897     1.89584609e+05    7.26684951e-01
2898     1.89585646e+05    7.26247256e-01
2899     1.89586683e+05    7.25810089e-01
2900     1.89588757e+05    7.24937331e-01
2901     1.89590831e+05    7.24066669e-01
2902     1.89592905e+05    7.23198096e-01
2903     1.89594979e+05    7.22331605e-01
2904     1.89597053e+05    7.21467189e-01
2905     1.89599127e+05    7.20604839e-01
2906     1.89601201e+05    7.19744550e-01
2907     1.89603275e+05    7.18886312e-01
2908     1.89607423e+05    7.17175959e-01
2909     1.89611571e+05    7.15473722e-01
2910     1.89615719e+05    7.13779547e-01
2911     1.89619867e+05    7.12093379e-01
2912     1.89628163e+05    7.08744792e-01
2913     1.89636459e+05    7.05427516e-01
2914     1.89653052e+05    6.98884928e-01
2915     1.89669644e+05    6.92462288e-01
2916     1.89686236e+05    6.86156558e-01
2917     1.89702828e+05    6.79964653e-01
2918     1.89719420e+05    6.73883543e-01
2919     1.89736012e+05    6.67910290e-01
2920     1.89752605e+05    6.62042052e-01
2921     1.89769197e+05    6.56276085e-01
2922     1.89785789e+05    6.50609739e-01
2923     1.89802381e+05    6.45040454e-01
2924     1.89818973e+05    6.39565757e-01
2925     1.89835565e+05    6.34183259e-01
2926     1.89852158e+05    6.28890651e-01
2927     1.89868750e+05    6.23685698e-01
2928     1.89885342e+05    6.18566241e-01
2929     1.89901934e+05    6.13530192e-01
2930     1.89918526e+05    6.08575527e-01
2931     1.89935118e+05    6.03700291e-01
2932     1.89951711e+05    5.98902587e-01
2933     1.89968303e+05    5.94180582e-01
2934     1.89984895e+05    5.89532498e-01
2935     1.90001487e+05    5.84956613e-01
2936     1.90018079e+05    5.80451256e-01
2937     1.90034671e+05    5.76014812e-01
2938     1.90051264e+05    5.71645709e-01
2939     1.90067856e+05    5.67342427e-01
2940     1.90084448e+05    5.63103489e-01
2941     1.90101040e+05    5.58927464e-01
2942     1.90117632e+05    5.54812960e-01
2943     1.90134224e+05    5.50758628e-01
2944     1.90150817e+05    5.46763159e-01
2945     1.90167409e+05    5.42825279e-01
2946     1.90184001e+05    5.38943752e-01
2947     1.90200593e+05    5.35117378e-01
2948     1.90217185e+05    5.31344989e-01
2949     1.90233777e+05    5.27625451e-01
2950     1.90250370e+05    5.23957661e-01
2951     1.90266962e+05    5.20340547e-01
2952     1.90283554e+05    5.16773065e-01
2953     1.90300146e+05    5.13254202e-01
2954     1.90316738e+05    5.09782970e-01
2955     1.90333330e+05    5.06358409e-01
2956     1.90349923e+05    5.02979583e-01
2957     1.90366515e+05    4.99645584e-01
2958     1.90383107e+05    4.96355524e-01
2959     1.90399699e+05    4.93108541e-01
2960     1.90416291e+05    4.89903795e-01
2961     1.90432883e+05    4.86740466e-01
2962     1.90449475e+05    4.83617758e-01
2963     1.90466068e+05    4.80534893e-01
2964     1.90482660e+05    4.77491113e-01
2965     1.90499252e+05    4.74485680e-01
2966     1.90515844e+05    4.71517873e-01
2967     1.90532436e+05    4.68586992e-01
2968     1.90549028e+05    4.65692350e-01
2969     1.90565621e+05    4.62833280e-01
2970     1.90582213e+05    4.60009131e-01
2971     1.90598805e+05    4.57219266e-01
2972     1.90615397e+05    4.54463066e-01
2973     1.90631989e+05    4.51739924e-01
2974     1.90648581e+05    4.49049249e-01
2975     1.90665174e+05    4.46390466e-01
2976     1.90681766e+05    4.43763009e-01
2977     1.90698358e+05    4.41166328e-01
2978     1.90714950e+05    4.38599887e-01
2979     1.90731542e+05    4.36063160e-01
2980     1.90748134e+05    4.33555634e-01
2981     1.90764727e+05    4.31076808e-01
2982     1.90781319e+05    4.28626192e-01
2983     1.90797911e+05    4.26203308e-01
2984     1.90814503e+05    4.23807686e-01
2985     1.90831095e+05    4.21438871e-01
2986     1.90847687e+05    4.19096414e-01
2987     1.90864280e+05    4.16779879e-01
2988     1.90897464e+05    4.12222539e-01
2989     1.90930648e+05    4.07763567e-01
2990     1.90963833e+05    4.03400030e-01
2991     1.90997017e+05    3.99128967e-01
2992     1.91030201e+05    3.94947495e-01
2993     1.91063386e+05    3.90852833e-01
2994     1.91096570e+05    3.86842308e-01
2995     1.91129754e+05    3.82913354e-01
2996     1.91162939e+05    3.79063509e-01
2997     1.91196123e+05    3.75290407e-01
2998     1.91229307e+05    3.71591777e-01
2999     1.91262492e+05    3.67965436e-01
3000     1.91295676e+05    3.64409285e-01
3001     1.91328860e+05    3.60921307e-01
3002     1.91362045e+05    3.57499560e-01
3003     1.91395229e+05    3.54142177e-01
3004     1.91428413e+05    3.50847357e-01
3005     1.91461598e+05    3.47613370e-01
3006     1.91494782e+05    3.44438546e-01
3007     1.91527966e+05    3.41321277e-01
3008     1.91561151e+05    3.38260012e-01
3009     1.91594335e+05    3.35253256e-01
3010     1.91627519e+05    3.32299566e-01
3011     1.91660704e+05    3.29397551e-01
3012     1.91693888e+05    3.26545865e-01
3013     1.91727072e+05    3.23743213e-01
3014     1.91760257e+05    3.20988340e-01
3015     1.91793441e+05    3.18280035e-01
3016     1.91826625e+05    3.15617128e-01
3017     1.91859810e+05    3.12998487e-01
3018     1.91892994e+05    3.10423018e-01
3019     1.91926178e+05    3.07889663e-01
3020     1.91959362e+05    3.05397398e-01
3021     1.91992547e+05    3.02945230e-01
3022     1.92025731e+05    3.00532201e-01
3023     1.92058915e+05    2.98157382e-01
3024     1.92092100e+05    2.95819872e-01
3025     1.92125284e+05    2.93518800e-01
3026     1.92158468e+05    2.91253320e-01
3027     1.92191653e+05    2.89022614e-01
3028     1.92224837e+05    2.86825887e-01
3029     1.92258021e+05    2.84662369e-01
3030     1.92291206e+05    2.82531314e-01
3031     1.92324390e+05    2.80431996e-01
3032     1.92357574e+05    2.78363712e-01
3033     1.92390759e+05    2.76325779e-01
3034     1.92423943e+05    2.74317535e-01
3035     1.92457127e+05    2.72338336e-01
3036     1.92490312e+05    2.70387557e-01
3037     1.92523496e+05    2.68464590e-01
3038     1.92556680e+05    2.66568845e-01
3039     1.92589865e+05    2.64699749e-01
3040     1.92623049e+05    2.62856744e-01
3041     1.92656233e+05    2.61039287e-01
3042     1.92689418e+05    2.59246852e-01
3043     1.92722602e+05    2.57478925e-01
3044     1.92755786e+05    2.55735009e-01
3045     1.92788971e+05    2.54014616e-01
3046     1.92822155e+05    2.52317276e-01
3047     1.92855339e+05    2.50642527e-01
3048     1.92888524e+05    2.48989923e-01
3049     1.92921708e+05    2.47359027e-01
3050     1.92988077e+05    2.44160347e-01
3051     1.93054445e+05    2.41043252e-01
3052     1.93120814e+05    2.38004873e-01
3053     1.93187183e+05    2.35042340e-01
3054     1.93253551e+05    2.32152873e-01
3055     1.93319920e+05    2.29333812e-01
3056     1.93386289e+05    2.26582618e-01
3057     1.93452657e+05    2.23896874e-01
3058     1.93519026e+05    2.21274272e-01
3059     1.93585395e+05    2.18712615e-01
3060     1.93651763e+05    2.16209803e-01
3061     1.93718132e+05    2.13763834e-01
3062     1.93784501e+05    2.11372795e-01
3063     1.93850869e+05    2.09034858e-01
3064     1.93917238e+05    2.06748275e-01
3065     1.93983607e+05    2.04511374e-01
3066     1.94049975e+05    2.02322554e-01
3067     1.94116344e+05    2.00180284e-01
3068     1.94182713e+05    1.98083097e-01
3069     1.94249081e+05    1.96029584e-01
3070     1.94315450e+05    1.94018399e-01
3071     1.94381819e+05    1.92048246e-01
3072     1.94448187e+05    1.90117884e-01
3073     1.94514556e+05    1.88226123e-01
3074     1.94580925e+05    1.86371816e-01
3075     1.94647293e+05    1.84553863e-01
3076     1.94713662e+05    1.82771209e-01
3077     1.94780031e+05    1.81022835e-01
3078     1.94846399e+05    1.79307764e-01
3079     1.94912768e+05    1.77625055e-01
3080     1.94979136e+05    1.75973802e-01
3081     1.95045505e+05    1.74353132e-01
3082     1.95111874e+05    1.72762205e-01
3083     1.95178242e+05    1.71200211e-01
3084     1.95244611e+05    1.69666369e-01
3085     1.95310980e+05    1.68159926e-01
3086     1.95377348e+05    1.66680156e-01
3087     1.95443717e+05    1.65226358e-01
3088     1.95510086e+05    1.63797855e-01
3089     1.95576454e+05    1.62393994e-01
3090     1.95642823e+05    1.61014145e-01
3091     1.95709192e+05    1.59657697e-01
3092     1.95775560e+05    1.58324062e-01
3093     1.95841929e+05    1.57012669e-01
3094     1.95908298e+05    1.55722969e-01
3095     1.95974666e+05    1.54454429e-01
3096     1.96041035e+05    1.53206533e-01
3097     1.96107404e+05    1.51978782e-01
3098     1.96173772e+05    1.50770695e-01
3099     1.96240141e+05    1.49581802e-01
3100     1.96306510e+05    1.48411652e-01
3101     1.96372878e+05    1.47259806e-01
3102     1.96505616e+05    1.45009015e-01
3103     1.96638353e+05    1.42826219e-01
3104     1.96771090e+05    1.40708599e-01
3105     1.96903828e+05    1.38653357e-01
3106     1.97036565e+05    1.36657807e-01
3107     1.97169302e+05    1.34719401e-01
3108     1.97302040e+05    1.32835727e-01
3109     1.97434777e+05    1.31004507e-01
3110     1.97567514e+05    1.29223588e-01
3111     1.97700252e+05    1.27490930e-01
3112     1.97832989e+05    1.25804604e-01
3113     1.97965726e+05    1.24162783e-01
3114     1.98098463e+05    1.22563733e-01
3115     1.98231201e+05    1.21005810e-01
3116     1.98363938e+05    1.19487454e-01
3117     1.98496675e+05    1.18007182e-01
3118     1.98629413e+05    1.16563583e-01
3119     1.98762150e+05    1.15155318e-01
3120     1.98894887e+05    1.13781110e-01
3121     1.99027625e+05    1.12439743e-01
3122     1.99160362e+05    1.11130060e-01
3123     1.99293099e+05    1.09850956e-01
3124     1.99425837e+05    1.08601377e-01
3125     1.99558574e+05    1.07380317e-01
3126     1.99691311e+05    1.06186817e-01
3127     1.99824049e+05    1.05019958e-01
3128     1.99956786e+05    1.03878862e-01
3129     2.00000000e+05    1.03512841e-01
End of Xyce(TM) Simulation
