Index        TIME               V(OUT)               V(IN)               V(1)        
746      1.2043997981e-05    4.8045579615e+00    4.9553014664e+00    5.0000000000e+00
747      1.2044814774e-05    4.8057860383e+00    4.9791282710e+00    5.0000000000e+00
748      1.2045631567e-05    4.8059078466e+00    4.9903338037e+00    5.0000000000e+00
749      1.2047265154e-05    4.8060570907e+00    4.9985207241e+00    5.0000000000e+00
750      1.2048898741e-05    4.8060194018e+00    4.9997741498e+00    5.0000000000e+00
751      1.2052165914e-05    4.8060741503e+00    5.0000427396e+00    5.0000000000e+00
752      1.2055433087e-05    4.8060220037e+00    4.9999920496e+00    5.0000000000e+00
753      1.2061967433e-05    4.8060736656e+00    5.0000038104e+00    5.0000000000e+00
754      1.2075036126e-05    4.8060220744e+00    4.9999973555e+00    5.0000000000e+00
755      1.2101173511e-05    4.8060736436e+00    5.0000021990e+00    5.0000000000e+00
756      1.2153448281e-05    4.8060220832e+00    4.9999979964e+00    5.0000000000e+00
757      1.2257997822e-05    4.8060736397e+00    5.0000019120e+00    5.0000000000e+00
758      1.2467096904e-05    4.8060220851e+00    4.9999981324e+00    5.0000000000e+00
759      1.2768096904e-05    4.8060736386e+00    5.0000018374e+00    5.0000000000e+00
760      1.3069096904e-05    4.8060220859e+00    4.9999981925e+00    5.0000000000e+00
761      1.3370096904e-05    4.8060736378e+00    5.0000017782e+00    5.0000000000e+00
762      1.3540000000e-05    4.8060220870e+00    4.9999982728e+00    5.0000000000e+00
763      1.3540031250e-05    4.8060029730e+00    4.9991043128e+00    4.9687500000e+00
764      1.3540093750e-05    4.8057796952e+00    4.9940014799e+00    4.9062500000e+00
765      1.3540156250e-05    4.8055086764e+00    4.9872914329e+00    4.8437500000e+00
766      1.3540281250e-05    4.8048584209e+00    4.9647781980e+00    4.7187500000e+00
767      1.3540406250e-05    4.8042864294e+00    4.9311660906e+00    4.5937500000e+00
768      1.3540656250e-05    4.8036790986e+00    4.8358866755e+00    4.3437500000e+00
769      1.3540906250e-05    4.8036254712e+00    4.7090129068e+00    4.0937500000e+00
770      1.3541156250e-05    4.8038382490e+00    4.5570426962e+00    3.8437500000e+00
771      1.3541406250e-05    4.8041235342e+00    4.3851035472e+00    3.5937500000e+00
772      1.3541656250e-05    4.8043914594e+00    4.1972589762e+00    3.3437500000e+00
773      1.3542156250e-05    4.8032707686e+00    3.7221762948e+00    2.8437500000e+00
774      1.3542585957e-05    4.8038640884e+00    3.2513167304e+00    2.4140434121e+00
775      1.3543015663e-05    4.8114048181e+00    2.8260928075e+00    1.9843368242e+00
776      1.3543381867e-05    4.8213475069e+00    2.4670677518e+00    1.6181333808e+00
777      1.3543748070e-05    4.8373559029e+00    2.1144529552e+00    1.2519299375e+00
778      1.3543799455e-05    4.8403868596e+00    2.0650828183e+00    1.2005452295e+00
779      1.3543850839e-05    4.8436525192e+00    2.0157744326e+00    1.1491605215e+00
780      1.3543953609e-05    4.8522331605e+00    1.9149534537e+00    1.0463911055e+00
781      1.3544056378e-05    4.8659761415e+00    1.8036720044e+00    9.4362168948e-01
782      1.3544159148e-05    4.8843340474e+00    1.6839314285e+00    8.4085227346e-01
783      1.3544261917e-05    4.9031046368e+00    1.5658058261e+00    7.3808285744e-01
784      1.3544364687e-05    4.9238057850e+00    1.4469953714e+00    6.3531344143e-01
785      1.3544467456e-05    4.9457619138e+00    1.3271585032e+00    5.3254402541e-01
786      1.3544570225e-05    4.9650247917e+00    1.2122614688e+00    4.2977460939e-01
787      1.3544672995e-05    4.9809335641e+00    1.1065667341e+00    3.2700519337e-01
788      1.3544775764e-05    4.9907801375e+00    1.0074763309e+00    2.2423577736e-01
789      1.3544878534e-05    4.9903333377e+00    9.1114865435e-01    1.2146636134e-01
790      1.3544981303e-05    4.9758517401e+00    8.1436564242e-01    1.8696945323e-02
791      1.3545000000e-05    4.9714962080e+00    7.9672124459e-01   -2.4931168241e-12
792      1.3545010277e-05    4.9687627953e+00    7.8712064420e-01    0.0000000000e+00
793      1.3545017585e-05    4.9667267175e+00    7.8036081602e-01    0.0000000000e+00
794      1.3545032201e-05    4.9624585683e+00    7.6696064982e-01    0.0000000000e+00
795      1.3545061434e-05    4.9527157811e+00    7.4084866438e-01    0.0000000000e+00
796      1.3545119899e-05    4.9280518435e+00    6.9125398231e-01    0.0000000000e+00
797      1.3545236828e-05    4.8548376944e+00    6.0173308258e-01    0.0000000000e+00
798      1.3545353758e-05    4.7431039544e+00    5.2442971885e-01    0.0000000000e+00
799      1.3545470688e-05    4.5753995932e+00    4.7177142522e-01    0.0000000000e+00
800      1.3545573783e-05    4.3617093832e+00    4.4443118309e-01    0.0000000000e+00
801      1.3545586272e-05    4.3301783127e+00    4.4182626510e-01    0.0000000000e+00
802      1.3545611250e-05    4.2627552164e+00    4.3688525374e-01    0.0000000000e+00
803      1.3545636227e-05    4.1854375958e+00    4.3242612533e-01    0.0000000000e+00
804      1.3545661205e-05    4.0910066678e+00    4.2858534096e-01    0.0000000000e+00
805      1.3545686183e-05    3.9493802500e+00    4.2616766758e-01    0.0000000000e+00
806      1.3545708437e-05    3.7503146142e+00    4.2620326721e-01    0.0000000000e+00
807      1.3545727507e-05    3.5525601147e+00    4.2720267326e-01    0.0000000000e+00
808      1.3545746578e-05    3.3525933489e+00    4.2846042944e-01    0.0000000000e+00
809      1.3545765649e-05    3.1410224565e+00    4.2988210720e-01    0.0000000000e+00
810      1.3545784719e-05    2.9225026768e+00    4.3137170347e-01    0.0000000000e+00
811      1.3545803790e-05    2.6961130268e+00    4.3293592734e-01    0.0000000000e+00
812      1.3545822860e-05    2.4634525802e+00    4.3450496294e-01    0.0000000000e+00
813      1.3545861001e-05    1.9883832710e+00    4.3749444101e-01    0.0000000000e+00
814      1.3545867085e-05    1.9151927097e+00    4.3785837966e-01    0.0000000000e+00
815      1.3545879251e-05    1.7833227776e+00    4.3827243369e-01    0.0000000000e+00
816      1.3545891417e-05    1.6651414979e+00    4.3816003250e-01    0.0000000000e+00
817      1.3545903583e-05    1.5551161706e+00    4.3761195131e-01    0.0000000000e+00
818      1.3545927915e-05    1.3578952221e+00    4.3561449391e-01    0.0000000000e+00
819      1.3545952247e-05    1.1829536700e+00    4.3293013103e-01    0.0000000000e+00
820      1.3545976579e-05    1.0286683599e+00    4.3000062259e-01    0.0000000000e+00
821      1.3546000911e-05    8.9155970526e-01    4.2709645339e-01    0.0000000000e+00
822      1.3546025244e-05    7.7149756853e-01    4.2435120973e-01    0.0000000000e+00
823      1.3546049576e-05    6.6592794213e-01    4.2184916630e-01    0.0000000000e+00
824      1.3546073908e-05    5.7456909421e-01    4.1961459226e-01    0.0000000000e+00
825      1.3546098240e-05    4.9514971214e-01    4.1765601095e-01    0.0000000000e+00
826      1.3546122572e-05    4.2716619550e-01    4.1595153680e-01    0.0000000000e+00
827      1.3546146905e-05    3.6861710357e-01    4.1447627225e-01    0.0000000000e+00
828      1.3546171237e-05    3.1892904739e-01    4.1319088171e-01    0.0000000000e+00
829      1.3546219901e-05    2.4011463184e-01    4.1102223727e-01    0.0000000000e+00
830      1.3546268565e-05    1.8392471531e-01    4.0916372033e-01    0.0000000000e+00
831      1.3546317230e-05    1.4379874466e-01    4.0735594006e-01    0.0000000000e+00
832      1.3546365894e-05    1.1576489943e-01    4.0546220604e-01    0.0000000000e+00
833      1.3546463223e-05    8.1457014974e-02    4.0136102369e-01    0.0000000000e+00
834      1.3546657880e-05    4.9700584093e-02    3.8760539125e-01    0.0000000000e+00
835      1.3546833072e-05    3.3834251898e-02    3.6533420133e-01    0.0000000000e+00
836      1.3546990744e-05    2.4150451660e-02    3.3935224207e-01    0.0000000000e+00
837      1.3547148417e-05    1.7956591424e-02    3.1177666664e-01    0.0000000000e+00
838      1.3547463762e-05    1.1270713106e-02    2.5827328876e-01    0.0000000000e+00
839      1.3547779107e-05    7.4329248098e-03    2.1019530647e-01    0.0000000000e+00
840      1.3548094452e-05    4.9052950291e-03    1.6863159092e-01    0.0000000000e+00
841      1.3548409797e-05    3.1745079434e-03    1.3381953604e-01    0.0000000000e+00
842      1.3549040487e-05    1.4317317306e-03    8.1891214058e-02    0.0000000000e+00
843      1.3549671177e-05    6.0449586866e-04    4.8929358621e-02    0.0000000000e+00
844      1.3550301867e-05    3.6744941241e-04    2.8852941357e-02    0.0000000000e+00
845      1.3551563247e-05    3.7037044042e-05    9.0312161775e-03    0.0000000000e+00
846      1.3552824627e-05    6.7598324083e-05    2.7684152347e-03    0.0000000000e+00
847      1.3555347386e-05   -4.3177590763e-05   -7.8082048775e-05    0.0000000000e+00
848      1.3557870146e-05    4.2361225324e-05    2.2943661160e-07    0.0000000000e+00
849      1.3562915666e-05   -4.2300702405e-05    1.1661703030e-06    0.0000000000e+00
850      1.3567961186e-05    4.2259572458e-05   -1.6279246593e-06    0.0000000000e+00
851      1.3578052225e-05   -4.2236595683e-05    1.7123628675e-06    0.0000000000e+00
852      1.3598234304e-05    4.2230356416e-05   -1.7378397172e-06    0.0000000000e+00
853      1.3638598462e-05   -4.2222418913e-05    1.7476142026e-06    0.0000000000e+00
854      1.3719326778e-05    4.2223355820e-05   -1.7518729511e-06    0.0000000000e+00
855      1.3880783410e-05   -4.2218938375e-05    1.7538573770e-06    0.0000000000e+00
856      1.4181783410e-05    4.2221578283e-05   -1.7548835868e-06    0.0000000000e+00
857      1.4482783410e-05   -4.2217699192e-05    1.7558837402e-06    0.0000000000e+00
858      1.4783783410e-05    4.2220340524e-05   -1.7568582756e-06    0.0000000000e+00
859      1.5045000000e-05   -4.2216368737e-05    1.7579500410e-06    0.0000000000e+00
860      1.5045031250e-05    3.5604239564e-05    1.0566927728e-03    3.1250000002e-02
861      1.5045093750e-05    2.3149804488e-04    6.6855941345e-03    9.3750000000e-02
862      1.5045156250e-05    4.7010069563e-04    1.3983187064e-02    1.5625000000e-01
863      1.5045281250e-05    1.0460012661e-03    3.7876484188e-02    2.8125000000e-01
864      1.5045406250e-05    1.5530355718e-03    7.2988420083e-02    4.0625000000e-01
865      1.5045656250e-05    2.1584328604e-03    1.7124741242e-01    6.5625000000e-01
866      1.5045906250e-05    2.3829919069e-03    3.0078143694e-01    9.0625000000e-01
867      1.5046156250e-05    2.4200536260e-03    4.5492316630e-01    1.1562500000e+00
868      1.5046406250e-05    2.3859273846e-03    6.2855319528e-01    1.4062500000e+00
869      1.5046906250e-05    2.3771524929e-03    1.0210076661e+00    1.9062500000e+00
870      1.5047406250e-05    2.9186855010e-03    1.4791724202e+00    2.4062500000e+00
871      1.5047906250e-05    2.1511084243e-03    1.9708257712e+00    2.9062500000e+00
872      1.5048406250e-05   -2.5415562035e-03    2.4492982379e+00    3.4062500000e+00
873      1.5048856250e-05   -9.3346751585e-03    2.8661711481e+00    3.8562500000e+00
874      1.5049251967e-05   -1.9009175127e-02    3.2146420320e+00    4.2519669601e+00
875      1.5049293342e-05   -2.0482027714e-02    3.2504772754e+00    4.2933421617e+00
876      1.5049334717e-05   -2.2396821747e-02    3.2874695582e+00    4.3347173633e+00
877      1.5049417468e-05   -3.0249747635e-02    3.3801453726e+00    4.4174677665e+00
878      1.5049500218e-05   -4.2635306685e-02    3.4982315869e+00    4.5002181697e+00
879      1.5049582969e-05   -5.5521703787e-02    3.6173839736e+00    4.5829685728e+00
880      1.5049665719e-05   -7.3688346135e-02    3.7418338310e+00    4.6657189760e+00
881      1.5049740194e-05   -9.2587966964e-02    3.8439141001e+00    4.7401943389e+00
882      1.5049814670e-05   -1.0458825572e-01    3.9302512820e+00    4.8146697018e+00
883      1.5049889145e-05   -1.1315003729e-01    4.0063686277e+00    4.8891450646e+00
884      1.5049963620e-05   -1.1866168001e-01    4.0759644732e+00    4.9636204275e+00
885      1.5050000000e-05   -1.1952813371e-01    4.1086835505e+00    5.0000000000e+00
886      1.5050007448e-05   -1.1943141795e-01    4.1153663812e+00    5.0000000000e+00
887      1.5050012936e-05   -1.1932768807e-01    4.1202567277e+00    5.0000000000e+00
888      1.5050023912e-05   -1.1904496480e-01    4.1299777313e+00    5.0000000000e+00
889      1.5050045866e-05   -1.1795714995e-01    4.1490902644e+00    5.0000000000e+00
890      1.5050089772e-05   -1.1342239478e-01    4.1860662412e+00    5.0000000000e+00
891      1.5050177585e-05   -9.3173540944e-02    4.2552768563e+00    5.0000000000e+00
892      1.5050265398e-05   -5.4705263673e-02    4.3185722372e+00    5.0000000000e+00
893      1.5050353211e-05    7.5393851520e-03    4.3764546060e+00    5.0000000000e+00
894      1.5050441024e-05    1.0220910695e-01    4.4293851955e+00    5.0000000000e+00
895      1.5050528837e-05    2.4738469229e-01    4.4725866163e+00    5.0000000000e+00
896      1.5050607868e-05    4.5521056204e-01    4.5006927626e+00    5.0000000000e+00
897      1.5050616605e-05    4.8564733977e-01    4.5032614937e+00    5.0000000000e+00
898      1.5050625342e-05    5.1823258680e-01    4.5057403954e+00    5.0000000000e+00
899      1.5050642816e-05    5.9674877977e-01    4.5103298961e+00    5.0000000000e+00
900      1.5050660290e-05    7.0466544054e-01    4.5142307640e+00    5.0000000000e+00
901      1.5050677764e-05    8.4051569889e-01    4.5175227666e+00    5.0000000000e+00
902      1.5050695238e-05    9.8516290505e-01    4.5206111280e+00    5.0000000000e+00
903      1.5050712712e-05    1.1387531131e+00    4.5234691236e+00    5.0000000000e+00
904      1.5050730186e-05    1.3009099948e+00    4.5261663502e+00    5.0000000000e+00
905      1.5050747660e-05    1.4707430089e+00    4.5287213041e+00    5.0000000000e+00
906      1.5050782608e-05    1.8319203811e+00    4.5335278890e+00    5.0000000000e+00
907      1.5050817555e-05    2.2171839903e+00    4.5380806553e+00    5.0000000000e+00
908      1.5050852503e-05    2.5916169483e+00    4.5433956999e+00    5.0000000000e+00
909      1.5050883956e-05    2.8635789757e+00    4.5500780106e+00    5.0000000000e+00
910      1.5050909481e-05    3.0329924747e+00    4.5565374176e+00    5.0000000000e+00
911      1.5050935006e-05    3.1782760018e+00    4.5633203347e+00    5.0000000000e+00
912      1.5050986056e-05    3.4255388768e+00    4.5770101350e+00    5.0000000000e+00
913      1.5051037105e-05    3.6299721050e+00    4.5903428533e+00    5.0000000000e+00
914      1.5051088155e-05    3.8026818339e+00    4.6029842867e+00    5.0000000000e+00
915      1.5051139204e-05    3.9482197199e+00    4.6148634230e+00    5.0000000000e+00
916      1.5051190254e-05    4.0712162664e+00    4.6259970732e+00    5.0000000000e+00
917      1.5051241303e-05    4.1746124247e+00    4.6364623481e+00    5.0000000000e+00
918      1.5051292353e-05    4.2617210447e+00    4.6463606396e+00    5.0000000000e+00
919      1.5051343403e-05    4.3351139380e+00    4.6558779271e+00    5.0000000000e+00
920      1.5051394452e-05    4.3976598196e+00    4.6652019136e+00    5.0000000000e+00
921      1.5051445502e-05    4.4509360761e+00    4.6743997811e+00    5.0000000000e+00
922      1.5051547601e-05    4.5358971614e+00    4.6925121709e+00    5.0000000000e+00
923      1.5051649700e-05    4.5979709258e+00    4.7102957485e+00    5.0000000000e+00
924      1.5051751799e-05    4.6439940230e+00    4.7277554871e+00    5.0000000000e+00
925      1.5051853898e-05    4.6782118945e+00    4.7447819681e+00    5.0000000000e+00
926      1.5051955998e-05    4.7041713695e+00    4.7613053040e+00    5.0000000000e+00
927      1.5052160196e-05    4.7404312807e+00    4.7927120428e+00    5.0000000000e+00
928      1.5052364394e-05    4.7632636242e+00    4.8216276120e+00    5.0000000000e+00
929      1.5052568593e-05    4.7779986058e+00    4.8476927331e+00    5.0000000000e+00
930      1.5052772791e-05    4.7877182924e+00    4.8707468082e+00    5.0000000000e+00
931      1.5053181188e-05    4.7984119914e+00    4.9082750673e+00    5.0000000000e+00
932      1.5053589584e-05    4.8028303681e+00    4.9357399833e+00    5.0000000000e+00
933      1.5053997981e-05    4.8045579615e+00    4.9553014664e+00    5.0000000000e+00
934      1.5054814774e-05    4.8057860383e+00    4.9791282710e+00    5.0000000000e+00
935      1.5055631567e-05    4.8059078466e+00    4.9903338037e+00    5.0000000000e+00
936      1.5057265154e-05    4.8060570907e+00    4.9985207241e+00    5.0000000000e+00
937      1.5058898741e-05    4.8060194018e+00    4.9997741498e+00    5.0000000000e+00
938      1.5062165914e-05    4.8060741503e+00    5.0000427396e+00    5.0000000000e+00
939      1.5065433087e-05    4.8060220037e+00    4.9999920496e+00    5.0000000000e+00
940      1.5071967433e-05    4.8060736656e+00    5.0000038104e+00    5.0000000000e+00
941      1.5085036126e-05    4.8060220744e+00    4.9999973555e+00    5.0000000000e+00
942      1.5111173511e-05    4.8060736436e+00    5.0000021990e+00    5.0000000000e+00
943      1.5163448281e-05    4.8060220832e+00    4.9999979964e+00    5.0000000000e+00
944      1.5267997822e-05    4.8060736397e+00    5.0000019120e+00    5.0000000000e+00
945      1.5477096904e-05    4.8060220851e+00    4.9999981324e+00    5.0000000000e+00
946      1.5778096904e-05    4.8060736386e+00    5.0000018374e+00    5.0000000000e+00
947      1.6079096904e-05    4.8060220859e+00    4.9999981925e+00    5.0000000000e+00
948      1.6380096904e-05    4.8060736378e+00    5.0000017782e+00    5.0000000000e+00
949      1.6550000000e-05    4.8060220870e+00    4.9999982728e+00    5.0000000000e+00
950      1.6550031250e-05    4.8060029730e+00    4.9991043128e+00    4.9687500000e+00
951      1.6550093750e-05    4.8057796952e+00    4.9940014799e+00    4.9062500000e+00
952      1.6550156250e-05    4.8055086764e+00    4.9872914329e+00    4.8437500000e+00
953      1.6550281250e-05    4.8048584209e+00    4.9647781980e+00    4.7187500000e+00
954      1.6550406250e-05    4.8042864294e+00    4.9311660906e+00    4.5937500000e+00
955      1.6550656250e-05    4.8036790986e+00    4.8358866755e+00    4.3437500000e+00
956      1.6550906250e-05    4.8036254712e+00    4.7090129068e+00    4.0937500000e+00
957      1.6551156250e-05    4.8038382490e+00    4.5570426962e+00    3.8437500000e+00
958      1.6551406250e-05    4.8041235342e+00    4.3851035472e+00    3.5937500000e+00
959      1.6551656250e-05    4.8043914594e+00    4.1972589762e+00    3.3437500000e+00
960      1.6552156250e-05    4.8032707686e+00    3.7221762948e+00    2.8437500000e+00
961      1.6552585957e-05    4.8038640884e+00    3.2513167304e+00    2.4140434121e+00
962      1.6553015663e-05    4.8114048181e+00    2.8260928075e+00    1.9843368242e+00
963      1.6553381867e-05    4.8213475069e+00    2.4670677518e+00    1.6181333809e+00
964      1.6553748070e-05    4.8373559029e+00    2.1144529552e+00    1.2519299375e+00
965      1.6553799455e-05    4.8403868596e+00    2.0650828183e+00    1.2005452295e+00
966      1.6553850839e-05    4.8436525192e+00    2.0157744326e+00    1.1491605215e+00
967      1.6553953609e-05    4.8522331605e+00    1.9149534537e+00    1.0463911055e+00
968      1.6554056378e-05    4.8659761415e+00    1.8036720044e+00    9.4362168949e-01
969      1.6554159148e-05    4.8843340474e+00    1.6839314285e+00    8.4085227347e-01
970      1.6554261917e-05    4.9031046368e+00    1.5658058261e+00    7.3808285745e-01
971      1.6554364687e-05    4.9238057850e+00    1.4469953714e+00    6.3531344144e-01
972      1.6554467456e-05    4.9457619138e+00    1.3271585032e+00    5.3254402542e-01
973      1.6554570225e-05    4.9650247917e+00    1.2122614688e+00    4.2977460940e-01
974      1.6554672995e-05    4.9809335641e+00    1.1065667341e+00    3.2700519338e-01
975      1.6554775764e-05    4.9907801375e+00    1.0074763309e+00    2.2423577737e-01
976      1.6554878534e-05    4.9903333377e+00    9.1114865435e-01    1.2146636135e-01
977      1.6554981303e-05    4.9758517401e+00    8.1436564242e-01    1.8696945333e-02
978      1.6555000000e-05    4.9714962080e+00    7.9672124458e-01   -2.4931168241e-12
979      1.6555010277e-05    4.9687627953e+00    7.8712064419e-01    0.0000000000e+00
980      1.6555017585e-05    4.9667267175e+00    7.8036081602e-01    0.0000000000e+00
981      1.6555032201e-05    4.9624585683e+00    7.6696064982e-01    0.0000000000e+00
982      1.6555061434e-05    4.9527157811e+00    7.4084866438e-01    0.0000000000e+00
983      1.6555119899e-05    4.9280518435e+00    6.9125398230e-01    0.0000000000e+00
984      1.6555236828e-05    4.8548376944e+00    6.0173308257e-01    0.0000000000e+00
985      1.6555353758e-05    4.7431039544e+00    5.2442971885e-01    0.0000000000e+00
986      1.6555470688e-05    4.5753995932e+00    4.7177142522e-01    0.0000000000e+00
987      1.6555573783e-05    4.3617093832e+00    4.4443118309e-01    0.0000000000e+00
988      1.6555586272e-05    4.3301783127e+00    4.4182626510e-01    0.0000000000e+00
989      1.6555611250e-05    4.2627552164e+00    4.3688525374e-01    0.0000000000e+00
990      1.6555636227e-05    4.1854375958e+00    4.3242612533e-01    0.0000000000e+00
991      1.6555661205e-05    4.0910066679e+00    4.2858534097e-01    0.0000000000e+00
992      1.6555686183e-05    3.9493802501e+00    4.2616766758e-01    0.0000000000e+00
993      1.6555708437e-05    3.7503146143e+00    4.2620326721e-01    0.0000000000e+00
994      1.6555727507e-05    3.5525601148e+00    4.2720267326e-01    0.0000000000e+00
995      1.6555746578e-05    3.3525933491e+00    4.2846042944e-01    0.0000000000e+00
996      1.6555765649e-05    3.1410224567e+00    4.2988210720e-01    0.0000000000e+00
997      1.6555784719e-05    2.9225026770e+00    4.3137170347e-01    0.0000000000e+00
998      1.6555803790e-05    2.6961130271e+00    4.3293592734e-01    0.0000000000e+00
999      1.6555822860e-05    2.4634525805e+00    4.3450496294e-01    0.0000000000e+00
1000     1.6555861001e-05    1.9883832713e+00    4.3749444101e-01    0.0000000000e+00
1001     1.6555867085e-05    1.9151927100e+00    4.3785837966e-01    0.0000000000e+00
1002     1.6555879251e-05    1.7833227779e+00    4.3827243369e-01    0.0000000000e+00
1003     1.6555891417e-05    1.6651414982e+00    4.3816003251e-01    0.0000000000e+00
1004     1.6555903583e-05    1.5551161709e+00    4.3761195131e-01    0.0000000000e+00
1005     1.6555927915e-05    1.3578952225e+00    4.3561449392e-01    0.0000000000e+00
1006     1.6555952247e-05    1.1829536704e+00    4.3293013104e-01    0.0000000000e+00
1007     1.6555976579e-05    1.0286683603e+00    4.3000062261e-01    0.0000000000e+00
1008     1.6556000911e-05    8.9155970565e-01    4.2709645340e-01    0.0000000000e+00
1009     1.6556025244e-05    7.7149756891e-01    4.2435120974e-01    0.0000000000e+00
1010     1.6556049576e-05    6.6592794250e-01    4.2184916631e-01    0.0000000000e+00
1011     1.6556073908e-05    5.7456909456e-01    4.1961459227e-01    0.0000000000e+00
1012     1.6556098240e-05    4.9514971247e-01    4.1765601097e-01    0.0000000000e+00
1013     1.6556122572e-05    4.2716619580e-01    4.1595153682e-01    0.0000000000e+00
1014     1.6556146905e-05    3.6861710385e-01    4.1447627226e-01    0.0000000000e+00
1015     1.6556171237e-05    3.1892904765e-01    4.1319088172e-01    0.0000000000e+00
1016     1.6556219901e-05    2.4011463205e-01    4.1102223728e-01    0.0000000000e+00
1017     1.6556268565e-05    1.8392471548e-01    4.0916372034e-01    0.0000000000e+00
1018     1.6556317230e-05    1.4379874479e-01    4.0735594007e-01    0.0000000000e+00
1019     1.6556365894e-05    1.1576489953e-01    4.0546220605e-01    0.0000000000e+00
1020     1.6556463223e-05    8.1457015031e-02    4.0136102371e-01    0.0000000000e+00
1021     1.6556657880e-05    4.9700584128e-02    3.8760539128e-01    0.0000000000e+00
1022     1.6556833072e-05    3.3834251927e-02    3.6533420139e-01    0.0000000000e+00
1023     1.6556990744e-05    2.4150451680e-02    3.3935224215e-01    0.0000000000e+00
1024     1.6557148417e-05    1.7956591438e-02    3.1177666673e-01    0.0000000000e+00
1025     1.6557463762e-05    1.1270713114e-02    2.5827328886e-01    0.0000000000e+00
1026     1.6557779107e-05    7.4329248170e-03    2.1019530657e-01    0.0000000000e+00
1027     1.6558094452e-05    4.9052950344e-03    1.6863159102e-01    0.0000000000e+00
1028     1.6558409797e-05    3.1745079474e-03    1.3381953613e-01    0.0000000000e+00
1029     1.6559040487e-05    1.4317317327e-03    8.1891214134e-02    0.0000000000e+00
1030     1.6559671177e-05    6.0449586969e-04    4.8929358678e-02    0.0000000000e+00
1031     1.6560301867e-05    3.6744941298e-04    2.8852941396e-02    0.0000000000e+00
1032     1.6561563247e-05    3.7037044190e-05    9.0312161947e-03    0.0000000000e+00
1033     1.6562824627e-05    6.7598324158e-05    2.7684152414e-03    0.0000000000e+00
1034     1.6565347386e-05   -4.3177590775e-05   -7.8082048495e-05    0.0000000000e+00
1035     1.6567870146e-05    4.2361225338e-05    2.2943660282e-07    0.0000000000e+00
1036     1.6572915666e-05   -4.2300702419e-05    1.1661702980e-06    0.0000000000e+00
1037     1.6577961186e-05    4.2259572472e-05   -1.6279246498e-06    0.0000000000e+00
1038     1.6588052225e-05   -4.2236595697e-05    1.7123628569e-06    0.0000000000e+00
1039     1.6608234304e-05    4.2230356431e-05   -1.7378397062e-06    0.0000000000e+00
1040     1.6648598462e-05   -4.2222418927e-05    1.7476141915e-06    0.0000000000e+00
1041     1.6729326778e-05    4.2223355834e-05   -1.7518729399e-06    0.0000000000e+00
1042     1.6890783410e-05   -4.2218938389e-05    1.7538573658e-06    0.0000000000e+00
1043     1.7191783410e-05    4.2221578298e-05   -1.7548835756e-06    0.0000000000e+00
1044     1.7492783410e-05   -4.2217699207e-05    1.7558837289e-06    0.0000000000e+00
1045     1.7793783410e-05    4.2220340539e-05   -1.7568582643e-06    0.0000000000e+00
1046     1.8055000000e-05   -4.2216368753e-05    1.7579500297e-06    0.0000000000e+00
1047     1.8055031250e-05    3.5604239564e-05    1.0566927728e-03    3.1250000002e-02
1048     1.8055093750e-05    2.3149804489e-04    6.6855941347e-03    9.3750000003e-02
1049     1.8055156250e-05    4.7010069564e-04    1.3983187065e-02    1.5625000000e-01
1050     1.8055281250e-05    1.0460012661e-03    3.7876484188e-02    2.8125000000e-01
1051     1.8055406250e-05    1.5530355718e-03    7.2988420084e-02    4.0625000000e-01
1052     1.8055656250e-05    2.1584328604e-03    1.7124741243e-01    6.5625000000e-01
1053     1.8055906250e-05    2.3829919069e-03    3.0078143694e-01    9.0625000000e-01
1054     1.8056156250e-05    2.4200536260e-03    4.5492316630e-01    1.1562500000e+00
1055     1.8056406250e-05    2.3859273846e-03    6.2855319528e-01    1.4062500000e+00
1056     1.8056906250e-05    2.3771524929e-03    1.0210076661e+00    1.9062500000e+00
1057     1.8057406250e-05    2.9186855011e-03    1.4791724202e+00    2.4062500000e+00
1058     1.8057906250e-05    2.1511084243e-03    1.9708257712e+00    2.9062500000e+00
1059     1.8058406250e-05   -2.5415562035e-03    2.4492982379e+00    3.4062500000e+00
1060     1.8058856250e-05   -9.3346751586e-03    2.8661711481e+00    3.8562500000e+00
1061     1.8059251967e-05   -1.9009175127e-02    3.2146420321e+00    4.2519669601e+00
1062     1.8059293342e-05   -2.0482027714e-02    3.2504772754e+00    4.2933421617e+00
1063     1.8059334717e-05   -2.2396821747e-02    3.2874695582e+00    4.3347173633e+00
1064     1.8059417468e-05   -3.0249747635e-02    3.3801453727e+00    4.4174677665e+00
1065     1.8059500218e-05   -4.2635306685e-02    3.4982315870e+00    4.5002181697e+00
1066     1.8059582969e-05   -5.5521703788e-02    3.6173839736e+00    4.5829685728e+00
1067     1.8059665719e-05   -7.3688346135e-02    3.7418338310e+00    4.6657189760e+00
1068     1.8059740194e-05   -9.2587966965e-02    3.8439141001e+00    4.7401943389e+00
1069     1.8059814670e-05   -1.0458825572e-01    3.9302512820e+00    4.8146697017e+00
1070     1.8059889145e-05   -1.1315003729e-01    4.0063686277e+00    4.8891450646e+00
1071     1.8059963620e-05   -1.1866168001e-01    4.0759644732e+00    4.9636204275e+00
1072     1.8060000000e-05   -1.1952813371e-01    4.1086835505e+00    5.0000000000e+00
1073     1.8060007448e-05   -1.1943141795e-01    4.1153663812e+00    5.0000000000e+00
1074     1.8060012936e-05   -1.1932768807e-01    4.1202567277e+00    5.0000000000e+00
