Index         TIME             V(3)         {V(2)-V(27)}   {V(3)-(V(2)-V(27))}
2726    3.95530686e-03   9.70105133e-01   9.70105133e-01   0.00000000e+00   
2727    3.95701216e-03   4.09690313e-01   4.09690313e-01   0.00000000e+00   
2728    3.95780998e-03   1.59623065e-01   1.59623065e-01   0.00000000e+00   
2729    3.95831957e-03   4.15321369e-03   4.15321369e-03   0.00000000e+00   
2730    3.95840888e-03   -2.27479511e-02  -2.27479511e-02  0.00000000e+00   
2731    3.95849820e-03   -4.95440376e-02  -4.95440376e-02  0.00000000e+00   
2732    3.95867684e-03   -1.02819364e-01  -1.02819364e-01  0.00000000e+00   
2733    3.95885547e-03   -1.55669568e-01  -1.55669568e-01  0.00000000e+00   
2734    3.95921274e-03   -2.60082032e-01  -2.60082032e-01  0.00000000e+00   
2735    3.95957001e-03   -3.62756710e-01  -3.62756710e-01  0.00000000e+00   
2736    3.95992728e-03   -4.63669572e-01  -4.63669572e-01  0.00000000e+00   
2737    3.96028454e-03   -5.62797293e-01  -5.62797293e-01  0.00000000e+00   
2738    3.96099908e-03   -7.55607547e-01  -7.55607547e-01  0.00000000e+00   
2739    3.96171362e-03   -9.41015122e-01  -9.41015122e-01  0.00000000e+00   
2740    3.96242816e-03   -1.11885929e+00  -1.11885929e+00  0.00000000e+00   
2741    3.96314269e-03   -1.28899113e+00  -1.28899113e+00  0.00000000e+00   
2742    3.96385723e-03   -1.45127369e+00  -1.45127369e+00  0.00000000e+00   
2743    3.96457177e-03   -1.60558214e+00  -1.60558214e+00  0.00000000e+00   
2744    3.96528631e-03   -1.75180388e+00  -1.75180388e+00  0.00000000e+00   
2745    3.96600084e-03   -1.88983873e+00  -1.88983873e+00  0.00000000e+00   
2746    3.96671538e-03   -2.01959892e+00  -2.01959892e+00  0.00000000e+00   
2747    3.96742992e-03   -2.14100929e+00  -2.14100929e+00  0.00000000e+00   
2748    3.96885900e-03   -2.35854297e+00  -2.35854297e+00  0.00000000e+00   
2749    3.97028807e-03   -2.54209156e+00  -2.54209156e+00  0.00000000e+00   
2750    3.97171715e-03   -2.69151026e+00  -2.69151026e+00  0.00000000e+00   
2751    3.97314622e-03   -2.80685744e+00  -2.80685744e+00  0.00000000e+00   
2752    3.97457530e-03   -2.88839322e+00  -2.88839322e+00  0.00000000e+00   
2753    3.97600437e-03   -2.93657708e+00  -2.93657708e+00  0.00000000e+00   
2754    3.97743345e-03   -2.95206429e+00  -2.95206429e+00  0.00000000e+00   
2755    3.97886252e-03   -2.93570144e+00  -2.93570144e+00  0.00000000e+00   
2756    3.98029160e-03   -2.88852080e+00  -2.88852080e+00  0.00000000e+00   
2757    3.98172067e-03   -2.81173384e+00  -2.81173384e+00  0.00000000e+00   
2758    3.98314975e-03   -2.70672369e+00  -2.70672369e+00  0.00000000e+00   
2759    3.98457882e-03   -2.57503674e+00  -2.57503674e+00  0.00000000e+00   
2760    3.98600790e-03   -2.41837340e+00  -2.41837340e+00  0.00000000e+00   
2761    3.98743697e-03   -2.23857797e+00  -2.23857797e+00  0.00000000e+00   
2762    3.98886605e-03   -2.03762781e+00  -2.03762781e+00  0.00000000e+00   
2763    3.99029512e-03   -1.81762178e+00  -1.81762178e+00  0.00000000e+00   
2764    3.99172420e-03   -1.58076806e+00  -1.58076806e+00  0.00000000e+00   
2765    3.99315327e-03   -1.32937137e+00  -1.32937137e+00  0.00000000e+00   
2766    3.99458235e-03   -1.06581966e+00  -1.06581966e+00  0.00000000e+00   
2767    3.99601142e-03   -7.92570431e-01  -7.92570431e-01  0.00000000e+00   
2768    3.99744050e-03   -5.12136601e-01  -5.12136601e-01  0.00000000e+00   
2769    3.99886957e-03   -2.27072151e-01  -2.27072151e-01  0.00000000e+00   
2770    4.00029865e-03   6.00424956e-02   6.00424956e-02   0.00000000e+00   
2771    4.00172772e-03   3.46615203e-01   3.46615203e-01   0.00000000e+00   
2772    4.00315680e-03   6.30056932e-01   6.30056932e-01   0.00000000e+00   
2773    4.00458587e-03   9.07796525e-01   9.07796525e-01   0.00000000e+00   
2774    4.00601495e-03   1.17729540e+00   1.17729540e+00   0.00000000e+00   
2775    4.00744402e-03   1.43606206e+00   1.43606206e+00   0.00000000e+00   
2776    4.00887310e-03   1.68166638e+00   1.68166638e+00   0.00000000e+00   
2777    4.01030217e-03   1.91175356e+00   1.91175356e+00   0.00000000e+00   
2778    4.01173125e-03   2.12405763e+00   2.12405763e+00   0.00000000e+00   
2779    4.01316032e-03   2.31641459e+00   2.31641459e+00   0.00000000e+00   
2780    4.01458940e-03   2.48677490e+00   2.48677490e+00   0.00000000e+00   
2781    4.01601847e-03   2.63321546e+00   2.63321546e+00   0.00000000e+00   
2782    4.01744755e-03   2.75395082e+00   2.75395082e+00   0.00000000e+00   
2783    4.01887662e-03   2.84734379e+00   2.84734379e+00   0.00000000e+00   
2784    4.02030570e-03   2.91191510e+00   2.91191510e+00   0.00000000e+00   
2785    4.02173477e-03   2.94635242e+00   2.94635242e+00   0.00000000e+00   
2786    4.02316385e-03   2.94951832e+00   2.94951832e+00   0.00000000e+00   
2787    4.02459292e-03   2.92045738e+00   2.92045738e+00   0.00000000e+00   
2788    4.02602200e-03   2.85840237e+00   2.85840237e+00   0.00000000e+00   
2789    4.02745107e-03   2.76277934e+00   2.76277934e+00   0.00000000e+00   
2790    4.02888015e-03   2.63321179e+00   2.63321179e+00   0.00000000e+00   
2791    4.03030922e-03   2.46952368e+00   2.46952368e+00   0.00000000e+00   
2792    4.03173830e-03   2.27174145e+00   2.27174145e+00   0.00000000e+00   
2793    4.03316737e-03   2.04009493e+00   2.04009493e+00   0.00000000e+00   
2794    4.03459645e-03   1.77501721e+00   1.77501721e+00   0.00000000e+00   
2795    4.03602552e-03   1.47714333e+00   1.47714333e+00   0.00000000e+00   
2796    4.03745460e-03   1.14730799e+00   1.14730799e+00   0.00000000e+00   
2797    4.03873369e-03   8.25823704e-01   8.25823704e-01   0.00000000e+00   
2798    4.04001278e-03   4.80427879e-01   4.80427879e-01   0.00000000e+00   
2799    4.04102310e-03   1.91352452e-01   1.91352452e-01   0.00000000e+00   
2800    4.04156117e-03   3.17443183e-02   3.17443183e-02   0.00000000e+00   
2801    4.04180093e-03   -4.06121921e-02  -4.06121921e-02  0.00000000e+00   
2802    4.04204070e-03   -1.13718994e-01  -1.13718994e-01  0.00000000e+00   
2803    4.04228047e-03   -1.87568066e-01  -1.87568066e-01  0.00000000e+00   
2804    4.04252023e-03   -2.62151251e-01  -2.62151251e-01  0.00000000e+00   
2805    4.04299976e-03   -4.13486658e-01  -4.13486658e-01  0.00000000e+00   
2806    4.04347929e-03   -5.67657293e-01  -5.67657293e-01  0.00000000e+00   
2807    4.04395882e-03   -7.24593138e-01  -7.24593138e-01  0.00000000e+00   
2808    4.04443835e-03   -8.84222119e-01  -8.84222119e-01  0.00000000e+00   
2809    4.04539742e-03   -1.21126115e+00  -1.21126115e+00  0.00000000e+00   
2810    4.04635648e-03   -1.54815820e+00  -1.54815820e+00  0.00000000e+00   
2811    4.04731554e-03   -1.89426681e+00  -1.89426681e+00  0.00000000e+00   
2812    4.04827460e-03   -2.24891167e+00  -2.24891167e+00  0.00000000e+00   
2813    4.04923366e-03   -2.61139012e+00  -2.61139012e+00  0.00000000e+00   
2814    4.05115179e-03   -3.35690988e+00  -3.35690988e+00  0.00000000e+00   
2815    4.05306991e-03   -4.12471878e+00  -4.12471878e+00  0.00000000e+00   
2816    4.05498804e-03   -4.90837821e+00  -4.90837821e+00  0.00000000e+00   
2817    4.05690616e-03   -5.70117651e+00  -5.70117651e+00  0.00000000e+00   
2818    4.05882428e-03   -6.49618994e+00  -6.49618994e+00  0.00000000e+00   
2819    4.06074241e-03   -7.28634600e+00  -7.28634600e+00  0.00000000e+00   
2820    4.06266053e-03   -8.06448837e+00  -8.06448837e+00  0.00000000e+00   
2821    4.06457866e-03   -8.82344300e+00  -8.82344300e+00  0.00000000e+00   
2822    4.06649678e-03   -9.55608460e+00  -9.55608460e+00  0.00000000e+00   
2823    4.06841491e-03   -1.02554030e+01  -1.02554030e+01  0.00000000e+00   
2824    4.07033303e-03   -1.09145687e+01  -1.09145687e+01  0.00000000e+00   
2825    4.07225115e-03   -1.15269972e+01  -1.15269972e+01  0.00000000e+00   
2826    4.07416928e-03   -1.20864110e+01  -1.20864110e+01  0.00000000e+00   
2827    4.07608740e-03   -1.25868998e+01  -1.25868998e+01  0.00000000e+00   
2828    4.07800553e-03   -1.30229762e+01  -1.30229762e+01  0.00000000e+00   
2829    4.07992365e-03   -1.33896295e+01  -1.33896295e+01  0.00000000e+00   
2830    4.08184177e-03   -1.36823739e+01  -1.36823739e+01  0.00000000e+00   
2831    4.08375990e-03   -1.38972930e+01  -1.38972930e+01  0.00000000e+00   
2832    4.08567802e-03   -1.40310786e+01  -1.40310786e+01  0.00000000e+00   
2833    4.08759615e-03   -1.40810650e+01  -1.40810650e+01  0.00000000e+00   
2834    4.08951427e-03   -1.40452566e+01  -1.40452566e+01  0.00000000e+00   
2835    4.09143239e-03   -1.39223501e+01  -1.39223501e+01  0.00000000e+00   
2836    4.09335052e-03   -1.37117507e+01  -1.37117507e+01  0.00000000e+00   
2837    4.09526864e-03   -1.34135811e+01  -1.34135811e+01  0.00000000e+00   
2838    4.09718677e-03   -1.30286852e+01  -1.30286852e+01  0.00000000e+00   
2839    4.09910489e-03   -1.25586246e+01  -1.25586246e+01  0.00000000e+00   
2840    4.10102301e-03   -1.20056683e+01  -1.20056683e+01  0.00000000e+00   
2841    4.10294114e-03   -1.13727771e+01  -1.13727771e+01  0.00000000e+00   
2842    4.10485926e-03   -1.06635808e+01  -1.06635808e+01  0.00000000e+00   
2843    4.10677739e-03   -9.88235005e+00  -9.88235005e+00  0.00000000e+00   
2844    4.10869551e-03   -9.03396154e+00  -9.03396154e+00  0.00000000e+00   
2845    4.11061363e-03   -8.12385868e+00  -8.12385868e+00  0.00000000e+00   
2846    4.11253176e-03   -7.15800652e+00  -7.15800652e+00  0.00000000e+00   
2847    4.11444988e-03   -6.14284215e+00  -6.14284215e+00  0.00000000e+00   
2848    4.11636801e-03   -5.08522079e+00  -5.08522079e+00  0.00000000e+00   
2849    4.11828613e-03   -3.99235812e+00  -3.99235812e+00  0.00000000e+00   
2850    4.12020425e-03   -2.87176928e+00  -2.87176928e+00  0.00000000e+00   
2851    4.12212238e-03   -1.73120523e+00  -1.73120523e+00  0.00000000e+00   
2852    4.12404050e-03   -5.78586879e-01  -5.78586879e-01  0.00000000e+00   
2853    4.12595863e-03   5.78062224e-01   5.78062224e-01   -1.11022302e-16  
2854    4.12787675e-03   1.73068423e+00   1.73068423e+00   0.00000000e+00   
2855    4.12979487e-03   2.87125556e+00   2.87125556e+00   0.00000000e+00   
2856    4.13171300e-03   3.99185524e+00   3.99185524e+00   0.00000000e+00   
2857    4.13363112e-03   5.08473222e+00   5.08473222e+00   0.00000000e+00   
2858    4.13554925e-03   6.14237123e+00   6.14237123e+00   0.00000000e+00   
2859    4.13746737e-03   7.15755646e+00   7.15755646e+00   0.00000000e+00   
2860    4.13938550e-03   8.12343249e+00   8.12343249e+00   0.00000000e+00   
2861    4.14130362e-03   9.03356205e+00   9.03356205e+00   0.00000000e+00   
2862    4.14322174e-03   9.88197984e+00   9.88197984e+00   0.00000000e+00   
2863    4.14513987e-03   1.06632423e+01   1.06632423e+01   0.00000000e+00   
2864    4.14705799e-03   1.13724722e+01   1.13724722e+01   0.00000000e+00   
2865    4.14897612e-03   1.20053989e+01   1.20053989e+01   0.00000000e+00   
2866    4.15089424e-03   1.25583922e+01   1.25583922e+01   0.00000000e+00   
2867    4.15281236e-03   1.30284911e+01   1.30284911e+01   0.00000000e+00   
2868    4.15473049e-03   1.34134260e+01   1.34134260e+01   0.00000000e+00   
2869    4.15664861e-03   1.37116352e+01   1.37116352e+01   0.00000000e+00   
2870    4.15856674e-03   1.39222745e+01   1.39222745e+01   0.00000000e+00   
2871    4.16048486e-03   1.40452207e+01   1.40452207e+01   0.00000000e+00   
2872    4.16240298e-03   1.40810684e+01   1.40810684e+01   0.00000000e+00   
2873    4.16432111e-03   1.40311205e+01   1.40311205e+01   0.00000000e+00   
2874    4.16623923e-03   1.38973723e+01   1.38973723e+01   0.00000000e+00   
2875    4.16815736e-03   1.36824894e+01   1.36824894e+01   0.00000000e+00   
2876    4.17007548e-03   1.33897794e+01   1.33897794e+01   0.00000000e+00   
2877    4.17199360e-03   1.30231587e+01   1.30231587e+01   0.00000000e+00   
2878    4.17391173e-03   1.25871127e+01   1.25871127e+01   0.00000000e+00   
2879    4.17582985e-03   1.20866520e+01   1.20866520e+01   0.00000000e+00   
2880    4.17774798e-03   1.15272635e+01   1.15272635e+01   0.00000000e+00   
2881    4.17966610e-03   1.09148577e+01   1.09148577e+01   0.00000000e+00   
2882    4.18158422e-03   1.02557118e+01   1.02557118e+01   0.00000000e+00   
2883    4.18350235e-03   9.55641007e+00   9.55641007e+00   0.00000000e+00   
2884    4.18542047e-03   8.82378202e+00   8.82378202e+00   0.00000000e+00   
2885    4.18733860e-03   8.06483772e+00   8.06483772e+00   0.00000000e+00   
2886    4.18925672e-03   7.28670243e+00   7.28670243e+00   0.00000000e+00   
2887    4.19117484e-03   6.49655021e+00   6.49655021e+00   0.00000000e+00   
2888    4.19309297e-03   5.70153737e+00   5.70153737e+00   0.00000000e+00   
2889    4.19501109e-03   4.90873648e+00   4.90873648e+00   0.00000000e+00   
2890    4.19692922e-03   4.12507135e+00   4.12507135e+00   0.00000000e+00   
2891    4.19884734e-03   3.35725378e+00   3.35725378e+00   0.00000000e+00   
2892    4.20076546e-03   2.61172249e+00   2.61172249e+00   0.00000000e+00   
2893    4.20268359e-03   1.89458496e+00   1.89458496e+00   0.00000000e+00   
2894    4.20460171e-03   1.21156259e+00   1.21156259e+00   0.00000000e+00   
2895    4.20651984e-03   5.67939718e-01   5.67939718e-01   0.00000000e+00   
2896    4.20745935e-03   2.68537106e-01   2.68537106e-01   0.00000000e+00   
2897    4.20810804e-03   6.82798153e-02   6.82798153e-02   0.00000000e+00   
2898    4.20845353e-03   -3.61541708e-02  -3.61541708e-02  0.00000000e+00   
2899    4.20879901e-03   -1.39012971e-01  -1.39012971e-01  0.00000000e+00   
2900    4.20905400e-03   -2.13903047e-01  -2.13903047e-01  0.00000000e+00   
2901    4.20930898e-03   -2.87913476e-01  -2.87913476e-01  0.00000000e+00   
2902    4.20981895e-03   -4.33260043e-01  -4.33260043e-01  0.00000000e+00   
2903    4.21032892e-03   -5.74983775e-01  -5.74983775e-01  0.00000000e+00   
2904    4.21083889e-03   -7.13018707e-01  -7.13018707e-01  0.00000000e+00   
2905    4.21134886e-03   -8.47301838e-01  -8.47301838e-01  0.00000000e+00   
2906    4.21185882e-03   -9.77773174e-01  -9.77773174e-01  0.00000000e+00   
2907    4.21287876e-03   -1.22705571e+00  -1.22705571e+00  0.00000000e+00   
2908    4.21389870e-03   -1.46044770e+00  -1.46044770e+00  0.00000000e+00   
2909    4.21491864e-03   -1.67758064e+00  -1.67758064e+00  0.00000000e+00   
2910    4.21593857e-03   -1.87813689e+00  -1.87813689e+00  0.00000000e+00   
2911    4.21695851e-03   -2.06185036e+00  -2.06185036e+00  0.00000000e+00   
2912    4.21797845e-03   -2.22850707e+00  -2.22850707e+00  0.00000000e+00   
2913    4.21899838e-03   -2.37794548e+00  -2.37794548e+00  0.00000000e+00   
2914    4.22001832e-03   -2.51005677e+00  -2.51005677e+00  0.00000000e+00   
2915    4.22103826e-03   -2.62478495e+00  -2.62478495e+00  0.00000000e+00   
2916    4.22205819e-03   -2.72212678e+00  -2.72212678e+00  0.00000000e+00   
2917    4.22307813e-03   -2.80213159e+00  -2.80213159e+00  0.00000000e+00   
2918    4.22409807e-03   -2.86490099e+00  -2.86490099e+00  0.00000000e+00   
2919    4.22511801e-03   -2.91058833e+00  -2.91058833e+00  0.00000000e+00   
2920    4.22613794e-03   -2.93939815e+00  -2.93939815e+00  0.00000000e+00   
2921    4.22715788e-03   -2.95158541e+00  -2.95158541e+00  0.00000000e+00   
2922    4.22817782e-03   -2.94745457e+00  -2.94745457e+00  0.00000000e+00   
2923    4.22919775e-03   -2.92735862e+00  -2.92735862e+00  0.00000000e+00   
2924    4.23021769e-03   -2.89169791e+00  -2.89169791e+00  0.00000000e+00   
2925    4.23123763e-03   -2.84091883e+00  -2.84091883e+00  0.00000000e+00   
2926    4.23225756e-03   -2.77551246e+00  -2.77551246e+00  0.00000000e+00   
2927    4.23327750e-03   -2.69601304e+00  -2.69601304e+00  0.00000000e+00   
2928    4.23429744e-03   -2.60299628e+00  -2.60299628e+00  0.00000000e+00   
2929    4.23531737e-03   -2.49707765e+00  -2.49707765e+00  0.00000000e+00   
2930    4.23633731e-03   -2.37891051e+00  -2.37891051e+00  0.00000000e+00   
2931    4.23735725e-03   -2.24918414e+00  -2.24918414e+00  0.00000000e+00   
2932    4.23837719e-03   -2.10862169e+00  -2.10862169e+00  0.00000000e+00   
2933    4.23939712e-03   -1.95797801e+00  -1.95797801e+00  0.00000000e+00   
2934    4.24041706e-03   -1.79803743e+00  -1.79803743e+00  0.00000000e+00   
2935    4.24143700e-03   -1.62961143e+00  -1.62961143e+00  0.00000000e+00   
2936    4.24245693e-03   -1.45353628e+00  -1.45353628e+00  0.00000000e+00   
2937    4.24347687e-03   -1.27067053e+00  -1.27067053e+00  0.00000000e+00   
2938    4.24449681e-03   -1.08189257e+00  -1.08189257e+00  0.00000000e+00   
2939    4.24551674e-03   -8.88097968e-01  -8.88097968e-01  0.00000000e+00   
2940    4.24653668e-03   -6.90196943e-01  -6.90196943e-01  0.00000000e+00   
2941    4.24755662e-03   -4.89111649e-01  -4.89111649e-01  0.00000000e+00   
2942    4.24857655e-03   -2.85773512e-01  -2.85773512e-01  0.00000000e+00   
2943    4.24959649e-03   -8.11205155e-02  -8.11205155e-02  0.00000000e+00   
2944    4.25061643e-03   1.23905533e-01   1.23905533e-01   0.00000000e+00   
2945    4.25265630e-03   5.31306867e-01   5.31306867e-01   0.00000000e+00   
2946    4.25428294e-03   8.49524509e-01   8.49524509e-01   0.00000000e+00   
2947    4.25590957e-03   1.15775964e+00   1.15775964e+00   0.00000000e+00   
2948    4.25753620e-03   1.45232761e+00   1.45232761e+00   0.00000000e+00   
2949    4.25916284e-03   1.72964501e+00   1.72964501e+00   0.00000000e+00   
2950    4.26078947e-03   1.98625628e+00   1.98625628e+00   0.00000000e+00   
2951    4.26241611e-03   2.21885952e+00   2.21885952e+00   0.00000000e+00   
2952    4.26404274e-03   2.42433118e+00   2.42433118e+00   0.00000000e+00   
2953    4.26566938e-03   2.59974954e+00   2.59974954e+00   0.00000000e+00   
2954    4.26729601e-03   2.74241685e+00   2.74241685e+00   0.00000000e+00   
2955    4.26892264e-03   2.84987988e+00   2.84987988e+00   0.00000000e+00   
2956    4.27054928e-03   2.91994885e+00   2.91994885e+00   0.00000000e+00   
2957    4.27217591e-03   2.95071448e+00   2.95071448e+00   0.00000000e+00   
2958    4.27380255e-03   2.94056317e+00   2.94056317e+00   0.00000000e+00   
2959    4.27542918e-03   2.88819016e+00   2.88819016e+00   0.00000000e+00   
2960    4.27705582e-03   2.79261049e+00   2.79261049e+00   0.00000000e+00   
2961    4.27868245e-03   2.65316787e+00   2.65316787e+00   0.00000000e+00   
2962    4.28030908e-03   2.46954119e+00   2.46954119e+00   0.00000000e+00   
2963    4.28193572e-03   2.24174877e+00   2.24174877e+00   0.00000000e+00   
2964    4.28356235e-03   1.97015025e+00   1.97015025e+00   0.00000000e+00   
2965    4.28518899e-03   1.65544615e+00   1.65544615e+00   0.00000000e+00   
2966    4.28661839e-03   1.34413234e+00   1.34413234e+00   0.00000000e+00   
2967    4.28804779e-03   1.00124670e+00   1.00124670e+00   0.00000000e+00   
2968    4.28928021e-03   6.81114799e-01   6.81114799e-01   0.00000000e+00   
2969    4.29037349e-03   3.78833139e-01   3.78833139e-01   0.00000000e+00   
2970    4.29130437e-03   1.08399454e-01   1.08399454e-01   0.00000000e+00   
2971    4.29172420e-03   -1.73733009e-02  -1.73733009e-02  0.00000000e+00   
2972    4.29190400e-03   -7.19452168e-02  -7.19452168e-02  0.00000000e+00   
2973    4.29208379e-03   -1.26937112e-01  -1.26937112e-01  0.00000000e+00   
2974    4.29226359e-03   -1.82345588e-01  -1.82345588e-01  0.00000000e+00   
2975    4.29262318e-03   -2.94398464e-01  -2.94398464e-01  0.00000000e+00   
2976    4.29298277e-03   -4.08075793e-01  -4.08075793e-01  0.00000000e+00   
2977    4.29334236e-03   -5.23348854e-01  -5.23348854e-01  0.00000000e+00   
2978    4.29406155e-03   -7.58563977e-01  -7.58563977e-01  0.00000000e+00   
2979    4.29478073e-03   -9.99800963e-01  -9.99800963e-01  0.00000000e+00   
2980    4.29549991e-03   -1.24680679e+00  -1.24680679e+00  0.00000000e+00   
2981    4.29621910e-03   -1.49931857e+00  -1.49931857e+00  0.00000000e+00   
2982    4.29693828e-03   -1.75706391e+00  -1.75706391e+00  0.00000000e+00   
2983    4.29837665e-03   -2.28712006e+00  -2.28712006e+00  0.00000000e+00   
2984    4.29981502e-03   -2.83461862e+00  -2.83461862e+00  0.00000000e+00   
2985    4.30125338e-03   -3.39707345e+00  -3.39707345e+00  0.00000000e+00   
2986    4.30269175e-03   -3.97188135e+00  -3.97188135e+00  0.00000000e+00   
2987    4.30413012e-03   -4.55633525e+00  -4.55633525e+00  0.00000000e+00   
2988    4.30556848e-03   -5.14763794e+00  -5.14763794e+00  0.00000000e+00   
2989    4.30700685e-03   -5.74291638e+00  -5.74291638e+00  0.00000000e+00   
2990    4.30844522e-03   -6.33923642e+00  -6.33923642e+00  0.00000000e+00   
2991    4.30988359e-03   -6.93361789e+00  -6.93361789e+00  0.00000000e+00   
2992    4.31132195e-03   -7.52305000e+00  -7.52305000e+00  0.00000000e+00   
2993    4.31276032e-03   -8.10450695e+00  -8.10450695e+00  0.00000000e+00   
2994    4.31419869e-03   -8.67496368e+00  -8.67496368e+00  0.00000000e+00   
2995    4.31563706e-03   -9.23141161e+00  -9.23141161e+00  0.00000000e+00   
2996    4.31707542e-03   -9.77087448e+00  -9.77087448e+00  0.00000000e+00   
2997    4.31851379e-03   -1.02904239e+01  -1.02904239e+01  0.00000000e+00   
2998    4.31995216e-03   -1.07871949e+01  -1.07871949e+01  0.00000000e+00   
2999    4.32139052e-03   -1.12584010e+01  -1.12584010e+01  0.00000000e+00   
3000    4.32282889e-03   -1.17013490e+01  -1.17013490e+01  0.00000000e+00   
3001    4.32426726e-03   -1.21134535e+01  -1.21134535e+01  0.00000000e+00   
3002    4.32570563e-03   -1.24922505e+01  -1.24922505e+01  0.00000000e+00   
3003    4.32714399e-03   -1.28354112e+01  -1.28354112e+01  0.00000000e+00   
3004    4.32858236e-03   -1.31407539e+01  -1.31407539e+01  0.00000000e+00   
3005    4.33002073e-03   -1.34062565e+01  -1.34062565e+01  0.00000000e+00   
3006    4.33145909e-03   -1.36300674e+01  -1.36300674e+01  0.00000000e+00   
3007    4.33289746e-03   -1.38105156e+01  -1.38105156e+01  0.00000000e+00   
3008    4.33433583e-03   -1.39461204e+01  -1.39461204e+01  0.00000000e+00   
3009    4.33577420e-03   -1.40355999e+01  -1.40355999e+01  0.00000000e+00   
3010    4.33721256e-03   -1.40778779e+01  -1.40778779e+01  0.00000000e+00   
3011    4.33865093e-03   -1.40720909e+01  -1.40720909e+01  0.00000000e+00   
3012    4.34008930e-03   -1.40175933e+01  -1.40175933e+01  0.00000000e+00   
3013    4.34152767e-03   -1.39139614e+01  -1.39139614e+01  0.00000000e+00   
3014    4.34296603e-03   -1.37609967e+01  -1.37609967e+01  0.00000000e+00   
3015    4.34440440e-03   -1.35587283e+01  -1.35587283e+01  0.00000000e+00   
3016    4.34584277e-03   -1.33074128e+01  -1.33074128e+01  0.00000000e+00   
3017    4.34728113e-03   -1.30075352e+01  -1.30075352e+01  0.00000000e+00   
3018    4.34871950e-03   -1.26598064e+01  -1.26598064e+01  0.00000000e+00   
3019    4.35015787e-03   -1.22651612e+01  -1.22651612e+01  0.00000000e+00   
3020    4.35159624e-03   -1.18247545e+01  -1.18247545e+01  0.00000000e+00   
3021    4.35303460e-03   -1.13399561e+01  -1.13399561e+01  0.00000000e+00   
3022    4.35447297e-03   -1.08123453e+01  -1.08123453e+01  0.00000000e+00   
3023    4.35591134e-03   -1.02437036e+01  -1.02437036e+01  0.00000000e+00   
3024    4.35734971e-03   -9.63600633e+00  -9.63600633e+00  0.00000000e+00   
3025    4.35878807e-03   -8.99141442e+00  -8.99141442e+00  0.00000000e+00   
3026    4.36022644e-03   -8.31226377e+00  -8.31226377e+00  0.00000000e+00   
3027    4.36166481e-03   -7.60105465e+00  -7.60105465e+00  0.00000000e+00   
3028    4.36310317e-03   -6.86043999e+00  -6.86043999e+00  0.00000000e+00   
3029    4.36454154e-03   -6.09321290e+00  -6.09321290e+00  0.00000000e+00   
3030    4.36597991e-03   -5.30229346e+00  -5.30229346e+00  0.00000000e+00   
3031    4.36741828e-03   -4.49071489e+00  -4.49071489e+00  0.00000000e+00   
3032    4.36885664e-03   -3.66160919e+00  -3.66160919e+00  0.00000000e+00   
3033    4.37029501e-03   -2.81819214e+00  -2.81819214e+00  0.00000000e+00   
3034    4.37173338e-03   -1.96374802e+00  -1.96374802e+00  0.00000000e+00   
3035    4.37317174e-03   -1.10161389e+00  -1.10161389e+00  0.00000000e+00   
3036    4.37461011e-03   -2.35163623e-01  -2.35163623e-01  0.00000000e+00   
3037    4.37604848e-03   6.32208219e-01   6.32208219e-01   1.11022302e-16   
3038    4.37748685e-03   1.49710268e+00   1.49710268e+00   2.22044605e-16   
3039    4.37892521e-03   2.35613265e+00   2.35613265e+00   0.00000000e+00   
3040    4.38036358e-03   3.20593911e+00   3.20593911e+00   0.00000000e+00   
3041    4.38180195e-03   4.04320722e+00   4.04320722e+00   0.00000000e+00   
3042    4.38324032e-03   4.86468211e+00   4.86468211e+00   0.00000000e+00   
3043    4.38467868e-03   5.66718450e+00   5.66718450e+00   0.00000000e+00   
3044    4.38611705e-03   6.44762580e+00   6.44762580e+00   0.00000000e+00   
3045    4.38755542e-03   7.20302282e+00   7.20302282e+00   0.00000000e+00   
3046    4.38899378e-03   7.93051194e+00   7.93051194e+00   0.00000000e+00   
3047    4.39043215e-03   8.62736265e+00   8.62736265e+00   0.00000000e+00   
3048    4.39187052e-03   9.29099042e+00   9.29099042e+00   0.00000000e+00   
3049    4.39330889e-03   9.91896880e+00   9.91896880e+00   0.00000000e+00   
3050    4.39474725e-03   1.05090408e+01   1.05090408e+01   0.00000000e+00   
3051    4.39618562e-03   1.10591292e+01   1.10591292e+01   0.00000000e+00   
3052    4.39762399e-03   1.15673464e+01   1.15673464e+01   0.00000000e+00   
3053    4.39906236e-03   1.20320025e+01   1.20320025e+01   0.00000000e+00   
3054    4.40050072e-03   1.24516134e+01   1.24516134e+01   0.00000000e+00   
3055    4.40193909e-03   1.28249069e+01   1.28249069e+01   0.00000000e+00   
3056    4.40337746e-03   1.31508285e+01   1.31508285e+01   0.00000000e+00   
3057    4.40481582e-03   1.34285454e+01   1.34285454e+01   0.00000000e+00   
3058    4.40625419e-03   1.36574499e+01   1.36574499e+01   0.00000000e+00   
3059    4.40769256e-03   1.38371616e+01   1.38371616e+01   0.00000000e+00   
3060    4.40913093e-03   1.39675279e+01   1.39675279e+01   0.00000000e+00   
3061    4.41056929e-03   1.40486242e+01   1.40486242e+01   0.00000000e+00   
3062    4.41200766e-03   1.40807524e+01   1.40807524e+01   0.00000000e+00   
3063    4.41344603e-03   1.40644383e+01   1.40644383e+01   0.00000000e+00   
