Index      TIME           V(OUT)           V(IN)           V(1)
5520    2.5583768421e-05   4.8383031673e+00   2.0945674368e+00   1.2315792923e+00   
5521    2.5583803454e-05   4.8404138577e+00   2.0610543932e+00   1.1965455543e+00   
5522    2.5583838488e-05   4.8426831262e+00   2.0275020695e+00   1.1615118164e+00   
5523    2.5583873522e-05   4.8451512859e+00   1.9938383947e+00   1.1264780785e+00   
5524    2.5583908556e-05   4.8478851173e+00   1.9599223654e+00   1.0914443405e+00   
5525    2.5583943589e-05   4.8510124549e+00   1.9254407775e+00   1.0564106026e+00   
5526    2.5583978623e-05   4.8548498483e+00   1.8895031562e+00   1.0213768647e+00   
5527    2.5584006691e-05   4.8589307497e+00   1.8580321048e+00   9.9330904892e-01   
5528    2.5584026764e-05   4.8624013911e+00   1.8341914024e+00   9.7323562596e-01   
5529    2.5584046838e-05   4.8659717131e+00   1.8106466000e+00   9.5316220300e-01   
5530    2.5584061473e-05   4.8685633579e+00   1.7935360446e+00   9.3852670831e-01   
5531    2.5584090744e-05   4.8735934946e+00   1.7595088858e+00   9.0925571895e-01   
5532    2.5584120015e-05   4.8785387506e+00   1.7256683467e+00   8.7998472958e-01   
5533    2.5584178557e-05   4.8884152650e+00   1.6586769126e+00   8.2144275085e-01   
5534    2.5584217813e-05   4.8953118074e+00   1.6139435317e+00   7.8218693202e-01   
5535    2.5584257069e-05   4.9024762577e+00   1.5691680284e+00   7.4293111320e-01   
5536    2.5584286693e-05   4.9081373994e+00   1.5352493168e+00   7.1330664254e-01   
5537    2.5584316318e-05   4.9140558653e+00   1.5012189717e+00   6.8368217188e-01   
5538    2.5584345942e-05   4.9202774921e+00   1.4670865913e+00   6.5405770122e-01   
5539    2.5584360755e-05   4.9235302675e+00   1.4499652061e+00   6.3924546589e-01   
5540    2.5584364600e-05   4.9243896491e+00   1.4455140626e+00   6.3540013357e-01   
5541    2.5584367035e-05   4.9249389673e+00   1.4426927227e+00   6.3296549703e-01   
5542    2.5584368743e-05   4.9253267980e+00   1.4407119388e+00   6.3125699289e-01   
5543    2.5584369872e-05   4.9255840171e+00   1.4394022962e+00   6.3012762379e-01   
5544    2.5584371002e-05   4.9258418193e+00   1.4380923496e+00   6.2899825469e-01   
5545    2.5584371915e-05   4.9260506527e+00   1.4370325152e+00   6.2808462182e-01   
5546    2.5584372829e-05   4.9262596846e+00   1.4359725460e+00   6.2717098895e-01   
5547    2.5584374656e-05   4.9266781027e+00   1.4338522283e+00   6.2534372321e-01   
5548    2.5584376484e-05   4.9270964797e+00   1.4317317548e+00   6.2351645747e-01   
5549    2.5584378311e-05   4.9275145060e+00   1.4296109819e+00   6.2168919172e-01   
5550    2.5584381965e-05   4.9283477027e+00   1.4253685968e+00   6.1803466024e-01   
5551    2.5584385051e-05   4.9290483424e+00   1.4217857976e+00   6.1494899614e-01   
5552    2.5584388137e-05   4.9297456095e+00   1.4182018348e+00   6.1186333205e-01   
5553    2.5584394308e-05   4.9311252733e+00   1.4110320932e+00   6.0569200387e-01   
5554    2.5584398880e-05   4.9321385166e+00   1.4057171354e+00   6.0111950902e-01   
5555    2.5584403453e-05   4.9331425558e+00   1.4003994650e+00   5.9654701417e-01   
5556    2.5584412598e-05   4.9351160192e+00   1.3897613403e+00   5.8740202447e-01   
5557    2.5584419089e-05   4.9364989397e+00   1.3822036662e+00   5.8091107387e-01   
5558    2.5584425580e-05   4.9378645096e+00   1.3746408617e+00   5.7442012327e-01   
5559    2.5584432071e-05   4.9392134627e+00   1.3670733673e+00   5.6792917266e-01   
5560    2.5584440614e-05   4.9409624541e+00   1.3571080091e+00   5.5938564719e-01   
5561    2.5584449158e-05   4.9426865324e+00   1.3471345869e+00   5.5084212173e-01   
5562    2.5584457701e-05   4.9443870763e+00   1.3371530552e+00   5.4229859626e-01   
5563    2.5584464654e-05   4.9457560263e+00   1.3290220113e+00   5.3534552731e-01   
5564    2.5584471608e-05   4.9471105844e+00   1.3208859317e+00   5.2839245836e-01   
5565    2.5584474742e-05   4.9477184726e+00   1.3172215337e+00   5.2525800847e-01   
5566    2.5584476052e-05   4.9479720144e+00   1.3156950314e+00   5.2394819692e-01   
5567    2.5584477362e-05   4.9482250176e+00   1.3141712259e+00   5.2263838538e-01   
5568    2.5584478503e-05   4.9484450797e+00   1.3128453311e+00   5.2149696491e-01   
5569    2.5584479644e-05   4.9486647246e+00   1.3115211074e+00   5.2035554445e-01   
5570    2.5584480786e-05   4.9488839565e+00   1.3101985139e+00   5.1921412399e-01   
5571    2.5584483069e-05   4.9493207829e+00   1.3075576763e+00   5.1693128306e-01   
5572    2.5584485352e-05   4.9497561059e+00   1.3049236472e+00   5.1464844213e-01   
5573    2.5584489917e-05   4.9506211040e+00   1.2996740171e+00   5.1008276028e-01   
5574    2.5584499049e-05   4.9523319804e+00   1.2892513695e+00   5.0095139657e-01   
5575    2.5584517311e-05   4.9556902047e+00   1.2687017105e+00   4.8268866916e-01   
5576    2.5584553837e-05   4.9621876146e+00   1.2286588464e+00   4.4616321434e-01   
5577    2.5584590362e-05   4.9683910889e+00   1.1898316537e+00   4.0963775952e-01   
5578    2.5584626888e-05   4.9740540600e+00   1.1520617291e+00   3.7311230469e-01   
5579    2.5584654900e-05   4.9780021643e+00   1.1237393639e+00   3.4510021999e-01   
5580    2.5584682912e-05   4.9814901163e+00   1.0959222321e+00   3.1708813528e-01   
5581    2.5584738936e-05   4.9862491607e+00   1.0415821465e+00   2.6106396586e-01   
5582    2.5584794960e-05   4.9880498742e+00   9.8872927543e-01   2.0503979645e-01   
5583    2.5584850984e-05   4.9862753996e+00   9.3636686120e-01   1.4901562704e-01   
5584    2.5584907009e-05   4.9803755190e+00   8.8375631128e-01   9.2991457622e-02   
5585    2.5584963033e-05   4.9698085230e+00   8.3093354482e-01   3.6967288208e-02   
5586    2.5585000000e-05   4.9605036697e+00   7.9599026264e-01   -7.9936057773e-13  
5587    2.5585056024e-05   4.9407681561e+00   7.4643997276e-01   0.0000000000e+00   
5588    2.5585168073e-05   4.8762834076e+00   6.5899215380e-01   0.0000000000e+00   
5589    2.5585259282e-05   4.8020790755e+00   5.9476910119e-01   0.0000000000e+00   
5590    2.5585350491e-05   4.7012132871e+00   5.3788195160e-01   0.0000000000e+00   
5591    2.5585441701e-05   4.5642024489e+00   4.9598256979e-01   0.0000000000e+00   
5592    2.5585532910e-05   4.3792173646e+00   4.6802285087e-01   0.0000000000e+00   
5593    2.5585624120e-05   4.0968988519e+00   4.4816663472e-01   0.0000000000e+00   
5594    2.5585666493e-05   3.8583154084e+00   4.4277940936e-01   0.0000000000e+00   
5595    2.5585689441e-05   3.6491266903e+00   4.4233797901e-01   0.0000000000e+00   
5596    2.5585707690e-05   3.4660816957e+00   4.4259148052e-01   0.0000000000e+00   
5597    2.5585723679e-05   3.2980160320e+00   4.4309623750e-01   0.0000000000e+00   
5598    2.5585739668e-05   3.1236798105e+00   4.4377903926e-01   0.0000000000e+00   
5599    2.5585771645e-05   2.7540850399e+00   4.4540488241e-01   0.0000000000e+00   
5600    2.5585803622e-05   2.3666985469e+00   4.4720794122e-01   0.0000000000e+00   
5601    2.5585835599e-05   1.9708276811e+00   4.4892500549e-01   0.0000000000e+00   
5602    2.5585854355e-05   1.7653052612e+00   4.4923014802e-01   0.0000000000e+00   
5603    2.5585870449e-05   1.6152167133e+00   4.4869663470e-01   0.0000000000e+00   
5604    2.5585886543e-05   1.4801152022e+00   4.4758826374e-01   0.0000000000e+00   
5605    2.5585902637e-05   1.3565703018e+00   4.4608517148e-01   0.0000000000e+00   
5606    2.5585918731e-05   1.2428186424e+00   4.4433209372e-01   0.0000000000e+00   
5607    2.5585934825e-05   1.1377936644e+00   4.4243917872e-01   0.0000000000e+00   
5608    2.5585950919e-05   1.0407700712e+00   4.4048776662e-01   0.0000000000e+00   
5609    2.5585967013e-05   9.5119885843e-01   4.3853670179e-01   0.0000000000e+00   
5610    2.5585983107e-05   8.6862302114e-01   4.3662765463e-01   0.0000000000e+00   
5611    2.5585999201e-05   7.9263290174e-01   4.3478923986e-01   0.0000000000e+00   
5612    2.5586015295e-05   7.2284269298e-01   4.3304011628e-01   0.0000000000e+00   
5613    2.5586031389e-05   6.5887877121e-01   4.3139131669e-01   0.0000000000e+00   
5614    2.5586047483e-05   6.0037476765e-01   4.2984802005e-01   0.0000000000e+00   
5615    2.5586063577e-05   5.4697043435e-01   4.2841092242e-01   0.0000000000e+00   
5616    2.5586079671e-05   4.9831253836e-01   4.2707731599e-01   0.0000000000e+00   
5617    2.5586095765e-05   4.5405670553e-01   4.2584195034e-01   0.0000000000e+00   
5618    2.5586111859e-05   4.1386955825e-01   4.2469772635e-01   0.0000000000e+00   
5619    2.5586127953e-05   3.7743076093e-01   4.2363625755e-01   0.0000000000e+00   
5620    2.5586144047e-05   3.4443476170e-01   4.2264832400e-01   0.0000000000e+00   
5621    2.5586160141e-05   3.1459213261e-01   4.2172423730e-01   0.0000000000e+00   
5622    2.5586176235e-05   2.8763048270e-01   4.2085413130e-01   0.0000000000e+00   
5623    2.5586192329e-05   2.6329496243e-01   4.2002819069e-01   0.0000000000e+00   
5624    2.5586208423e-05   2.4134840306e-01   4.1923682728e-01   0.0000000000e+00   
5625    2.5586224517e-05   2.2157114618e-01   4.1847081277e-01   0.0000000000e+00   
5626    2.5586240611e-05   2.0376062200e-01   4.1772137543e-01   0.0000000000e+00   
5627    2.5586256705e-05   1.8773073305e-01   4.1698026703e-01   0.0000000000e+00   
5628    2.5586272799e-05   1.7331109479e-01   4.1623980569e-01   0.0000000000e+00   
5629    2.5586288893e-05   1.6034617799e-01   4.1549289942e-01   0.0000000000e+00   
5630    2.5586304987e-05   1.4869439094e-01   4.1473305428e-01   0.0000000000e+00   
5631    2.5586321081e-05   1.3824775397e-01   4.1395897547e-01   0.0000000000e+00   
5632    2.5586337175e-05   1.2890903899e-01   4.1317670738e-01   0.0000000000e+00   
5633    2.5586353269e-05   1.2056963388e-01   4.1239096276e-01   0.0000000000e+00   
5634    2.5586369363e-05   1.1311533924e-01   4.1160163727e-01   0.0000000000e+00   
5635    2.5586385457e-05   1.0644248232e-01   4.1080611202e-01   0.0000000000e+00   
5636    2.5586401551e-05   1.0045875254e-01   4.1000060424e-01   0.0000000000e+00   
5637    2.5586417645e-05   9.5082172430e-02   4.0918088181e-01   0.0000000000e+00   
5638    2.5586433739e-05   9.0240029488e-02   4.0834264424e-01   0.0000000000e+00   
5639    2.5586449833e-05   8.5867909753e-02   4.0748172321e-01   0.0000000000e+00   
5640    2.5586482020e-05   7.8547581924e-02   4.0561742437e-01   0.0000000000e+00   
5641    2.5586514208e-05   7.2392399613e-02   4.0360425136e-01   0.0000000000e+00   
5642    2.5586546396e-05   6.7152809889e-02   4.0143112554e-01   0.0000000000e+00   
5643    2.5586578584e-05   6.2627817522e-02   3.9908496558e-01   0.0000000000e+00   
5644    2.5586610772e-05   5.8435095938e-02   3.9644502673e-01   0.0000000000e+00   
5645    2.5586642960e-05   5.4312912540e-02   3.9336807385e-01   0.0000000000e+00   
5646    2.5586675148e-05   5.0332931789e-02   3.8983520875e-01   0.0000000000e+00   
5647    2.5586739524e-05   4.3547293286e-02   3.8146396594e-01   0.0000000000e+00   
5648    2.5586786631e-05   3.9034871929e-02   3.7469960551e-01   0.0000000000e+00   
5649    2.5586833738e-05   3.5078253013e-02   3.6746118997e-01   0.0000000000e+00   
5650    2.5586880844e-05   3.1624386026e-02   3.5986630338e-01   0.0000000000e+00   
5651    2.5586927951e-05   2.8612351842e-02   3.5200736722e-01   0.0000000000e+00   
5652    2.5586975058e-05   2.5982415560e-02   3.4395884627e-01   0.0000000000e+00   
5653    2.5587022164e-05   2.3679850980e-02   3.3578166828e-01   0.0000000000e+00   
5654    2.5587069271e-05   2.1656450487e-02   3.2752621429e-01   0.0000000000e+00   
5655    2.5587116378e-05   1.9870751186e-02   3.1923445346e-01   0.0000000000e+00   
5656    2.5587163484e-05   1.8311720080e-02   3.1095654459e-01   0.0000000000e+00   
5657    2.5587210591e-05   1.6967336561e-02   3.0274199129e-01   0.0000000000e+00   
5658    2.5587257698e-05   1.5793647328e-02   2.9461747936e-01   0.0000000000e+00   
5659    2.5587304804e-05   1.4748398008e-02   2.8659493451e-01   0.0000000000e+00   
5660    2.5587351911e-05   1.3803445864e-02   2.7868195557e-01   0.0000000000e+00   
5661    2.5587399018e-05   1.2939556795e-02   2.7088464245e-01   0.0000000000e+00   
5662    2.5587446125e-05   1.2143255974e-02   2.6320837982e-01   0.0000000000e+00   
5663    2.5587493231e-05   1.1404872670e-02   2.5565803106e-01   0.0000000000e+00   
5664    2.5587587445e-05   1.0114021895e-02   2.4109572757e-01   0.0000000000e+00   
5665    2.5587681658e-05   8.9774692396e-03   2.2709180925e-01   0.0000000000e+00   
5666    2.5587775871e-05   7.9731047770e-03   2.1366252161e-01   0.0000000000e+00   
5667    2.5587870085e-05   7.0840190459e-03   2.0081728070e-01   0.0000000000e+00   
5668    2.5587964298e-05   6.2963834309e-03   1.8855977975e-01   0.0000000000e+00   
5669    2.5588058511e-05   5.5984283864e-03   1.7688874232e-01   0.0000000000e+00   
5670    2.5588152725e-05   4.9799075735e-03   1.6579860522e-01   0.0000000000e+00   
5671    2.5588246938e-05   4.4317924027e-03   1.5528016578e-01   0.0000000000e+00   
5672    2.5588341151e-05   3.9460800538e-03   1.4532118801e-01   0.0000000000e+00   
5673    2.5588435365e-05   3.5156592423e-03   1.3590696019e-01   0.0000000000e+00   
5674    2.5588529578e-05   3.1342068107e-03   1.2702079971e-01   0.0000000000e+00   
5675    2.5588623792e-05   2.7961020780e-03   1.1864450405e-01   0.0000000000e+00   
5676    2.5588718005e-05   2.4963525772e-03   1.1075874859e-01   0.0000000000e+00   
5677    2.5588812218e-05   2.2305280234e-03   1.0334343390e-01   0.0000000000e+00   
5678    2.5588906432e-05   1.9947008889e-03   9.6377985339e-02   0.0000000000e+00   
5679    2.5589000645e-05   1.7853926736e-03   8.9841609039e-02   0.0000000000e+00   
5680    2.5589094858e-05   1.5995252934e-03   8.3713507908e-02   0.0000000000e+00   
5681    2.5589189072e-05   1.4343771519e-03   7.7973061856e-02   0.0000000000e+00   
5682    2.5589283285e-05   1.2875435319e-03   7.2599976054e-02   0.0000000000e+00   
5683    2.5589377499e-05   1.1569009674e-03   6.7574400979e-02   0.0000000000e+00   
5684    2.5589471712e-05   1.0405752802e-03   6.2877027749e-02   0.0000000000e+00   
5685    2.5589565925e-05   9.3691297096e-04   5.8489161963e-02   0.0000000000e+00   
5686    2.5589660139e-05   8.4445567521e-04   5.4392779019e-02   0.0000000000e+00   
5687    2.5589754352e-05   7.6191740112e-04   5.0570563554e-02   0.0000000000e+00   
5688    2.5589848565e-05   6.8816428821e-04   4.7005935413e-02   0.0000000000e+00   
5689    2.5589942779e-05   6.2219663879e-04   4.3683064260e-02   0.0000000000e+00   
5690    2.5590036992e-05   5.6313299297e-04   4.0586874718e-02   0.0000000000e+00   
5691    2.5590131205e-05   5.1019603562e-04   3.7703043672e-02   0.0000000000e+00   
5692    2.5590225419e-05   4.6270014085e-04   3.5017991179e-02   0.0000000000e+00   
5693    2.5590319632e-05   4.2004037683e-04   3.2518866223e-02   0.0000000000e+00   
5694    2.5590413846e-05   3.8168280986e-04   3.0193528398e-02   0.0000000000e+00   
5695    2.5590508059e-05   3.4715596218e-04   2.8030526424e-02   0.0000000000e+00   
5696    2.5590602272e-05   3.1604329235e-04   2.6019074293e-02   0.0000000000e+00   
5697    2.5590696486e-05   2.8797658042e-04   2.4149025703e-02   0.0000000000e+00   
5698    2.5590790699e-05   2.6263011264e-04   2.2410847337e-02   0.0000000000e+00   
5699    2.5590884912e-05   2.3971557148e-04   2.0795591457e-02   0.0000000000e+00   
5700    2.5590979126e-05   2.1897754749e-04   1.9294868203e-02   0.0000000000e+00   
5701    2.5591073339e-05   2.0018959834e-04   1.7900817902e-02   0.0000000000e+00   
5702    2.5591167552e-05   1.8315078931e-04   1.6606083662e-02   0.0000000000e+00   
5703    2.5591261766e-05   1.6768265681e-04   1.5403784448e-02   0.0000000000e+00   
5704    2.5591355979e-05   1.5362654341e-04   1.4287488802e-02   0.0000000000e+00   
5705    2.5591450193e-05   1.4084125885e-04   1.3251189340e-02   0.0000000000e+00   
5706    2.5591544406e-05   1.2920102708e-04   1.2289278117e-02   0.0000000000e+00   
5707    2.5591638619e-05   1.1859368392e-04   1.1396522929e-02   0.0000000000e+00   
5708    2.5591732833e-05   1.0891909463e-04   1.0568044601e-02   0.0000000000e+00   
5709    2.5591921259e-05   9.2654556538e-05   9.1341550299e-03   0.0000000000e+00   
5710    2.5592109686e-05   7.8945069500e-05   7.8936661835e-03   0.0000000000e+00   
5711    2.5592298113e-05   6.7361249525e-05   6.8207723785e-03   0.0000000000e+00   
5712    2.5592486540e-05   5.7551999917e-05   5.8930429534e-03   0.0000000000e+00   
5713    2.5592674966e-05   4.9228794494e-05   5.0909977016e-03   0.0000000000e+00   
5714    2.5592863393e-05   4.2153570414e-05   4.3977314180e-03   0.0000000000e+00   
5715    2.5593051820e-05   3.6129182632e-05   3.7985830831e-03   0.0000000000e+00   
5716    2.5593240247e-05   3.0991807510e-05   3.2808451868e-03   0.0000000000e+00   
5717    2.5593428673e-05   2.6604864454e-05   2.8335089185e-03   0.0000000000e+00   
5718    2.5593617100e-05   2.2854131475e-05   2.4470412450e-03   0.0000000000e+00   
5719    2.5593805527e-05   1.9643804865e-05   2.1131902229e-03   0.0000000000e+00   
5720    2.5593993954e-05   1.6893308311e-05   1.8248152233e-03   0.0000000000e+00   
5721    2.5594182380e-05   1.4534699033e-05   1.5757390718e-03   0.0000000000e+00   
5722    2.5594370807e-05   1.2510551102e-05   1.3606194197e-03   0.0000000000e+00   
5723    2.5594559234e-05   1.0772221538e-05   1.1748369547e-03   0.0000000000e+00   
5724    2.5594747660e-05   9.2784245815e-06   1.0143983275e-03   0.0000000000e+00   
5725    2.5594936087e-05   7.9940549878e-06   8.7585192014e-04   0.0000000000e+00   
5726    2.5595124514e-05   6.8892133579e-06   7.5621480425e-04   0.0000000000e+00   
5727    2.5595312941e-05   5.9383960000e-06   6.5290943796e-04   0.0000000000e+00   
5728    2.5595501367e-05   5.1198193123e-06   5.6370882983e-04   0.0000000000e+00   
5729    2.5595689794e-05   4.4148545807e-06   4.8668905770e-04   0.0000000000e+00   
5730    2.5595878221e-05   3.8075537466e-06   4.2018817127e-04   0.0000000000e+00   
5731    2.5596066648e-05   3.2842503984e-06   3.6277063184e-04   0.0000000000e+00   
5732    2.5596255074e-05   2.8332232019e-06   3.1319655178e-04   0.0000000000e+00   
5733    2.5596443501e-05   2.4444113186e-06   2.7039509268e-04   0.0000000000e+00   
5734    2.5596631928e-05   2.1091732614e-06   2.3344146488e-04   0.0000000000e+00   
5735    2.5596820355e-05   1.8200821530e-06   2.0153704465e-04   0.0000000000e+00   
5736    2.5597008781e-05   1.5707515757e-06   1.7399218930e-04   0.0000000000e+00   
5737    2.5597197208e-05   1.3556871998e-06   1.5021138629e-04   0.0000000000e+00   
5738    2.5597385635e-05   1.1701601887e-06   1.2968042102e-04   0.0000000000e+00   
5739    2.5597574061e-05   1.0100990396e-06   1.1195529010e-04   0.0000000000e+00   
5740    2.5597762488e-05   8.7199706739e-07   9.6652623627e-05   0.0000000000e+00   
5741    2.5597950915e-05   7.5283318110e-07   8.3441411827e-05   0.0000000000e+00   
5742    2.5598139342e-05   6.5000398446e-07   7.2035858839e-05   0.0000000000e+00   
5743    2.5598327768e-05   5.6126552400e-07   6.2189210714e-05   0.0000000000e+00   
5744    2.5598704622e-05   4.2654822267e-07   4.7232074249e-05   0.0000000000e+00   
5745    2.5599081475e-05   3.2427718223e-07   3.5872152686e-05   0.0000000000e+00   
5746    2.5599458329e-05   2.4663115590e-07   2.7244360697e-05   0.0000000000e+00   
5747    2.5599835182e-05   1.8767685622e-07   2.0691635302e-05   0.0000000000e+00   
5748    2.5600212036e-05   1.4291217529e-07   1.5714921696e-05   0.0000000000e+00   
5749    2.5600588889e-05   1.0892034685e-07   1.1935180737e-05   0.0000000000e+00   
5750    2.5600965743e-05   8.3107924589e-08   9.0645297633e-06   0.0000000000e+00   
5751    2.5601719450e-05   5.1507028586e-08   5.5495380344e-06   0.0000000000e+00   
5752    2.5602473157e-05   3.2162409485e-08   3.3975646904e-06   0.0000000000e+00   
5753    2.5603226863e-05   2.0320136558e-08   2.0800710919e-06   0.0000000000e+00   
5754    2.5604734277e-05   9.8723679835e-09   9.1763229904e-07   0.0000000000e+00   
5755    2.5606241691e-05   5.2635078744e-09   4.0481708829e-07   0.0000000000e+00   
5756    2.5609256519e-05   2.6549790893e-09   1.1456327065e-07   0.0000000000e+00   
5757    2.5612271347e-05   1.9167793509e-09   3.2421398405e-08   0.0000000000e+00   
5758    2.5618301002e-05   1.6734389335e-09   5.3437686606e-09   0.0000000000e+00   
5759    2.5630360313e-05   1.6297290815e-09   4.7993823975e-10   0.0000000000e+00   
5760    2.5654478935e-05   1.6256188226e-09   2.2565567252e-11   0.0000000000e+00   
5761    2.5702716179e-05   1.6254209132e-09   5.4327693745e-13   0.0000000000e+00   
5762    2.5799190666e-05   1.6254160888e-09   6.6249298424e-15   0.0000000000e+00   
5763    2.5992139642e-05   1.6254160303e-09   3.8549905140e-17   0.0000000000e+00   
5764    2.6293139642e-05   1.6254159390e-09   -1.0236189097e-14  0.0000000000e+00   
5765    2.6594139642e-05   1.6254158477e-09   -2.0510928098e-14  0.0000000000e+00   
5766    2.6895139642e-05   1.6254157564e-09   -3.0785667100e-14  0.0000000000e+00   
5767    2.7085000000e-05   1.6254156988e-09   -3.7266616033e-14  0.0000000000e+00   
5768    2.7085025000e-05   2.3067468955e-05   6.9505089554e-04   2.4999999998e-02   
5769    2.7085031412e-05   3.0735045984e-05   9.1596713002e-04   3.1411757889e-02   
5770    2.7085037824e-05   4.0274965969e-05   1.1780202744e-03   3.7823515780e-02   
5771    2.7085044235e-05   5.1728586629e-05   1.4801591504e-03   4.4235273671e-02   
5772    2.7085050647e-05   6.5081587447e-05   1.8215519474e-03   5.0647031562e-02   
5773    2.7085057059e-05   8.0280622592e-05   2.2015079498e-03   5.7058789453e-02   
5774    2.7085063471e-05   9.7245593842e-05   2.6194398341e-03   6.3470547343e-02   
5775    2.7085069882e-05   1.1587878578e-04   3.0748391337e-03   6.9882305234e-02   
5776    2.7085076294e-05   1.3607165706e-04   3.5672582672e-03   7.6294063125e-02   
5777    2.7085082706e-05   1.5770985870e-04   4.0962969050e-03   8.2705821016e-02   
5778    2.7085089118e-05   1.8067690779e-04   4.6615915288e-03   8.9117578907e-02   
5779    2.7085095529e-05   2.0485684260e-04   5.2628074136e-03   9.5529336798e-02   
5780    2.7085101941e-05   2.3013610765e-04   5.8996324639e-03   1.0194109469e-01   
5781    2.7085114765e-05   2.8425231979e-04   7.3134561137e-03   1.1476461047e-01   
5782    2.7085127588e-05   3.4116912213e-04   8.8653584488e-03   1.2758812625e-01   
5783    2.7085140412e-05   4.0021475269e-04   1.0553356174e-02   1.4041164203e-01   
5784    2.7085153235e-05   4.6080011570e-04   1.2375547522e-02   1.5323515782e-01   
5785    2.7085166059e-05   5.2241319634e-04   1.4330093201e-02   1.6605867360e-01   
5786    2.7085178882e-05   5.8461217450e-04   1.6415203921e-02   1.7888218938e-01   
5787    2.7085204529e-05   7.0871367759e-04   2.1093919910e-02   2.0452922095e-01   
5788    2.7085230176e-05   8.3059233860e-04   2.6267948910e-02   2.3017625251e-01   
5789    2.7085255823e-05   9.4887101993e-04   3.1924530497e-02   2.5582328408e-01   
5790    2.7085281470e-05   1.0625938638e-03   3.8051310258e-02   2.8147031565e-01   
5791    2.7085307117e-05   1.1711260996e-03   4.4636316970e-02   3.0711734721e-01   
5792    2.7085332764e-05   1.2740761579e-03   5.1667942921e-02   3.3276437878e-01   
5793    2.7085358411e-05   1.3712354523e-03   5.9134927260e-02   3.5841141035e-01   
5794    2.7085384058e-05   1.4625319913e-03   6.7026341349e-02   3.8405844191e-01   
5795    2.7085409705e-05   1.5479947382e-03   7.5331575499e-02   4.0970547348e-01   
5796    2.7085461000e-05   1.6965719041e-03   9.3516514479e-02   4.6099953661e-01   
5797    2.7085512294e-05   1.8244443348e-03   1.1320058459e-01   5.1229359975e-01   
5798    2.7085563588e-05   1.9334606063e-03   1.3431219186e-01   5.6358766288e-01   
5799    2.7085614882e-05   2.0255132142e-03   1.5678357848e-01   6.1488172601e-01   
5800    2.7085666176e-05   2.1024481516e-03   1.8055059339e-01   6.6617578915e-01   
5801    2.7085717470e-05   2.1660147881e-03   2.0555246738e-01   7.1746985228e-01   
5802    2.7085768764e-05   2.2178405301e-03   2.3173160497e-01   7.6876391541e-01   
5803    2.7085820058e-05   2.2594206041e-03   2.5903339203e-01   8.2005797855e-01   
5804    2.7085871352e-05   2.2921169247e-03   2.8740601750e-01   8.7135204168e-01   
5805    2.7085973940e-05   2.3292070062e-03   3.4805411298e-01   9.7394016795e-01   
5806    2.7086076528e-05   2.3463031489e-03   4.1226989713e-01   1.0765282942e+00   
5807    2.7086179116e-05   2.3497203467e-03   4.7974646362e-01   1.1791164205e+00   
5808    2.7086281705e-05   2.3443703583e-03   5.5020539532e-01   1.2817045467e+00   
5809    2.7086384293e-05   2.3341146965e-03   6.2339390159e-01   1.3842926730e+00   
5810    2.7086589469e-05   2.3034954577e-03   7.7896387801e-01   1.5894689255e+00   
5811    2.7086794645e-05   2.2849814060e-03   9.4234324610e-01   1.7946451781e+00   
5812    2.7086918520e-05   2.3278052455e-03   1.0449900482e+00   1.9185204451e+00   
5813    2.7086999125e-05   2.4284066959e-03   1.1149836514e+00   1.9991248684e+00   
5814    2.7087070905e-05   2.5715252954e-03   1.1801032411e+00   2.0709050334e+00   
5815    2.7087142685e-05   2.7473625756e-03   1.2479285325e+00   2.1426851984e+00   
5816    2.7087167024e-05   2.8234437932e-03   1.2716193383e+00   2.1670244870e+00   
5817    2.7087180312e-05   2.8691198892e-03   1.2846894115e+00   2.1803122274e+00   
5818    2.7087206888e-05   2.9612423916e-03   1.3110675631e+00   2.2068877081e+00   
5819    2.7087210966e-05   2.9757183039e-03   1.3151564145e+00   2.2109662154e+00   
5820    2.7087213359e-05   2.9842669245e-03   1.3175479597e+00   2.2133591012e+00   
5821    2.7087215752e-05   2.9928120764e-03   1.3199355846e+00   2.2157519871e+00   
5822    2.7087220538e-05   3.0095827783e-03   1.3247019196e+00   2.2205377587e+00   
5823    2.7087224146e-05   3.0219355939e-03   1.3282900502e+00   2.2241462207e+00   
5824    2.7087227755e-05   3.0339140765e-03   1.3318736754e+00   2.2277546826e+00   
5825    2.7087234972e-05   3.0560133190e-03   1.3390281842e+00   2.2349716065e+00   
5826    2.7087240359e-05   3.0713448379e-03   1.3443594702e+00   2.2403587043e+00   
5827    2.7087245746e-05   3.0854417421e-03   1.3496833349e+00   2.2457458020e+00   
5828    2.7087256520e-05   3.1087137983e-03   1.3603108163e+00   2.2565199975e+00   
5829    2.7087264549e-05   3.1233193570e-03   1.3682150779e+00   2.2645492538e+00   
5830    2.7087272579e-05   3.1352848373e-03   1.3761064980e+00   2.2725785100e+00   
5831    2.7087280608e-05   3.1447540828e-03   1.3839859446e+00   2.2806077662e+00   
5832    2.7087296666e-05   3.1553589657e-03   1.3997121398e+00   2.2966662786e+00   
5833    2.7087309671e-05   3.1590699688e-03   1.4124166896e+00   2.3096705790e+00   
5834    2.7087322675e-05   3.1585571664e-03   1.4250940275e+00   2.3226748794e+00   
5835    2.7087348683e-05   3.1460679190e-03   1.4503766152e+00   2.3486834803e+00   
5836    2.7087368347e-05   3.1312710709e-03   1.4694282742e+00   2.3683468403e+00   
