Index        TIME                V(1)                I(V1)       
6759     4.6101903256e-06    5.9741763022e+00   -5.9741763022e-01
6760     4.6107811044e-06    6.2676669513e+00   -6.2676669513e-01
6761     4.6113718833e-06    6.5525225339e+00   -6.5525225339e-01
6762     4.6119626622e-06    6.8283505998e+00   -6.8283505998e-01
6763     4.6125534410e-06    7.0947711363e+00   -7.0947711363e-01
6764     4.6131442199e-06    7.3514170914e+00   -7.3514170914e-01
6765     4.6137349988e-06    7.5979348798e+00   -7.5979348798e-01
6766     4.6143257777e-06    7.8339848700e+00   -7.8339848700e-01
6767     4.6149165565e-06    8.0592418521e+00   -8.0592418521e-01
6768     4.6155073354e-06    8.2733954858e+00   -8.2733954858e-01
6769     4.6160981143e-06    8.4761507283e+00   -8.4761507283e-01
6770     4.6166888931e-06    8.6672282403e+00   -8.6672282403e-01
6771     4.6172796720e-06    8.8463647713e+00   -8.8463647713e-01
6772     4.6178704509e-06    9.0133135220e+00   -9.0133135220e-01
6773     4.6184612297e-06    9.1678444842e+00   -9.1678444842e-01
6774     4.6190520086e-06    9.3097447583e+00   -9.3097447583e-01
6775     4.6196427875e-06    9.4388188460e+00   -9.4388188460e-01
6776     4.6202335663e-06    9.5548889197e+00   -9.5548889197e-01
6777     4.6208243452e-06    9.6577950678e+00   -9.6577950678e-01
6778     4.6214151241e-06    9.7473955148e+00   -9.7473955148e-01
6779     4.6220059030e-06    9.8235668169e+00   -9.8235668169e-01
6780     4.6225966818e-06    9.8862040314e+00   -9.8862040314e-01
6781     4.6231874607e-06    9.9352208622e+00   -9.9352208622e-01
6782     4.6237782396e-06    9.9705497779e+00   -9.9705497779e-01
6783     4.6243690184e-06    9.9921421053e+00   -9.9921421053e-01
6784     4.6249597973e-06    9.9999680964e+00   -9.9999680964e-01
6785     4.6255505762e-06    9.9940169690e+00   -9.9940169690e-01
6786     4.6261413550e-06    9.9742969223e+00   -9.9742969223e-01
6787     4.6267321339e-06    9.9408351248e+00   -9.9408351248e-01
6788     4.6273229128e-06    9.8936776773e+00   -9.8936776773e-01
6789     4.6279136916e-06    9.8328895495e+00   -9.8328895495e-01
6790     4.6285044705e-06    9.7585544902e+00   -9.7585544902e-01
6791     4.6290952494e-06    9.6707749119e+00   -9.6707749119e-01
6792     4.6296860283e-06    9.5696717500e+00   -9.5696717500e-01
6793     4.6302768071e-06    9.4553842960e+00   -9.4553842960e-01
6794     4.6308675860e-06    9.3280700056e+00   -9.3280700056e-01
6795     4.6314583649e-06    9.1879042817e+00   -9.1879042817e-01
6796     4.6320491437e-06    9.0350802329e+00   -9.0350802329e-01
6797     4.6326399226e-06    8.8698084074e+00   -8.8698084074e-01
6798     4.6332307015e-06    8.6923165029e+00   -8.6923165029e-01
6799     4.6338214803e-06    8.5028490528e+00   -8.5028490528e-01
6800     4.6344122592e-06    8.3016670896e+00   -8.3016670896e-01
6801     4.6350030381e-06    8.0890477848e+00   -8.0890477848e-01
6802     4.6355938169e-06    7.8652840676e+00   -7.8652840676e-01
6803     4.6361845958e-06    7.6306842209e+00   -7.6306842209e-01
6804     4.6367753747e-06    7.3855714566e+00   -7.3855714566e-01
6805     4.6373661536e-06    7.1302834707e+00   -7.1302834707e-01
6806     4.6379569324e-06    6.8651719775e+00   -6.8651719775e-01
6807     4.6385477113e-06    6.5906022254e+00   -6.5906022254e-01
6808     4.6391384902e-06    6.3069524936e+00   -6.3069524936e-01
6809     4.6397292690e-06    6.0146135710e+00   -6.0146135710e-01
6810     4.6403200479e-06    5.7139882176e+00   -5.7139882176e-01
6811     4.6409108268e-06    5.4054906099e+00   -5.4054906099e-01
6812     4.6415016056e-06    5.0895457700e+00   -5.0895457700e-01
6813     4.6420923845e-06    4.7665889803e+00   -4.7665889803e-01
6814     4.6426831634e-06    4.4370651836e+00   -4.4370651836e-01
6815     4.6432739422e-06    4.1014283702e+00   -4.1014283702e-01
6816     4.6438647211e-06    3.7601409523e+00   -3.7601409523e-01
6817     4.6444555000e-06    3.4136731272e+00   -3.4136731272e-01
6818     4.6450462789e-06    3.0625022292e+00   -3.0625022292e-01
6819     4.6456370577e-06    2.7071120722e+00   -2.7071120722e-01
6820     4.6462278366e-06    2.3479922829e+00   -2.3479922829e-01
6821     4.6468186155e-06    1.9856376266e+00   -1.9856376266e-01
6822     4.6474093943e-06    1.6205473250e+00   -1.6205473250e-01
6823     4.6480001732e-06    1.2532243691e+00   -1.2532243691e-01
6824     4.6485909521e-06    8.8417482567e-01   -8.8417482567e-02
6825     4.6491817309e-06    5.1390714019e-01   -5.1390714019e-02
6826     4.6497725098e-06    1.4293143651e-01   -1.4293143651e-02
6827     4.6503632887e-06   -2.2824118613e-01    2.2824118613e-02
6828     4.6509540675e-06   -5.9909935719e-01    5.9909935719e-02
6829     4.6515448464e-06   -9.6913213933e-01    9.6913213933e-02
6830     4.6521356253e-06   -1.3378297324e+00    1.3378297324e-01
6831     4.6527264042e-06   -1.7046841757e+00    1.7046841757e-01
6832     4.6533171830e-06   -2.0691900480e+00    2.0691900480e-01
6833     4.6539079619e-06   -2.4308451635e+00    2.4308451635e-01
6834     4.6544987408e-06   -2.7891512642e+00    2.7891512642e-01
6835     4.6550895196e-06   -3.1436147060e+00    3.1436147060e-01
6836     4.6556802985e-06   -3.4937471387e+00    3.4937471387e-01
6837     4.6562710774e-06   -3.8390661793e+00    3.8390661793e-01
6838     4.6568618562e-06   -4.1790960760e+00    4.1790960760e-01
6839     4.6574526351e-06   -4.5133683643e+00    4.5133683643e-01
6840     4.6580434140e-06   -4.8414225117e+00    4.8414225117e-01
6841     4.6586341928e-06   -5.1628065527e+00    5.1628065527e-01
6842     4.6592249717e-06   -5.4770777113e+00    5.4770777113e-01
6843     4.6598157506e-06   -5.7838030111e+00    5.7838030111e-01
6844     4.6604065295e-06   -6.0825598715e+00    6.0825598715e-01
6845     4.6609973083e-06   -6.3729366905e+00    6.3729366905e-01
6846     4.6615880872e-06   -6.6545334111e+00    6.6545334111e-01
6847     4.6621788661e-06   -6.9269620731e+00    6.9269620731e-01
6848     4.6627696449e-06   -7.1898473469e+00    7.1898473469e-01
6849     4.6633604238e-06   -7.4428270514e+00    7.4428270514e-01
6850     4.6639512027e-06   -7.6855526521e+00    7.6855526521e-01
6851     4.6645419815e-06   -7.9176897423e+00    7.9176897423e-01
6852     4.6651327604e-06   -8.1389185027e+00    8.1389185027e-01
6853     4.6657235393e-06   -8.3489341430e+00    8.3489341430e-01
6854     4.6663143181e-06   -8.5474473212e+00    8.5474473212e-01
6855     4.6669050970e-06   -8.7341845425e+00    8.7341845425e-01
6856     4.6674958759e-06   -8.9088885359e+00    8.9088885359e-01
6857     4.6680866548e-06   -9.0713186090e+00    9.0713186090e-01
6858     4.6686774336e-06   -9.2212509792e+00    9.2212509792e-01
6859     4.6692682125e-06   -9.3584790822e+00    9.3584790822e-01
6860     4.6698589914e-06   -9.4828138567e+00    9.4828138567e-01
6861     4.6704497702e-06   -9.5940840046e+00    9.5940840046e-01
6862     4.6710405491e-06   -9.6921362272e+00    9.6921362272e-01
6863     4.6716313280e-06   -9.7768354364e+00    9.7768354364e-01
6864     4.6722221068e-06   -9.8480649407e+00    9.8480649407e-01
6865     4.6728128857e-06   -9.9057266060e+00    9.9057266060e-01
6866     4.6734036646e-06   -9.9497409910e+00    9.9497409910e-01
6867     4.6739944434e-06   -9.9800474563e+00    9.9800474563e-01
6868     4.6745852223e-06   -9.9966042483e+00    9.9966042483e-01
6869     4.6751760012e-06   -9.9993885563e+00    9.9993885563e-01
6870     4.6757667801e-06   -9.9883965443e+00    9.9883965443e-01
6871     4.6763575589e-06   -9.9636433563e+00    9.9636433563e-01
6872     4.6769483378e-06   -9.9251630951e+00    9.9251630951e-01
6873     4.6775391167e-06   -9.8730087756e+00    9.8730087756e-01
6874     4.6781298955e-06   -9.8072522516e+00    9.8072522516e-01
6875     4.6787206744e-06   -9.7279841170e+00    9.7279841170e-01
6876     4.6793114533e-06   -9.6353135807e+00    9.6353135807e-01
6877     4.6799022321e-06   -9.5293683165e+00    9.5293683165e-01
6878     4.6804930110e-06   -9.4102942869e+00    9.4102942869e-01
6879     4.6810837899e-06   -9.2782555421e+00    9.2782555421e-01
6880     4.6816745687e-06   -9.1334339940e+00    9.1334339940e-01
6881     4.6822653476e-06   -8.9760291657e+00    8.9760291657e-01
6882     4.6828561265e-06   -8.8062579162e+00    8.8062579162e-01
6883     4.6834469054e-06   -8.6243541423e+00    8.6243541423e-01
6884     4.6840376842e-06   -8.4305684556e+00    8.4305684556e-01
6885     4.6846284631e-06   -8.2251678380e+00    8.2251678380e-01
6886     4.6852192420e-06   -8.0084352730e+00    8.0084352730e-01
6887     4.6858100208e-06   -7.7806693568e+00    7.7806693568e-01
6888     4.6864007997e-06   -7.5421838862e+00    7.5421838862e-01
6889     4.6869915786e-06   -7.2933074263e+00    7.2933074263e-01
6890     4.6875823574e-06   -7.0343828584e+00    7.0343828584e-01
6891     4.6881731363e-06   -6.7657669071e+00    6.7657669071e-01
6892     4.6887639152e-06   -6.4878296489e+00    6.4878296489e-01
6893     4.6893546940e-06   -6.2009540024e+00    6.2009540024e-01
6894     4.6899454729e-06   -5.9055352009e+00    5.9055352009e-01
6895     4.6905362518e-06   -5.6019802478e+00    5.6019802478e-01
6896     4.6911270307e-06   -5.2907073555e+00    5.2907073555e-01
6897     4.6917178095e-06   -4.9721453698e+00    4.9721453698e-01
6898     4.6923085884e-06   -4.6467331787e+00    4.6467331787e-01
6899     4.6928993673e-06   -4.3149191078e+00    4.3149191078e-01
6900     4.6934901461e-06   -3.9771603029e+00    3.9771603029e-01
6901     4.6940809250e-06   -3.6339220997e+00    3.6339220997e-01
6902     4.6946717039e-06   -3.2856773829e+00    3.2856773829e-01
6903     4.6952624827e-06   -2.9329059352e+00    2.9329059352e-01
6904     4.6958532616e-06   -2.5760937753e+00    2.5760937753e-01
6905     4.6964440405e-06   -2.2157324892e+00    2.2157324892e-01
6906     4.6970348193e-06   -1.8523185524e+00    1.8523185524e-01
6907     4.6976255982e-06   -1.4863526464e+00    1.4863526464e-01
6908     4.6982163771e-06   -1.1183389681e+00    1.1183389681e-01
6909     4.6988071560e-06   -7.4878453616e-01    7.4878453616e-02
6910     4.6993979348e-06   -3.7819849156e-01    3.7819849156e-02
6911     4.6999887137e-06   -7.0913967666e-03    7.0913967666e-04
6912     4.7005794926e-06    3.6402546796e-01   -3.6402546796e-02
6913     4.7011702714e-06    7.3464080890e-01   -7.3464080890e-02
6914     4.7017610503e-06    1.1042440233e+00   -1.1042440233e-01
6915     4.7023518292e-06    1.4723259027e+00   -1.4723259027e-01
6916     4.7029426080e-06    1.8383793349e+00   -1.8383793349e-01
6917     4.7035333869e-06    2.2019000020e+00   -2.2019000020e-01
6918     4.7041241658e-06    2.5623870757e+00   -2.5623870757e-01
6919     4.7047149446e-06    2.9193439071e+00   -2.9193439071e-01
6920     4.7053057235e-06    3.2722787111e+00   -3.2722787111e-01
6921     4.7058965024e-06    3.6207052436e+00   -3.6207052436e-01
6922     4.7064872813e-06    3.9641434716e+00   -3.9641434716e-01
6923     4.7070780601e-06    4.3021202349e+00   -4.3021202349e-01
6924     4.7076688390e-06    4.6341698973e+00   -4.6341698973e-01
6925     4.7082596179e-06    4.9598349885e+00   -4.9598349885e-01
6926     4.7088503967e-06    5.2786668346e+00   -5.2786668346e-01
6927     4.7094411756e-06    5.5902261757e+00   -5.5902261757e-01
6928     4.7100319545e-06    5.8940837715e+00   -5.8940837715e-01
6929     4.7106227333e-06    6.1898209924e+00   -6.1898209924e-01
6930     4.7112135122e-06    6.4770303964e+00   -6.4770303964e-01
6931     4.7118042911e-06    6.7553162905e+00   -6.7553162905e-01
6932     4.7123950699e-06    7.0242952756e+00   -7.0242952756e-01
6933     4.7129858488e-06    7.2835967752e+00   -7.2835967752e-01
6934     4.7135766277e-06    7.5328635452e+00   -7.5328635452e-01
6935     4.7141674066e-06    7.7717521668e+00   -7.7717521668e-01
6936     4.7147581854e-06    7.9999335193e+00   -7.9999335193e-01
6937     4.7153489643e-06    8.2170932336e+00   -8.2170932336e-01
6938     4.7159397432e-06    8.4229321251e+00   -8.4229321251e-01
6939     4.7165305220e-06    8.6171666063e+00   -8.6171666063e-01
6940     4.7171213009e-06    8.7995290771e+00   -8.7995290771e-01
6941     4.7177120798e-06    8.9697682939e+00   -8.9697682939e-01
6942     4.7183028586e-06    9.1276497154e+00   -9.1276497154e-01
6943     4.7188936375e-06    9.2729558256e+00   -9.2729558256e-01
6944     4.7194844164e-06    9.4054864340e+00   -9.4054864340e-01
6945     4.7200751952e-06    9.5250589512e+00   -9.5250589512e-01
6946     4.7206659741e-06    9.6315086399e+00   -9.6315086399e-01
6947     4.7212567530e-06    9.7246888429e+00   -9.7246888429e-01
6948     4.7218475319e-06    9.8044711842e+00   -9.8044711842e-01
6949     4.7224383107e-06    9.8707457464e+00   -9.8707457464e-01
6950     4.7230290896e-06    9.9234212219e+00   -9.9234212219e-01
6951     4.7236198685e-06    9.9624250389e+00   -9.9624250389e-01
6952     4.7242106473e-06    9.9877034613e+00   -9.9877034613e-01
6953     4.7248014262e-06    9.9992216624e+00   -9.9992216624e-01
6954     4.7253922051e-06    9.9969637735e+00   -9.9969637735e-01
6955     4.7259829839e-06    9.9809329054e+00   -9.9809329054e-01
6956     4.7265737628e-06    9.9511511439e+00   -9.9511511439e-01
6957     4.7271645417e-06    9.9076595200e+00   -9.9076595200e-01
6958     4.7277553205e-06    9.8505179528e+00   -9.8505179528e-01
6959     4.7283460994e-06    9.7798051670e+00   -9.7798051670e-01
6960     4.7289368783e-06    9.6956185849e+00   -9.6956185849e-01
6961     4.7295276572e-06    9.5980741917e+00   -9.5980741917e-01
6962     4.7301184360e-06    9.4873063759e+00   -9.4873063759e-01
6963     4.7307092149e-06    9.3634677441e+00   -9.3634677441e-01
6964     4.7312999938e-06    9.2267289107e+00   -9.2267289107e-01
6965     4.7318907726e-06    9.0772782632e+00   -9.0772782632e-01
6966     4.7324815515e-06    8.9153217020e+00   -8.9153217020e-01
6967     4.7330723304e-06    8.7410823574e+00   -8.7410823574e-01
6968     4.7336631092e-06    8.5548002817e+00   -8.5548002817e-01
6969     4.7342538881e-06    8.3567321189e+00   -8.3567321189e-01
6970     4.7348446670e-06    8.1471507505e+00   -8.1471507505e-01
6971     4.7354354458e-06    7.9263449203e+00   -7.9263449203e-01
6972     4.7360262247e-06    7.6946188360e+00   -7.6946188360e-01
6973     4.7366170036e-06    7.4522917504e+00   -7.4522917504e-01
6974     4.7372077825e-06    7.1996975215e+00   -7.1996975215e-01
6975     4.7377985613e-06    6.9371841525e+00   -6.9371841525e-01
6976     4.7383893402e-06    6.6651133122e+00   -6.6651133122e-01
6977     4.7389801191e-06    6.3838598372e+00   -6.3838598372e-01
6978     4.7395708979e-06    6.0938112148e+00   -6.0938112148e-01
6979     4.7401616768e-06    5.7953670497e+00   -5.7953670497e-01
6980     4.7407524557e-06    5.4889385134e+00   -5.4889385134e-01
6981     4.7413432345e-06    5.1749477775e+00   -5.1749477775e-01
6982     4.7419340134e-06    4.8538274319e+00   -4.8538274319e-01
6983     4.7425247923e-06    4.5260198895e+00   -4.5260198895e-01
6984     4.7431155711e-06    4.1919767760e+00   -4.1919767760e-01
6985     4.7437063500e-06    3.8521583081e+00   -3.8521583081e-01
6986     4.7442971289e-06    3.5070326592e+00   -3.5070326592e-01
6987     4.7448879078e-06    3.1570753144e+00   -3.1570753144e-01
6988     4.7454786866e-06    2.8027684157e+00   -2.8027684157e-01
6989     4.7460694655e-06    2.4446000975e+00   -2.4446000975e-01
6990     4.7466602444e-06    2.0830638140e+00   -2.0830638140e-01
6991     4.7472510232e-06    1.7186576597e+00   -1.7186576597e-01
6992     4.7478418021e-06    1.3518836828e+00   -1.3518836828e-01
6993     4.7484325810e-06    9.8324719387e-01   -9.8324719387e-02
6994     4.7496141387e-06    2.4242005187e-01   -2.4242005187e-02
6995     4.7498075535e-06    1.2091478255e-01   -1.2091478255e-02
6996     4.7500009682e-06   -6.0834395317e-04    6.0834395317e-05
6997     4.7501943830e-06   -1.2213138061e-01    1.2213138061e-02
6998     4.7503684562e-06   -2.3148720354e-01    2.3148720354e-02
6999     4.7507166028e-06   -4.5010269657e-01    4.5010269657e-02
7000     4.7514128959e-06   -8.8658308222e-01    8.8658308222e-02
7001     4.7521091890e-06   -1.3213668107e+00    1.3213668107e-01
7002     4.7528054821e-06   -1.7536218348e+00    1.7536218348e-01
7003     4.7535017752e-06   -2.1825209467e+00    2.1825209467e-01
7004     4.7541980683e-06   -2.6072433604e+00    2.6072433604e-01
7005     4.7548943614e-06   -3.0269762834e+00    3.0269762834e-01
7006     4.7555906546e-06   -3.4409164711e+00    3.4409164711e-01
7007     4.7562869477e-06   -3.8482717648e+00    3.8482717648e-01
7008     4.7569832408e-06   -4.2482626072e+00    4.2482626072e-01
7009     4.7576795339e-06   -4.6401235345e+00    4.6401235345e-01
7010     4.7583758270e-06   -5.0231046409e+00    5.0231046409e-01
7011     4.7590721201e-06   -5.3964730142e+00    5.3964730142e-01
7012     4.7597684132e-06   -5.7595141381e+00    5.7595141381e-01
7013     4.7604647063e-06   -6.1115332594e+00    6.1115332594e-01
7014     4.7611609994e-06   -6.4518567178e+00    6.4518567178e-01
7015     4.7618572925e-06   -6.7798332353e+00    6.7798332353e-01
7016     4.7625535856e-06   -7.0948351619e+00    7.0948351619e-01
7017     4.7632498788e-06   -7.3962596774e+00    7.3962596774e-01
7018     4.7639461719e-06   -7.6835299446e+00    7.6835299446e-01
7019     4.7646424650e-06   -7.9560962134e+00    7.9560962134e-01
7020     4.7653387581e-06   -8.2134368727e+00    8.2134368727e-01
7021     4.7660350512e-06   -8.4550594488e+00    8.4550594488e-01
7022     4.7667313443e-06   -8.6805015478e+00    8.6805015478e-01
7023     4.7674276374e-06   -8.8893317403e+00    8.8893317403e-01
7024     4.7681239305e-06   -9.0811503871e+00    9.0811503871e-01
7025     4.7688202236e-06   -9.2555904044e+00    9.2555904044e-01
7026     4.7695165167e-06   -9.4123179656e+00    9.4123179656e-01
7027     4.7702128098e-06   -9.5510331407e+00    9.5510331407e-01
7028     4.7709091029e-06   -9.6714704698e+00    9.6714704698e-01
7029     4.7716053961e-06   -9.7733994717e+00    9.7733994717e-01
7030     4.7723016892e-06   -9.8566250845e+00    9.8566250845e-01
7031     4.7729979823e-06   -9.9209880391e+00    9.9209880391e-01
7032     4.7736942754e-06   -9.9663651637e+00    9.9663651637e-01
7033     4.7743905685e-06   -9.9926696201e+00    9.9926696201e-01
7034     4.7750868616e-06   -9.9998510693e+00    9.9998510693e-01
7035     4.7757831547e-06   -9.9878957681e+00    9.9878957681e-01
7036     4.7764794478e-06   -9.9568265955e+00    9.9568265955e-01
7037     4.7771757409e-06   -9.9067030087e+00    9.9067030087e-01
7038     4.7778720340e-06   -9.8376209293e+00    9.8376209293e-01
7039     4.7785683271e-06   -9.7497125599e+00    9.7497125599e-01
7040     4.7792646203e-06   -9.6431461311e+00    9.6431461311e-01
7041     4.7799609134e-06   -9.5181255795e+00    9.5181255795e-01
7042     4.7806572065e-06   -9.3748901573e+00    9.3748901573e-01
7043     4.7813534996e-06   -9.2137139747e+00    9.2137139747e-01
7044     4.7820497927e-06   -9.0349054750e+00    9.0349054750e-01
7045     4.7827460858e-06   -8.8388068448e+00    8.8388068448e-01
7046     4.7834423789e-06   -8.6257933587e+00    8.6257933587e-01
7047     4.7841386720e-06   -8.3962726614e+00    8.3962726614e-01
7048     4.7848349651e-06   -8.1506839873e+00    8.1506839873e-01
7049     4.7855312582e-06   -7.8894973205e+00    7.8894973205e-01
7050     4.7862275513e-06   -7.6132124948e+00    7.6132124948e-01
7051     4.7869238444e-06   -7.3223582374e+00    7.3223582374e-01
7052     4.7876201376e-06   -7.0174911572e+00    7.0174911572e-01
7053     4.7883164307e-06   -6.6991946793e+00    6.6991946793e-01
7054     4.7890127238e-06   -6.3680779289e+00    6.3680779289e-01
7055     4.7897090169e-06   -6.0247745653e+00    6.0247745653e-01
7056     4.7904053100e-06   -5.6699415692e+00    5.6699415692e-01
7057     4.7911016031e-06   -5.3042579860e+00    5.3042579860e-01
7058     4.7917978962e-06   -4.9284236254e+00    4.9284236254e-01
7059     4.7924941893e-06   -4.5431577232e+00    4.5431577232e-01
7060     4.7931904824e-06   -4.1491975639e+00    4.1491975639e-01
7061     4.7938867755e-06   -3.7472970706e+00    3.7472970706e-01
7062     4.7945830686e-06   -3.3382253617e+00    3.3382253617e-01
7063     4.7952793618e-06   -2.9227652791e+00    2.9227652791e-01
7064     4.7959756549e-06   -2.5017118902e+00    2.5017118902e-01
7065     4.7966719480e-06   -2.0758709664e+00    2.0758709664e-01
7066     4.7973682411e-06   -1.6460574411e+00    1.6460574411e-01
7067     4.7980645342e-06   -1.2130938497e+00    1.2130938497e-01
7068     4.7987608273e-06   -7.7780875644e-01    7.7780875644e-02
7069     4.7994571204e-06   -3.4103516776e-01    3.4103516776e-02
7070     4.8008497066e-06    5.3363282608e-01   -5.3363282608e-02
7071     4.8020133007e-06    1.2616230474e+00   -1.2616230474e-01
7072     4.8030605353e-06    1.9111612303e+00   -1.9111612303e-01
7073     4.8041077699e-06    2.5524278355e+00   -2.5524278355e-01
7074     4.8051550045e-06    3.1826474371e+00   -3.1826474371e-01
7075     4.8062022392e-06    3.7990924208e+00   -3.7990924208e-01
7076     4.8072494738e-06    4.3990947896e+00   -4.3990947896e-01
7077     4.8082967084e-06    4.9800577106e+00   -4.9800577106e-01
7078     4.8093439431e-06    5.5394667546e+00   -5.5394667546e-01
7079     4.8103911777e-06    6.0749007780e+00   -6.0749007780e-01
7080     4.8114384123e-06    6.5840424023e+00   -6.5840424023e-01
7081     4.8124856469e-06    7.0646880435e+00   -7.0646880435e-01
7082     4.8135328816e-06    7.5147574490e+00   -7.5147574490e-01
7083     4.8145801162e-06    7.9323027016e+00   -7.9323027016e-01
7084     4.8156273508e-06    8.3155166496e+00   -8.3155166496e-01
7085     4.8166745855e-06    8.6627407288e+00   -8.6627407288e-01
7086     4.8177218201e-06    8.9724721403e+00   -8.9724721403e-01
7087     4.8187690547e-06    9.2433703548e+00   -9.2433703548e-01
7088     4.8198162893e-06    9.4742629146e+00   -9.4742629146e-01
7089     4.8208635240e-06    9.6641505082e+00   -9.6641505082e-01
7090     4.8219107586e-06    9.8122112948e+00   -9.8122112948e-01
7091     4.8229579932e-06    9.9178044618e+00   -9.9178044618e-01
7092     4.8240052279e-06    9.9804729980e+00   -9.9804729980e-01
7093     4.8250524625e-06    9.9999456716e+00   -9.9999456716e-01
7094     4.8260996971e-06    9.9761382041e+00   -9.9761382041e-01
7095     4.8271469318e-06    9.9091536352e+00   -9.9091536352e-01
7096     4.8281941664e-06    9.7992818766e+00   -9.7992818766e-01
7097     4.8292414010e-06    9.6469984574e+00   -9.6469984574e-01
7098     4.8302886356e-06    9.4529624660e+00   -9.4529624660e-01
7099     4.8313358703e-06    9.2180136974e+00   -9.2180136974e-01
7100     4.8323831049e-06    8.9431690187e+00   -8.9431690187e-01
7101     4.8334303395e-06    8.6296179681e+00   -8.6296179681e-01
7102     4.8344775742e-06    8.2787176063e+00   -8.2787176063e-01
7103     4.8355248088e-06    7.8919866433e+00   -7.8919866433e-01
7104     4.8365720434e-06    7.4710988651e+00   -7.4710988651e-01
7105     4.8376192780e-06    7.0178758901e+00   -7.0178758901e-01
7106     4.8386665127e-06    6.5342792842e+00   -6.5342792842e-01
7107     4.8397137473e-06    6.0224020717e+00   -6.0224020717e-01
7108     4.8407609819e-06    5.4844596765e+00   -5.4844596765e-01
7109     4.8418082166e-06    4.9227803335e+00   -4.9227803335e-01
7110     4.8428554512e-06    4.3397950120e+00   -4.3397950120e-01
7111     4.8439026858e-06    3.7380268945e+00   -3.7380268945e-01
7112     4.8449499204e-06    3.1200804559e+00   -3.1200804559e-01
7113     4.8459971551e-06    2.4886301918e+00   -2.4886301918e-01
7114     4.8470443897e-06    1.8464090425e+00   -1.8464090425e-01
7115     4.8480916243e-06    1.1961965655e+00   -1.1961965655e-01
7116     4.8491388590e-06    5.4080690471e-01   -5.4080690471e-02
7117     4.8501860936e-06   -1.1692338868e-01    1.1692338868e-02
7118     4.8507097109e-06   -4.4577674356e-01    4.4577674356e-02
7119     4.8517569455e-06   -1.1016806612e+00    1.1016806612e-01
7120     4.8526994567e-06   -1.6879979829e+00    1.6879979829e-01
7121     4.8536419679e-06   -2.2683972666e+00    2.2683972666e-01
7122     4.8545844790e-06   -2.8408436611e+00    2.8408436611e-01
7123     4.8555269902e-06   -3.4033301975e+00    3.4033301975e-01
7124     4.8564695014e-06   -3.9538848255e+00    3.9538848255e-01
7125     4.8574120125e-06   -4.4905773278e+00    4.4905773278e-01
7126     4.8583545237e-06   -5.0115260868e+00    5.0115260868e-01
7127     4.8592970349e-06   -5.5149046819e+00    5.5149046819e-01
7128     4.8602395460e-06   -5.9989482924e+00    5.9989482924e-01
7129     4.8611820572e-06   -6.4619598852e+00    6.4619598852e-01
7130     4.8621245684e-06   -6.9023161644e+00    6.9023161644e-01
7131     4.8630670795e-06   -7.3184732626e+00    7.3184732626e-01
7132     4.8640095907e-06   -7.7089721536e+00    7.7089721536e-01
7133     4.8649521019e-06   -8.0724437672e+00    8.0724437672e-01
7134     4.8658946130e-06   -8.4076137901e+00    8.4076137901e-01
7135     4.8668371242e-06   -8.7133071325e+00    8.7133071325e-01
7136     4.8677796354e-06   -8.9884520486e+00    8.9884520486e-01
7137     4.8687221465e-06   -9.2320838939e+00    9.2320838939e-01
7138     4.8696646577e-06   -9.4433485071e+00    9.4433485071e-01
7139     4.8706071689e-06   -9.6215052049e+00    9.6215052049e-01
7140     4.8715496800e-06   -9.7659293786e+00    9.7659293786e-01
7141     4.8724921912e-06   -9.8761146842e+00    9.8761146842e-01
7142     4.8734347024e-06   -9.9516748175e+00    9.9516748175e-01
7143     4.8743772135e-06   -9.9923448683e+00    9.9923448683e-01
7144     4.8753197247e-06   -9.9979822494e+00    9.9979822494e-01
7145     4.8762622359e-06   -9.9685671965e+00    9.9685671965e-01
7146     4.8772047470e-06   -9.9042028372e+00    9.9042028372e-01
7147     4.8781472582e-06   -9.8051148299e+00    9.8051148299e-01
7148     4.8790897694e-06   -9.6716505722e+00    9.6716505722e-01
7149     4.8800322805e-06   -9.5042779833e+00    9.5042779833e-01
7150     4.8809747917e-06   -9.3035838632e+00    9.3035838632e-01
7151     4.8819173029e-06   -9.0702718357e+00    9.0702718357e-01
7152     4.8828598140e-06   -8.8051598812e+00    8.8051598812e-01
7153     4.8838023252e-06   -8.5091774691e+00    8.5091774691e-01
7154     4.8847448364e-06   -8.1833622994e+00    8.1833622994e-01
7155     4.8856873475e-06   -7.8288566639e+00    7.8288566639e-01
7156     4.8866298587e-06   -7.4469034420e+00    7.4469034420e-01
7157     4.8875723699e-06   -7.0388417429e+00    7.0388417429e-01
7158     4.8885148810e-06   -6.6061022108e+00    6.6061022108e-01
7159     4.8894573922e-06   -6.1502020092e+00    6.1502020092e-01
7160     4.8903999033e-06   -5.6727395019e+00    5.6727395019e-01
7161     4.8913424145e-06   -5.1753886489e+00    5.1753886489e-01
7162     4.8922849257e-06   -4.6598931378e+00    4.6598931378e-01
7163     4.8932274368e-06   -4.1280602705e+00    4.1280602705e-01
7164     4.8941699480e-06   -3.5817546270e+00    3.5817546270e-01
7165     4.8951124592e-06   -3.0228915279e+00    3.0228915279e-01
7166     4.8960549703e-06   -2.4534303197e+00    2.4534303197e-01
7167     4.8969974815e-06   -1.8753675055e+00    1.8753675055e-01
7168     4.8979399927e-06   -1.2907297451e+00    1.2907297451e-01
7169     4.8988825038e-06   -7.0156674970e-01    7.0156674970e-02
