Index       TIME              V(1)              I(L1)             V(3)              V(2)              I(VS)      
2434     1.15505952e-02    0.00000000e+00    0.00000000e+00    4.76768076e-02    4.36921862e-02   -3.98462134e-06
2435     1.15553571e-02    0.00000000e+00    0.00000000e+00    5.21623047e-02    4.38292722e-02   -8.33303247e-06
2436     1.15601190e-02    0.00000000e+00    0.00000000e+00    5.66473348e-02    4.40288350e-02   -1.26184998e-05
2437     1.15648810e-02    0.00000000e+00    0.00000000e+00    6.11318579e-02    4.42901068e-02   -1.68417511e-05
2438     1.15696429e-02    0.00000000e+00    0.00000000e+00    6.56158337e-02    4.46129216e-02   -2.10029120e-05
2439     1.15744048e-02    0.00000000e+00    0.00000000e+00    7.00992221e-02    4.49975446e-02   -2.51016774e-05
2440     1.15791667e-02    0.00000000e+00    0.00000000e+00    7.45819830e-02    4.54444744e-02   -2.91375085e-05
2441     1.15839286e-02    0.00000000e+00    0.00000000e+00    7.90640762e-02    4.59542521e-02   -3.31098240e-05
2442     1.15886905e-02    0.00000000e+00    0.00000000e+00    8.35454616e-02    4.65272990e-02   -3.70181626e-05
2443     1.15934524e-02    0.00000000e+00    0.00000000e+00    8.80260991e-02    4.71637953e-02   -4.08623038e-05
2444     1.15982143e-02    0.00000000e+00    0.00000000e+00    3.36398366e-02    4.69437916e-02    1.33039550e-05
2445     1.16029762e-02    0.00000000e+00    0.00000000e+00    2.80498926e-03    4.62494114e-02    4.34444222e-05
2446     1.16077381e-02    0.00000000e+00    0.00000000e+00    7.29294695e-03    4.56398097e-02    3.83468628e-05
2447     1.16125000e-02    0.00000000e+00    0.00000000e+00    1.17808394e-02    4.51130117e-02    3.33321724e-05
2448     1.16172619e-02    0.00000000e+00    0.00000000e+00    1.62686263e-02    4.46675662e-02    2.83989399e-05
2449     1.16220238e-02    0.00000000e+00    0.00000000e+00    2.07562676e-02    4.43024422e-02    2.35461746e-05
2450     1.16267857e-02    0.00000000e+00    0.00000000e+00    2.52437231e-02    4.40164497e-02    1.87727266e-05
2451     1.16315476e-02    0.00000000e+00    0.00000000e+00    2.97309527e-02    4.38077948e-02    1.40768422e-05
2452     1.16363095e-02    0.00000000e+00    0.00000000e+00    3.42179160e-02    4.36739951e-02    9.45607913e-06
2453     1.16410714e-02    0.00000000e+00    0.00000000e+00    3.87045731e-02    4.36121038e-02    4.90753071e-06
2454     1.16458333e-02    0.00000000e+00    0.00000000e+00    4.31908836e-02    4.36190859e-02    4.28202239e-07
2455     1.16505952e-02    0.00000000e+00    0.00000000e+00    4.76768076e-02    4.36921959e-02   -3.98461165e-06
2456     1.16553571e-02    0.00000000e+00    0.00000000e+00    5.21623047e-02    4.38292560e-02   -8.33304867e-06
2457     1.16601190e-02    0.00000000e+00    0.00000000e+00    5.66473348e-02    4.40287939e-02   -1.26185409e-05
2458     1.16648810e-02    0.00000000e+00    0.00000000e+00    6.11318579e-02    4.42900442e-02   -1.68418136e-05
2459     1.16696429e-02    0.00000000e+00    0.00000000e+00    6.56158337e-02    4.46128431e-02   -2.10029905e-05
2460     1.16744048e-02    0.00000000e+00    0.00000000e+00    7.00992221e-02    4.49974570e-02   -2.51017651e-05
2461     1.16791667e-02    0.00000000e+00    0.00000000e+00    7.45819830e-02    4.54443851e-02   -2.91375979e-05
2462     1.16839286e-02    0.00000000e+00    0.00000000e+00    7.90640762e-02    4.59541685e-02   -3.31099077e-05
2463     1.16886905e-02    0.00000000e+00    0.00000000e+00    8.35454616e-02    4.65272277e-02   -3.70182339e-05
2464     1.16934524e-02    0.00000000e+00    0.00000000e+00    8.80260991e-02    4.71637416e-02   -4.08623575e-05
2465     1.16982143e-02    0.00000000e+00    0.00000000e+00    3.36398366e-02    4.69437592e-02    1.33039226e-05
2466     1.17029762e-02    0.00000000e+00    0.00000000e+00    2.80498926e-03    4.62494020e-02    4.34444128e-05
2467     1.17077381e-02    0.00000000e+00    0.00000000e+00    7.29294695e-03    4.56398232e-02    3.83468762e-05
2468     1.17125000e-02    0.00000000e+00    0.00000000e+00    1.17808394e-02    4.51130464e-02    3.33322070e-05
2469     1.17172619e-02    0.00000000e+00    0.00000000e+00    1.62686263e-02    4.46676191e-02    2.83989928e-05
2470     1.17220238e-02    0.00000000e+00    0.00000000e+00    2.07562676e-02    4.43025088e-02    2.35462412e-05
2471     1.17267857e-02    0.00000000e+00    0.00000000e+00    2.52437231e-02    4.40165241e-02    1.87728010e-05
2472     1.17315476e-02    0.00000000e+00    0.00000000e+00    2.97309527e-02    4.38078699e-02    1.40769173e-05
2473     1.17363095e-02    0.00000000e+00    0.00000000e+00    3.42179160e-02    4.36740634e-02    9.45614739e-06
2474     1.17410714e-02    0.00000000e+00    0.00000000e+00    3.87045731e-02    4.36121579e-02    4.90758485e-06
2475     1.17458333e-02    0.00000000e+00    0.00000000e+00    4.31908836e-02    4.36191198e-02    4.28236195e-07
2476     1.17505952e-02    0.00000000e+00    0.00000000e+00    4.76768076e-02    4.36922056e-02   -3.98460196e-06
2477     1.17553571e-02    0.00000000e+00    0.00000000e+00    5.21623047e-02    4.38292398e-02   -8.33306486e-06
2478     1.17601190e-02    0.00000000e+00    0.00000000e+00    5.66473348e-02    4.40287528e-02   -1.26185820e-05
2479     1.17648810e-02    0.00000000e+00    0.00000000e+00    6.11318579e-02    4.42899817e-02   -1.68418762e-05
2480     1.17696429e-02    0.00000000e+00    0.00000000e+00    6.56158337e-02    4.46127646e-02   -2.10030690e-05
2481     1.17744048e-02    0.00000000e+00    0.00000000e+00    7.00992221e-02    4.49973693e-02   -2.51018528e-05
2482     1.17791667e-02    0.00000000e+00    0.00000000e+00    7.45819830e-02    4.54442958e-02   -2.91376872e-05
2483     1.17839286e-02    0.00000000e+00    0.00000000e+00    7.90640762e-02    4.59540848e-02   -3.31099913e-05
2484     1.17886905e-02    0.00000000e+00    0.00000000e+00    8.35454616e-02    4.65271563e-02   -3.70183053e-05
2485     1.17934524e-02    0.00000000e+00    0.00000000e+00    8.80260991e-02    4.71636879e-02   -4.08624112e-05
2486     1.17982143e-02    0.00000000e+00    0.00000000e+00    3.36398366e-02    4.69437268e-02    1.33038902e-05
2487     1.18029762e-02    0.00000000e+00    0.00000000e+00    2.80498926e-03    4.62493926e-02    4.34444034e-05
2488     1.18077381e-02    0.00000000e+00    0.00000000e+00    7.29294695e-03    4.56398366e-02    3.83468897e-05
2489     1.18125000e-02    0.00000000e+00    0.00000000e+00    1.17808394e-02    4.51130810e-02    3.33322417e-05
2490     1.18172619e-02    0.00000000e+00    0.00000000e+00    1.62686263e-02    4.46676719e-02    2.83990456e-05
2491     1.18220238e-02    0.00000000e+00    0.00000000e+00    2.07562676e-02    4.43025754e-02    2.35463078e-05
2492     1.18267857e-02    0.00000000e+00    0.00000000e+00    2.52437231e-02    4.40165985e-02    1.87728753e-05
2493     1.18315476e-02    0.00000000e+00    0.00000000e+00    2.97309527e-02    4.38079451e-02    1.40769924e-05
2494     1.18363095e-02    0.00000000e+00    0.00000000e+00    3.42179160e-02    4.36741317e-02    9.45621566e-06
2495     1.18410714e-02    0.00000000e+00    0.00000000e+00    3.87045731e-02    4.36122121e-02    4.90763899e-06
2496     1.18458333e-02    0.00000000e+00    0.00000000e+00    4.31908836e-02    4.36191538e-02    4.28270150e-07
2497     1.18505952e-02    0.00000000e+00    0.00000000e+00    4.76768076e-02    4.36922153e-02   -3.98459226e-06
2498     1.18553571e-02    0.00000000e+00    0.00000000e+00    5.21623047e-02    4.38292236e-02   -8.33308105e-06
2499     1.18601190e-02    0.00000000e+00    0.00000000e+00    5.66473348e-02    4.40287118e-02   -1.26186231e-05
2500     1.18648810e-02    0.00000000e+00    0.00000000e+00    6.11318579e-02    4.42899192e-02   -1.68419387e-05
2501     1.18696429e-02    0.00000000e+00    0.00000000e+00    6.56158337e-02    4.46126861e-02   -2.10031476e-05
2502     1.18744048e-02    0.00000000e+00    0.00000000e+00    7.00992221e-02    4.49972817e-02   -2.51019404e-05
2503     1.18791667e-02    0.00000000e+00    0.00000000e+00    7.45819830e-02    4.54442064e-02   -2.91377765e-05
2504     1.18839286e-02    0.00000000e+00    0.00000000e+00    7.90640762e-02    4.59540012e-02   -3.31100750e-05
2505     1.18886905e-02    0.00000000e+00    0.00000000e+00    8.35454616e-02    4.65270850e-02   -3.70183766e-05
2506     1.18934524e-02    0.00000000e+00    0.00000000e+00    8.80260991e-02    4.71636342e-02   -4.08624649e-05
2507     1.18982143e-02    0.00000000e+00    0.00000000e+00    3.36398366e-02    4.69436944e-02    1.33038578e-05
2508     1.19029762e-02    0.00000000e+00    0.00000000e+00    2.80498926e-03    4.62493832e-02    4.34443940e-05
2509     1.19077381e-02    0.00000000e+00    0.00000000e+00    7.29294695e-03    4.56398501e-02    3.83469031e-05
2510     1.19125000e-02    0.00000000e+00    0.00000000e+00    1.17808394e-02    4.51131157e-02    3.33322763e-05
2511     1.19172619e-02    0.00000000e+00    0.00000000e+00    1.62686263e-02    4.46677248e-02    2.83990984e-05
2512     1.19220238e-02    0.00000000e+00    0.00000000e+00    2.07562676e-02    4.43026420e-02    2.35463743e-05
2513     1.19267857e-02    0.00000000e+00    0.00000000e+00    2.52437231e-02    4.40166729e-02    1.87729497e-05
2514     1.19315476e-02    0.00000000e+00    0.00000000e+00    2.97309527e-02    4.38080202e-02    1.40770675e-05
2515     1.19363095e-02    0.00000000e+00    0.00000000e+00    3.42179160e-02    4.36741999e-02    9.45628392e-06
2516     1.19410714e-02    0.00000000e+00    0.00000000e+00    3.87045731e-02    4.36122662e-02    4.90769312e-06
2517     1.19458333e-02    0.00000000e+00    0.00000000e+00    4.31908836e-02    4.36191877e-02    4.28304105e-07
2518     1.19505952e-02    0.00000000e+00    0.00000000e+00    4.76768076e-02    4.36922250e-02   -3.98458257e-06
2519     1.19553571e-02    0.00000000e+00    0.00000000e+00    5.21623047e-02    4.38292074e-02   -8.33309724e-06
2520     1.19601190e-02    0.00000000e+00    0.00000000e+00    5.66473348e-02    4.40286707e-02   -1.26186642e-05
2521     1.19648810e-02    0.00000000e+00    0.00000000e+00    6.11318579e-02    4.42898567e-02   -1.68420012e-05
2522     1.19696429e-02    0.00000000e+00    0.00000000e+00    6.56158337e-02    4.46126076e-02   -2.10032261e-05
2523     1.19744048e-02    0.00000000e+00    0.00000000e+00    7.00992221e-02    4.49971940e-02   -2.51020281e-05
2524     1.19791667e-02    0.00000000e+00    0.00000000e+00    7.45819830e-02    4.54441171e-02   -2.91378659e-05
2525     1.19839286e-02    0.00000000e+00    0.00000000e+00    7.90640762e-02    4.59539175e-02   -3.31101586e-05
2526     1.19886905e-02    0.00000000e+00    0.00000000e+00    8.35454616e-02    4.65270137e-02   -3.70184479e-05
2527     1.19934524e-02    0.00000000e+00    0.00000000e+00    8.80260991e-02    4.71635805e-02   -4.08625186e-05
2528     1.19982143e-02    0.00000000e+00    0.00000000e+00    3.36398366e-02    4.69436620e-02    1.33038254e-05
2529     1.20029762e-02    0.00000000e+00    0.00000000e+00    2.80498926e-03    4.62493738e-02    4.34443845e-05
2530     1.20077381e-02    0.00000000e+00    0.00000000e+00    7.29294695e-03    4.56398635e-02    3.83469165e-05
2531     1.20125000e-02    0.00000000e+00    0.00000000e+00    1.17808394e-02    4.51131503e-02    3.33323109e-05
2532     1.20172619e-02    0.00000000e+00    0.00000000e+00    1.62686263e-02    4.46677776e-02    2.83991513e-05
2533     1.20220238e-02    0.00000000e+00    0.00000000e+00    2.07562676e-02    4.43027085e-02    2.35464409e-05
2534     1.20267857e-02    0.00000000e+00    0.00000000e+00    2.52437231e-02    4.40167472e-02    1.87730241e-05
2535     1.20315476e-02    0.00000000e+00    0.00000000e+00    2.97309527e-02    4.38080953e-02    1.40771426e-05
2536     1.20363095e-02    0.00000000e+00    0.00000000e+00    3.42179160e-02    4.36742682e-02    9.45635219e-06
2537     1.20410714e-02    0.00000000e+00    0.00000000e+00    3.87045731e-02    4.36123203e-02    4.90774726e-06
2538     1.20458333e-02    0.00000000e+00    0.00000000e+00    4.31908836e-02    4.36192217e-02    4.28338060e-07
2539     1.20505952e-02    0.00000000e+00    0.00000000e+00    4.76768076e-02    4.36922347e-02   -3.98457288e-06
2540     1.20553571e-02    0.00000000e+00    0.00000000e+00    5.21623047e-02    4.38291912e-02   -8.33311344e-06
2541     1.20601190e-02    0.00000000e+00    0.00000000e+00    5.66473348e-02    4.40286296e-02   -1.26187052e-05
2542     1.20648810e-02    0.00000000e+00    0.00000000e+00    6.11318579e-02    4.42897942e-02   -1.68420637e-05
2543     1.20696429e-02    0.00000000e+00    0.00000000e+00    6.56158337e-02    4.46125291e-02   -2.10033046e-05
2544     1.20744048e-02    0.00000000e+00    0.00000000e+00    7.00992221e-02    4.49971063e-02   -2.51021157e-05
2545     1.20791667e-02    0.00000000e+00    0.00000000e+00    7.45819830e-02    4.54440277e-02   -2.91379552e-05
2546     1.20839286e-02    0.00000000e+00    0.00000000e+00    7.90640762e-02    4.59538339e-02   -3.31102423e-05
2547     1.20886905e-02    0.00000000e+00    0.00000000e+00    8.35454616e-02    4.65269423e-02   -3.70185193e-05
2548     1.20934524e-02    0.00000000e+00    0.00000000e+00    8.80260991e-02    4.71635268e-02   -4.08625723e-05
2549     1.20982143e-02    0.00000000e+00    0.00000000e+00    3.36398366e-02    4.69436296e-02    1.33037930e-05
2550     1.21029762e-02    0.00000000e+00    0.00000000e+00    2.80498926e-03    4.62493644e-02    4.34443751e-05
2551     1.21077381e-02    0.00000000e+00    0.00000000e+00    7.29294695e-03    4.56398769e-02    3.83469300e-05
2552     1.21125000e-02    0.00000000e+00    0.00000000e+00    1.17808394e-02    4.51131850e-02    3.33323456e-05
2553     1.21172619e-02    0.00000000e+00    0.00000000e+00    1.62686263e-02    4.46678305e-02    2.83992041e-05
2554     1.21220238e-02    0.00000000e+00    0.00000000e+00    2.07562676e-02    4.43027751e-02    2.35465075e-05
2555     1.21267857e-02    0.00000000e+00    0.00000000e+00    2.52437231e-02    4.40168216e-02    1.87730985e-05
2556     1.21315476e-02    0.00000000e+00    0.00000000e+00    2.97309527e-02    4.38081704e-02    1.40772178e-05
2557     1.21363095e-02    0.00000000e+00    0.00000000e+00    3.42179160e-02    4.36743365e-02    9.45642045e-06
2558     1.21410714e-02    0.00000000e+00    0.00000000e+00    3.87045731e-02    4.36123745e-02    4.90780140e-06
2559     1.21458333e-02    0.00000000e+00    0.00000000e+00    4.31908836e-02    4.36192557e-02    4.28372016e-07
2560     1.21505952e-02    0.00000000e+00    0.00000000e+00    4.76768076e-02    4.36922444e-02   -3.98456319e-06
2561     1.21553571e-02    0.00000000e+00    0.00000000e+00    5.21623047e-02    4.38291750e-02   -8.33312963e-06
2562     1.21601190e-02    0.00000000e+00    0.00000000e+00    5.66473348e-02    4.40285885e-02   -1.26187463e-05
2563     1.21648810e-02    0.00000000e+00    0.00000000e+00    6.11318579e-02    4.42897316e-02   -1.68421262e-05
2564     1.21696429e-02    0.00000000e+00    0.00000000e+00    6.56158337e-02    4.46124506e-02   -2.10033831e-05
2565     1.21744048e-02    0.00000000e+00    0.00000000e+00    7.00992221e-02    4.49970187e-02   -2.51022034e-05
2566     1.21791667e-02    0.00000000e+00    0.00000000e+00    7.45819830e-02    4.54439384e-02   -2.91380446e-05
2567     1.21839286e-02    0.00000000e+00    0.00000000e+00    7.90640762e-02    4.59537502e-02   -3.31103259e-05
2568     1.21886905e-02    0.00000000e+00    0.00000000e+00    8.35454616e-02    4.65268710e-02   -3.70185906e-05
2569     1.21934524e-02    0.00000000e+00    0.00000000e+00    8.80260991e-02    4.71634731e-02   -4.08626260e-05
2570     1.21982143e-02    0.00000000e+00    0.00000000e+00    3.36398366e-02    4.69435972e-02    1.33037606e-05
2571     1.22029762e-02    0.00000000e+00    0.00000000e+00    2.80498926e-03    4.62493550e-02    4.34443657e-05
2572     1.22077381e-02    0.00000000e+00    0.00000000e+00    7.29294695e-03    4.56398904e-02    3.83469434e-05
2573     1.22125000e-02    0.00000000e+00    0.00000000e+00    1.17808394e-02    4.51132196e-02    3.33323802e-05
2574     1.22172619e-02    0.00000000e+00    0.00000000e+00    1.62686263e-02    4.46678833e-02    2.83992570e-05
2575     1.22220238e-02    0.00000000e+00    0.00000000e+00    2.07562676e-02    4.43028417e-02    2.35465741e-05
2576     1.22267857e-02    0.00000000e+00    0.00000000e+00    2.52437231e-02    4.40168960e-02    1.87731729e-05
2577     1.22315476e-02    0.00000000e+00    0.00000000e+00    2.97309527e-02    4.38082455e-02    1.40772929e-05
2578     1.22363095e-02    0.00000000e+00    0.00000000e+00    3.42179160e-02    4.36744047e-02    9.45648872e-06
2579     1.22410714e-02    0.00000000e+00    0.00000000e+00    3.87045731e-02    4.36124286e-02    4.90785554e-06
2580     1.22458333e-02    0.00000000e+00    0.00000000e+00    4.31908836e-02    4.36192896e-02    4.28405971e-07
2581     1.22505952e-02    0.00000000e+00    0.00000000e+00    4.76768076e-02    4.36922541e-02   -3.98455350e-06
2582     1.22553571e-02    0.00000000e+00    0.00000000e+00    5.21623047e-02    4.38291588e-02   -8.33314582e-06
2583     1.22601190e-02    0.00000000e+00    0.00000000e+00    5.66473348e-02    4.40285474e-02   -1.26187874e-05
2584     1.22648810e-02    0.00000000e+00    0.00000000e+00    6.11318579e-02    4.42896691e-02   -1.68421888e-05
2585     1.22696429e-02    0.00000000e+00    0.00000000e+00    6.56158337e-02    4.46123721e-02   -2.10034616e-05
