Index        TIME               V(VOUT)              V(IN)               V(1)        
992      1.5046982218e-05    2.4543646516e+00    1.2865977511e+00    1.3082638135e+00
993      1.5047054478e-05    2.4175398603e+00    1.3342020311e+00    1.3559557405e+00
994      1.5047126739e-05    2.3763245135e+00    1.3817759171e+00    1.4036476675e+00
995      1.5047198999e-05    2.3300358438e+00    1.4293116193e+00    1.4513395945e+00
996      1.5047271260e-05    2.2781372785e+00    1.4768006697e+00    1.4990315214e+00
997      1.5047343520e-05    2.2204444032e+00    1.5242505486e+00    1.5467234484e+00
998      1.5047415781e-05    2.1571908032e+00    1.5716802597e+00    1.5944153754e+00
999      1.5047488041e-05    2.0890111831e+00    1.6191182033e+00    1.6421073024e+00
1000     1.5047560302e-05    2.0167694830e+00    1.6665881637e+00    1.6897992293e+00
1001     1.5047632562e-05    1.9413833584e+00    1.7141047902e+00    1.7374911563e+00
1002     1.5047704823e-05    1.8636883878e+00    1.7616727453e+00    1.7851830833e+00
1003     1.5047777083e-05    1.7843916304e+00    1.8092915719e+00    1.8328750103e+00
1004     1.5047849344e-05    1.7040786013e+00    1.8569590858e+00    1.8805669372e+00
1005     1.5047993865e-05    1.5424614498e+00    1.9524217517e+00    1.9759507912e+00
1006     1.5048138386e-05    1.3827919988e+00    2.0480911200e+00    2.0713346452e+00
1007     1.5048163822e-05    1.3552897636e+00    2.0649381551e+00    2.0881226761e+00
1008     1.5048189259e-05    1.3279680870e+00    2.0818047687e+00    2.1049107071e+00
1009     1.5048240131e-05    1.2743338720e+00    2.1155416331e+00    2.1384867690e+00
1010     1.5048291004e-05    1.2221920602e+00    2.1492715491e+00    2.1720628309e+00
1011     1.5048341877e-05    1.1718744440e+00    2.1829924535e+00    2.2056388928e+00
1012     1.5048392750e-05    1.1236744462e+00    2.2166909413e+00    2.2392149547e+00
1013     1.5048443623e-05    1.0778464041e+00    2.2503592099e+00    2.2727910166e+00
1014     1.5048494496e-05    1.0345486924e+00    2.2839943250e+00    2.3063670785e+00
1015     1.5048545368e-05    9.9383938899e-01    2.3176018971e+00    2.3399431404e+00
1016     1.5048596241e-05    9.5567747937e-01    2.3511925599e+00    2.3735192023e+00
1017     1.5048647114e-05    9.1994953486e-01    2.3847787550e+00    2.4070952642e+00
1018     1.5048697987e-05    8.8649696935e-01    2.4183711960e+00    2.4406713261e+00
1019     1.5048748860e-05    8.5514236105e-01    2.4519774446e+00    2.4742473880e+00
1020     1.5048799732e-05    8.2570758138e-01    2.4856016856e+00    2.5078234499e+00
1021     1.5048850605e-05    7.9802571778e-01    2.5192455272e+00    2.5413995118e+00
1022     1.5048901478e-05    7.7194732699e-01    2.5529089441e+00    2.5749755737e+00
1023     1.5048952351e-05    7.4734341242e-01    2.5865911636e+00    2.6085516356e+00
1024     1.5049003224e-05    7.2410620452e-01    2.6202912661e+00    2.6421276975e+00
1025     1.5049054097e-05    7.0214893555e-01    2.6540085841e+00    2.6757037594e+00
1026     1.5049104969e-05    6.8140512299e-01    2.6877429199e+00    2.7092798214e+00
1027     1.5049155842e-05    6.6182784389e-01    2.7214946685e+00    2.7428558833e+00
1028     1.5049206715e-05    6.4338919682e-01    2.7552648770e+00    2.7764319452e+00
1029     1.5049257588e-05    6.2608012678e-01    2.7890552807e+00    2.8100080071e+00
1030     1.5049308461e-05    6.0991064909e-01    2.8228683345e+00    2.8435840690e+00
1031     1.5049359334e-05    5.9491044652e-01    2.8567072593e+00    2.8771601309e+00
1032     1.5049410206e-05    5.8112966257e-01    2.8905761315e+00    2.9107361928e+00
1033     1.5049461079e-05    5.6863957525e-01    2.9244800887e+00    2.9443122547e+00
1034     1.5049511952e-05    5.5753269738e-01    2.9584257523e+00    2.9778883166e+00
1035     1.5049562825e-05    5.4792169566e-01    2.9924219730e+00    3.0114643785e+00
1036     1.5049613698e-05    5.3993600547e-01    3.0264808801e+00    3.0450404404e+00
1037     1.5049664570e-05    5.3371313067e-01    3.0606186040e+00    3.0786165023e+00
1038     1.5049715443e-05    5.2937589540e-01    3.0948528430e+00    3.1121925642e+00
1039     1.5049766316e-05    5.2697564388e-01    3.1291888111e+00    3.1457686261e+00
1040     1.5049817189e-05    5.2638520927e-01    3.1635817657e+00    3.1793446880e+00
1041     1.5049868062e-05    5.2721608569e-01    3.1979024554e+00    3.2129207499e+00
1042     1.5049918935e-05    5.2893821763e-01    3.2320081711e+00    3.2464968118e+00
1043     1.5050000000e-05    5.3257210351e-01    3.2859359836e+00    3.3000000000e+00
1044     1.5050004873e-05    5.3277020192e-01    3.2885575515e+00    3.3000000000e+00
1045     1.5050008694e-05    5.3290258286e-01    3.2902997362e+00    3.3000000000e+00
1046     1.5050012514e-05    5.3302446616e-01    3.2918983684e+00    3.3000000000e+00
1047     1.5050020155e-05    5.3321418747e-01    3.2943641286e+00    3.3000000000e+00
1048     1.5050027796e-05    5.3334735242e-01    3.2960770452e+00    3.3000000000e+00
1049     1.5050043078e-05    5.3350905155e-01    3.2981405694e+00    3.3000000000e+00
1050     1.5050073641e-05    5.3363007131e-01    3.2996718093e+00    3.3000000000e+00
1051     1.5050134768e-05    5.3365766954e-01    3.3000192225e+00    3.3000000000e+00
1052     1.5050189783e-05    5.3365283611e-01    3.2999586645e+00    3.3000000000e+00
1053     1.5050244797e-05    5.3365347993e-01    3.2999665931e+00    3.3000000000e+00
1054     1.5050354826e-05    5.3365336672e-01    3.2999652654e+00    3.3000000000e+00
1055     1.5050574884e-05    5.3365342963e-01    3.2999659530e+00    3.3000000000e+00
1056     1.5051014999e-05    5.3365338172e-01    3.2999654454e+00    3.3000000000e+00
1057     1.5051895230e-05    5.3365342385e-01    3.2999658836e+00    3.3000000000e+00
1058     1.5053655692e-05    5.3365338429e-01    3.2999654760e+00    3.3000000000e+00
1059     1.5057176617e-05    5.3365342264e-01    3.2999658692e+00    3.3000000000e+00
1060     1.5064218465e-05    5.3365338488e-01    3.2999654830e+00    3.3000000000e+00
1061     1.5078302161e-05    5.3365342235e-01    3.2999658657e+00    3.3000000000e+00
1062     1.5106469554e-05    5.3365338502e-01    3.2999654847e+00    3.3000000000e+00
1063     1.5162804340e-05    5.3365342227e-01    3.2999658649e+00    3.3000000000e+00
1064     1.5275473912e-05    5.3365338506e-01    3.2999654852e+00    3.3000000000e+00
1065     1.5500813056e-05    5.3365342226e-01    3.2999658647e+00    3.3000000000e+00
1066     1.5801813056e-05    5.3365338507e-01    3.2999654853e+00    3.3000000000e+00
1067     1.6102813056e-05    5.3365342225e-01    3.2999658646e+00    3.3000000000e+00
1068     1.6403813056e-05    5.3365338508e-01    3.2999654854e+00    3.3000000000e+00
1069     1.6550000000e-05    5.3365342224e-01    3.2999658644e+00    3.3000000000e+00
1070     1.6550007812e-05    5.3355127589e-01    3.2985769266e+00    3.2948437500e+00
1071     1.6550015543e-05    5.3337487922e-01    3.2962060314e+00    3.2897417362e+00
1072     1.6550023273e-05    5.3314308624e-01    3.2931054900e+00    3.2846397224e+00
1073     1.6550031003e-05    5.3288842686e-01    3.2896974216e+00    3.2795377086e+00
1074     1.6550046464e-05    5.3228148005e-01    3.2815292401e+00    3.2693336810e+00
1075     1.6550061925e-05    5.3160459052e-01    3.2722863756e+00    3.2591296534e+00
1076     1.6550077385e-05    5.3090785295e-01    3.2625492564e+00    3.2489256258e+00
1077     1.6550108307e-05    5.2954441719e-01    3.2425482045e+00    3.2285175706e+00
1078     1.6550139228e-05    5.2828661309e-01    3.2223246945e+00    3.2081095155e+00
1079     1.6550201071e-05    5.2638463349e-01    3.1819637227e+00    3.1672934051e+00
1080     1.6550262913e-05    5.2588503568e-01    3.1418950789e+00    3.1264772947e+00
1081     1.6550324756e-05    5.2755823973e-01    3.1019782823e+00    3.0856611843e+00
1082     1.6550386598e-05    5.3182410590e-01    3.0620214870e+00    3.0448450740e+00
1083     1.6550448441e-05    5.3873420467e-01    3.0219504889e+00    3.0040289636e+00
1084     1.6550510284e-05    5.4813674614e-01    2.9817648809e+00    2.9632128532e+00
1085     1.6550572126e-05    5.5983156093e-01    2.9414865835e+00    2.9223967429e+00
1086     1.6550633969e-05    5.7361833901e-01    2.9011339250e+00    2.8815806325e+00
1087     1.6550695811e-05    5.8932862311e-01    2.8607216098e+00    2.8407645221e+00
1088     1.6550757654e-05    6.0682862677e-01    2.8202596063e+00    2.7999484117e+00
1089     1.6550819497e-05    6.2602632022e-01    2.7797560535e+00    2.7591323014e+00
1090     1.6550881339e-05    6.4686816824e-01    2.7392169284e+00    2.7183161910e+00
1091     1.6550943182e-05    6.6934052365e-01    2.6986471410e+00    2.6775000806e+00
1092     1.6551005024e-05    6.9346739747e-01    2.6580500629e+00    2.6366839702e+00
1093     1.6551066867e-05    7.1931204369e-01    2.6174279386e+00    2.5958678599e+00
1094     1.6551128709e-05    7.4697742500e-01    2.5767816286e+00    2.5550517495e+00
1095     1.6551190552e-05    7.7660879691e-01    2.5361108971e+00    2.5142356391e+00
1096     1.6551252395e-05    8.0839492765e-01    2.4954144994e+00    2.4734195288e+00
1097     1.6551314237e-05    8.4256815341e-01    2.4546908046e+00    2.4326034184e+00
1098     1.6551376080e-05    8.7939903404e-01    2.4139387857e+00    2.3917873080e+00
1099     1.6551437922e-05    9.1918221848e-01    2.3731598530e+00    2.3509711976e+00
1100     1.6551499765e-05    9.6220774522e-01    2.3323602619e+00    2.3101550873e+00
1101     1.6551561608e-05    1.0087153687e+00    2.2915533004e+00    2.2693389769e+00
1102     1.6551623450e-05    1.0588368874e+00    2.2507589744e+00    2.2285228665e+00
1103     1.6551685293e-05    1.1125451728e+00    2.2099987901e+00    2.1877067562e+00
1104     1.6551747135e-05    1.1696351847e+00    2.1692867818e+00    2.1468906458e+00
1105     1.6551808978e-05    1.2297505286e+00    2.1286222414e+00    2.1060745354e+00
1106     1.6551870821e-05    1.2924422144e+00    2.0879900960e+00    2.0652584250e+00
1107     1.6551932663e-05    1.3572299016e+00    2.0473687544e+00    2.0244423147e+00
1108     1.6551994506e-05    1.4236457263e+00    2.0067385286e+00    1.9836262043e+00
1109     1.6552056348e-05    1.4912581412e+00    1.9660857310e+00    1.9428100939e+00
1110     1.6552180034e-05    1.6285264689e+00    1.8846956660e+00    1.8611778732e+00
1111     1.6552303719e-05    1.7664634205e+00    1.8031586960e+00    1.7795456524e+00
1112     1.6552422115e-05    1.8966170194e+00    1.7249913313e+00    1.7014042658e+00
1113     1.6552481379e-05    1.9604092456e+00    1.6858198846e+00    1.6622896864e+00
1114     1.6552540644e-05    2.0226558336e+00    1.6466163246e+00    1.6231751070e+00
1115     1.6552592681e-05    2.0756997174e+00    1.6121632491e+00    1.5888304994e+00
1116     1.6552638759e-05    2.1210918414e+00    1.5816319848e+00    1.5584193089e+00
1117     1.6552679799e-05    2.1600402799e+00    1.5544209506e+00    1.5313327943e+00
1118     1.6552716735e-05    2.1937349240e+00    1.5299192457e+00    1.5069549311e+00
1119     1.6552749977e-05    2.2228523984e+00    1.5078605512e+00    1.4850148543e+00
1120     1.6552779896e-05    2.2480150186e+00    1.4880041546e+00    1.4652687851e+00
1121     1.6552809814e-05    2.2721320157e+00    1.4681484744e+00    1.4455227159e+00
1122     1.6552839732e-05    2.2951895813e+00    1.4482955538e+00    1.4257766468e+00
1123     1.6552866659e-05    2.3150454138e+00    1.4304300778e+00    1.4080051845e+00
1124     1.6552893585e-05    2.3342111121e+00    1.4125594754e+00    1.3902337223e+00
1125     1.6552947438e-05    2.3696876597e+00    1.3768214849e+00    1.3546907978e+00
1126     1.6553001291e-05    2.4020910509e+00    1.3411494513e+00    1.3191478733e+00
1127     1.6553055144e-05    2.4316654020e+00    1.3054962512e+00    1.2836049488e+00
1128     1.6553108997e-05    2.4588246988e+00    1.2698692247e+00    1.2480620243e+00
1129     1.6553162850e-05    2.4838704045e+00    1.2342544309e+00    1.2125190998e+00
1130     1.6553216703e-05    2.5071339322e+00    1.1986528595e+00    1.1769761753e+00
1131     1.6553270556e-05    2.5288722158e+00    1.1630574762e+00    1.1414332508e+00
1132     1.6553324409e-05    2.5493260110e+00    1.1274678283e+00    1.1058903263e+00
1133     1.6553378262e-05    2.5686856373e+00    1.0918805807e+00    1.0703474018e+00
1134     1.6553432114e-05    2.5871191113e+00    1.0562953187e+00    1.0348044773e+00
1135     1.6553539820e-05    2.6217321025e+00    9.8512563332e-01    9.6371862836e-01
1136     1.6553647526e-05    2.6539973533e+00    9.1395164694e-01    8.9263277937e-01
1137     1.6553755232e-05    2.6845078091e+00    8.4277020343e-01    8.2154693039e-01
1138     1.6553862938e-05    2.7136390789e+00    7.7157290230e-01    7.5046108140e-01
1139     1.6553970644e-05    2.7416291098e+00    7.0035416813e-01    6.7937523241e-01
1140     1.6554078349e-05    2.7685692934e+00    6.2910159205e-01    6.0828938343e-01
1141     1.6554186055e-05    2.7944300076e+00    5.5780153573e-01    5.3720353444e-01
1142     1.6554293761e-05    2.8190247789e+00    4.8643088221e-01    4.6611768545e-01
1143     1.6554401467e-05    2.8419808215e+00    4.1495969850e-01    3.9503183646e-01
1144     1.6554509173e-05    2.8626316204e+00    3.4334711103e-01    3.2394598748e-01
1145     1.6554616879e-05    2.8799141192e+00    2.7154541032e-01    2.5286013849e-01
1146     1.6554724584e-05    2.8923908827e+00    1.9947313437e-01    1.8177428950e-01
1147     1.6554832290e-05    2.8986922348e+00    1.2698247933e-01    1.1068844052e-01
1148     1.6554929225e-05    2.8992399612e+00    6.1502669789e-02    4.6711176427e-02
1149     1.6555000000e-05    2.8978160887e+00    1.4137645794e-02   -1.6457946117e-12
1150     1.6555004716e-05    2.8977264511e+00    1.1575447466e-02    0.0000000000e+00
1151     1.6555008440e-05    2.8976670944e+00    9.8529833054e-03    0.0000000000e+00
1152     1.6555012164e-05    2.8976126155e+00    8.2686159302e-03    0.0000000000e+00
1153     1.6555019612e-05    2.8975276885e+00    5.8080955001e-03    0.0000000000e+00
1154     1.6555027060e-05    2.8974671310e+00    4.0815568243e-03    0.0000000000e+00
1155     1.6555041957e-05    2.8973917913e+00    1.9746859223e-03    0.0000000000e+00
1156     1.6555071750e-05    2.8973332390e+00    3.7126869390e-04    0.0000000000e+00
1157     1.6555131336e-05    2.8973187119e+00   -2.2175473916e-05    0.0000000000e+00
1158     1.6555184964e-05    2.8973210906e+00    4.1763876764e-05    0.0000000000e+00
1159     1.6555238591e-05    2.8973207966e+00    3.4185196944e-05    0.0000000000e+00
1160     1.6555345846e-05    2.8973208507e+00    3.5340867384e-05    0.0000000000e+00
1161     1.6555560356e-05    2.8973208188e+00    3.4753835862e-05    0.0000000000e+00
1162     1.6555989377e-05    2.8973208444e+00    3.5183948699e-05    0.0000000000e+00
1163     1.6556847417e-05    2.8973208213e+00    3.4813901207e-05    0.0000000000e+00
1164     1.6558563498e-05    2.8973208433e+00    3.5157519877e-05    0.0000000000e+00
1165     1.6561995660e-05    2.8973208218e+00    3.4826313274e-05    0.0000000000e+00
1166     1.6568859984e-05    2.8973208430e+00    3.5151503385e-05    0.0000000000e+00
1167     1.6582588632e-05    2.8973208220e+00    3.4829275442e-05    0.0000000000e+00
1168     1.6610045928e-05    2.8973208430e+00    3.5150033661e-05    0.0000000000e+00
1169     1.6664960519e-05    2.8973208220e+00    3.4830007484e-05    0.0000000000e+00
1170     1.6774789703e-05    2.8973208429e+00    3.5149668343e-05    0.0000000000e+00
1171     1.6994448069e-05    2.8973208220e+00    3.4830189968e-05    0.0000000000e+00
1172     1.7295448069e-05    2.8973208429e+00    3.5149563180e-05    0.0000000000e+00
1173     1.7596448069e-05    2.8973208220e+00    3.4830278671e-05    0.0000000000e+00
1174     1.7897448069e-05    2.8973208429e+00    3.5149474501e-05    0.0000000000e+00
1175     1.8055000000e-05    2.8973208220e+00    3.4830407668e-05    0.0000000000e+00
1176     1.8055007812e-05    2.8973919454e+00    1.4317224361e-03    5.1562500006e-03
1177     1.8055015555e-05    2.8975049912e+00    3.8156376253e-03    1.0266581669e-02
1178     1.8055023298e-05    2.8976452248e+00    6.9282895298e-03    1.5376913336e-02
1179     1.8055031041e-05    2.8977952933e+00    1.0346181442e-02    2.0487245004e-02
1180     1.8055046527e-05    2.8981319738e+00    1.8524090409e-02    3.0707908338e-02
1181     1.8055062013e-05    2.8984831714e+00    2.7761349275e-02    4.0928571672e-02
1182     1.8055092985e-05    2.8991253136e+00    4.7365335530e-02    6.1369898339e-02
1183     1.8055123956e-05    2.8996063775e+00    6.7465598192e-02    8.1811225006e-02
1184     1.8055185900e-05    2.8997464132e+00    1.0765754179e-01    1.2269387834e-01
1185     1.8055247843e-05    2.8983072814e+00    1.4767722423e-01    1.6357653168e-01
1186     1.8055309787e-05    2.8948886061e+00    1.8771639809e-01    2.0445918502e-01
1187     1.8055371730e-05    2.8894572539e+00    2.2787584224e-01    2.4534183835e-01
1188     1.8055433673e-05    2.8821685975e+00    2.6815365641e-01    2.8622449169e-01
1189     1.8055495617e-05    2.8732806816e+00    3.0853035801e-01    3.2710714503e-01
1190     1.8055557560e-05    2.8630521361e+00    3.4898390034e-01    3.6798979836e-01
1191     1.8055619504e-05    2.8517318443e+00    3.8950263295e-01    4.0887245170e-01
1192     1.8055681447e-05    2.8395219876e+00    4.3007618391e-01    4.4975510504e-01
1193     1.8055805334e-05    2.8130651481e+00    5.1134754759e-01    5.3152041171e-01
1194     1.8056053108e-05    2.7544718549e+00    6.7426064490e-01    6.9505102505e-01
1195     1.8056300881e-05    2.6900115643e+00    8.3749684120e-01    8.5858163840e-01
1196     1.8056548655e-05    2.6183922505e+00    1.0007904699e+00    1.0221122517e+00
1197     1.8056584785e-05    2.6070644264e+00    1.0246195919e+00    1.0459582152e+00
1198     1.8056620915e-05    2.5954862120e+00    1.0484398453e+00    1.0698041787e+00
1199     1.8056693176e-05    2.5712609590e+00    1.0960706432e+00    1.1174961057e+00
1200     1.8056765436e-05    2.5454808319e+00    1.1437119801e+00    1.1651880327e+00
1201     1.8056837697e-05    2.5177152358e+00    1.1913451183e+00    1.2128799596e+00
1202     1.8056909957e-05    2.4875438991e+00    1.2389783091e+00    1.2605718866e+00
1203     1.8056982218e-05    2.4543646516e+00    1.2865977512e+00    1.3082638136e+00
1204     1.8057054478e-05    2.4175398603e+00    1.3342020311e+00    1.3559557406e+00
1205     1.8057126739e-05    2.3763245134e+00    1.3817759172e+00    1.4036476676e+00
1206     1.8057198999e-05    2.3300358438e+00    1.4293116194e+00    1.4513395945e+00
1207     1.8057271260e-05    2.2781372784e+00    1.4768006698e+00    1.4990315215e+00
1208     1.8057343520e-05    2.2204444032e+00    1.5242505487e+00    1.5467234485e+00
1209     1.8057415781e-05    2.1571908031e+00    1.5716802597e+00    1.5944153755e+00
1210     1.8057488041e-05    2.0890111830e+00    1.6191182033e+00    1.6421073024e+00
1211     1.8057560302e-05    2.0167694829e+00    1.6665881638e+00    1.6897992294e+00
1212     1.8057632562e-05    1.9413833583e+00    1.7141047902e+00    1.7374911564e+00
1213     1.8057704823e-05    1.8636883877e+00    1.7616727454e+00    1.7851830834e+00
1214     1.8057777083e-05    1.7843916302e+00    1.8092915720e+00    1.8328750103e+00
1215     1.8057849344e-05    1.7040786012e+00    1.8569590859e+00    1.8805669373e+00
1216     1.8057993865e-05    1.5424614497e+00    1.9524217517e+00    1.9759507913e+00
1217     1.8058138386e-05    1.3827919987e+00    2.0480911201e+00    2.0713346452e+00
1218     1.8058163822e-05    1.3552897635e+00    2.0649381552e+00    2.0881226762e+00
1219     1.8058189259e-05    1.3279680869e+00    2.0818047688e+00    2.1049107071e+00
1220     1.8058240131e-05    1.2743338719e+00    2.1155416331e+00    2.1384867690e+00
1221     1.8058291004e-05    1.2221920602e+00    2.1492715492e+00    2.1720628309e+00
1222     1.8058341877e-05    1.1718744440e+00    2.1829924535e+00    2.2056388928e+00
1223     1.8058392750e-05    1.1236744461e+00    2.2166909414e+00    2.2392149547e+00
1224     1.8058443623e-05    1.0778464041e+00    2.2503592099e+00    2.2727910166e+00
1225     1.8058494496e-05    1.0345486923e+00    2.2839943251e+00    2.3063670785e+00
1226     1.8058545368e-05    9.9383938897e-01    2.3176018972e+00    2.3399431404e+00
1227     1.8058596241e-05    9.5567747935e-01    2.3511925600e+00    2.3735192023e+00
1228     1.8058647114e-05    9.1994953484e-01    2.3847787550e+00    2.4070952642e+00
1229     1.8058697987e-05    8.8649696934e-01    2.4183711960e+00    2.4406713261e+00
1230     1.8058748860e-05    8.5514236104e-01    2.4519774446e+00    2.4742473880e+00
1231     1.8058799732e-05    8.2570758137e-01    2.4856016856e+00    2.5078234499e+00
1232     1.8058850605e-05    7.9802571779e-01    2.5192455272e+00    2.5413995118e+00
1233     1.8058901478e-05    7.7194732700e-01    2.5529089441e+00    2.5749755737e+00
1234     1.8058952351e-05    7.4734341243e-01    2.5865911636e+00    2.6085516356e+00
1235     1.8059003224e-05    7.2410620453e-01    2.6202912661e+00    2.6421276975e+00
1236     1.8059054097e-05    7.0214893556e-01    2.6540085841e+00    2.6757037594e+00
1237     1.8059104969e-05    6.8140512301e-01    2.6877429198e+00    2.7092798213e+00
1238     1.8059155842e-05    6.6182784391e-01    2.7214946684e+00    2.7428558832e+00
1239     1.8059206715e-05    6.4338919684e-01    2.7552648769e+00    2.7764319451e+00
1240     1.8059257588e-05    6.2608012680e-01    2.7890552806e+00    2.8100080070e+00
1241     1.8059308461e-05    6.0991064911e-01    2.8228683344e+00    2.8435840689e+00
1242     1.8059359334e-05    5.9491044654e-01    2.8567072593e+00    2.8771601308e+00
1243     1.8059410206e-05    5.8112966259e-01    2.8905761314e+00    2.9107361927e+00
1244     1.8059461079e-05    5.6863957527e-01    2.9244800887e+00    2.9443122546e+00
1245     1.8059511952e-05    5.5753269739e-01    2.9584257523e+00    2.9778883165e+00
1246     1.8059562825e-05    5.4792169568e-01    2.9924219730e+00    3.0114643784e+00
1247     1.8059613698e-05    5.3993600549e-01    3.0264808800e+00    3.0450404403e+00
1248     1.8059664570e-05    5.3371313069e-01    3.0606186039e+00    3.0786165022e+00
1249     1.8059715443e-05    5.2937589540e-01    3.0948528429e+00    3.1121925641e+00
1250     1.8059766316e-05    5.2697564388e-01    3.1291888110e+00    3.1457686260e+00
1251     1.8059817189e-05    5.2638520927e-01    3.1635817656e+00    3.1793446879e+00
1252     1.8059868062e-05    5.2721608569e-01    3.1979024553e+00    3.2129207498e+00
1253     1.8059918935e-05    5.2893821762e-01    3.2320081710e+00    3.2464968117e+00
1254     1.8060000000e-05    5.3257210351e-01    3.2859359836e+00    3.3000000000e+00
1255     1.8060004873e-05    5.3277020192e-01    3.2885575515e+00    3.3000000000e+00
1256     1.8060008694e-05    5.3290258286e-01    3.2902997362e+00    3.3000000000e+00
1257     1.8060012514e-05    5.3302446616e-01    3.2918983684e+00    3.3000000000e+00
1258     1.8060020155e-05    5.3321418747e-01    3.2943641286e+00    3.3000000000e+00
1259     1.8060027796e-05    5.3334735242e-01    3.2960770452e+00    3.3000000000e+00
1260     1.8060043078e-05    5.3350905155e-01    3.2981405694e+00    3.3000000000e+00
1261     1.8060073641e-05    5.3363007131e-01    3.2996718093e+00    3.3000000000e+00
1262     1.8060134768e-05    5.3365766954e-01    3.3000192225e+00    3.3000000000e+00
1263     1.8060189783e-05    5.3365283611e-01    3.2999586645e+00    3.3000000000e+00
1264     1.8060244797e-05    5.3365347994e-01    3.2999665931e+00    3.3000000000e+00
1265     1.8060354826e-05    5.3365336672e-01    3.2999652654e+00    3.3000000000e+00
1266     1.8060574884e-05    5.3365342963e-01    3.2999659530e+00    3.3000000000e+00
1267     1.8061014999e-05    5.3365338172e-01    3.2999654454e+00    3.3000000000e+00
1268     1.8061895230e-05    5.3365342385e-01    3.2999658836e+00    3.3000000000e+00
1269     1.8063655692e-05    5.3365338429e-01    3.2999654760e+00    3.3000000000e+00
1270     1.8067176617e-05    5.3365342264e-01    3.2999658692e+00    3.3000000000e+00
1271     1.8074218465e-05    5.3365338488e-01    3.2999654830e+00    3.3000000000e+00
1272     1.8088302161e-05    5.3365342235e-01    3.2999658657e+00    3.3000000000e+00
1273     1.8116469554e-05    5.3365338502e-01    3.2999654847e+00    3.3000000000e+00
1274     1.8172804340e-05    5.3365342227e-01    3.2999658649e+00    3.3000000000e+00
1275     1.8285473912e-05    5.3365338506e-01    3.2999654852e+00    3.3000000000e+00
1276     1.8510813056e-05    5.3365342226e-01    3.2999658647e+00    3.3000000000e+00
1277     1.8811813056e-05    5.3365338507e-01    3.2999654853e+00    3.3000000000e+00
1278     1.9112813056e-05    5.3365342225e-01    3.2999658646e+00    3.3000000000e+00
1279     1.9413813056e-05    5.3365338508e-01    3.2999654854e+00    3.3000000000e+00
1280     1.9560000000e-05    5.3365342223e-01    3.2999658644e+00    3.3000000000e+00
1281     1.9560007812e-05    5.3355127589e-01    3.2985769266e+00    3.2948437500e+00
1282     1.9560015543e-05    5.3337487922e-01    3.2962060314e+00    3.2897417362e+00
1283     1.9560023273e-05    5.3314308624e-01    3.2931054900e+00    3.2846397224e+00
1284     1.9560031003e-05    5.3288842686e-01    3.2896974216e+00    3.2795377086e+00
1285     1.9560046464e-05    5.3228148005e-01    3.2815292401e+00    3.2693336810e+00
1286     1.9560061925e-05    5.3160459052e-01    3.2722863756e+00    3.2591296534e+00
1287     1.9560077385e-05    5.3090785295e-01    3.2625492564e+00    3.2489256258e+00
1288     1.9560108307e-05    5.2954441719e-01    3.2425482045e+00    3.2285175706e+00
1289     1.9560139228e-05    5.2828661309e-01    3.2223246945e+00    3.2081095155e+00
1290     1.9560201071e-05    5.2638463349e-01    3.1819637227e+00    3.1672934051e+00
1291     1.9560262913e-05    5.2588503568e-01    3.1418950789e+00    3.1264772947e+00
1292     1.9560324756e-05    5.2755823973e-01    3.1019782823e+00    3.0856611843e+00
1293     1.9560386598e-05    5.3182410590e-01    3.0620214870e+00    3.0448450740e+00
1294     1.9560448441e-05    5.3873420467e-01    3.0219504889e+00    3.0040289636e+00
1295     1.9560510284e-05    5.4813674614e-01    2.9817648809e+00    2.9632128532e+00
1296     1.9560572126e-05    5.5983156092e-01    2.9414865835e+00    2.9223967429e+00
1297     1.9560633969e-05    5.7361833900e-01    2.9011339250e+00    2.8815806325e+00
1298     1.9560695811e-05    5.8932862310e-01    2.8607216098e+00    2.8407645221e+00
1299     1.9560757654e-05    6.0682862677e-01    2.8202596063e+00    2.7999484117e+00
1300     1.9560819497e-05    6.2602632022e-01    2.7797560535e+00    2.7591323014e+00
1301     1.9560881339e-05    6.4686816824e-01    2.7392169284e+00    2.7183161910e+00
1302     1.9560943182e-05    6.6934052364e-01    2.6986471410e+00    2.6775000806e+00
1303     1.9561005024e-05    6.9346739746e-01    2.6580500629e+00    2.6366839703e+00
1304     1.9561066867e-05    7.1931204368e-01    2.6174279386e+00    2.5958678599e+00
1305     1.9561128709e-05    7.4697742499e-01    2.5767816286e+00    2.5550517495e+00
1306     1.9561190552e-05    7.7660879690e-01    2.5361108971e+00    2.5142356391e+00
1307     1.9561252395e-05    8.0839492764e-01    2.4954144994e+00    2.4734195288e+00
1308     1.9561314237e-05    8.4256815340e-01    2.4546908046e+00    2.4326034184e+00
1309     1.9561376080e-05    8.7939903403e-01    2.4139387857e+00    2.3917873080e+00
1310     1.9561437922e-05    9.1918221847e-01    2.3731598530e+00    2.3509711977e+00
1311     1.9561499765e-05    9.6220774521e-01    2.3323602619e+00    2.3101550873e+00
1312     1.9561561608e-05    1.0087153686e+00    2.2915533004e+00    2.2693389769e+00
1313     1.9561623450e-05    1.0588368873e+00    2.2507589744e+00    2.2285228665e+00
1314     1.9561685293e-05    1.1125451728e+00    2.2099987901e+00    2.1877067562e+00
1315     1.9561747135e-05    1.1696351847e+00    2.1692867818e+00    2.1468906458e+00
1316     1.9561808978e-05    1.2297505286e+00    2.1286222414e+00    2.1060745354e+00
