Index       TIME            V(OUT25)          V(OUT50)     
958      5.75026119e-09    5.20773284e-07    1.12902942e-06
959      5.75207141e-09    5.20060734e-07    1.51550749e-06
960      5.75388164e-09    5.19394433e-07    1.85477978e-06
961      5.75569186e-09    5.18771412e-07    1.99307292e-06
962      5.75931231e-09    5.17643092e-07    1.98442276e-06
963      5.76293276e-09    5.16656906e-07    1.85739714e-06
964      5.76655321e-09    5.15794875e-07    1.73441177e-06
965      5.77017367e-09    5.15041293e-07    2.70598811e-06
966      5.77379412e-09    5.14382493e-07    2.15597463e-06
967      5.77741457e-09    5.13806529e-07    9.58173853e-07
968      5.78103502e-09    5.13302980e-07   -1.18256154e-06
969      5.78465547e-09    5.12862758e-07   -1.52430005e-06
970      5.78827592e-09    5.12477894e-07   -1.82016151e-07
971      5.79189637e-09    5.12141421e-07   -8.28206028e-06
972      5.79515477e-09    5.11874992e-07   -2.84134107e-05
973      5.79795639e-09    5.11670350e-07   -3.32840010e-05
974      5.80075802e-09    5.11485900e-07   -2.49327277e-05
975      5.80355964e-09    5.11319641e-07   -1.21743027e-05
976      5.80916288e-09    5.11033950e-07    2.24003400e-05
977      5.81363664e-09    5.10845098e-07    5.24725661e-05
978      5.81811040e-09    5.10685087e-07    7.53970040e-05
979      5.82258415e-09    5.10549490e-07    1.01926618e-04
980      5.82705791e-09    5.10434551e-07    1.55650693e-04
981      5.83108429e-09    5.10346182e-07    1.62196359e-04
982      5.83511067e-09    5.10270001e-07    1.31125166e-04
983      5.83913705e-09    5.10204319e-07    8.46684231e-05
984      5.84316343e-09    5.10147675e-07    9.41080806e-05
985      5.84718981e-09    5.10098816e-07   -1.56196614e-04
986      5.85081356e-09    5.10060611e-07   -8.88281947e-04
987      5.85372374e-09    5.10033405e-07   -1.30440168e-03
988      5.85663392e-09    5.10008936e-07   -1.46657472e-03
989      5.85954410e-09    5.09986928e-07   -1.46399571e-03
990      5.86045030e-09    5.09980642e-07   -1.42130838e-03
991      5.86226269e-09    5.09968471e-07   -1.22353321e-03
992      5.86407508e-09    5.09957074e-07   -9.01513431e-04
993      5.86588747e-09    5.09946399e-07   -5.30333320e-04
994      5.86951226e-09    5.09927012e-07    3.91459966e-04
995      5.87313705e-09    5.09909996e-07    1.60902869e-03
996      5.87676183e-09    5.09895050e-07    3.16093862e-03
997      5.88038662e-09    5.09881916e-07    5.82996255e-03
998      5.88401140e-09    5.09870364e-07    8.61347623e-03
999      5.88763619e-09    5.09860196e-07    1.12777245e-02
1000     5.89126098e-09    5.09851237e-07    1.30397358e-02
1001     5.89488576e-09    5.09843335e-07    1.48316038e-02
1002     5.89851055e-09    5.09836356e-07    1.73278989e-02
1003     5.90213533e-09    5.09830185e-07    1.37067382e-02
1004     5.90539764e-09    5.09825238e-07   -3.75455171e-03
1005     5.90820136e-09    5.09821395e-07   -2.29773322e-02
1006     5.91100507e-09    5.09817886e-07   -4.16552839e-02
1007     5.91380878e-09    5.09814683e-07   -5.95912776e-02
1008     5.91941621e-09    5.09809054e-07   -8.09382707e-02
1009     5.92387025e-09    5.09805234e-07   -7.49108963e-02
1010     5.92832429e-09    5.09801889e-07   -4.00709002e-02
1011     5.93277833e-09    5.09798948e-07    3.79770349e-02
1012     5.93723237e-09    5.09796349e-07    1.91330519e-01
1013     5.94124101e-09    5.09794259e-07    3.70634307e-01
1014     5.94524965e-09    5.09792371e-07    5.67605689e-01
1015     5.94925828e-09    5.09790658e-07    7.61882409e-01
1016     5.95326692e-09    5.09789094e-07    9.69116544e-01
1017     5.95727555e-09    5.09787659e-07    1.14571989e+00
1018     5.96128419e-09    5.09786335e-07    1.27242859e+00
1019     5.96467129e-09    5.09785292e-07    1.33418961e+00
1020     5.96805839e-09    5.09784310e-07    1.37395683e+00
1021     5.97144549e-09    5.09783381e-07    1.40102616e+00
1022     5.97821969e-09    5.09781654e-07    1.43494519e+00
1023     5.98499390e-09    5.09780075e-07    1.45598325e+00
1024     5.99061257e-09    5.09778854e-07    1.46752990e+00
1025     5.99623125e-09    5.09777696e-07    1.47505724e+00
1026     6.00184992e-09    5.09776590e-07    1.47999222e+00
1027     6.00746859e-09    5.09775526e-07    1.48315579e+00
1028     6.01252540e-09    5.09774598e-07    1.48503283e+00
1029     6.01758221e-09    5.09773692e-07    1.48632042e+00
1030     6.02263902e-09    5.09772806e-07    1.48735890e+00
1031     6.02769582e-09    5.09771935e-07    1.48841320e+00
1032     6.02851684e-09    5.09771795e-07    1.48859370e+00
1033     6.03015888e-09    5.09771516e-07    1.48898074e+00
1034     6.03344295e-09    5.09770960e-07    1.49000989e+00
1035     6.03618945e-09    5.09770500e-07    1.49073835e+00
1036     6.03893595e-09    5.09770042e-07    1.49122649e+00
1037     6.04168246e-09    5.09769586e-07    1.49156968e+00
1038     6.04261583e-09    5.09769432e-07    1.49166614e+00
1039     6.04448259e-09    5.09769124e-07    1.49186477e+00
1040     6.04634935e-09    5.09768817e-07    1.49207307e+00
1041     6.04821611e-09    5.09768511e-07    1.49227166e+00
1042     6.05194963e-09    5.09767902e-07    1.49263670e+00
1043     6.05568314e-09    5.09767295e-07    1.49298853e+00
1044     6.05941666e-09    5.09766691e-07    1.49335442e+00
1045     6.06315018e-09    5.09766089e-07    1.49372296e+00
1046     6.06688369e-09    5.09765489e-07    1.49410634e+00
1047     6.07061721e-09    5.09764890e-07    1.49451374e+00
1048     6.07435073e-09    5.09764293e-07    1.49492966e+00
1049     6.07808425e-09    5.09763697e-07    1.49534509e+00
1050     6.08181776e-09    5.09763103e-07    1.49575137e+00
1051     6.08555128e-09    5.09762509e-07    1.49613715e+00
1052     6.08883750e-09    5.09761987e-07    1.49646119e+00
1053     6.09170064e-09    5.09761533e-07    1.49670718e+00
1054     6.09456378e-09    5.09761079e-07    1.49692680e+00
1055     6.09742692e-09    5.09760625e-07    1.49713243e+00
1056     6.09840185e-09    5.09760470e-07    1.49719993e+00
1057     6.10035172e-09    5.09760162e-07    1.49733368e+00
1058     6.10230160e-09    5.09759853e-07    1.49746472e+00
1059     6.10425147e-09    5.09759545e-07    1.49759097e+00
1060     6.10815121e-09    5.09758929e-07    1.49782782e+00
1061     6.11205096e-09    5.09758313e-07    1.49804520e+00
1062     6.11595070e-09    5.09757697e-07    1.49824416e+00
1063     6.11985044e-09    5.09757081e-07    1.49842421e+00
1064     6.12336021e-09    5.09756528e-07    1.49857178e+00
1065     6.12686998e-09    5.09755974e-07    1.49870661e+00
1066     6.13037975e-09    5.09755421e-07    1.49882881e+00
1067     6.13388952e-09    5.09754868e-07    1.49893929e+00
1068     6.13739929e-09    5.09754315e-07    1.49903902e+00
1069     6.14090906e-09    5.09753761e-07    1.49912874e+00
1070     6.14406786e-09    5.09753264e-07    1.49920206e+00
1071     6.14691077e-09    5.09752821e-07    1.49926190e+00
1072     6.14975368e-09    5.09752372e-07    1.49931639e+00
1073     6.15259660e-09    5.09751918e-07    1.49936692e+00
1074     6.15828242e-09    5.09751022e-07    1.49945811e+00
1075     6.16331416e-09    5.09750236e-07    1.49952846e+00
1076     6.16766205e-09    5.09749551e-07    1.49958173e+00
1077     6.17200994e-09    5.09748868e-07    1.49962895e+00
1078     6.17635782e-09    5.09748182e-07    1.49967074e+00
1079     6.18027092e-09    5.09747554e-07    1.49970427e+00
1080     6.18418402e-09    5.09746950e-07    1.49973436e+00
1081     6.18809712e-09    5.09746336e-07    1.49976133e+00
1082     6.19201022e-09    5.09745729e-07    1.49978553e+00
1083     6.19592332e-09    5.09745083e-07    1.49980725e+00
1084     6.19983642e-09    5.09744452e-07    1.49982676e+00
1085     6.20295116e-09    5.09744046e-07    1.49984086e+00
1086     6.20606590e-09    5.09743615e-07    1.49985378e+00
1087     6.20918063e-09    5.09742993e-07    1.49986569e+00
1088     6.21027023e-09    5.09742784e-07    1.49986957e+00
1089     6.21244941e-09    5.09742405e-07    1.49987713e+00
1090     6.21462860e-09    5.09742098e-07    1.49988426e+00
1091     6.21680778e-09    5.09741762e-07    1.49989098e+00
1092     6.22116615e-09    5.09741125e-07    1.49990326e+00
1093     6.22552452e-09    5.09740522e-07    1.49991414e+00
1094     6.22988290e-09    5.09739851e-07    1.49992380e+00
1095     6.23424127e-09    5.09739094e-07    1.49993236e+00
1096     6.23816380e-09    5.09738272e-07    1.49993925e+00
1097     6.24208634e-09    5.09737844e-07    1.49994544e+00
1098     6.24600887e-09    5.09737358e-07    1.49995102e+00
1099     6.24993140e-09    5.09736838e-07    1.49995606e+00
1100     6.25385394e-09    5.09735175e-07    1.49996061e+00
1101     6.25738422e-09    5.09734641e-07    1.49996434e+00
1102     6.26032186e-09    5.09737014e-07    1.49996721e+00
1103     6.26325951e-09    5.09736846e-07    1.49996988e+00
1104     6.26619715e-09    5.09733978e-07    1.49997238e+00
1105     6.26719434e-09    5.09733066e-07    1.49997316e+00
1106     6.26918872e-09    5.09731947e-07    1.49997474e+00
1107     6.27118309e-09    5.09731809e-07    1.49997625e+00
1108     6.27317747e-09    5.09731118e-07    1.49997770e+00
1109     6.27716622e-09    5.09730826e-07    1.49998042e+00
1110     6.28115498e-09    5.09732089e-07    1.49998295e+00
1111     6.28514373e-09    5.09732785e-07    1.49998532e+00
1112     6.28913249e-09    5.09733678e-07    1.49998755e+00
1113     6.29272236e-09    5.09726806e-07    1.49998946e+00
1114     6.29631224e-09    5.09727812e-07    1.49999129e+00
1115     6.29990212e-09    5.09728233e-07    1.49999307e+00
1116     6.30349200e-09    5.09734554e-07    1.49999480e+00
1117     6.30708188e-09    5.09730958e-07    1.49999648e+00
1118     6.31067176e-09    5.09704523e-07    1.49999814e+00
1119     6.31390265e-09    5.09700501e-07    1.49999962e+00
1120     6.31675478e-09    5.09766151e-07    1.50000092e+00
1121     6.31960691e-09    5.09790271e-07    1.50000221e+00
1122     6.32245903e-09    5.09755190e-07    1.50000348e+00
1123     6.32816329e-09    5.09689168e-07    1.50000600e+00
1124     6.33269613e-09    5.09677479e-07    1.50000799e+00
1125     6.33722896e-09    5.09682155e-07    1.50000994e+00
1126     6.34176180e-09    5.09730487e-07    1.50001185e+00
1127     6.34629463e-09    5.09787825e-07    1.50001369e+00
1128     6.35035835e-09    5.09653396e-07    1.50001528e+00
1129     6.35442206e-09    5.09676956e-07    1.50001679e+00
1130     6.35848578e-09    5.09742845e-07    1.50001820e+00
1131     6.36254950e-09    5.09931680e-07    1.50001950e+00
1132     6.36661321e-09    5.09344847e-07    1.50002068e+00
1133     6.37027056e-09    5.08835581e-07    1.50002162e+00
1134     6.37324078e-09    5.10233839e-07    1.50002229e+00
1135     6.37621100e-09    5.11257225e-07    1.50002288e+00
1136     6.37918122e-09    5.11004876e-07    1.50002338e+00
1137     6.38013383e-09    5.10733626e-07    1.50002344e+00
1138     6.38203906e-09    5.10375307e-07    1.50002372e+00
1139     6.38394429e-09    5.10181677e-07    1.50002396e+00
1140     6.38584953e-09    5.09642260e-07    1.50002415e+00
1141     6.38965999e-09    5.08651607e-07    1.50002442e+00
1142     6.39347045e-09    5.08479174e-07    1.50002453e+00
1143     6.39728091e-09    5.08857175e-07    1.50002448e+00
1144     6.40109138e-09    5.10753998e-07    1.50002428e+00
1145     6.40490184e-09    5.08724465e-07    1.50002394e+00
1146     6.40871230e-09    5.07816893e-07    1.50002346e+00
1147     6.41252277e-09    5.07208256e-07    1.50002285e+00
1148     6.41633323e-09    5.11304999e-07    1.50002212e+00
1149     6.42014369e-09    5.12398195e-07    1.50002129e+00
1150     6.42395415e-09    4.94666614e-07    1.50002035e+00
1151     6.42717909e-09    4.82293626e-07    1.50001949e+00
1152     6.43005239e-09    5.13819992e-07    1.50001867e+00
1153     6.43292569e-09    5.41637272e-07    1.50001782e+00
1154     6.43579899e-09    5.49262607e-07    1.50001693e+00
1155     6.43671867e-09    5.47592254e-07    1.50001658e+00
1156     6.43855804e-09    5.47846214e-07    1.50001600e+00
1157     6.44039742e-09    5.48745150e-07    1.50001541e+00
1158     6.44223679e-09    5.40677858e-07    1.50001480e+00
1159     6.44591553e-09    5.16877712e-07    1.50001356e+00
1160     6.44959428e-09    4.99930778e-07    1.50001229e+00
1161     6.45327302e-09    4.92234671e-07    1.50001099e+00
1162     6.45695176e-09    5.27701934e-07    1.50000968e+00
1163     6.46063051e-09    4.98305902e-07    1.50000836e+00
1164     6.46430925e-09    4.55524102e-07    1.50000704e+00
1165     6.46798800e-09    4.12688068e-07    1.50000572e+00
1166     6.47166674e-09    4.39171155e-07    1.50000442e+00
1167     6.47534548e-09    5.43550299e-07    1.50000313e+00
1168     6.47902423e-09    2.52794930e-07    1.50000186e+00
1169     6.48233510e-09   -3.48128934e-07    1.50000074e+00
1170     6.48521871e-09   -2.24435831e-07    1.49999979e+00
1171     6.48810233e-09    4.63411634e-07    1.49999885e+00
1172     6.49098594e-09    1.07145237e-06    1.49999793e+00
1173     6.49675317e-09    1.78893071e-06    1.49999617e+00
1174     6.50152198e-09    2.08558185e-06    1.49999477e+00
1175     6.50581390e-09    1.75937546e-06    1.49999357e+00
1176     6.51010582e-09    1.54280860e-06    1.49999241e+00
1177     6.51439774e-09    2.50663090e-06    1.49999131e+00
1178     6.51826047e-09    1.52765368e-06    1.49999037e+00
1179     6.52212320e-09    1.83167833e-07    1.49998947e+00
1180     6.52598593e-09   -1.97336401e-06    1.49998861e+00
1181     6.52984866e-09   -8.43448992e-07    1.49998780e+00
1182     6.53371139e-09   -2.52356473e-06    1.49998703e+00
1183     6.53757412e-09   -1.93312625e-05    1.49998631e+00
1184     6.54069126e-09   -3.43797245e-05    1.49998575e+00
1185     6.54349669e-09   -2.98807396e-05    1.49998528e+00
1186     6.54630211e-09   -1.80210483e-05    1.49998482e+00
1187     6.55191296e-09    9.55270958e-06    1.49998398e+00
1188     6.55696273e-09    4.60241504e-05    1.49998329e+00
1189     6.56111995e-09    6.49328476e-05    1.49998276e+00
1190     6.56527718e-09    8.39218308e-05    1.49998228e+00
1191     6.56943440e-09    1.27245697e-04    1.49998184e+00
1192     6.57359163e-09    1.55163170e-04    1.49998144e+00
1193     6.57774885e-09    1.52797674e-04    1.49998107e+00
1194     6.58190608e-09    1.04627706e-04    1.49998075e+00
1195     6.58606330e-09    1.03673811e-04    1.49998045e+00
1196     6.59022053e-09    3.96766074e-05    1.49998019e+00
1197     6.59091129e-09   -1.85338410e-05    1.49998015e+00
1198     6.59160205e-09   -9.09670193e-05    1.49998011e+00
1199     6.59298358e-09   -2.92857818e-04    1.49998003e+00
1200     6.59436511e-09   -5.89029920e-04    1.49997996e+00
1201     6.59574663e-09   -8.82779049e-04    1.49997989e+00
1202     6.59712816e-09   -1.11034233e-03    1.49997982e+00
1203     6.59989121e-09   -1.37842732e-03    1.49997970e+00
1204     6.60265427e-09   -1.45703209e-03    1.49997959e+00
1205     6.60541732e-09   -1.41559997e-03    1.49997949e+00
1206     6.60627562e-09   -1.36669030e-03    1.49997946e+00
1207     6.60799223e-09   -1.16697396e-03    1.49997941e+00
1208     6.60970884e-09   -8.64442450e-04    1.49997936e+00
1209     6.61142545e-09   -5.24165432e-04    1.49997931e+00
1210     6.61485866e-09    2.99196304e-04    1.49997924e+00
1211     6.61829188e-09    1.37057269e-03    1.49997918e+00
1212     6.62172509e-09    2.71572492e-03    1.49997913e+00
1213     6.62515830e-09    4.89986103e-03    1.49997910e+00
1214     6.62859152e-09    7.54054745e-03    1.49997908e+00
1215     6.63202473e-09    1.00684323e-02    1.49997907e+00
1216     6.63545795e-09    1.23691168e-02    1.49997908e+00
1217     6.63889116e-09    1.39358938e-02    1.49997910e+00
1218     6.64232438e-09    1.64527069e-02    1.49997913e+00
1219     6.64575759e-09    1.82419282e-02    1.49997917e+00
1220     6.64919081e-09    1.16804569e-02    1.49997922e+00
1221     6.65226240e-09   -6.91646405e-03    1.49997927e+00
1222     6.65502683e-09   -2.54907730e-02    1.49997932e+00
1223     6.65779127e-09   -4.33487482e-02    1.49997938e+00
1224     6.66055570e-09   -6.04798676e-02    1.49997944e+00
1225     6.66608457e-09   -8.18052617e-02    1.49997959e+00
1226     6.67050475e-09   -7.70318225e-02    1.49997972e+00
1227     6.67492494e-09   -4.57357580e-02    1.49997986e+00
1228     6.67934512e-09    2.46385294e-02    1.49998001e+00
1229     6.68376531e-09    1.68871896e-01    1.49998017e+00
1230     6.68774348e-09    3.41097795e-01    1.49998032e+00
1231     6.69172164e-09    5.36455008e-01    1.49998047e+00
1232     6.69569981e-09    7.27739383e-01    1.49998064e+00
1233     6.69967798e-09    9.35494855e-01    1.49998080e+00
1234     6.70365615e-09    1.11603711e+00    1.49998098e+00
1235     6.70433387e-09    1.13871849e+00    1.49998101e+00
1236     6.70501158e-09    1.16062596e+00    1.49998104e+00
1237     6.70636702e-09    1.20247767e+00    1.49998110e+00
1238     6.70772246e-09    1.24094013e+00    1.49998116e+00
1239     6.70907789e-09    1.27256755e+00    1.49998122e+00
1240     6.71043333e-09    1.29832088e+00    1.49998128e+00
1241     6.71314420e-09    1.33773271e+00    1.49998141e+00
1242     6.71856595e-09    1.38816573e+00    1.49998166e+00
1243     6.71949991e-09    1.39426575e+00    1.49998171e+00
1244     6.72136784e-09    1.40650201e+00    1.49998180e+00
1245     6.72323576e-09    1.41744719e+00    1.49998189e+00
1246     6.72697161e-09    1.43484929e+00    1.49998207e+00
1247     6.73070746e-09    1.44742076e+00    1.49998225e+00
1248     6.73444331e-09    1.45676366e+00    1.49998244e+00
1249     6.73817916e-09    1.46325236e+00    1.49998263e+00
1250     6.74191500e-09    1.46769598e+00    1.49998282e+00
1251     6.74565085e-09    1.47127434e+00    1.49998301e+00
1252     6.74938670e-09    1.47437281e+00    1.49998320e+00
1253     6.75312255e-09    1.47720228e+00    1.49998339e+00
1254     6.75685840e-09    1.48004349e+00    1.49998358e+00
1255     6.76059425e-09    1.48281443e+00    1.49998378e+00
1256     6.76395651e-09    1.48546419e+00    1.49998395e+00
1257     6.76685367e-09    1.48727785e+00    1.49998410e+00
1258     6.76975082e-09    1.48841398e+00    1.49998425e+00
1259     6.77264797e-09    1.48919752e+00    1.49998440e+00
1260     6.77844228e-09    1.49050242e+00    1.49998470e+00
1261     6.78317334e-09    1.49150679e+00    1.49998494e+00
1262     6.78743130e-09    1.49230928e+00    1.49998516e+00
1263     6.79168926e-09    1.49308881e+00    1.49998538e+00
1264     6.79594722e-09    1.49381704e+00    1.49998559e+00
1265     6.79977938e-09    1.49445797e+00    1.49998579e+00
1266     6.80361154e-09    1.49509265e+00    1.49998598e+00
1267     6.80744370e-09    1.49569260e+00    1.49998617e+00
1268     6.81127586e-09    1.49625510e+00    1.49998636e+00
1269     6.81510803e-09    1.49676652e+00    1.49998655e+00
1270     6.81894019e-09    1.49722389e+00    1.49998674e+00
1271     6.82206805e-09    1.49755288e+00    1.49998689e+00
1272     6.82488313e-09    1.49778447e+00    1.49998703e+00
1273     6.82769820e-09    1.49798459e+00    1.49998716e+00
1274     6.83332836e-09    1.49834373e+00    1.49998743e+00
1275     6.83839549e-09    1.49863360e+00    1.49998767e+00
1276     6.84251992e-09    1.49883548e+00    1.49998786e+00
1277     6.84664434e-09    1.49901204e+00    1.49998805e+00
1278     6.85076877e-09    1.49916376e+00    1.49998824e+00
1279     6.85489319e-09    1.49929316e+00    1.49998843e+00
1280     6.85901762e-09    1.49940414e+00    1.49998861e+00
1281     6.86314204e-09    1.49949738e+00    1.49998880e+00
1282     6.86726647e-09    1.49957518e+00    1.49998898e+00
1283     6.87139089e-09    1.49963962e+00    1.49998916e+00
1284     6.87209598e-09    1.49964924e+00    1.49998919e+00
1285     6.87280106e-09    1.49965876e+00    1.49998922e+00
1286     6.87421123e-09    1.49967692e+00    1.49998928e+00
1287     6.87562139e-09    1.49969412e+00    1.49998934e+00
1288     6.87703156e-09    1.49971006e+00    1.49998940e+00
1289     6.87844173e-09    1.49972452e+00    1.49998945e+00
1290     6.87985190e-09    1.49973783e+00    1.49998951e+00
1291     6.88267223e-09    1.49976226e+00    1.49998963e+00
1292     6.88831290e-09    1.49980531e+00    1.49998986e+00
1293     6.88921996e-09    1.49981158e+00    1.49998990e+00
1294     6.89012703e-09    1.49981779e+00    1.49998994e+00
1295     6.89194116e-09    1.49982964e+00    1.49999001e+00
1296     6.89556942e-09    1.49985099e+00    1.49999016e+00
1297     6.89919767e-09    1.49986956e+00    1.49999030e+00
1298     6.90282593e-09    1.49988575e+00    1.49999044e+00
1299     6.90645419e-09    1.49989978e+00    1.49999058e+00
1300     6.91008245e-09    1.49991198e+00    1.49999072e+00
1301     6.91371071e-09    1.49992265e+00    1.49999086e+00
1302     6.91733897e-09    1.49993197e+00    1.49999099e+00
1303     6.92096723e-09    1.49994008e+00    1.49999113e+00
1304     6.92459549e-09    1.49994720e+00    1.49999126e+00
1305     6.92822375e-09    1.49995345e+00    1.49999139e+00
1306     6.93185200e-09    1.49995896e+00    1.49999152e+00
1307     6.93489731e-09    1.49996307e+00    1.49999163e+00
1308     6.93794261e-09    1.49996673e+00    1.49999173e+00
1309     6.94098791e-09    1.49997010e+00    1.49999184e+00
1310     6.94707852e-09    1.49997602e+00    1.49999204e+00
1311     6.95217142e-09    1.49998012e+00    1.49999221e+00
1312     6.95662587e-09    1.49998310e+00    1.49999236e+00
1313     6.96108033e-09    1.49998563e+00    1.49999250e+00
1314     6.96553479e-09    1.49998777e+00    1.49999264e+00
1315     6.96954380e-09    1.49998942e+00    1.49999276e+00
1316     6.97355282e-09    1.49999085e+00    1.49999288e+00
1317     6.97756183e-09    1.49999208e+00    1.49999300e+00
1318     6.98157084e-09    1.49999315e+00    1.49999312e+00
1319     6.98557985e-09    1.49999407e+00    1.49999324e+00
1320     6.98918797e-09    1.49999479e+00    1.49999334e+00
1321     6.99215330e-09    1.49999531e+00    1.49999342e+00
1322     6.99511864e-09    1.49999578e+00    1.49999351e+00
1323     6.99808397e-09    1.49999621e+00    1.49999359e+00
1324     6.99911752e-09    1.49999634e+00    1.49999362e+00
1325     7.00118460e-09    1.49999660e+00    1.49999367e+00
1326     7.00325169e-09    1.49999684e+00    1.49999373e+00
1327     7.00531878e-09    1.49999706e+00    1.49999378e+00
1328     7.00945296e-09    1.49999746e+00    1.49999389e+00
1329     7.01358713e-09    1.49999779e+00    1.49999400e+00
1330     7.01772131e-09    1.49999808e+00    1.49999411e+00
1331     7.02185548e-09    1.49999832e+00    1.49999421e+00
1332     7.02557624e-09    1.49999851e+00    1.49999430e+00
1333     7.02929700e-09    1.49999868e+00    1.49999439e+00
1334     7.03301776e-09    1.49999882e+00    1.49999448e+00
1335     7.03673852e-09    1.49999895e+00    1.49999457e+00
1336     7.04045928e-09    1.49999906e+00    1.49999466e+00
1337     7.04418003e-09    1.49999916e+00    1.49999474e+00
1338     7.04727459e-09    1.49999923e+00    1.49999481e+00
1339     7.05005968e-09    1.49999928e+00    1.49999487e+00
1340     7.05284478e-09    1.49999934e+00    1.49999494e+00
1341     7.05841498e-09    1.49999942e+00    1.49999506e+00
1342     7.05934810e-09    1.49999944e+00    1.49999508e+00
1343     7.06028122e-09    1.49999945e+00    1.49999510e+00
1344     7.06214746e-09    1.49999947e+00    1.49999514e+00
1345     7.06587995e-09    1.49999952e+00    1.49999521e+00
1346     7.06961244e-09    1.49999956e+00    1.49999529e+00
1347     7.07334492e-09    1.49999959e+00    1.49999537e+00
1348     7.07707741e-09    1.49999962e+00    1.49999544e+00
1349     7.08043665e-09    1.49999964e+00    1.49999551e+00
1350     7.08379588e-09    1.49999966e+00    1.49999557e+00
1351     7.08715512e-09    1.49999968e+00    1.49999564e+00
1352     7.09051436e-09    1.49999970e+00    1.49999570e+00
1353     7.09387360e-09    1.49999971e+00    1.49999576e+00
1354     7.09723283e-09    1.49999972e+00    1.49999582e+00
1355     7.10059207e-09    1.49999973e+00    1.49999588e+00
1356     7.10358148e-09    1.49999974e+00    1.49999593e+00
1357     7.10657088e-09    1.49999975e+00    1.49999599e+00
1358     7.10956029e-09    1.49999976e+00    1.49999605e+00
1359     7.11553910e-09    1.49999977e+00    1.49999615e+00
1360     7.12086807e-09    1.49999978e+00    1.49999623e+00
1361     7.12525292e-09    1.49999978e+00    1.49999629e+00
1362     7.12963777e-09    1.49999979e+00    1.49999636e+00
1363     7.13402262e-09    1.49999979e+00    1.49999644e+00
1364     7.13796898e-09    1.49999980e+00    1.49999649e+00
1365     7.14191535e-09    1.49999980e+00    1.49999654e+00
1366     7.14586171e-09    1.49999980e+00    1.49999660e+00
1367     7.14980808e-09    1.49999981e+00    1.49999669e+00
1368     7.15375444e-09    1.49999981e+00    1.49999671e+00
1369     7.15443864e-09    1.49999981e+00    1.49999670e+00
1370     7.15512284e-09    1.49999981e+00    1.49999668e+00
1371     7.15649124e-09    1.49999981e+00    1.49999664e+00
1372     7.15785964e-09    1.49999981e+00    1.49999661e+00
1373     7.15922804e-09    1.49999981e+00    1.49999664e+00
1374     7.16059644e-09    1.49999981e+00    1.49999673e+00
1375     7.16333323e-09    1.49999981e+00    1.49999694e+00
1376     7.16880683e-09    1.49999981e+00    1.49999719e+00
1377     7.16976696e-09    1.49999981e+00    1.49999720e+00
1378     7.17168724e-09    1.49999981e+00    1.49999727e+00
1379     7.17360751e-09    1.49999981e+00    1.49999729e+00
1380     7.17552778e-09    1.49999981e+00    1.49999726e+00
1381     7.17936832e-09    1.49999981e+00    1.49999719e+00
1382     7.18320886e-09    1.49999981e+00    1.49999714e+00
1383     7.18704940e-09    1.49999982e+00    1.49999720e+00
1384     7.19088994e-09    1.49999982e+00    1.49999740e+00
1385     7.19434643e-09    1.49999982e+00    1.49999714e+00
1386     7.19780292e-09    1.49999982e+00    1.49999694e+00
1387     7.20125941e-09    1.49999982e+00    1.49999663e+00
1388     7.20471589e-09    1.49999982e+00    1.49999700e+00
1389     7.20817238e-09    1.49999982e+00    1.49999735e+00
1390     7.21162887e-09    1.49999982e+00    1.49999516e+00
1391     7.21473971e-09    1.49999982e+00    1.49999131e+00
1392     7.21753946e-09    1.49999982e+00    1.49999183e+00
1393     7.22033922e-09    1.49999982e+00    1.49999542e+00
1394     7.22313897e-09    1.49999982e+00    1.49999909e+00
1395     7.22873848e-09    1.49999982e+00    1.50000498e+00
1396     7.23346477e-09    1.49999982e+00    1.50000909e+00
1397     7.23771843e-09    1.49999982e+00    1.50000926e+00
1398     7.24197210e-09    1.49999982e+00    1.50000945e+00
1399     7.24622576e-09    1.49999982e+00    1.50001683e+00
1400     7.25005405e-09    1.49999982e+00    1.50001385e+00
1401     7.25388235e-09    1.49999982e+00    1.50000689e+00
1402     7.25771064e-09    1.49999982e+00    1.49999281e+00
1403     7.26153894e-09    1.49999982e+00    1.49999424e+00
1404     7.26536724e-09    1.49999982e+00    1.49998882e+00
1405     7.26919553e-09    1.49999982e+00    1.49989388e+00
1406     7.27235220e-09    1.49999982e+00    1.49976674e+00
1407     7.27519319e-09    1.49999982e+00    1.49974980e+00
1408     7.27803419e-09    1.49999982e+00    1.49979083e+00
1409     7.28371619e-09    1.49999982e+00    1.49993838e+00
1410     7.28465609e-09    1.49999982e+00    1.49998477e+00
1411     7.28559600e-09    1.49999982e+00    1.50003459e+00
1412     7.28747582e-09    1.49999982e+00    1.50012811e+00
1413     7.29123545e-09    1.49999982e+00    1.50030624e+00
1414     7.29499508e-09    1.49999982e+00    1.50049213e+00
1415     7.29875470e-09    1.49999982e+00    1.50070388e+00
1416     7.30251433e-09    1.49999982e+00    1.50112201e+00
1417     7.30589800e-09    1.49999982e+00    1.50137107e+00
1418     7.30928167e-09    1.49999982e+00    1.50152619e+00
1419     7.31266533e-09    1.49999982e+00    1.50148668e+00
1420     7.31604900e-09    1.49999982e+00    1.50143012e+00
1421     7.31943267e-09    1.49999982e+00    1.50166839e+00
1422     7.32281633e-09    1.49999982e+00    1.50102249e+00
