Index       TIME              V(2)              V(3)       
303      2.15745714e-06    2.22001008e+00   -4.25472609e+00
304      2.16574490e-06    2.17094126e+00   -4.13766386e+00
305      2.17403265e-06    2.11597812e+00   -4.00938370e+00
306      2.18232040e-06    2.05527061e+00   -3.87023062e+00
307      2.19060815e-06    1.98900769e+00   -3.72058129e+00
308      2.19889590e-06    1.91737363e+00   -3.56084114e+00
309      2.20718366e-06    1.84052114e+00   -3.39144329e+00
310      2.21547141e-06    1.75866648e+00   -3.21284734e+00
311      2.22375916e-06    1.67203555e+00   -3.02553809e+00
312      2.23204691e-06    1.58086688e+00   -2.83002473e+00
313      2.24033466e-06    1.48542946e+00   -2.62687660e+00
314      2.24862242e-06    1.38596740e+00   -2.41659153e+00
315      2.25691017e-06    1.28273526e+00   -2.19971365e+00
316      2.26519792e-06    1.17605929e+00   -1.97691130e+00
317      2.27348567e-06    1.06618581e+00   -1.74875299e+00
318      2.28177342e-06    9.53400363e-01   -1.51584982e+00
319      2.29006118e-06    8.38044555e-01   -1.27883034e+00
320      2.29834893e-06    7.20420325e-01   -1.03833417e+00
321      2.30663668e-06    6.00824695e-01   -7.95026560e-01
322      2.31492443e-06    4.79610425e-01   -5.49582100e-01
323      2.32321218e-06    3.57113459e-01   -3.02644014e-01
324      2.33149994e-06    2.33627270e-01   -5.48789515e-02
325      2.33978769e-06    1.09504075e-01    1.93044173e-01
326      2.34807544e-06   -1.49010182e-02    4.40450557e-01
327      2.35636319e-06   -1.39270856e-01    6.86636061e-01
328      2.36465094e-06   -2.63268143e-01    9.30963271e-01
329      2.37293869e-06   -3.86545207e-01    1.17277243e+00
330      2.38122645e-06   -5.08774595e-01    1.41141046e+00
331      2.38951420e-06   -6.29632306e-01    1.64623268e+00
332      2.39780195e-06   -7.48776716e-01    1.87656874e+00
333      2.40608970e-06   -8.65889574e-01    2.10181543e+00
334      2.41437745e-06   -9.80659189e-01    2.32137972e+00
335      2.41671869e-06   -1.01261246e+00    2.38230038e+00
336      2.41718723e-06   -1.01898077e+00    2.39442810e+00
337      2.41760166e-06   -1.02460644e+00    2.40513823e+00
338      2.41843054e-06   -1.03583692e+00    2.42650955e+00
339      2.42008828e-06   -1.05821334e+00    2.46905405e+00
340      2.42340377e-06   -1.10261931e+00    2.55333255e+00
341      2.43003476e-06   -1.18997807e+00    2.71851338e+00
342      2.43666574e-06   -1.27527262e+00    2.87898819e+00
343      2.44329672e-06   -1.35835272e+00    3.03448645e+00
344      2.44992770e-06   -1.43907377e+00    3.18472263e+00
