Index         TIME            {V(VOUT)+1}         {V(IN)+1}          {V(1)+1}
1836    1.6557054746e-05   4.8215108804e+00   1.3054521542e+00   1.0000000000e+00   
1837    1.6557114900e-05   4.9842996721e+00   1.2942321417e+00   1.0000000000e+00   
1838    1.6557175054e-05   5.1174815747e+00   1.2832234205e+00   1.0000000000e+00   
1839    1.6557235209e-05   5.2265103836e+00   1.2724609835e+00   1.0000000000e+00   
1840    1.6557295363e-05   5.3159689249e+00   1.2619755116e+00   1.0000000000e+00   
1841    1.6557355518e-05   5.3895924335e+00   1.2517911679e+00   1.0000000000e+00   
1842    1.6557415672e-05   5.4504080594e+00   1.2419248457e+00   1.0000000000e+00   
1843    1.6557475827e-05   5.5008596726e+00   1.2323864871e+00   1.0000000000e+00   
1844    1.6557535981e-05   5.5429128879e+00   1.2231799942e+00   1.0000000000e+00   
1845    1.6557596136e-05   5.5781437948e+00   1.2143043714e+00   1.0000000000e+00   
1846    1.6557656290e-05   5.6078136385e+00   1.2057548766e+00   1.0000000000e+00   
1847    1.6557716445e-05   5.6329309995e+00   1.1975240641e+00   1.0000000000e+00   
1848    1.6557776599e-05   5.6543029074e+00   1.1896026672e+00   1.0000000000e+00   
1849    1.6557836753e-05   5.6725763448e+00   1.1819803086e+00   1.0000000000e+00   
1850    1.6557896908e-05   5.6882715887e+00   1.1746460487e+00   1.0000000000e+00   
1851    1.6557957062e-05   5.7018087577e+00   1.1675887916e+00   1.0000000000e+00   
1852    1.6558017217e-05   5.7135288009e+00   1.1607975724e+00   1.0000000000e+00   
1853    1.6558077371e-05   5.7237100040e+00   1.1542617501e+00   1.0000000000e+00   
1854    1.6558137526e-05   5.7325809234e+00   1.1479711274e+00   1.0000000000e+00   
1855    1.6558197680e-05   5.7403305007e+00   1.1419160155e+00   1.0000000000e+00   
1856    1.6558257835e-05   5.7471159662e+00   1.1360872589e+00   1.0000000000e+00   
1857    1.6558317989e-05   5.7530690221e+00   1.1304762324e+00   1.0000000000e+00   
1858    1.6558378144e-05   5.7583006876e+00   1.1250748206e+00   1.0000000000e+00   
1859    1.6558438298e-05   5.7629051097e+00   1.1198753848e+00   1.0000000000e+00   
1860    1.6558498452e-05   5.7669625737e+00   1.1148707250e+00   1.0000000000e+00   
1861    1.6558618761e-05   5.7733768138e+00   1.1055894191e+00   1.0000000000e+00   
1862    1.6558739070e-05   5.7784568140e+00   1.0969880415e+00   1.0000000000e+00   
1863    1.6558859379e-05   5.7824872971e+00   1.0890230643e+00   1.0000000000e+00   
1864    1.6558979688e-05   5.7856898376e+00   1.0816539335e+00   1.0000000000e+00   
1865    1.6559099997e-05   5.7882376821e+00   1.0748425824e+00   1.0000000000e+00   
1866    1.6559220306e-05   5.7902668470e+00   1.0685530615e+00   1.0000000000e+00   
1867    1.6559340615e-05   5.7918844680e+00   1.0627512811e+00   1.0000000000e+00   
1868    1.6559460924e-05   5.7931751482e+00   1.0574048402e+00   1.0000000000e+00   
1869    1.6559701542e-05   5.7948926320e+00   1.0482990661e+00   1.0000000000e+00   
1870    1.6559942159e-05   5.7960378955e+00   1.0405682178e+00   1.0000000000e+00   
1871    1.6560182777e-05   5.7968034666e+00   1.0340230717e+00   1.0000000000e+00   
1872    1.6560423395e-05   5.7973165992e+00   1.0284957333e+00   1.0000000000e+00   
1873    1.6560664013e-05   5.7976615499e+00   1.0238383940e+00   1.0000000000e+00   
1874    1.6561145249e-05   5.7980136411e+00   1.0170938366e+00   1.0000000000e+00   
1875    1.6561626484e-05   5.7981950395e+00   1.0122309487e+00   1.0000000000e+00   
1876    1.6562107720e-05   5.7982895633e+00   1.0087366052e+00   1.0000000000e+00   
1877    1.6562588955e-05   5.7983394892e+00   1.0062323252e+00   1.0000000000e+00   
1878    1.6563551427e-05   5.7983764870e+00   1.0034478217e+00   1.0000000000e+00   
1879    1.6564513898e-05   5.7983907534e+00   1.0019045110e+00   1.0000000000e+00   
1880    1.6565476369e-05   5.7983965212e+00   1.0010509334e+00   1.0000000000e+00   
1881    1.6567401312e-05   5.7983997030e+00   1.0003999707e+00   1.0000000000e+00   
1882    1.6569326254e-05   5.7984006591e+00   1.0001521150e+00   1.0000000000e+00   
1883    1.6573176139e-05   5.7984010334e+00   1.0000356967e+00   1.0000000000e+00   
1884    1.6580875910e-05   5.7984011221e+00   1.0000047434e+00   1.0000000000e+00   
1885    1.6596275450e-05   5.7984011339e+00   1.0000003375e+00   1.0000000000e+00   
1886    1.6627074531e-05   5.7984011347e+00   1.0000000124e+00   1.0000000000e+00   
1887    1.6688672693e-05   5.7984011348e+00   1.0000000002e+00   1.0000000000e+00   
1888    1.6811869016e-05   5.7984011348e+00   1.0000000000e+00   1.0000000000e+00   
1889    1.7058261663e-05   5.7984011348e+00   1.0000000000e+00   1.0000000000e+00   
1890    1.7359261663e-05   5.7984011348e+00   1.0000000000e+00   1.0000000000e+00   
1891    1.7660261663e-05   5.7984011348e+00   1.0000000000e+00   1.0000000000e+00   
1892    1.7961261663e-05   5.7984011348e+00   1.0000000000e+00   1.0000000000e+00   
1893    1.8055000000e-05   5.7984011348e+00   1.0000000000e+00   1.0000000000e+00   
1894    1.8055025000e-05   5.7984045246e+00   1.0006940011e+00   1.0250000000e+00   
1895    1.8055075000e-05   5.7984289850e+00   1.0043949283e+00   1.0750000000e+00   
1896    1.8055125000e-05   5.7984653792e+00   1.0102257882e+00   1.1250000000e+00   
1897    1.8055175000e-05   5.7985068083e+00   1.0180616862e+00   1.1750000000e+00   
1898    1.8055225000e-05   5.7985478815e+00   1.0277982445e+00   1.2250000000e+00   
1899    1.8055275000e-05   5.7985850372e+00   1.0393410169e+00   1.2750000000e+00   
1900    1.8055325000e-05   5.7986162191e+00   1.0526021003e+00   1.3250000000e+00   
1901    1.8055375000e-05   5.7986404667e+00   1.0674988821e+00   1.3750000000e+00   
1902    1.8055425000e-05   5.7986575680e+00   1.0839534408e+00   1.4250000000e+00   
1903    1.8055475000e-05   5.7986677957e+00   1.1018921606e+00   1.4750000000e+00   
1904    1.8055575000e-05   5.7986658597e+00   1.1431738971e+00   1.5750000000e+00   
1905    1.8055675000e-05   5.7986475626e+00   1.1893854370e+00   1.6750000000e+00   
1906    1.8055775000e-05   5.7986184815e+00   1.2400975576e+00   1.7750000000e+00   
1907    1.8055875000e-05   5.7985832560e+00   1.2949223091e+00   1.8750000000e+00   
1908    1.8055975000e-05   5.7985454901e+00   1.3535084672e+00   1.9750000000e+00   
1909    1.8056075000e-05   5.7985078269e+00   1.4155375505e+00   2.0750000000e+00   
1910    1.8056175000e-05   5.7984720939e+00   1.4807203583e+00   2.1750000000e+00   
1911    1.8056375000e-05   5.7984130715e+00   1.6217380167e+00   2.3750000000e+00   
1912    1.8056575000e-05   5.7983693895e+00   1.7718087839e+00   2.5750000000e+00   
1913    1.8056775000e-05   5.7983403911e+00   1.9295788414e+00   2.7750000000e+00   
1914    1.8056975000e-05   5.7983325894e+00   2.0962874347e+00   2.9750000000e+00   
1915    1.8057175000e-05   5.7983617802e+00   2.2779532370e+00   3.1750000000e+00   
1916    1.8057375000e-05   5.7983933902e+00   2.4720774411e+00   3.3750000000e+00   
1917    1.8057575000e-05   5.7983738511e+00   2.6658386566e+00   3.5750000000e+00   
1918    1.8057975000e-05   5.7981555402e+00   3.0486316834e+00   3.9750000000e+00   
1919    1.8058375000e-05   5.7976970496e+00   3.4251663125e+00   4.3750000000e+00   
1920    1.8058775000e-05   5.7971010731e+00   3.7879339238e+00   4.7750000000e+00   
1921    1.8059081224e-05   5.7963687755e+00   4.0531028025e+00   5.0812243673e+00   
1922    1.8059221414e-05   5.7950601116e+00   4.1956117452e+00   5.2214142876e+00   
1923    1.8059306102e-05   5.7931825542e+00   4.3122070966e+00   5.3061022251e+00   
1924    1.8059390790e-05   5.7915693666e+00   4.4248937600e+00   5.3907901626e+00   
1925    1.8059475478e-05   5.7902741166e+00   4.5381638074e+00   5.4754781001e+00   
1926    1.8059560166e-05   5.7891152662e+00   4.6552845172e+00   5.5601660376e+00   
1927    1.8059644854e-05   5.7877630014e+00   4.7706098817e+00   5.6448539752e+00   
1928    1.8059729542e-05   5.7848391983e+00   4.8720957821e+00   5.7295419127e+00   
1929    1.8059790558e-05   5.7815563596e+00   4.9360905712e+00   5.7905581152e+00   
1930    1.8059851574e-05   5.7792687155e+00   4.9950210306e+00   5.8515743177e+00   
1931    1.8059912591e-05   5.7783615547e+00   5.0501666570e+00   5.9125905203e+00   
1932    1.8059973607e-05   5.7789512476e+00   5.1039589423e+00   5.9736067228e+00   
1933    1.8060000000e-05   5.7795464023e+00   5.1273161646e+00   6.0000000000e+00   
1934    1.8060061016e-05   5.7830661110e+00   5.1781205124e+00   6.0000000000e+00   
1935    1.8060095288e-05   5.7859538469e+00   5.2040349838e+00   6.0000000000e+00   
1936    1.8060129559e-05   5.7899578699e+00   5.2260231210e+00   6.0000000000e+00   
1937    1.8060163830e-05   5.7950841289e+00   5.2448309482e+00   6.0000000000e+00   
1938    1.8060198101e-05   5.8012742768e+00   5.2612666285e+00   6.0000000000e+00   
1939    1.8060232373e-05   5.8084553581e+00   5.2759164336e+00   6.0000000000e+00   
1940    1.8060266644e-05   5.8165264624e+00   5.2892192610e+00   6.0000000000e+00   
1941    1.8060300915e-05   5.8252316794e+00   5.3014719695e+00   6.0000000000e+00   
1942    1.8060335187e-05   5.8340521926e+00   5.3124822921e+00   6.0000000000e+00   
1943    1.8060355805e-05   5.8399508312e+00   5.3184830688e+00   6.0000000000e+00   
1944    1.8060370217e-05   5.8451294055e+00   5.3225311712e+00   6.0000000000e+00   
1945    1.8060384628e-05   5.8517150387e+00   5.3264117497e+00   6.0000000000e+00   
1946    1.8060399039e-05   5.8602567850e+00   5.3300524939e+00   6.0000000000e+00   
1947    1.8060409916e-05   5.8678643816e+00   5.3326416412e+00   6.0000000000e+00   
1948    1.8060420794e-05   5.8759458427e+00   5.3352335055e+00   6.0000000000e+00   
1949    1.8060431672e-05   5.8841827846e+00   5.3378825466e+00   6.0000000000e+00   
1950    1.8060453427e-05   5.9005455423e+00   5.3434183020e+00   6.0000000000e+00   
1951    1.8060475182e-05   5.9166133560e+00   5.3491940047e+00   6.0000000000e+00   
1952    1.8060496938e-05   5.9323503985e+00   5.3551814673e+00   6.0000000000e+00   
1953    1.8060518693e-05   5.9477661393e+00   5.3613574793e+00   6.0000000000e+00   
1954    1.8060540448e-05   5.9628846895e+00   5.3676875562e+00   6.0000000000e+00   
1955    1.8060562203e-05   5.9777410220e+00   5.3740936599e+00   6.0000000000e+00   
1956    1.8060583959e-05   5.9923793203e+00   5.3805259206e+00   6.0000000000e+00   
1957    1.8060605714e-05   6.0068444119e+00   5.3869903204e+00   6.0000000000e+00   
1958    1.8060649225e-05   6.0352258276e+00   5.4000968721e+00   6.0000000000e+00   
1959    1.8060692735e-05   6.0633917411e+00   5.4133471717e+00   6.0000000000e+00   
1960    1.8060736246e-05   6.0916054260e+00   5.4267396837e+00   6.0000000000e+00   
1961    1.8060779756e-05   6.1205913407e+00   5.4402627273e+00   6.0000000000e+00   
1962    1.8060823267e-05   6.1537139678e+00   5.4538965331e+00   6.0000000000e+00   
1963    1.8060866777e-05   6.1941647414e+00   5.4676151337e+00   6.0000000000e+00   
1964    1.8060910288e-05   6.2377060499e+00   5.4813867197e+00   6.0000000000e+00   
1965    1.8060953799e-05   6.2770421587e+00   5.4957401771e+00   6.0000000000e+00   
1966    1.8060997309e-05   6.3067036554e+00   5.5109552766e+00   6.0000000000e+00   
1967    1.8061031975e-05   6.3231270019e+00   5.5234809968e+00   6.0000000000e+00   
1968    1.8061066641e-05   6.3326310172e+00   5.5361375148e+00   6.0000000000e+00   
1969    1.8061101307e-05   6.3353651208e+00   5.5487716152e+00   6.0000000000e+00   
1970    1.8061135973e-05   6.3314029526e+00   5.5612772130e+00   6.0000000000e+00   
1971    1.8061170639e-05   6.3207906657e+00   5.5735791756e+00   6.0000000000e+00   
1972    1.8061205305e-05   6.3035622053e+00   5.5856242626e+00   6.0000000000e+00   
1973    1.8061274637e-05   6.2444225176e+00   5.6084347601e+00   6.0000000000e+00   
1974    1.8061343970e-05   6.1597395174e+00   5.6299419456e+00   6.0000000000e+00   
1975    1.8061413302e-05   6.0484488846e+00   5.6501109384e+00   6.0000000000e+00   
1976    1.8061482634e-05   5.9071992607e+00   5.6689417836e+00   6.0000000000e+00   
1977    1.8061528469e-05   5.7314000106e+00   5.6810015787e+00   6.0000000000e+00   
1978    1.8061548549e-05   5.5498142487e+00   5.6865307861e+00   6.0000000000e+00   
1979    1.8061566093e-05   5.3637049219e+00   5.6913885149e+00   6.0000000000e+00   
1980    1.8061583637e-05   5.1630538104e+00   5.6962174274e+00   6.0000000000e+00   
1981    1.8061618725e-05   4.7225392417e+00   5.7056058677e+00   6.0000000000e+00   
1982    1.8061653812e-05   4.2452071170e+00   5.7146830056e+00   6.0000000000e+00   
1983    1.8061688900e-05   3.7384020142e+00   5.7233226288e+00   6.0000000000e+00   
1984    1.8061723988e-05   3.2144604738e+00   5.7314401241e+00   6.0000000000e+00   
1985    1.8061743590e-05   2.9583924405e+00   5.7357277821e+00   6.0000000000e+00   
1986    1.8061763192e-05   2.7465776893e+00   5.7397544988e+00   6.0000000000e+00   
1987    1.8061778670e-05   2.5977916367e+00   5.7428001091e+00   6.0000000000e+00   
1988    1.8061794147e-05   2.4622063108e+00   5.7457466898e+00   6.0000000000e+00   
1989    1.8061809624e-05   2.3380133566e+00   5.7486212882e+00   6.0000000000e+00   
1990    1.8061825102e-05   2.2240212669e+00   5.7514434624e+00   6.0000000000e+00   
1991    1.8061840579e-05   2.1193310303e+00   5.7542268591e+00   6.0000000000e+00   
1992    1.8061856056e-05   2.0232075939e+00   5.7569807139e+00   6.0000000000e+00   
1993    1.8061871534e-05   1.9350130947e+00   5.7597110573e+00   6.0000000000e+00   
1994    1.8061887011e-05   1.8541712700e+00   5.7624216264e+00   6.0000000000e+00   
1995    1.8061902488e-05   1.7801624525e+00   5.7651149846e+00   6.0000000000e+00   
1996    1.8061917966e-05   1.7125141515e+00   5.7677933349e+00   6.0000000000e+00   
1997    1.8061933443e-05   1.6507632555e+00   5.7704580705e+00   6.0000000000e+00   
1998    1.8061948920e-05   1.5944535522e+00   5.7731094712e+00   6.0000000000e+00   
1999    1.8061964398e-05   1.5431548892e+00   5.7757471201e+00   6.0000000000e+00   
2000    1.8061979875e-05   1.4964626639e+00   5.7783701891e+00   6.0000000000e+00   
2001    1.8061995352e-05   1.4539972024e+00   5.7809776208e+00   6.0000000000e+00   
2002    1.8062010830e-05   1.4154032829e+00   5.7835682467e+00   6.0000000000e+00   
2003    1.8062026307e-05   1.3803496205e+00   5.7861408659e+00   6.0000000000e+00   
2004    1.8062041784e-05   1.3485282362e+00   5.7886942964e+00   6.0000000000e+00   
2005    1.8062057262e-05   1.3196536888e+00   5.7912274089e+00   6.0000000000e+00   
2006    1.8062072739e-05   1.2934621812e+00   5.7937391496e+00   6.0000000000e+00   
2007    1.8062088216e-05   1.2697105626e+00   5.7962285522e+00   6.0000000000e+00   
2008    1.8062103694e-05   1.2481752542e+00   5.7986947465e+00   6.0000000000e+00   
2009    1.8062119171e-05   1.2286511277e+00   5.8011369604e+00   6.0000000000e+00   
2010    1.8062134649e-05   1.2109503597e+00   5.8035545204e+00   6.0000000000e+00   
2011    1.8062150126e-05   1.1949012855e+00   5.8059468493e+00   6.0000000000e+00   
2012    1.8062165603e-05   1.1803472690e+00   5.8083134622e+00   6.0000000000e+00   
2013    1.8062181081e-05   1.1671456032e+00   5.8106539619e+00   6.0000000000e+00   
2014    1.8062196558e-05   1.1551664506e+00   5.8129680335e+00   6.0000000000e+00   
2015    1.8062212035e-05   1.1442918321e+00   5.8152554385e+00   6.0000000000e+00   
2016    1.8062242990e-05   1.1261487465e+00   5.8197227158e+00   6.0000000000e+00   
2017    1.8062273945e-05   1.1109956545e+00   5.8240823568e+00   6.0000000000e+00   
2018    1.8062304899e-05   1.0983008831e+00   5.8283351411e+00   6.0000000000e+00   
2019    1.8062335854e-05   1.0876258363e+00   5.8324823546e+00   6.0000000000e+00   
2020    1.8062366809e-05   1.0786099381e+00   5.8365256867e+00   6.0000000000e+00   
2021    1.8062397763e-05   1.0709573939e+00   5.8404671427e+00   6.0000000000e+00   
2022    1.8062428718e-05   1.0644260104e+00   5.8443089652e+00   6.0000000000e+00   
2023    1.8062459673e-05   1.0588178043e+00   5.8480535644e+00   6.0000000000e+00   
2024    1.8062490627e-05   1.0539711505e+00   5.8517034615e+00   6.0000000000e+00   
2025    1.8062552537e-05   1.0464225266e+00   5.8586452283e+00   6.0000000000e+00   
2026    1.8062614446e-05   1.0404196720e+00   5.8652490765e+00   6.0000000000e+00   
2027    1.8062676356e-05   1.0355426613e+00   5.8715346737e+00   6.0000000000e+00   
2028    1.8062738265e-05   1.0315002403e+00   5.8775204687e+00   6.0000000000e+00   
2029    1.8062800174e-05   1.0280891990e+00   5.8832236662e+00   6.0000000000e+00   
2030    1.8062923993e-05   1.0228897877e+00   5.8936183125e+00   6.0000000000e+00   
2031    1.8063047812e-05   1.0188117708e+00   5.9031025548e+00   6.0000000000e+00   
2032    1.8063171631e-05   1.0155476351e+00   5.9117641597e+00   6.0000000000e+00   
2033    1.8063295449e-05   1.0128989894e+00   5.9196790355e+00   6.0000000000e+00   
2034    1.8063419268e-05   1.0107300601e+00   5.9269135688e+00   6.0000000000e+00   
2035    1.8063543087e-05   1.0089430078e+00   5.9335264266e+00   6.0000000000e+00   
2036    1.8063666906e-05   1.0074643574e+00   5.9395699739e+00   6.0000000000e+00   
2037    1.8063790724e-05   1.0062372116e+00   5.9450913774e+00   6.0000000000e+00   
2038    1.8064038362e-05   1.0044855865e+00   5.9543615390e+00   6.0000000000e+00   
2039    1.8064285999e-05   1.0032316649e+00   5.9621278581e+00   6.0000000000e+00   
2040    1.8064533637e-05   1.0023317450e+00   5.9686204258e+00   6.0000000000e+00   
2041    1.8064781274e-05   1.0016845153e+00   5.9740365807e+00   6.0000000000e+00   
2042    1.8065028912e-05   1.0012182052e+00   5.9785455399e+00   6.0000000000e+00   
2043    1.8065276549e-05   1.0008817586e+00   5.9822920758e+00   6.0000000000e+00   
2044    1.8065771824e-05   1.0005009605e+00   5.9875920986e+00   6.0000000000e+00   
2045    1.8066267099e-05   1.0002850709e+00   5.9913259470e+00   6.0000000000e+00   
2046    1.8066762374e-05   1.0001624697e+00   5.9939477149e+00   6.0000000000e+00   
2047    1.8067752924e-05   1.0000649537e+00   5.9967679854e+00   6.0000000000e+00   
2048    1.8068743474e-05   1.0000260648e+00   5.9982783175e+00   6.0000000000e+00   
