Index         TIME            {V(VOUT)+1}         {V(IN)+1}          {V(1)+1}
1636    2.2574092846e-05   9.7959545834e-01   1.9307258767e+00   1.9071539968e+00   
1637    2.2574112884e-05   9.7633194600e-01   1.9112154275e+00   1.8871155957e+00   
1638    2.2574129702e-05   9.7434494244e-01   1.8947266831e+00   1.8702979843e+00   
1639    2.2574146520e-05   9.7379730121e-01   1.8779153376e+00   1.8534803729e+00   
1640    2.2574159938e-05   9.7472395321e-01   1.8644070246e+00   1.8400621500e+00   
1641    2.2574173356e-05   9.7743501823e-01   1.8508828237e+00   1.8266439271e+00   
1642    2.2574185239e-05   9.8171426093e-01   1.8389648601e+00   1.8147611204e+00   
1643    2.2574197122e-05   9.8918628133e-01   1.8273027960e+00   1.8028783137e+00   
1644    2.2574201876e-05   9.9338933451e-01   1.8226785547e+00   1.7981238130e+00   
1645    2.2574206631e-05   9.9968374430e-01   1.8178424899e+00   1.7933693124e+00   
1646    2.2574210555e-05   1.0076382724e+00   1.8133864555e+00   1.7894452828e+00   
1647    2.2574213237e-05   1.0137089785e+00   1.8105325095e+00   1.7867634997e+00   
1648    2.2574215918e-05   1.0201875138e+00   1.8079931498e+00   1.7840817167e+00   
1649    2.2574218600e-05   1.0270114985e+00   1.8057158706e+00   1.7813999336e+00   
1650    2.2574221282e-05   1.0341273334e+00   1.8036354993e+00   1.7787181505e+00   
1651    2.2574223964e-05   1.0414875857e+00   1.8016885523e+00   1.7760363675e+00   
1652    2.2574226645e-05   1.0490506087e+00   1.7998195890e+00   1.7733545844e+00   
1653    2.2574229327e-05   1.0567802486e+00   1.7979835350e+00   1.7706728014e+00   
1654    2.2574232009e-05   1.0646454676e+00   1.7961458066e+00   1.7679910183e+00   
1655    2.2574234691e-05   1.0726198854e+00   1.7942813213e+00   1.7653092352e+00   
1656    2.2574237373e-05   1.0806812753e+00   1.7923730322e+00   1.7626274522e+00   
1657    2.2574240054e-05   1.0888110494e+00   1.7904103566e+00   1.7599456691e+00   
1658    2.2574242736e-05   1.0969937620e+00   1.7883876948e+00   1.7572638861e+00   
1659    2.2574245418e-05   1.1052166467e+00   1.7863031360e+00   1.7545821030e+00   
1660    2.2574248100e-05   1.1134692003e+00   1.7841573817e+00   1.7519003199e+00   
1661    2.2574250781e-05   1.1217428138e+00   1.7819528870e+00   1.7492185369e+00   
1662    2.2574256145e-05   1.1383251295e+00   1.7773390897e+00   1.7438549707e+00   
1663    2.2574261509e-05   1.1549119811e+00   1.7725566179e+00   1.7384914046e+00   
1664    2.2574266872e-05   1.1714813524e+00   1.7676357933e+00   1.7331278385e+00   
1665    2.2574272236e-05   1.1880181377e+00   1.7626023229e+00   1.7277642724e+00   
1666    2.2574282963e-05   1.2208934065e+00   1.7522277457e+00   1.7170371401e+00   
1667    2.2574293690e-05   1.2535422626e+00   1.7416433980e+00   1.7063100079e+00   
1668    2.2574304417e-05   1.2859459140e+00   1.7309135139e+00   1.6955828756e+00   
1669    2.2574325871e-05   1.3496933577e+00   1.7091374958e+00   1.6741286111e+00   
1670    2.2574347326e-05   1.4123618295e+00   1.6873602742e+00   1.6526743466e+00   
1671    2.2574368780e-05   1.4739281018e+00   1.6654230289e+00   1.6312200821e+00   
1672    2.2574390234e-05   1.5343745348e+00   1.6430788056e+00   1.6097658176e+00   
1673    2.2574411688e-05   1.5936875540e+00   1.6202611752e+00   1.5883115531e+00   
1674    2.2574433143e-05   1.6518581400e+00   1.5969941491e+00   1.5668572886e+00   
1675    2.2574454597e-05   1.7088816944e+00   1.5733419762e+00   1.5454030241e+00   
1676    2.2574476051e-05   1.7647574756e+00   1.5494682113e+00   1.5239487597e+00   
1677    2.2574497506e-05   1.8194877432e+00   1.5256989446e+00   1.5024944952e+00   
1678    2.2574518960e-05   1.8730785449e+00   1.5023168255e+00   1.4810402307e+00   
1679    2.2574561868e-05   1.9758014262e+00   1.4560916912e+00   1.4381317017e+00   
1680    2.2574604777e-05   2.0742021705e+00   1.4105314640e+00   1.3952231727e+00   
1681    2.2574647685e-05   2.1684091306e+00   1.3656254416e+00   1.3523146437e+00   
1682    2.2574690594e-05   2.2585548499e+00   1.3212412089e+00   1.3094061147e+00   
1683    2.2574733502e-05   2.3447730912e+00   1.2772587078e+00   1.2664975857e+00   
1684    2.2574776411e-05   2.4271972305e+00   1.2335792779e+00   1.2235890567e+00   
1685    2.2574862228e-05   2.5779287375e+00   1.1469133760e+00   1.1377719987e+00   
1686    2.2574948045e-05   2.7155229415e+00   1.0606696011e+00   1.0519549407e+00   
1687    2.2575000000e-05   2.7941866513e+00   1.0085780555e+00   1.0000000000e+00   
1688    2.2575085817e-05   2.9122722194e+00   1.0011766831e+00   1.0000000000e+00   
1689    2.2575151844e-05   2.9964260815e+00   1.0004015252e+00   1.0000000000e+00   
1690    2.2575205444e-05   3.0604883702e+00   1.0002280857e+00   1.0000000000e+00   
1691    2.2575312644e-05   3.1731308475e+00   1.0001071979e+00   1.0000000000e+00   
1692    2.2575419843e-05   3.2716784881e+00   1.0000517679e+00   1.0000000000e+00   
1693    2.2575527043e-05   3.3575142179e+00   1.0000251152e+00   1.0000000000e+00   
1694    2.2575634243e-05   3.4319896407e+00   1.0000122126e+00   1.0000000000e+00   
1695    2.2575741442e-05   3.4963927126e+00   1.0000059595e+00   1.0000000000e+00   
1696    2.2575848642e-05   3.5519256351e+00   1.0000029269e+00   1.0000000000e+00   
1697    2.2576063041e-05   3.6356115208e+00   1.0000009789e+00   1.0000000000e+00   
1698    2.2576277440e-05   3.6982862205e+00   1.0000003478e+00   1.0000000000e+00   
1699    2.2576491840e-05   3.7450148046e+00   1.0000001384e+00   1.0000000000e+00   
1700    2.2576706239e-05   3.7797396546e+00   1.0000000654e+00   1.0000000000e+00   
1701    2.2576920638e-05   3.8054819419e+00   1.0000000373e+00   1.0000000000e+00   
1702    2.2577349437e-05   3.8356988062e+00   1.0000000191e+00   1.0000000000e+00   
1703    2.2577778235e-05   3.8533800336e+00   1.0000000109e+00   1.0000000000e+00   
1704    2.2578207034e-05   3.8637083125e+00   1.0000000064e+00   1.0000000000e+00   
1705    2.2579064631e-05   3.8722167377e+00   1.0000000027e+00   1.0000000000e+00   
1706    2.2579922228e-05   3.8757176970e+00   1.0000000011e+00   1.0000000000e+00   
1707    2.2581637422e-05   3.8775303467e+00   1.0000000003e+00   1.0000000000e+00   
1708    2.2585067810e-05   3.8780692189e+00   1.0000000000e+00   1.0000000000e+00   
1709    2.2591928586e-05   3.8781557420e+00   1.0000000000e+00   1.0000000000e+00   
1710    2.2605650139e-05   3.8781629826e+00   1.0000000000e+00   1.0000000000e+00   
1711    2.2633093244e-05   3.8781632878e+00   1.0000000000e+00   1.0000000000e+00   
1712    2.2687979455e-05   3.8781632943e+00   1.0000000000e+00   1.0000000000e+00   
1713    2.2797751875e-05   3.8781632944e+00   1.0000000000e+00   1.0000000000e+00   
1714    2.3017296717e-05   3.8781632944e+00   1.0000000000e+00   1.0000000000e+00   
1715    2.3318296717e-05   3.8781632944e+00   1.0000000000e+00   1.0000000000e+00   
1716    2.3619296717e-05   3.8781632944e+00   1.0000000000e+00   1.0000000000e+00   
1717    2.3920296717e-05   3.8781632944e+00   1.0000000000e+00   1.0000000000e+00   
1718    2.4075000000e-05   3.8781632944e+00   1.0000000000e+00   1.0000000000e+00   
1719    2.4075025000e-05   3.8781652490e+00   1.0190753183e+00   1.0250000000e+00   
1720    2.4075048887e-05   3.8781635996e+00   1.0415389274e+00   1.0488871951e+00   
1721    2.4075069543e-05   3.8781611315e+00   1.0618325714e+00   1.0695432567e+00   
1722    2.4075110855e-05   3.8781568351e+00   1.1029829944e+00   1.1108553799e+00   
1723    2.4075193480e-05   3.8781526768e+00   1.1855465997e+00   1.1934796263e+00   
1724    2.4075358728e-05   3.8781514855e+00   1.3508204905e+00   1.3587281192e+00   
1725    2.4075689225e-05   3.8782167657e+00   1.6794072260e+00   1.6892251050e+00   
1726    2.4075804710e-05   3.8782945154e+00   1.7905455680e+00   1.8047104763e+00   
1727    2.4075920196e-05   3.8784580119e+00   1.9031368174e+00   1.9201958476e+00   
1728    2.4076014349e-05   3.8786404663e+00   1.9951161006e+00   2.0143493943e+00   
1729    2.4076108503e-05   3.8788001901e+00   2.0871462331e+00   2.1085029409e+00   
1730    2.4076183377e-05   3.8788321488e+00   2.1602700326e+00   2.1833771433e+00   
1731    2.4076245748e-05   3.8787248096e+00   2.2211649045e+00   2.2457475112e+00   
1732    2.4076296146e-05   3.8785031044e+00   2.2695579513e+00   2.2961462874e+00   
1733    2.4076337606e-05   3.8781900630e+00   2.3086708787e+00   2.3376062832e+00   
1734    2.4076372044e-05   3.8778090777e+00   2.3410151455e+00   2.3720442977e+00   
1735    2.4076400828e-05   3.8773820676e+00   2.3680896199e+00   2.4008281543e+00   
1736    2.4076424484e-05   3.8769474801e+00   2.3904368201e+00   2.4244840602e+00   
1737    2.4076443367e-05   3.8765552805e+00   2.4083932057e+00   2.4433668691e+00   
1738    2.4076458120e-05   3.8762469910e+00   2.4225416983e+00   2.4581196953e+00   
1739    2.4076469582e-05   3.8760477057e+00   2.4336305454e+00   2.4695823992e+00   
1740    2.4076478508e-05   3.8759754996e+00   2.4423019612e+00   2.4785076277e+00   
1741    2.4076485440e-05   3.8760431554e+00   2.4490004850e+00   2.4854396844e+00   
1742    2.4076490852e-05   3.8762237127e+00   2.4542137055e+00   2.4908519581e+00   
1743    2.4076495425e-05   3.8764707213e+00   2.4586894976e+00   2.4954245388e+00   
1744    2.4076499997e-05   3.8767842168e+00   2.4632804477e+00   2.4999971194e+00   
1745    2.4076504570e-05   3.8771275541e+00   2.4679758287e+00   2.5045697001e+00   
1746    2.4076509142e-05   3.8774583662e+00   2.4727513403e+00   2.5091422807e+00   
1747    2.4076513715e-05   3.8777261465e+00   2.4775753156e+00   2.5137148613e+00   
1748    2.4076518287e-05   3.8779013538e+00   2.4823559731e+00   2.5182874420e+00   
1749    2.4076527433e-05   3.8768378178e+00   2.4912793780e+00   2.5274326032e+00   
1750    2.4076536578e-05   3.8714173106e+00   2.5002526352e+00   2.5365777645e+00   
1751    2.4076545723e-05   3.8592944369e+00   2.5104108079e+00   2.5457229258e+00   
1752    2.4076552221e-05   3.8465806138e+00   2.5180372924e+00   2.5522214396e+00   
1753    2.4076558720e-05   3.8292690314e+00   2.5261603313e+00   2.5587199533e+00   
1754    2.4076565218e-05   3.8069622309e+00   2.5346255478e+00   2.5652184671e+00   
1755    2.4076571717e-05   3.7793535262e+00   2.5432543266e+00   2.5717169809e+00   
1756    2.4076578215e-05   3.7462193276e+00   2.5518876691e+00   2.5782154947e+00   
1757    2.4076584714e-05   3.7074074771e+00   2.5604092514e+00   2.5847140085e+00   
1758    2.4076591213e-05   3.6628245296e+00   2.5687476371e+00   2.5912125223e+00   
1759    2.4076597711e-05   3.6124254814e+00   2.5768683304e+00   2.5977110360e+00   
1760    2.4076604210e-05   3.5562065340e+00   2.5847631401e+00   2.6042095498e+00   
1761    2.4076610708e-05   3.4942005802e+00   2.5924405495e+00   2.6107080636e+00   
1762    2.4076617207e-05   3.4264748446e+00   2.5999185751e+00   2.6172065774e+00   
1763    2.4076630204e-05   3.2691079390e+00   2.6142608321e+00   2.6302036050e+00   
1764    2.4076643201e-05   3.0911869397e+00   2.6281620918e+00   2.6432006325e+00   
1765    2.4076656198e-05   2.8946061504e+00   2.6417632437e+00   2.6561976601e+00   
1766    2.4076669195e-05   2.6822167003e+00   2.6551742554e+00   2.6691946877e+00   
1767    2.4076682192e-05   2.4597582754e+00   2.6684710853e+00   2.6821917152e+00   
1768    2.4076695189e-05   2.2405397239e+00   2.6816646396e+00   2.6951887428e+00   
1769    2.4076708186e-05   2.0375874325e+00   2.6947369876e+00   2.7081857704e+00   
1770    2.4076721183e-05   1.8566193547e+00   2.7078119949e+00   2.7211827980e+00   
1771    2.4076732661e-05   1.7156083649e+00   2.7194017486e+00   2.7326613634e+00   
1772    2.4076744140e-05   1.5933977926e+00   2.7310118938e+00   2.7441399288e+00   
1773    2.4076753652e-05   1.5046941157e+00   2.7406294568e+00   2.7536515422e+00   
1774    2.4076763163e-05   1.4277047754e+00   2.7502317843e+00   2.7631631556e+00   
1775    2.4076772675e-05   1.3614129975e+00   2.7598141109e+00   2.7726747689e+00   
1776    2.4076782186e-05   1.3047128121e+00   2.7693767599e+00   2.7821863823e+00   
1777    2.4076791698e-05   1.2564852722e+00   2.7789226374e+00   2.7916979957e+00   
1778    2.4076801210e-05   1.2156516685e+00   2.7884556434e+00   2.8012096091e+00   
1779    2.4076810721e-05   1.1812073331e+00   2.7979797333e+00   2.8107212225e+00   
1780    2.4076820233e-05   1.1522403042e+00   2.8074984203e+00   2.8202328358e+00   
1781    2.4076829744e-05   1.1279389385e+00   2.8170145688e+00   2.8297444492e+00   
1782    2.4076839256e-05   1.1075917790e+00   2.8265304297e+00   2.8392560626e+00   
1783    2.4076848768e-05   1.0905815122e+00   2.8360481522e+00   2.8487676760e+00   
1784    2.4076858279e-05   1.0763726419e+00   2.8455716329e+00   2.8582792894e+00   
1785    2.4076867791e-05   1.0644983828e+00   2.8551059977e+00   2.8677909027e+00   
1786    2.4076877303e-05   1.0545710451e+00   2.8646420314e+00   2.8773025161e+00   
1787    2.4076886814e-05   1.0462766821e+00   2.8741671543e+00   2.8868141295e+00   
1788    2.4076896326e-05   1.0393458451e+00   2.8836857966e+00   2.8963257429e+00   
1789    2.4076905837e-05   1.0335486078e+00   2.8932048740e+00   2.9058373563e+00   
1790    2.4076915349e-05   1.0286923501e+00   2.9027274829e+00   2.9153489696e+00   
1791    2.4076924861e-05   1.0246169152e+00   2.9122540975e+00   2.9248605830e+00   
1792    2.4076943884e-05   1.0186832872e+00   2.9313158841e+00   2.9438838098e+00   
1793    2.4076962907e-05   1.0143292182e+00   2.9503827933e+00   2.9629070365e+00   
1794    2.4076981930e-05   1.0111055033e+00   2.9694510899e+00   2.9819302633e+00   
1795    2.4077000953e-05   1.0086951644e+00   2.9885183036e+00   3.0009534901e+00   
1796    2.4077019977e-05   1.0068741355e+00   3.0075830389e+00   3.0199767168e+00   
1797    2.4077058023e-05   1.0046002749e+00   3.0456961710e+00   3.0580231703e+00   
1798    2.4077096070e-05   1.0031404973e+00   3.0837996884e+00   3.0960696239e+00   
1799    2.4077134116e-05   1.0021790681e+00   3.1218941508e+00   3.1341160774e+00   
1800    2.4077210209e-05   1.0011893176e+00   3.1980498232e+00   3.2102089844e+00   
1801    2.4077286302e-05   1.0006613059e+00   3.2741933560e+00   3.2863018915e+00   
1802    2.4077362395e-05   1.0003724035e+00   3.3503261512e+00   3.3623947985e+00   
1803    2.4077514581e-05   1.0001482195e+00   3.5025589571e+00   3.5145806126e+00   
1804    2.4077666766e-05   1.0000599725e+00   3.6547870707e+00   3.6667664266e+00   
1805    2.4077818952e-05   1.0000248074e+00   3.8070068308e+00   3.8189522407e+00   
1806    2.4077971138e-05   1.0000106513e+00   3.9592204132e+00   3.9711380548e+00   
1807    2.4078123324e-05   1.0000048893e+00   4.1114298218e+00   4.1233238689e+00   
1808    2.4078427695e-05   1.0000017474e+00   4.4158323287e+00   4.4276954970e+00   
1809    2.4078732067e-05   1.0000010054e+00   4.7202392871e+00   4.7320671252e+00   
1810    2.4079036439e-05   1.0000008188e+00   5.0246458654e+00   5.0364387533e+00   
1811    2.4079340810e-05   1.0000008348e+00   5.3290582502e+00   5.3408103815e+00   
1812    2.4079645182e-05   1.0000008233e+00   5.6340699500e+00   5.6451820096e+00   
1813    2.4079949554e-05   1.0000003767e+00   5.9386955676e+00   5.9495536378e+00   
1814    2.4080000000e-05   1.0000003036e+00   5.9891137816e+00   6.0000000000e+00   
1815    2.4080304372e-05   9.9999966037e-01   5.9995928226e+00   6.0000000000e+00   
1816    2.4080913115e-05   1.0000001822e+00   5.9999918756e+00   6.0000000000e+00   
1817    2.4081369334e-05   1.0000000624e+00   5.9999997788e+00   6.0000000000e+00   
1818    2.4082281771e-05   1.0000000094e+00   5.9999999968e+00   6.0000000000e+00   
1819    2.4084106646e-05   1.0000000023e+00   6.0000000000e+00   6.0000000000e+00   
1820    2.4087756395e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
1821    2.4095055895e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
1822    2.4109654893e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
1823    2.4138852890e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
1824    2.4197248884e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
1825    2.4314040871e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
1826    2.4547624846e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
1827    2.4848624846e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
1828    2.5149624846e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
1829    2.5450624846e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
1830    2.5580000000e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
1831    2.5580025000e-05   9.9999568338e-01   5.9824353064e+00   5.9750000000e+00   
1832    2.5580075000e-05   9.9999743133e-01   5.9352137251e+00   5.9250000000e+00   
1833    2.5580125000e-05   9.9999969153e-01   5.8857441076e+00   5.8750000000e+00   
1834    2.5580225000e-05   1.0000007915e+00   5.7858446486e+00   5.7750000000e+00   
1835    2.5580425000e-05   1.0000005159e+00   5.5858263717e+00   5.5750000000e+00   
1836    2.5580825000e-05   1.0000002980e+00   5.1863338778e+00   5.1750000000e+00   
1837    2.5581225000e-05   1.0000007155e+00   4.7867602169e+00   4.7750000000e+00   
1838    2.5581549026e-05   1.0000008263e+00   4.4627874673e+00   4.4509740851e+00   
1839    2.5581873052e-05   1.0000007725e+00   4.1387988068e+00   4.1269481702e+00   
1840    2.5582197078e-05   1.0000008157e+00   3.8148139709e+00   3.8029222553e+00   
1841    2.5582521104e-05   1.0000010144e+00   3.4908413124e+00   3.4788963404e+00   
1842    2.5582845130e-05   1.0000014962e+00   3.1668955802e+00   3.1548704255e+00   
1843    2.5583104602e-05   1.0000026819e+00   2.9075433561e+00   2.8953980486e+00   
1844    2.5583309273e-05   1.0000048501e+00   2.7030426049e+00   2.6907272750e+00   
1845    2.5583464425e-05   1.0000087816e+00   2.5481205375e+00   2.5355751812e+00   
1846    2.5583581367e-05   1.0000155261e+00   2.4314686094e+00   2.4186326746e+00   
1847    2.5583669284e-05   1.0000267924e+00   2.3438877502e+00   2.3307156635e+00   
1848    2.5583735377e-05   1.0000453109e+00   2.2781421162e+00   2.2646227186e+00   
1849    2.5583784819e-05   1.0000749788e+00   2.2290446611e+00   2.2151814176e+00   
1850    2.5583821673e-05   1.0001186833e+00   2.1926320870e+00   2.1783267653e+00   
1851    2.5583849720e-05   1.0001740555e+00   2.1652607751e+00   2.1502800506e+00   
1852    2.5583872424e-05   1.0002322742e+00   2.1434460536e+00   2.1275764092e+00   
1853    2.5583892462e-05   1.0002757865e+00   2.1244159838e+00   2.1075380080e+00   
1854    2.5583912500e-05   1.0002575389e+00   2.1053362495e+00   2.0874996069e+00   
1855    2.5583932539e-05   1.0000425270e+00   2.0859430767e+00   2.0674612058e+00   
1856    2.5583952577e-05   9.9939306818e-01   2.0666174672e+00   2.0474228047e+00   
1857    2.5583972616e-05   9.9820342986e-01   2.0473757321e+00   2.0273844035e+00   
1858    2.5583992654e-05   9.9641531020e-01   2.0280947933e+00   2.0073460024e+00   
1859    2.5584012692e-05   9.9403491920e-01   2.0087352146e+00   1.9873076013e+00   
1860    2.5584032731e-05   9.9107818252e-01   1.9892910622e+00   1.9672692002e+00   
1861    2.5584052769e-05   9.8752963713e-01   1.9697773900e+00   1.9472307990e+00   
1862    2.5584072808e-05   9.8345319036e-01   1.9502890523e+00   1.9271923979e+00   
1863    2.5584092846e-05   9.7959545834e-01   1.9307258767e+00   1.9071539968e+00   
1864    2.5584112884e-05   9.7633194600e-01   1.9112154275e+00   1.8871155957e+00   
1865    2.5584129702e-05   9.7434494244e-01   1.8947266831e+00   1.8702979843e+00   
1866    2.5584146520e-05   9.7379730121e-01   1.8779153376e+00   1.8534803729e+00   
1867    2.5584159938e-05   9.7472395321e-01   1.8644070246e+00   1.8400621500e+00   
1868    2.5584173356e-05   9.7743501823e-01   1.8508828237e+00   1.8266439271e+00   
1869    2.5584185239e-05   9.8171426093e-01   1.8389648601e+00   1.8147611204e+00   
1870    2.5584197122e-05   9.8918628133e-01   1.8273027960e+00   1.8028783137e+00   
1871    2.5584201876e-05   9.9338933451e-01   1.8226785547e+00   1.7981238130e+00   
1872    2.5584206631e-05   9.9968374430e-01   1.8178424899e+00   1.7933693124e+00   
1873    2.5584210555e-05   1.0076382724e+00   1.8133864555e+00   1.7894452828e+00   
1874    2.5584213237e-05   1.0137089785e+00   1.8105325095e+00   1.7867634997e+00   
1875    2.5584215918e-05   1.0201875138e+00   1.8079931498e+00   1.7840817167e+00   
1876    2.5584218600e-05   1.0270114985e+00   1.8057158706e+00   1.7813999336e+00   
1877    2.5584221282e-05   1.0341273334e+00   1.8036354993e+00   1.7787181505e+00   
1878    2.5584223964e-05   1.0414875857e+00   1.8016885523e+00   1.7760363675e+00   
1879    2.5584226645e-05   1.0490506087e+00   1.7998195890e+00   1.7733545844e+00   
1880    2.5584229327e-05   1.0567802486e+00   1.7979835350e+00   1.7706728014e+00   
1881    2.5584232009e-05   1.0646454676e+00   1.7961458066e+00   1.7679910183e+00   
1882    2.5584234691e-05   1.0726198854e+00   1.7942813213e+00   1.7653092352e+00   
1883    2.5584237373e-05   1.0806812753e+00   1.7923730322e+00   1.7626274522e+00   
1884    2.5584240054e-05   1.0888110494e+00   1.7904103566e+00   1.7599456691e+00   
1885    2.5584242736e-05   1.0969937620e+00   1.7883876948e+00   1.7572638861e+00   
1886    2.5584245418e-05   1.1052166467e+00   1.7863031360e+00   1.7545821030e+00   
1887    2.5584248100e-05   1.1134692003e+00   1.7841573817e+00   1.7519003199e+00   
1888    2.5584250781e-05   1.1217428138e+00   1.7819528870e+00   1.7492185369e+00   
1889    2.5584256145e-05   1.1383251295e+00   1.7773390897e+00   1.7438549707e+00   
1890    2.5584261509e-05   1.1549119811e+00   1.7725566179e+00   1.7384914046e+00   
1891    2.5584266872e-05   1.1714813524e+00   1.7676357933e+00   1.7331278385e+00   
1892    2.5584272236e-05   1.1880181377e+00   1.7626023229e+00   1.7277642724e+00   
1893    2.5584282963e-05   1.2208934065e+00   1.7522277457e+00   1.7170371401e+00   
1894    2.5584293690e-05   1.2535422626e+00   1.7416433980e+00   1.7063100079e+00   
1895    2.5584304417e-05   1.2859459140e+00   1.7309135139e+00   1.6955828756e+00   
1896    2.5584325871e-05   1.3496933577e+00   1.7091374958e+00   1.6741286111e+00   
1897    2.5584347326e-05   1.4123618295e+00   1.6873602742e+00   1.6526743466e+00   
1898    2.5584368780e-05   1.4739281018e+00   1.6654230289e+00   1.6312200821e+00   
1899    2.5584390234e-05   1.5343745348e+00   1.6430788056e+00   1.6097658176e+00   
1900    2.5584411688e-05   1.5936875540e+00   1.6202611752e+00   1.5883115531e+00   
1901    2.5584433143e-05   1.6518581400e+00   1.5969941491e+00   1.5668572886e+00   
1902    2.5584454597e-05   1.7088816944e+00   1.5733419762e+00   1.5454030241e+00   
1903    2.5584476051e-05   1.7647574756e+00   1.5494682113e+00   1.5239487597e+00   
1904    2.5584497506e-05   1.8194877432e+00   1.5256989446e+00   1.5024944952e+00   
1905    2.5584518960e-05   1.8730785449e+00   1.5023168255e+00   1.4810402307e+00   
1906    2.5584561868e-05   1.9758014262e+00   1.4560916912e+00   1.4381317017e+00   
1907    2.5584604777e-05   2.0742021705e+00   1.4105314640e+00   1.3952231727e+00   
1908    2.5584647685e-05   2.1684091306e+00   1.3656254416e+00   1.3523146437e+00   
1909    2.5584690594e-05   2.2585548499e+00   1.3212412089e+00   1.3094061147e+00   
1910    2.5584733502e-05   2.3447730912e+00   1.2772587078e+00   1.2664975857e+00   
1911    2.5584776411e-05   2.4271972305e+00   1.2335792779e+00   1.2235890567e+00   
1912    2.5584862228e-05   2.5779287375e+00   1.1469133760e+00   1.1377719987e+00   
1913    2.5584948045e-05   2.7155229415e+00   1.0606696011e+00   1.0519549407e+00   
1914    2.5585000000e-05   2.7941866513e+00   1.0085780555e+00   1.0000000000e+00   
1915    2.5585085817e-05   2.9122722194e+00   1.0011766831e+00   1.0000000000e+00   
1916    2.5585151844e-05   2.9964260815e+00   1.0004015252e+00   1.0000000000e+00   
1917    2.5585205444e-05   3.0604883702e+00   1.0002280857e+00   1.0000000000e+00   
1918    2.5585312644e-05   3.1731308475e+00   1.0001071979e+00   1.0000000000e+00   
1919    2.5585419843e-05   3.2716784881e+00   1.0000517679e+00   1.0000000000e+00   
1920    2.5585527043e-05   3.3575142179e+00   1.0000251152e+00   1.0000000000e+00   
1921    2.5585634243e-05   3.4319896407e+00   1.0000122126e+00   1.0000000000e+00   
1922    2.5585741442e-05   3.4963927126e+00   1.0000059595e+00   1.0000000000e+00   
1923    2.5585848642e-05   3.5519256351e+00   1.0000029269e+00   1.0000000000e+00   
1924    2.5586063041e-05   3.6356115208e+00   1.0000009789e+00   1.0000000000e+00   
1925    2.5586277440e-05   3.6982862205e+00   1.0000003478e+00   1.0000000000e+00   
1926    2.5586491840e-05   3.7450148046e+00   1.0000001384e+00   1.0000000000e+00   
1927    2.5586706239e-05   3.7797396546e+00   1.0000000654e+00   1.0000000000e+00   
1928    2.5586920638e-05   3.8054819419e+00   1.0000000373e+00   1.0000000000e+00   
1929    2.5587349437e-05   3.8356988062e+00   1.0000000191e+00   1.0000000000e+00   
1930    2.5587778235e-05   3.8533800336e+00   1.0000000109e+00   1.0000000000e+00   
1931    2.5588207034e-05   3.8637083125e+00   1.0000000064e+00   1.0000000000e+00   
1932    2.5589064631e-05   3.8722167377e+00   1.0000000027e+00   1.0000000000e+00   
1933    2.5589922228e-05   3.8757176970e+00   1.0000000011e+00   1.0000000000e+00   
1934    2.5591637422e-05   3.8775303467e+00   1.0000000003e+00   1.0000000000e+00   
1935    2.5595067810e-05   3.8780692189e+00   1.0000000000e+00   1.0000000000e+00   
1936    2.5601928586e-05   3.8781557420e+00   1.0000000000e+00   1.0000000000e+00   
1937    2.5615650139e-05   3.8781629826e+00   1.0000000000e+00   1.0000000000e+00   
1938    2.5643093244e-05   3.8781632878e+00   1.0000000000e+00   1.0000000000e+00   
1939    2.5697979455e-05   3.8781632943e+00   1.0000000000e+00   1.0000000000e+00   
1940    2.5807751875e-05   3.8781632944e+00   1.0000000000e+00   1.0000000000e+00   
1941    2.6027296717e-05   3.8781632944e+00   1.0000000000e+00   1.0000000000e+00   
1942    2.6328296717e-05   3.8781632944e+00   1.0000000000e+00   1.0000000000e+00   
1943    2.6629296717e-05   3.8781632944e+00   1.0000000000e+00   1.0000000000e+00   
1944    2.6930296717e-05   3.8781632944e+00   1.0000000000e+00   1.0000000000e+00   
1945    2.7085000000e-05   3.8781632944e+00   1.0000000000e+00   1.0000000000e+00   
1946    2.7085025000e-05   3.8781652490e+00   1.0190753183e+00   1.0250000000e+00   
1947    2.7085048887e-05   3.8781635996e+00   1.0415389274e+00   1.0488871951e+00   
1948    2.7085069543e-05   3.8781611315e+00   1.0618325714e+00   1.0695432567e+00   
1949    2.7085110855e-05   3.8781568351e+00   1.1029829944e+00   1.1108553799e+00   
1950    2.7085193480e-05   3.8781526768e+00   1.1855465997e+00   1.1934796263e+00   
1951    2.7085358728e-05   3.8781514855e+00   1.3508204905e+00   1.3587281192e+00   
1952    2.7085689225e-05   3.8782167657e+00   1.6794072260e+00   1.6892251050e+00   
