Index       TIME          {V(VOUT)+1.0}      {V(IN)+4.0}       {V(1)+4.0}          IG(MP1)           IG(MN1)           IS(MP1)           ID(MN1)           ID(MP1)     
129      2.09072859e-05    2.40074648e+00    5.61747997e+00    5.61905923e+00    4.88618547e-07    1.08987321e-06    1.06874484e-03    9.30788129e-04   -1.06923346e-03
130      2.09081135e-05    2.38784137e+00    5.61878139e+00    5.62037226e+00    4.88733205e-07    1.10132323e-06    1.06673265e-03    9.29997359e-04   -1.06722139e-03
131      2.09089411e-05    2.37546021e+00    5.62008457e+00    5.62168485e+00    4.89392613e-07    1.11019433e-06    1.06471911e-03    9.29159181e-04   -1.06520850e-03
132      2.09097686e-05    2.36355355e+00    5.62138939e+00    5.62299700e+00    4.90010615e-07    1.11700893e-06    1.06270496e-03    9.28278899e-04   -1.06319497e-03
133      2.09105962e-05    2.35207763e+00    5.62269552e+00    5.62430871e+00    4.90503579e-07    1.12217946e-06    1.06069082e-03    9.27360728e-04   -1.06118133e-03
134      2.09114238e-05    2.34099458e+00    5.62400265e+00    5.62561998e+00    4.90878304e-07    1.12601621e-06    1.05867718e-03    9.26408231e-04   -1.05916806e-03
135      2.09122513e-05    2.33027159e+00    5.62531052e+00    5.62693082e+00    4.91155455e-07    1.12876105e-06    1.05666441e-03    9.25424477e-04   -1.05715556e-03
136      2.09130789e-05    2.31988009e+00    5.62661891e+00    5.62824121e+00    4.91354243e-07    1.13060559e-06    1.05465281e-03    9.24412137e-04   -1.05514417e-03
137      2.09139065e-05    2.30979500e+00    5.62792767e+00    5.62955117e+00    4.91490215e-07    1.13170311e-06    1.05264264e-03    9.23373551e-04   -1.05313413e-03
138      2.09147340e-05    2.29999420e+00    5.62923666e+00    5.63086068e+00    4.91575593e-07    1.13217723e-06    1.05063409e-03    9.22310781e-04   -1.05112567e-03
139      2.09155616e-05    2.29045806e+00    5.63054577e+00    5.63216975e+00    4.91619956e-07    1.13212837e-06    1.04862731e-03    9.21225658e-04   -1.04911893e-03
140      2.09163892e-05    2.28116908e+00    5.63185490e+00    5.63347838e+00    4.91630834e-07    1.13163870e-06    1.04662244e-03    9.20119811e-04   -1.04711408e-03
141      2.09172167e-05    2.27211157e+00    5.63316399e+00    5.63478657e+00    4.91614185e-07    1.13077590e-06    1.04461959e-03    9.18994700e-04   -1.04511120e-03
142      2.09180443e-05    2.26327142e+00    5.63447298e+00    5.63609432e+00    4.91574750e-07    1.12959611e-06    1.04261883e-03    9.17851639e-04   -1.04311041e-03
143      2.09188719e-05    2.25463587e+00    5.63578180e+00    5.63740162e+00    4.91516330e-07    1.12814618e-06    1.04062025e-03    9.16691814e-04   -1.04111177e-03
144      2.09196994e-05    2.24619338e+00    5.63709044e+00    5.63870849e+00    4.91441992e-07    1.12646545e-06    1.03862390e-03    9.15516302e-04   -1.03911534e-03
145      2.09205270e-05    2.23793340e+00    5.63839883e+00    5.64001491e+00    4.91354226e-07    1.12458712e-06    1.03662984e-03    9.14326082e-04   -1.03712119e-03
146      2.09221821e-05    2.22194598e+00    5.64101455e+00    5.64262641e+00    4.91152106e-07    1.12034998e-06    1.03264912e-03    9.11911878e-04   -1.03314028e-03
147      2.09238372e-05    2.20656644e+00    5.64362856e+00    5.64523614e+00    4.90830654e-07    1.11636980e-06    1.02867878e-03    9.09442435e-04   -1.02916961e-03
148      2.09254924e-05    2.19174955e+00    5.64624151e+00    5.64784410e+00    4.90632851e-07    1.11161576e-06    1.02471755e-03    9.06928674e-04   -1.02520818e-03
149      2.09271475e-05    2.17744934e+00    5.64885317e+00    5.65045027e+00    4.90389899e-07    1.10641339e-06    1.02076596e-03    9.04375620e-04   -1.02125635e-03
