Index        TIME          {1.0+V(5)}
788     2.93564806e-08   8.88921283e-01   
789     2.94564806e-08   9.39094225e-01   
790     2.94673747e-08   9.44772871e-01   
791     2.94773747e-08   9.50012039e-01   
792     2.94873747e-08   9.55281345e-01   
793     2.95073747e-08   9.65950092e-01   
794     2.95473747e-08   9.87757315e-01   
795     2.96273747e-08   1.03333357e+00   
796     2.97273747e-08   1.09150249e+00   
797     2.98179576e-08   1.14310327e+00   
798     2.98279576e-08   1.14854286e+00   
799     2.98379576e-08   1.15398322e+00   
800     2.98579576e-08   1.16476658e+00   
801     2.98979576e-08   1.18603915e+00   
802     2.99779576e-08   1.22648619e+00   
803     3.00779576e-08   1.27349483e+00   
804     3.01730576e-08   1.31518660e+00   
805     3.01780576e-08   1.31729990e+00   
806     3.01880576e-08   1.32149315e+00   
807     3.02080576e-08   1.32976532e+00   
808     3.02230576e-08   1.33591644e+00   
809     3.02270576e-08   1.33754354e+00   
810     3.02350576e-08   1.34077610e+00   
811     3.02510576e-08   1.34716088e+00   
812     3.02830576e-08   1.35948830e+00   
813     3.03470576e-08   1.38190434e+00   
814     3.04470576e-08   1.40990404e+00   
815     3.04592023e-08   1.41266385e+00   
816     3.04692023e-08   1.41490509e+00   
817     3.04792023e-08   1.41707208e+00   
818     3.04992023e-08   1.42122367e+00   
819     3.05392023e-08   1.42863039e+00   
820     3.05749648e-08   1.43446320e+00   
821     3.05829648e-08   1.43572795e+00   
822     3.05989648e-08   1.43824043e+00   
823     3.06309648e-08   1.44300732e+00   
824     3.06949648e-08   1.45181601e+00   
825     3.07949648e-08   1.46379127e+00   
826     3.08121576e-08   1.46561341e+00   
827     3.08221576e-08   1.46665200e+00   
828     3.08421576e-08   1.46863466e+00   
829     3.08821576e-08   1.47252881e+00   
830     3.09621576e-08   1.47951558e+00   
831     3.10143023e-08   1.48361006e+00   
832     3.10243023e-08   1.48439033e+00   
833     3.10443023e-08   1.48592100e+00   
834     3.10843023e-08   1.48890085e+00   
835     3.11643023e-08   1.49451473e+00   
836     3.12643023e-08   1.49992412e+00   
837     3.13643023e-08   1.50341189e+00   
838     3.14494023e-08   1.50525437e+00   
839     3.14574023e-08   1.50540033e+00   
840     3.14734023e-08   1.50568350e+00   
841     3.15054023e-08   1.50621095e+00   
842     3.15294023e-08   1.50653063e+00   
843     3.15358023e-08   1.50661767e+00   
844     3.15486023e-08   1.50678240e+00   
845     3.15742023e-08   1.50703839e+00   
846     3.16254023e-08   1.50725340e+00   
847     3.17254023e-08   1.50704613e+00   
848     3.17293464e-08   1.50704344e+00   
849     3.17372347e-08   1.50701643e+00   
850     3.17530113e-08   1.50695583e+00   
851     3.17845646e-08   1.50688038e+00   
852     3.18476710e-08   1.50717272e+00   
853     3.19107775e-08   1.50760914e+00   
854     3.20107775e-08   1.50845315e+00   
855     3.21107775e-08   1.50806191e+00   
856     3.22107775e-08   1.50670974e+00   
857     3.23107775e-08   1.50531439e+00   
858     3.24107775e-08   1.50444625e+00   
859     3.25107775e-08   1.50349269e+00   
860     3.25758775e-08   1.50228193e+00   
861     3.25858775e-08   1.50202452e+00   
862     3.26058775e-08   1.50145020e+00   
863     3.26458775e-08   1.50022298e+00   
864     3.27258775e-08   1.49769636e+00   
865     3.28258775e-08   1.49565501e+00   
866     3.28758775e-08   1.49536703e+00   
867     3.28858775e-08   1.49535185e+00   
868     3.29058775e-08   1.49536210e+00   
869     3.29458775e-08   1.49541454e+00   
870     3.30258775e-08   1.49585036e+00   
871     3.31258775e-08   1.49679754e+00   
872     3.32011137e-08   1.49740376e+00   
873     3.32111137e-08   1.49740600e+00   
874     3.32211137e-08   1.49739841e+00   
875     3.32411137e-08   1.49734556e+00   
876     3.32811137e-08   1.49702482e+00   
877     3.33611137e-08   1.49611316e+00   
878     3.34611137e-08   1.49580415e+00   
879     3.35611137e-08   1.49666664e+00   
880     3.36611137e-08   1.49686135e+00   
881     3.37611137e-08   1.49548041e+00   
882     3.38611137e-08   1.49292730e+00   
883     3.39611137e-08   1.49121584e+00   
884     3.40611137e-08   1.49253101e+00   
885     3.41611137e-08   1.49508152e+00   
886     3.42611137e-08   1.49518625e+00   
887     3.43611137e-08   1.49260994e+00   
888     3.44611137e-08   1.48967667e+00   
889     3.45611137e-08   1.48549598e+00   
890     3.46611137e-08   1.47713648e+00   
891     3.47611137e-08   1.46759367e+00   
892     3.48611137e-08   1.46085457e+00   
893     3.49611137e-08   1.45322259e+00   
894     3.50611137e-08   1.44645708e+00   
895     3.51611137e-08   1.44143287e+00   
896     3.52611137e-08   1.43970388e+00   
897     3.53262137e-08   1.44191930e+00   
898     3.53362137e-08   1.44237753e+00   
899     3.53462137e-08   1.44288699e+00   
900     3.53662137e-08   1.44400142e+00   
901     3.54062137e-08   1.44661215e+00   
902     3.54862137e-08   1.44911277e+00   
903     3.55662137e-08   1.44435585e+00   
904     3.56462137e-08   1.43760367e+00   
905     3.57262137e-08   1.43303661e+00   
906     3.58262137e-08   1.43083555e+00   
907     3.59262137e-08   1.42991209e+00   
908     3.60262137e-08   1.42811560e+00   
909     3.61262137e-08   1.42311391e+00   
910     3.62262137e-08   1.41317719e+00   
911     3.63262137e-08   1.40114411e+00   
912     3.64262137e-08   1.39120998e+00   
913     3.65262137e-08   1.38211597e+00   
914     3.65913137e-08   1.37590882e+00   
915     3.66013137e-08   1.37488515e+00   
916     3.66213137e-08   1.37276638e+00   
917     3.66613137e-08   1.36817086e+00   
918     3.67413137e-08   1.35734002e+00   
919     3.68413137e-08   1.34061245e+00   
920     3.69413137e-08   1.32193660e+00   
921     3.70413137e-08   1.31137674e+00   
922     3.71413137e-08   1.30314277e+00   
923     3.72413137e-08   1.29487708e+00   
924     3.73413137e-08   1.28579317e+00   
925     3.74413137e-08   1.27792962e+00   
926     3.75413137e-08   1.27460055e+00   
927     3.76413137e-08   1.27683817e+00   
928     3.76645021e-08   1.27729030e+00   
929     3.76745021e-08   1.27783855e+00   
930     3.76945021e-08   1.27861614e+00   
931     3.77345021e-08   1.27677078e+00   
932     3.78145021e-08   1.27200241e+00   
933     3.79145021e-08   1.26568041e+00   
934     3.80145021e-08   1.25904514e+00   
935     3.81145021e-08   1.25425684e+00   
936     3.82145021e-08   1.25296282e+00   
937     3.83145021e-08   1.25616785e+00   
938     3.84145021e-08   1.26020665e+00   
939     3.85145021e-08   1.25685283e+00   
940     3.86145021e-08   1.24757787e+00   
941     3.86796021e-08   1.24012675e+00   
942     3.86896021e-08   1.23886084e+00   
943     3.87096021e-08   1.23626858e+00   
944     3.87496021e-08   1.23096883e+00   
945     3.88296021e-08   1.22040730e+00   
946     3.89296021e-08   1.20530689e+00   
947     3.90296021e-08   1.18490441e+00   
948     3.91296021e-08   1.14554804e+00   
949     3.92296021e-08   1.09177730e+00   
950     3.93296021e-08   1.03435635e+00   
951     3.94296021e-08   9.80282482e-01   
952     3.95296021e-08   9.31137742e-01   
953     3.96296021e-08   8.88618646e-01   
954     3.97296021e-08   8.54363709e-01   
955     3.97708468e-08   8.43612682e-01   
956     3.97808468e-08   8.42013044e-01   
957     3.98008468e-08   8.39511249e-01   
958     3.98408468e-08   8.37232140e-01   
959     3.99208468e-08   8.42501340e-01   
960     4.00208468e-08   8.60654244e-01   
961     4.01208468e-08   8.78489239e-01   
962     4.02208468e-08   8.94964561e-01   
963     4.03208468e-08   9.09384157e-01   
964     4.04208468e-08   9.22015205e-01   
965     4.05208468e-08   9.31986189e-01   
966     4.06208468e-08   9.37355583e-01   
967     4.06859468e-08   9.38968203e-01   
968     4.06959468e-08   9.39252216e-01   
969     4.07159468e-08   9.39804588e-01   
970     4.07559468e-08   9.40882798e-01   
971     4.08359468e-08   9.44279193e-01   
972     4.09359468e-08   9.50761171e-01   
973     4.10000000e-08   9.55403241e-01   
974     4.10100000e-08   9.56130928e-01   
975     4.10180744e-08   9.56722091e-01   
976     4.10342232e-08   9.57914065e-01   
977     4.10665208e-08   9.60179875e-01   
978     4.10988183e-08   9.62260019e-01   
979     4.11311159e-08   9.64257038e-01   
980     4.11634135e-08   9.66093117e-01   
981     4.12280086e-08   9.69349495e-01   
982     4.12926038e-08   9.72314434e-01   
983     4.13926038e-08   9.76964238e-01   
984     4.14926038e-08   9.81749959e-01   
985     4.15926038e-08   9.85458466e-01   
986     4.16926038e-08   9.87662823e-01   
987     4.17926038e-08   9.88695274e-01   
988     4.18926038e-08   9.89224710e-01   
989     4.19926038e-08   9.89258281e-01   
990     4.20000000e-08   9.89231992e-01   
991     4.20090000e-08   9.89194821e-01   
992     4.20180000e-08   9.89151896e-01   
993     4.20360000e-08   9.89092194e-01   
994     4.20720000e-08   9.88954669e-01   
995     4.21080000e-08   9.88850178e-01   
996     4.21178906e-08   9.88829824e-01   
997     4.21214906e-08   9.88842406e-01   
998     4.21250906e-08   9.88856800e-01   
999     4.21322906e-08   9.88890191e-01   
1000    4.21466906e-08   9.88981531e-01   
1001    4.21754906e-08   9.89291231e-01   
1002    4.22330906e-08   9.90276194e-01   
1003    4.22906906e-08   9.91382770e-01   
1004    4.23399277e-08   9.92185021e-01   
1005    4.23891647e-08   9.92498955e-01   
1006    4.24384018e-08   9.92377907e-01   
1007    4.24591353e-08   9.92227244e-01   
1008    4.24640590e-08   9.92196461e-01   
1009    4.24677407e-08   9.92172643e-01   
1010    4.24751040e-08   9.92122797e-01   
1011    4.24898307e-08   9.92013553e-01   
1012    4.25192841e-08   9.91757893e-01   
1013    4.25781910e-08   9.91376249e-01   
1014    4.26370978e-08   9.91423619e-01   
1015    4.26960046e-08   9.91930272e-01   
1016    4.27549115e-08   9.92698878e-01   
1017    4.27591353e-08   9.92748624e-01   
1018    4.27650260e-08   9.92796605e-01   
1019    4.27695675e-08   9.92832586e-01   
1020    4.27786505e-08   9.92901907e-01   
1021    4.27968167e-08   9.93029982e-01   
1022    4.28149828e-08   9.93139172e-01   
1023    4.28331489e-08   9.93226639e-01   
1024    4.28694811e-08   9.93121037e-01   
1025    4.29058133e-08   9.92740617e-01   
1026    4.29421456e-08   9.92122667e-01   
1027    4.29784778e-08   9.91449136e-01   
1028    4.30148100e-08   9.90752290e-01   
1029    4.30511423e-08   9.90126492e-01   
1030    4.31238067e-08   9.89978359e-01   
1031    4.31964712e-08   9.90830823e-01   
1032    4.32618692e-08   9.92037171e-01   
1033    4.33272672e-08   9.93248969e-01   
1034    4.33861254e-08   9.94443737e-01   
1035    4.34449836e-08   9.95753162e-01   
1036    4.35038418e-08   9.97467920e-01   
1037    4.35627000e-08   9.99002353e-01   
1038    4.36215582e-08   9.99962784e-01   
1039    4.36804165e-08   9.99897090e-01   
1040    4.37392747e-08   9.98915882e-01   
1041    4.38392747e-08   9.97443786e-01   
1042    4.39392747e-08   9.98304798e-01   
1043    4.40392747e-08   9.98963112e-01   
1044    4.41392747e-08   9.97219478e-01   
1045    4.42392747e-08   9.93419664e-01   
1046    4.43392747e-08   9.90973547e-01   
1047    4.44392747e-08   9.91900494e-01   
1048    4.45392747e-08   9.94524103e-01   
1049    4.46392747e-08   9.94542594e-01   
1050    4.47043746e-08   9.92776435e-01   
1051    4.47143746e-08   9.92380340e-01   
1052    4.47343746e-08   9.91490705e-01   
1053    4.47743746e-08   9.89547195e-01   
1054    4.48543746e-08   9.86067200e-01   
1055    4.49543746e-08   9.81841024e-01   
1056    4.50543746e-08   9.78284660e-01   
1057    4.51543746e-08   9.78780086e-01   
1058    4.52543746e-08   9.82420322e-01   
1059    4.53543746e-08   9.83208609e-01   
1060    4.54543746e-08   9.81979873e-01   
1061    4.55543746e-08   9.83171522e-01   
1062    4.56194746e-08   9.86117716e-01   
1063    4.56294746e-08   9.86698739e-01   
1064    4.56394746e-08   9.87311290e-01   
1065    4.56594746e-08   9.88630968e-01   
1066    4.56994746e-08   9.91494961e-01   
1067    4.57794746e-08   9.96244385e-01   
1068    4.58594746e-08   9.98593375e-01   
1069    4.59394746e-08   9.96585303e-01   
1070    4.60194746e-08   1.00249849e+00   
1071    4.60994746e-08   1.02740632e+00   
1072    4.61794746e-08   1.08784018e+00   
1073    4.62594746e-08   1.18437244e+00   
1074    4.63394746e-08   1.30890719e+00   
1075    4.64194746e-08   1.44472532e+00   
1076    4.65194746e-08   1.57991479e+00   
1077    4.66194746e-08   1.68616184e+00   
1078    4.67194746e-08   1.77793563e+00   
1079    4.68194746e-08   1.85008103e+00   
1080    4.69194746e-08   1.90660992e+00   
1081    4.70194746e-08   1.93788350e+00   
1082    4.70845746e-08   1.89496417e+00   
1083    4.70945746e-08   1.88607929e+00   
1084    4.71035746e-08   1.87874063e+00   
1085    4.71215746e-08   1.86360394e+00   
1086    4.71575746e-08   1.83443164e+00   
1087    4.72295746e-08   1.78127798e+00   
1088    4.73015746e-08   1.72752590e+00   
1089    4.73735746e-08   1.66216436e+00   
1090    4.74455746e-08   1.58653641e+00   
1091    4.75103746e-08   1.51315064e+00   
1092    4.75686946e-08   1.44192899e+00   
1093    4.76270146e-08   1.35796484e+00   
1094    4.76853346e-08   1.24824869e+00   
1095    4.77436546e-08   1.13560709e+00   
1096    4.78019746e-08   1.04313159e+00   
1097    4.78602946e-08   9.54064032e-01   
1098    4.79186146e-08   8.55761177e-01   
1099    4.79769346e-08   7.61040084e-01   
1100    4.80352546e-08   6.74023238e-01   
1101    4.81352546e-08   5.54044878e-01   
1102    4.82352546e-08   4.70004714e-01   
1103    4.82839078e-08   4.41739439e-01   
1104    4.82928021e-08   4.37027303e-01   
1105    4.83008070e-08   4.32977764e-01   
1106    4.83168167e-08   4.25422599e-01   
1107    4.83488363e-08   4.12713279e-01   
1108    4.84128753e-08   3.95951962e-01   
1109    4.84769144e-08   3.81483158e-01   
1110    4.85003546e-08   3.77378644e-01   
1111    4.85067585e-08   3.76065396e-01   
1112    4.85131624e-08   3.74760370e-01   
1113    4.85259702e-08   3.72175549e-01   
1114    4.85515858e-08   3.67106817e-01   
1115    4.86028171e-08   3.56367924e-01   
1116    4.87028171e-08   3.46452326e-01   
1117    4.88028171e-08   3.39541295e-01   
1118    4.89028171e-08   3.37842905e-01   
1119    4.90028171e-08   3.40921491e-01   
1120    4.91028171e-08   3.47641543e-01   
1121    4.92028171e-08   3.53370401e-01   
1122    4.93028171e-08   3.53393144e-01   
1123    4.94028171e-08   3.46335483e-01   
1124    4.95028171e-08   3.33973900e-01   
1125    4.96028171e-08   3.11947146e-01   
1126    4.97028171e-08   2.82904126e-01   
1127    4.98028171e-08   2.48541972e-01   
1128    4.99028171e-08   2.11190014e-01   
1129    5.00028171e-08   1.73622175e-01   
1130    5.00679171e-08   1.50794651e-01   
1131    5.00779171e-08   1.47617107e-01   
1132    5.00879171e-08   1.44507992e-01   
1133    5.01079171e-08   1.38497683e-01   
1134    5.01479171e-08   1.27622652e-01   
1135    5.02279171e-08   1.11216336e-01   
1136    5.03279171e-08   1.00922432e-01   
1137    5.04279171e-08   1.00651685e-01   
1138    5.05279171e-08   1.09356987e-01   
1139    5.06279171e-08   1.26724896e-01   
1140    5.07279171e-08   1.51176884e-01   
1141    5.08279171e-08   1.79940492e-01   
1142    5.09279171e-08   2.09687253e-01   
1143    5.10279171e-08   2.38179474e-01   
1144    5.11279171e-08   2.63764585e-01   
1145    5.12279171e-08   2.85745328e-01   
1146    5.13279171e-08   3.03960644e-01   
1147    5.14279171e-08   3.18730558e-01   
1148    5.15279171e-08   3.30446085e-01   
1149    5.16279171e-08   3.39724147e-01   
1150    5.16930171e-08   3.44755911e-01   
1151    5.17030171e-08   3.45463454e-01   
1152    5.17130171e-08   3.46155005e-01   
1153    5.17330171e-08   3.47490143e-01   
1154    5.17730171e-08   3.50087744e-01   
1155    5.17930171e-08   3.51319368e-01   
1156    5.18010171e-08   3.51783756e-01   
1157    5.18090171e-08   3.52239252e-01   
1158    5.18250171e-08   3.53133985e-01   
1159    5.18570171e-08   3.54902854e-01   
1160    5.19210171e-08   3.57927289e-01   
1161    5.20210171e-08   3.61657880e-01   
1162    5.21210171e-08   3.64283223e-01   
1163    5.22210171e-08   3.66543861e-01   
1164    5.22221170e-08   3.66567792e-01   
1165    5.22243170e-08   3.66615737e-01   
1166    5.22287170e-08   3.66711584e-01   
1167    5.22375168e-08   3.66914931e-01   
1168    5.22551166e-08   3.67315671e-01   
1169    5.22903162e-08   3.68067437e-01   
1170    5.23607153e-08   3.69446137e-01   
1171    5.24311144e-08   3.70550796e-01   
1172    5.24861170e-08   3.71256704e-01   
1173    5.24931569e-08   3.71338492e-01   
1174    5.25001969e-08   3.71418335e-01   
1175    5.25142767e-08   3.71644414e-01   
1176    5.25424363e-08   3.72053297e-01   
1177    5.25987556e-08   3.72934554e-01   
1178    5.26554162e-08   3.74039501e-01   
1179    5.26654162e-08   3.74246033e-01   
1180    5.26754162e-08   3.74458446e-01   
1181    5.26954162e-08   3.74904359e-01   
1182    5.27354162e-08   3.75851288e-01   
1183    5.28154162e-08   3.77714319e-01   
1184    5.28954162e-08   3.79297201e-01   
1185    5.29954162e-08   3.81260604e-01   
1186    5.30954162e-08   3.83284396e-01   
1187    5.31954162e-08   3.85337165e-01   
1188    5.32954162e-08   3.87268356e-01   
1189    5.33954162e-08   3.89694607e-01   
1190    5.34954162e-08   3.94547765e-01   
1191    5.35062055e-08   3.95244439e-01   
1192    5.35162055e-08   3.96066834e-01   
1193    5.35262055e-08   3.96892787e-01   
1194    5.35462055e-08   3.98684393e-01   
1195    5.35862055e-08   4.02944224e-01   
1196    5.36262055e-08   4.07986369e-01   
1197    5.36662055e-08   4.13615726e-01   
1198    5.37062055e-08   4.19983892e-01   
1199    5.37462055e-08   4.26703729e-01   
1200    5.37474502e-08   4.26912211e-01   
1201    5.37499396e-08   4.27346171e-01   
1202    5.37549183e-08   4.28219824e-01   
1203    5.37648757e-08   4.29986472e-01   
1204    5.37847906e-08   4.33534688e-01   
1205    5.38246203e-08   4.40690177e-01   
1206    5.38644500e-08   4.47343860e-01   
1207    5.39042798e-08   4.53376649e-01   
1208    5.39441095e-08   4.58969759e-01   
1209    5.39839392e-08   4.64307681e-01   
1210    5.40237689e-08   4.69342561e-01   
1211    5.41034284e-08   4.78742273e-01   
1212    5.41830878e-08   4.86827631e-01   
1213    5.42627473e-08   4.93985208e-01   
1214    5.43424067e-08   5.02765363e-01   
1215    5.44220662e-08   5.15406042e-01   
1216    5.45017256e-08   5.30867873e-01   
1217    5.45481878e-08   5.41805649e-01   
1218    5.45561538e-08   5.44111898e-01   
1219    5.45720857e-08   5.48970312e-01   
1220    5.46039494e-08   5.59634977e-01   
1221    5.46278473e-08   5.68459823e-01   
1222    5.46342200e-08   5.70884798e-01   
1223    5.46469655e-08   5.75558793e-01   
1224    5.46724566e-08   5.85239168e-01   
1225    5.47075067e-08   5.99333855e-01   
1226    5.47126049e-08   6.01473862e-01   
1227    5.47228013e-08   6.05815218e-01   
1228    5.47431942e-08   6.13946461e-01   
1229    5.47839798e-08   6.28649109e-01   
1230    5.48655511e-08   6.55784075e-01   
1231    5.49655511e-08   6.83139068e-01   
1232    5.50655511e-08   7.03229866e-01   
1233    5.51655511e-08   7.19030307e-01   
1234    5.51725502e-08   7.20432700e-01   
1235    5.51825502e-08   7.22302931e-01   
1236    5.52025502e-08   7.26095661e-01   
1237    5.52425502e-08   7.34103759e-01   
1238    5.53225502e-08   7.52186613e-01   
1239    5.54225502e-08   7.75311698e-01   
1240    5.54306511e-08   7.77602098e-01   
1241    5.54406511e-08   7.80328823e-01   
1242    5.54506511e-08   7.82969365e-01   
1243    5.54706511e-08   7.88131456e-01   
1244    5.55106511e-08   8.00181234e-01   
1245    5.55906511e-08   8.27167092e-01   
1246    5.56906511e-08   8.61907848e-01   
1247    5.57906511e-08   8.91605380e-01   
1248    5.58906511e-08   9.11168157e-01   
1249    5.59557511e-08   9.17990992e-01   
1250    5.59657511e-08   9.18830266e-01   
1251    5.59757511e-08   9.19631781e-01   
1252    5.59957511e-08   9.21261574e-01   
1253    5.60357511e-08   9.22792231e-01   
1254    5.61157511e-08   9.22837878e-01   
1255    5.62157511e-08   9.25602736e-01   
1256    5.63157511e-08   9.34850675e-01   
1257    5.63988046e-08   9.30101566e-01   
1258    5.64088046e-08   9.27106434e-01   
1259    5.64188046e-08   9.23588639e-01   
1260    5.64388046e-08   9.14999534e-01   
1261    5.64788046e-08   8.95674986e-01   
1262    5.65588046e-08   8.53036587e-01   
1263    5.66588046e-08   8.11242899e-01   
1264    5.66656502e-08   8.08281524e-01   
1265    5.66756502e-08   8.04491400e-01   
1266    5.66956502e-08   7.97071290e-01   
1267    5.67356502e-08   7.80748721e-01   
1268    5.68156502e-08   7.44882861e-01   
1269    5.69156502e-08   7.00662426e-01   
1270    5.70156502e-08   6.41326275e-01   
1271    5.71000493e-08   5.86740733e-01   
1272    5.71100493e-08   5.81775638e-01   
1273    5.71200493e-08   5.77396390e-01   
1274    5.71400493e-08   5.70333939e-01   
1275    5.71800493e-08   5.62391713e-01   
1276    5.72600493e-08   5.64060589e-01   
1277    5.73400493e-08   5.71577411e-01   
1278    5.74095940e-08   5.94660390e-01   
1279    5.74175940e-08   5.98002981e-01   
1280    5.74255940e-08   6.01519976e-01   
1281    5.74415940e-08   6.09127555e-01   
1282    5.74735940e-08   6.27622054e-01   
1283    5.75375940e-08   6.72075713e-01   
1284    5.76251493e-08   7.33383571e-01   
1285    5.76351493e-08   7.39390258e-01   
1286    5.76451493e-08   7.45205831e-01   
1287    5.76651493e-08   7.55070255e-01   
1288    5.77051493e-08   7.69482451e-01   
1289    5.77851493e-08   7.85732839e-01   
1290    5.78851493e-08   8.03977719e-01   
1291    5.79661357e-08   8.36464110e-01   
1292    5.79761357e-08   8.40547029e-01   
1293    5.79861357e-08   8.44683027e-01   
1294    5.80061357e-08   8.53662408e-01   
1295    5.80461357e-08   8.72308518e-01   
1296    5.81261357e-08   8.94111708e-01   
1297    5.81508386e-08   8.98070115e-01   
1298    5.81588386e-08   8.99022196e-01   
1299    5.81668386e-08   8.99820365e-01   
1300    5.81828386e-08   9.00954965e-01   
1301    5.82148386e-08   9.01882345e-01   
1302    5.82788386e-08   9.02160177e-01   
1303    5.83489129e-08   9.02299896e-01   
1304    5.83551452e-08   9.03036469e-01   
1305    5.83613774e-08   9.03854056e-01   
1306    5.83738420e-08   9.05780211e-01   
1307    5.83987712e-08   9.11741867e-01   
1308    5.84112357e-08   9.16305630e-01   
1309    5.84162215e-08   9.18459232e-01   
1310    5.84212074e-08   9.20775891e-01   
1311    5.84311790e-08   9.25842125e-01   
1312    5.84511223e-08   9.37420967e-01   
1313    5.84910090e-08   9.64170051e-01   
1314    5.85707822e-08   1.02489658e+00   
1315    5.85799386e-08   1.03117989e+00   
1316    5.85879160e-08   1.03659170e+00   
1317    5.85958933e-08   1.04193276e+00   
1318    5.86118479e-08   1.05240249e+00   
1319    5.86437572e-08   1.07017497e+00   
1320    5.86689395e-08   1.08002461e+00   
1321    5.86727836e-08   1.08130918e+00   
1322    5.86804718e-08   1.08372030e+00   
1323    5.86958481e-08   1.08782931e+00   
1324    5.87073804e-08   1.09028874e+00   
1325    5.87104557e-08   1.09115443e+00   
1326    5.87166062e-08   1.09276971e+00   
1327    5.87289073e-08   1.09557148e+00   
1328    5.87535095e-08   1.10013738e+00   
1329    5.88027138e-08   1.10554533e+00   
1330    5.89011225e-08   1.11601964e+00   
1331    5.89459386e-08   1.11976497e+00   
1332    5.89557795e-08   1.12045005e+00   
1333    5.89656204e-08   1.12111013e+00   
1334    5.89853021e-08   1.12236351e+00   
1335    5.90246656e-08   1.12410190e+00   
1336    5.91033925e-08   1.12485578e+00   
1337    5.91186095e-08   1.12420049e+00   
1338    5.91264822e-08   1.12375286e+00   
1339    5.91422275e-08   1.12268914e+00   
1340    5.91737183e-08   1.12013655e+00   
1341    5.92366999e-08   1.11612443e+00   
1342    5.92662225e-08   1.11408492e+00   
1343    5.92725206e-08   1.11392610e+00   
1344    5.92851169e-08   1.11369422e+00   
1345    5.93103095e-08   1.11362160e+00   
1346    5.93606948e-08   1.11586664e+00   
1347    5.94606948e-08   1.12577592e+00   
1348    5.94684925e-08   1.12672052e+00   
1349    5.94726617e-08   1.12710527e+00   
1350    5.94810000e-08   1.12785831e+00   
1351    5.94976767e-08   1.12914771e+00   
1352    5.95101842e-08   1.12995604e+00   
1353    5.95135195e-08   1.13018923e+00   
1354    5.95201902e-08   1.13064528e+00   
1355    5.95335316e-08   1.13151605e+00   
1356    5.95602143e-08   1.13272685e+00   
1357    5.96135797e-08   1.13312491e+00   
1358    5.97135797e-08   1.13110494e+00   
1359    5.97671833e-08   1.12981768e+00   
1360    5.97723789e-08   1.12970688e+00   
1361    5.97827702e-08   1.12949089e+00   
1362    5.98035526e-08   1.12908132e+00   
1363    5.98191395e-08   1.12879374e+00   
1364    5.98232960e-08   1.12871652e+00   
1365    5.98316090e-08   1.12859708e+00   
1366    5.98482350e-08   1.12838792e+00   
1367    5.98814869e-08   1.12811475e+00   
1368    5.99152842e-08   1.12796008e+00   
1369    5.99219346e-08   1.12796709e+00   
1370    5.99352354e-08   1.12805811e+00   
1371    5.99618369e-08   1.12840261e+00   
1372    6.00000000e-08   1.12920277e+00   
End of Xyce(TM) Simulation
