Index        TIME             V(1)             V(2)             V(3)             V(4)
837     5.91652251e-04   -9.94445890e-01  -4.97222945e-01  -9.94445890e-01  -4.97222945e-01  
838     5.92358773e-04   -9.97555844e-01  -4.98777922e-01  -9.97555844e-01  -4.98777922e-01  
839     5.93065294e-04   -9.99407792e-01  -4.99703896e-01  -9.99407792e-01  -4.99703896e-01  
840     5.93771816e-04   -9.99999399e-01  -4.99999699e-01  -9.99999399e-01  -4.99999699e-01  
841     5.94478338e-04   -9.99329919e-01  -4.99664960e-01  -9.99329919e-01  -4.99664960e-01  
842     5.95184860e-04   -9.97400197e-01  -4.98700099e-01  -9.97400197e-01  -4.98700099e-01  
843     5.95891382e-04   -9.94212666e-01  -4.97106333e-01  -9.94212666e-01  -4.97106333e-01  
844     5.96597904e-04   -9.89771346e-01  -4.94885673e-01  -9.89771346e-01  -4.94885673e-01  
845     5.97304425e-04   -9.84081837e-01  -4.92040919e-01  -9.84081837e-01  -4.92040919e-01  
846     5.98010947e-04   -9.77151315e-01  -4.88575658e-01  -9.77151315e-01  -4.88575658e-01  
847     5.98717469e-04   -9.68988520e-01  -4.84494260e-01  -9.68988520e-01  -4.84494260e-01  
848     5.99423991e-04   -9.59603745e-01  -4.79801873e-01  -9.59603745e-01  -4.79801873e-01  
849     6.00130513e-04   -9.49008826e-01  -4.74504413e-01  -9.49008826e-01  -4.74504413e-01  
850     6.00837035e-04   -9.37217124e-01  -4.68608562e-01  -9.37217124e-01  -4.68608562e-01  
851     6.01543556e-04   -9.24243509e-01  -4.62121755e-01  -9.24243509e-01  -4.62121755e-01  
852     6.02250078e-04   -9.10104342e-01  -4.55052171e-01  -9.10104342e-01  -4.55052171e-01  
853     6.02956600e-04   -8.94817454e-01  -4.47408727e-01  -8.94817454e-01  -4.47408727e-01  
854     6.03663122e-04   -8.78402122e-01  -4.39201061e-01  -8.78402122e-01  -4.39201061e-01  
855     6.04369644e-04   -8.60879049e-01  -4.30439525e-01  -8.60879049e-01  -4.30439525e-01  
856     6.05076166e-04   -8.42270332e-01  -4.21135166e-01  -8.42270332e-01  -4.21135166e-01  
857     6.05782687e-04   -8.22599438e-01  -4.11299719e-01  -8.22599438e-01  -4.11299719e-01  
858     6.06489209e-04   -8.01891174e-01  -4.00945587e-01  -8.01891174e-01  -4.00945587e-01  
859     6.07195731e-04   -7.80171655e-01  -3.90085828e-01  -7.80171655e-01  -3.90085828e-01  
860     6.07902253e-04   -7.57468272e-01  -3.78734136e-01  -7.57468272e-01  -3.78734136e-01  
861     6.08608775e-04   -7.33809655e-01  -3.66904827e-01  -7.33809655e-01  -3.66904827e-01  
862     6.09315296e-04   -7.09225639e-01  -3.54612820e-01  -7.09225639e-01  -3.54612820e-01  
863     6.10021818e-04   -6.83747228e-01  -3.41873614e-01  -6.83747228e-01  -3.41873614e-01  
864     6.10728340e-04   -6.57406552e-01  -3.28703276e-01  -6.57406552e-01  -3.28703276e-01  
865     6.11434862e-04   -6.30236828e-01  -3.15118414e-01  -6.30236828e-01  -3.15118414e-01  
866     6.12141384e-04   -6.02272321e-01  -3.01136161e-01  -6.02272321e-01  -3.01136161e-01  
867     6.12847906e-04   -5.73548296e-01  -2.86774148e-01  -5.73548296e-01  -2.86774148e-01  
868     6.13554427e-04   -5.44100976e-01  -2.72050488e-01  -5.44100976e-01  -2.72050488e-01  
869     6.14260949e-04   -5.13967497e-01  -2.56983748e-01  -5.13967497e-01  -2.56983748e-01  
870     6.14967471e-04   -4.83185860e-01  -2.41592930e-01  -4.83185860e-01  -2.41592930e-01  
871     6.15673993e-04   -4.51794883e-01  -2.25897442e-01  -4.51794883e-01  -2.25897442e-01  
872     6.16380515e-04   -4.19834153e-01  -2.09917077e-01  -4.19834153e-01  -2.09917077e-01  
873     6.17087037e-04   -3.87343976e-01  -1.93671988e-01  -3.87343976e-01  -1.93671988e-01  
874     6.17793558e-04   -3.54365324e-01  -1.77182662e-01  -3.54365324e-01  -1.77182662e-01  
875     6.18500080e-04   -3.20939787e-01  -1.60469893e-01  -3.20939787e-01  -1.60469893e-01  
876     6.19206602e-04   -2.87109516e-01  -1.43554758e-01  -2.87109516e-01  -1.43554758e-01  
877     6.19913124e-04   -2.52917175e-01  -1.26458588e-01  -2.52917175e-01  -1.26458588e-01  
878     6.20619646e-04   -2.18405884e-01  -1.09202942e-01  -2.18405884e-01  -1.09202942e-01  
879     6.21326168e-04   -1.83619163e-01  -9.18095815e-02  -1.83619163e-01  -9.18095815e-02  
880     6.22032689e-04   -1.48600883e-01  -7.43004413e-02  -1.48600883e-01  -7.43004413e-02  
881     6.22739211e-04   -1.13395203e-01  -5.66976017e-02  -1.13395203e-01  -5.66976017e-02  
882     6.23445733e-04   -7.80465231e-02  -3.90232615e-02  -7.80465231e-02  -3.90232615e-02  
883     6.24152255e-04   -4.25994191e-02  -2.12997096e-02  -4.25994191e-02  -2.12997096e-02  
884     6.24858777e-04   -7.09859362e-03  -3.54929681e-03  -7.09859362e-03  -3.54929681e-03  
885     6.25565299e-04   2.84111838e-02   1.42055919e-02   2.84111838e-02   1.42055919e-02   
886     6.26271820e-04   6.38851323e-02   3.19425662e-02   6.38851323e-02   3.19425662e-02   
887     6.26978342e-04   9.92785161e-02   4.96392580e-02   9.92785161e-02   4.96392580e-02   
888     6.27684864e-04   1.34546701e-01   6.72733504e-02   1.34546701e-01   6.72733504e-02   
889     6.28391386e-04   1.69645211e-01   8.48226053e-02   1.69645211e-01   8.48226053e-02   
890     6.29097908e-04   2.04529783e-01   1.02264891e-01   2.04529783e-01   1.02264891e-01   
891     6.29804430e-04   2.39156425e-01   1.19578212e-01   2.39156425e-01   1.19578212e-01   
892     6.30510951e-04   2.73481470e-01   1.36740735e-01   2.73481470e-01   1.36740735e-01   
893     6.31217473e-04   3.07461631e-01   1.53730816e-01   3.07461631e-01   1.53730816e-01   
894     6.31923995e-04   3.41054056e-01   1.70527028e-01   3.41054056e-01   1.70527028e-01   
895     6.32630517e-04   3.74216382e-01   1.87108191e-01   3.74216382e-01   1.87108191e-01   
896     6.33337039e-04   4.06906788e-01   2.03453394e-01   4.06906788e-01   2.03453394e-01   
897     6.34043561e-04   4.39084049e-01   2.19542025e-01   4.39084049e-01   2.19542025e-01   
898     6.34750082e-04   4.70707587e-01   2.35353794e-01   4.70707587e-01   2.35353794e-01   
899     6.35456604e-04   5.01737521e-01   2.50868761e-01   5.01737521e-01   2.50868761e-01   
900     6.36163126e-04   5.32134721e-01   2.66067360e-01   5.32134721e-01   2.66067360e-01   
901     6.36869648e-04   5.61860852e-01   2.80930426e-01   5.61860852e-01   2.80930426e-01   
902     6.37576170e-04   5.90878427e-01   2.95439213e-01   5.90878427e-01   2.95439213e-01   
903     6.38282692e-04   6.19150853e-01   3.09575426e-01   6.19150853e-01   3.09575426e-01   
904     6.38989213e-04   6.46642475e-01   3.23321238e-01   6.46642475e-01   3.23321238e-01   
905     6.39695735e-04   6.73318625e-01   3.36659312e-01   6.73318625e-01   3.36659312e-01   
906     6.40402257e-04   6.99145660e-01   3.49572830e-01   6.99145660e-01   3.49572830e-01   
907     6.41108779e-04   7.24091012e-01   3.62045506e-01   7.24091012e-01   3.62045506e-01   
908     6.41815301e-04   7.48123222e-01   3.74061611e-01   7.48123222e-01   3.74061611e-01   
909     6.42521823e-04   7.71211983e-01   3.85605992e-01   7.71211983e-01   3.85605992e-01   
910     6.43228344e-04   7.93328178e-01   3.96664089e-01   7.93328178e-01   3.96664089e-01   
911     6.43934866e-04   8.14443917e-01   4.07221958e-01   8.14443917e-01   4.07221958e-01   
912     6.44641388e-04   8.34532571e-01   4.17266285e-01   8.34532571e-01   4.17266285e-01   
913     6.45347910e-04   8.53568806e-01   4.26784403e-01   8.53568806e-01   4.26784403e-01   
914     6.46054432e-04   8.71528616e-01   4.35764308e-01   8.71528616e-01   4.35764308e-01   
915     6.46760954e-04   8.88389352e-01   4.44194676e-01   8.88389352e-01   4.44194676e-01   
916     6.47467475e-04   9.04129751e-01   4.52064876e-01   9.04129751e-01   4.52064876e-01   
917     6.48173997e-04   9.18729964e-01   4.59364982e-01   9.18729964e-01   4.59364982e-01   
918     6.48880519e-04   9.32171578e-01   4.66085789e-01   9.32171578e-01   4.66085789e-01   
919     6.49587041e-04   9.44437642e-01   4.72218821e-01   9.44437642e-01   4.72218821e-01   
920     6.50293563e-04   9.55512687e-01   4.77756343e-01   9.55512687e-01   4.77756343e-01   
921     6.51000085e-04   9.65382747e-01   4.82691374e-01   9.65382747e-01   4.82691374e-01   
922     6.51706606e-04   9.74035375e-01   4.87017688e-01   9.74035375e-01   4.87017688e-01   
923     6.52413128e-04   9.81459659e-01   4.90729830e-01   9.81459659e-01   4.90729830e-01   
924     6.53119650e-04   9.87646237e-01   4.93823118e-01   9.87646237e-01   4.93823118e-01   
925     6.53826172e-04   9.92587306e-01   4.96293653e-01   9.92587306e-01   4.96293653e-01   
926     6.54532694e-04   9.96276635e-01   4.98138318e-01   9.96276635e-01   4.98138318e-01   
927     6.55239216e-04   9.98709573e-01   4.99354787e-01   9.98709573e-01   4.99354787e-01   
928     6.55945737e-04   9.99883050e-01   4.99941525e-01   9.99883050e-01   4.99941525e-01   
929     6.56652259e-04   9.99795588e-01   4.99897794e-01   9.99795588e-01   4.99897794e-01   
930     6.57358781e-04   9.98447295e-01   4.99223648e-01   9.98447295e-01   4.99223648e-01   
931     6.58065303e-04   9.95839873e-01   4.97919937e-01   9.95839873e-01   4.97919937e-01   
932     6.58771825e-04   9.91976610e-01   4.95988305e-01   9.91976610e-01   4.95988305e-01   
933     6.59478347e-04   9.86862378e-01   4.93431189e-01   9.86862378e-01   4.93431189e-01   
934     6.60184868e-04   9.80503626e-01   4.90251813e-01   9.80503626e-01   4.90251813e-01   
935     6.60891390e-04   9.72908372e-01   4.86454186e-01   9.72908372e-01   4.86454186e-01   
936     6.61597912e-04   9.64086196e-01   4.82043098e-01   9.64086196e-01   4.82043098e-01   
937     6.62304434e-04   9.54048223e-01   4.77024112e-01   9.54048223e-01   4.77024112e-01   
938     6.63010956e-04   9.42807112e-01   4.71403556e-01   9.42807112e-01   4.71403556e-01   
939     6.63717477e-04   9.30377038e-01   4.65188519e-01   9.30377038e-01   4.65188519e-01   
940     6.64423999e-04   9.16773678e-01   4.58386839e-01   9.16773678e-01   4.58386839e-01   
941     6.65130521e-04   9.02014186e-01   4.51007093e-01   9.02014186e-01   4.51007093e-01   
942     6.65837043e-04   8.86117174e-01   4.43058587e-01   8.86117174e-01   4.43058587e-01   
943     6.66543565e-04   8.69102692e-01   4.34551346e-01   8.69102692e-01   4.34551346e-01   
944     6.67250087e-04   8.50992195e-01   4.25496097e-01   8.50992195e-01   4.25496097e-01   
945     6.67956608e-04   8.31808522e-01   4.15904261e-01   8.31808522e-01   4.15904261e-01   
946     6.68663130e-04   8.11575866e-01   4.05787933e-01   8.11575866e-01   4.05787933e-01   
947     6.69369652e-04   7.90319741e-01   3.95159871e-01   7.90319741e-01   3.95159871e-01   
948     6.70076174e-04   7.68066954e-01   3.84033477e-01   7.68066954e-01   3.84033477e-01   
949     6.70782696e-04   7.44845568e-01   3.72422784e-01   7.44845568e-01   3.72422784e-01   
950     6.71489218e-04   7.20684866e-01   3.60342433e-01   7.20684866e-01   3.60342433e-01   
951     6.72195739e-04   6.95615317e-01   3.47807659e-01   6.95615317e-01   3.47807659e-01   
952     6.72902261e-04   6.69668537e-01   3.34834269e-01   6.69668537e-01   3.34834269e-01   
953     6.73608783e-04   6.42877246e-01   3.21438623e-01   6.42877246e-01   3.21438623e-01   
954     6.74315305e-04   6.15275230e-01   3.07637615e-01   6.15275230e-01   3.07637615e-01   
955     6.75021827e-04   5.86897299e-01   2.93448649e-01   5.86897299e-01   2.93448649e-01   
956     6.75728349e-04   5.57779238e-01   2.78889619e-01   5.57779238e-01   2.78889619e-01   
957     6.76434870e-04   5.27957770e-01   2.63978885e-01   5.27957770e-01   2.63978885e-01   
958     6.77141392e-04   4.97470500e-01   2.48735250e-01   4.97470500e-01   2.48735250e-01   
959     6.77847914e-04   4.66355876e-01   2.33177938e-01   4.66355876e-01   2.33177938e-01   
960     6.78554436e-04   4.34653137e-01   2.17326568e-01   4.34653137e-01   2.17326568e-01   
961     6.79260958e-04   4.02402262e-01   2.01201131e-01   4.02402262e-01   2.01201131e-01   
962     6.79967480e-04   3.69643923e-01   1.84821961e-01   3.69643923e-01   1.84821961e-01   
963     6.80674001e-04   3.36419430e-01   1.68209715e-01   3.36419430e-01   1.68209715e-01   
964     6.81380523e-04   3.02770683e-01   1.51385341e-01   3.02770683e-01   1.51385341e-01   
965     6.82087045e-04   2.68740115e-01   1.34370058e-01   2.68740115e-01   1.34370058e-01   
966     6.82793567e-04   2.34370643e-01   1.17185322e-01   2.34370643e-01   1.17185322e-01   
967     6.83500089e-04   1.99705609e-01   9.98528045e-02   1.99705609e-01   9.98528045e-02   
968     6.84206611e-04   1.64788729e-01   8.23943643e-02   1.64788729e-01   8.23943643e-02   
969     6.84913132e-04   1.29664035e-01   6.48320176e-02   1.29664035e-01   6.48320176e-02   
970     6.85619654e-04   9.43758242e-02   4.71879121e-02   9.43758242e-02   4.71879121e-02   
971     6.86326176e-04   5.89685969e-02   2.94842985e-02   5.89685969e-02   2.94842985e-02   
972     6.87032698e-04   2.34870051e-02   1.17435025e-02   2.34870051e-02   1.17435025e-02   
973     6.87739220e-04   -1.20242059e-02  -6.01210296e-03  -1.20242059e-02  -6.01210296e-03  
974     6.88445742e-04   -4.75202534e-02  -2.37601267e-02  -4.75202534e-02  -2.37601267e-02  
975     6.89152263e-04   -8.29563736e-02  -4.14781868e-02  -8.29563736e-02  -4.14781868e-02  
976     6.89858785e-04   -1.18287879e-01  -5.91439393e-02  -1.18287879e-01  -5.91439393e-02  
977     6.90565307e-04   -1.53470212e-01  -7.67351061e-02  -1.53470212e-01  -7.67351061e-02  
978     6.91271829e-04   -1.88459006e-01  -9.42295032e-02  -1.88459006e-01  -9.42295032e-02  
979     6.91978351e-04   -2.23210137e-01  -1.11605069e-01  -2.23210137e-01  -1.11605069e-01  
980     6.92684873e-04   -2.57679781e-01  -1.28839890e-01  -2.57679781e-01  -1.28839890e-01  
981     6.93391394e-04   -2.91824467e-01  -1.45912234e-01  -2.91824467e-01  -1.45912234e-01  
982     6.94097916e-04   -3.25601138e-01  -1.62800569e-01  -3.25601138e-01  -1.62800569e-01  
983     6.94804438e-04   -3.58967197e-01  -1.79483598e-01  -3.58967197e-01  -1.79483598e-01  
984     6.95510960e-04   -3.91880567e-01  -1.95940283e-01  -3.91880567e-01  -1.95940283e-01  
985     6.96217482e-04   -4.24299741e-01  -2.12149870e-01  -4.24299741e-01  -2.12149870e-01  
986     6.96924004e-04   -4.56183836e-01  -2.28091918e-01  -4.56183836e-01  -2.28091918e-01  
987     6.97630525e-04   -4.87492643e-01  -2.43746322e-01  -4.87492643e-01  -2.43746322e-01  
988     6.98337047e-04   -5.18186679e-01  -2.59093340e-01  -5.18186679e-01  -2.59093340e-01  
989     6.99043569e-04   -5.48227237e-01  -2.74113619e-01  -5.48227237e-01  -2.74113619e-01  
990     6.99750091e-04   -5.77576432e-01  -2.88788216e-01  -5.77576432e-01  -2.88788216e-01  
991     7.00456613e-04   -6.06197253e-01  -3.03098626e-01  -6.06197253e-01  -3.03098626e-01  
992     7.01163135e-04   -6.34053605e-01  -3.17026803e-01  -6.34053605e-01  -3.17026803e-01  
993     7.01869656e-04   -6.61110361e-01  -3.30555181e-01  -6.61110361e-01  -3.30555181e-01  
994     7.02576178e-04   -6.87333399e-01  -3.43666699e-01  -6.87333399e-01  -3.43666699e-01  
995     7.03282700e-04   -7.12689649e-01  -3.56344824e-01  -7.12689649e-01  -3.56344824e-01  
996     7.03989222e-04   -7.37147135e-01  -3.68573567e-01  -7.37147135e-01  -3.68573567e-01  
997     7.04695744e-04   -7.60675014e-01  -3.80337507e-01  -7.60675014e-01  -3.80337507e-01  
998     7.05402266e-04   -7.83243615e-01  -3.91621808e-01  -7.83243615e-01  -3.91621808e-01  
999     7.06108787e-04   -8.04824478e-01  -4.02412239e-01  -8.04824478e-01  -4.02412239e-01  
1000    7.06815309e-04   -8.25390386e-01  -4.12695193e-01  -8.25390386e-01  -4.12695193e-01  
1001    7.07521831e-04   -8.44915405e-01  -4.22457702e-01  -8.44915405e-01  -4.22457702e-01  
1002    7.08228353e-04   -8.63374911e-01  -4.31687455e-01  -8.63374911e-01  -4.31687455e-01  
1003    7.08934875e-04   -8.80745626e-01  -4.40372813e-01  -8.80745626e-01  -4.40372813e-01  
1004    7.09641397e-04   -8.97005644e-01  -4.48502822e-01  -8.97005644e-01  -4.48502822e-01  
1005    7.10347918e-04   -9.12134459e-01  -4.56067229e-01  -9.12134459e-01  -4.56067229e-01  
1006    7.11054440e-04   -9.26112993e-01  -4.63056496e-01  -9.26112993e-01  -4.63056496e-01  
1007    7.11760962e-04   -9.38923617e-01  -4.69461808e-01  -9.38923617e-01  -4.69461808e-01  
1008    7.12467484e-04   -9.50550176e-01  -4.75275088e-01  -9.50550176e-01  -4.75275088e-01  
1009    7.13174006e-04   -9.60978008e-01  -4.80489004e-01  -9.60978008e-01  -4.80489004e-01  
1010    7.13880527e-04   -9.70193963e-01  -4.85096982e-01  -9.70193963e-01  -4.85096982e-01  
1011    7.14587049e-04   -9.78186419e-01  -4.89093209e-01  -9.78186419e-01  -4.89093209e-01  
1012    7.15293571e-04   -9.84945295e-01  -4.92472648e-01  -9.84945295e-01  -4.92472648e-01  
1013    7.16000093e-04   -9.90462070e-01  -4.95231035e-01  -9.90462070e-01  -4.95231035e-01  
1014    7.16706615e-04   -9.94729785e-01  -4.97364892e-01  -9.94729785e-01  -4.97364892e-01  
1015    7.17413137e-04   -9.97743058e-01  -4.98871529e-01  -9.97743058e-01  -4.98871529e-01  
1016    7.18119658e-04   -9.99498091e-01  -4.99749045e-01  -9.99498091e-01  -4.99749045e-01  
1017    7.18826180e-04   -9.99992668e-01  -4.99996334e-01  -9.99992668e-01  -4.99996334e-01  
1018    7.19532702e-04   -9.99226168e-01  -4.99613084e-01  -9.99226168e-01  -4.99613084e-01  
1019    7.20239224e-04   -9.97199556e-01  -4.98599778e-01  -9.97199556e-01  -4.98599778e-01  
1020    7.20945746e-04   -9.93915388e-01  -4.96957694e-01  -9.93915388e-01  -4.96957694e-01  
1021    7.21652268e-04   -9.89377805e-01  -4.94688903e-01  -9.89377805e-01  -4.94688903e-01  
1022    7.22358789e-04   -9.83592531e-01  -4.91796265e-01  -9.83592531e-01  -4.91796265e-01  
1023    7.23065311e-04   -9.76566860e-01  -4.88283430e-01  -9.76566860e-01  -4.88283430e-01  
1024    7.23771833e-04   -9.68309653e-01  -4.84154826e-01  -9.68309653e-01  -4.84154826e-01  
1025    7.24478355e-04   -9.58831322e-01  -4.79415661e-01  -9.58831322e-01  -4.79415661e-01  
1026    7.25184877e-04   -9.48143822e-01  -4.74071911e-01  -9.48143822e-01  -4.74071911e-01  
1027    7.25891399e-04   -9.36260629e-01  -4.68130314e-01  -9.36260629e-01  -4.68130314e-01  
1028    7.26597920e-04   -9.23196729e-01  -4.61598365e-01  -9.23196729e-01  -4.61598365e-01  
1029    7.27304442e-04   -9.08968598e-01  -4.54484299e-01  -9.08968598e-01  -4.54484299e-01  
1030    7.28010964e-04   -8.93594177e-01  -4.46797089e-01  -8.93594177e-01  -4.46797089e-01  
1031    7.28717486e-04   -8.77092856e-01  -4.38546428e-01  -8.77092856e-01  -4.38546428e-01  
1032    7.29424008e-04   -8.59485444e-01  -4.29742722e-01  -8.59485444e-01  -4.29742722e-01  
1033    7.30130530e-04   -8.40794146e-01  -4.20397073e-01  -8.40794146e-01  -4.20397073e-01  
1034    7.30837051e-04   -8.21042533e-01  -4.10521266e-01  -8.21042533e-01  -4.10521266e-01  
1035    7.31543573e-04   -8.00255513e-01  -4.00127757e-01  -8.00255513e-01  -4.00127757e-01  
1036    7.32250095e-04   -7.78459301e-01  -3.89229651e-01  -7.78459301e-01  -3.89229651e-01  
1037    7.32956617e-04   -7.55681384e-01  -3.77840692e-01  -7.55681384e-01  -3.77840692e-01  
1038    7.33663139e-04   -7.31950486e-01  -3.65975243e-01  -7.31950486e-01  -3.65975243e-01  
1039    7.34369661e-04   -7.07296535e-01  -3.53648267e-01  -7.07296535e-01  -3.53648267e-01  
1040    7.35076182e-04   -6.81750621e-01  -3.40875310e-01  -6.81750621e-01  -3.40875310e-01  
1041    7.35782704e-04   -6.55344959e-01  -3.27672480e-01  -6.55344959e-01  -3.27672480e-01  
1042    7.36489226e-04   -6.28112850e-01  -3.14056425e-01  -6.28112850e-01  -3.14056425e-01  
1043    7.37195748e-04   -6.00088636e-01  -3.00044318e-01  -6.00088636e-01  -3.00044318e-01  
1044    7.37902270e-04   -5.71307658e-01  -2.85653829e-01  -5.71307658e-01  -2.85653829e-01  
1045    7.38608792e-04   -5.41806211e-01  -2.70903105e-01  -5.41806211e-01  -2.70903105e-01  
1046    7.39315313e-04   -5.11621498e-01  -2.55810749e-01  -5.11621498e-01  -2.55810749e-01  
1047    7.40021835e-04   -4.80791586e-01  -2.40395793e-01  -4.80791586e-01  -2.40395793e-01  
1048    7.40728357e-04   -4.49355354e-01  -2.24677677e-01  -4.49355354e-01  -2.24677677e-01  
1049    7.41434879e-04   -4.17352445e-01  -2.08676223e-01  -4.17352445e-01  -2.08676223e-01  
1050    7.42141401e-04   -3.84823219e-01  -1.92411609e-01  -3.84823219e-01  -1.92411609e-01  
1051    7.42847923e-04   -3.51808696e-01  -1.75904348e-01  -3.51808696e-01  -1.75904348e-01  
1052    7.43554444e-04   -3.18350512e-01  -1.59175256e-01  -3.18350512e-01  -1.59175256e-01  
1053    7.44260966e-04   -2.84490860e-01  -1.42245430e-01  -2.84490860e-01  -1.42245430e-01  
1054    7.44967488e-04   -2.50272441e-01  -1.25136220e-01  -2.50272441e-01  -1.25136220e-01  
1055    7.45674010e-04   -2.15738406e-01  -1.07869203e-01  -2.15738406e-01  -1.07869203e-01  
1056    7.46380532e-04   -1.80932305e-01  -9.04661527e-02  -1.80932305e-01  -9.04661527e-02  
1057    7.47087054e-04   -1.45898034e-01  -7.29490169e-02  -1.45898034e-01  -7.29490169e-02  
1058    7.47793575e-04   -1.10679772e-01  -5.53398860e-02  -1.10679772e-01  -5.53398860e-02  
1059    7.48500097e-04   -7.53219332e-02  -3.76609666e-02  -7.53219332e-02  -3.76609666e-02  
1060    7.49206619e-04   -3.98691069e-02  -1.99345535e-02  -3.98691069e-02  -1.99345535e-02  
1061    7.49913141e-04   -4.36600222e-03  -2.18300111e-03  -4.36600222e-03  -2.18300111e-03  
1062    7.50619663e-04   3.11426084e-02   1.55713042e-02   3.11426084e-02   1.55713042e-02   
1063    7.51326185e-04   6.66119455e-02   3.33059727e-02   6.66119455e-02   3.33059727e-02   
1064    7.52032706e-04   1.01997279e-01   5.09986395e-02   1.01997279e-01   5.09986395e-02   
1065    7.52739228e-04   1.37253985e-01   6.86269926e-02   1.37253985e-01   6.86269926e-02   
1066    7.53445750e-04   1.72337602e-01   8.61688010e-02   1.72337602e-01   8.61688010e-02   
1067    7.54152272e-04   2.07203886e-01   1.03601943e-01   2.07203886e-01   1.03601943e-01   
1068    7.54858794e-04   2.41808868e-01   1.20904434e-01   2.41808868e-01   1.20904434e-01   
1069    7.55565316e-04   2.76108907e-01   1.38054454e-01   2.76108907e-01   1.38054454e-01   
1070    7.56271837e-04   3.10060749e-01   1.55030375e-01   3.10060749e-01   1.55030375e-01   
1071    7.56978359e-04   3.43621578e-01   1.71810789e-01   3.43621578e-01   1.71810789e-01   
1072    7.57684881e-04   3.76749069e-01   1.88374535e-01   3.76749069e-01   1.88374535e-01   
1073    7.58391403e-04   4.09401447e-01   2.04700724e-01   4.09401447e-01   2.04700724e-01   
1074    7.59097925e-04   4.41537534e-01   2.20768767e-01   4.41537534e-01   2.20768767e-01   
1075    7.59804447e-04   4.73116803e-01   2.36558402e-01   4.73116803e-01   2.36558402e-01   
1076    7.60510968e-04   5.04099431e-01   2.52049715e-01   5.04099431e-01   2.52049715e-01   
1077    7.61217490e-04   5.34446345e-01   2.67223172e-01   5.34446345e-01   2.67223172e-01   
1078    7.61924012e-04   5.64119275e-01   2.82059638e-01   5.64119275e-01   2.82059638e-01   
1079    7.62630534e-04   5.93080802e-01   2.96540401e-01   5.93080802e-01   2.96540401e-01   
1080    7.63337056e-04   6.21294402e-01   3.10647201e-01   6.21294402e-01   3.10647201e-01   
1081    7.64043577e-04   6.48724495e-01   3.24362248e-01   6.48724495e-01   3.24362248e-01   
1082    7.64750099e-04   6.75336490e-01   3.37668245e-01   6.75336490e-01   3.37668245e-01   
1083    7.65456621e-04   7.01096827e-01   3.50548413e-01   7.01096827e-01   3.50548413e-01   
1084    7.66163143e-04   7.25973018e-01   3.62986509e-01   7.25973018e-01   3.62986509e-01   
1085    7.66869665e-04   7.49933695e-01   3.74966847e-01   7.49933695e-01   3.74966847e-01   
1086    7.67576187e-04   7.72948639e-01   3.86474320e-01   7.72948639e-01   3.86474320e-01   
1087    7.68282708e-04   7.94988828e-01   3.97494414e-01   7.94988828e-01   3.97494414e-01   
1088    7.68989230e-04   8.16026466e-01   4.08013233e-01   8.16026466e-01   4.08013233e-01   
1089    7.69695752e-04   8.36035023e-01   4.18017511e-01   8.36035023e-01   4.18017511e-01   
1090    7.70402274e-04   8.54989267e-01   4.27494633e-01   8.54989267e-01   4.27494633e-01   
1091    7.71108796e-04   8.72865294e-01   4.36432647e-01   8.72865294e-01   4.36432647e-01   
1092    7.71815318e-04   8.89640562e-01   4.44820281e-01   8.89640562e-01   4.44820281e-01   
1093    7.72521839e-04   9.05293915e-01   4.52646958e-01   9.05293915e-01   4.52646958e-01   
1094    7.73228361e-04   9.19805614e-01   4.59902807e-01   9.19805614e-01   4.59902807e-01   
1095    7.73934883e-04   9.33157357e-01   4.66578678e-01   9.33157357e-01   4.66578678e-01   
1096    7.74641405e-04   9.45332307e-01   4.72666153e-01   9.45332307e-01   4.72666153e-01   
1097    7.75347927e-04   9.56315110e-01   4.78157555e-01   9.56315110e-01   4.78157555e-01   
1098    7.76054449e-04   9.66091916e-01   4.83045958e-01   9.66091916e-01   4.83045958e-01   
1099    7.76760970e-04   9.74650395e-01   4.87325198e-01   9.74650395e-01   4.87325198e-01   
1100    7.77467492e-04   9.81979755e-01   4.90989878e-01   9.81979755e-01   4.90989878e-01   
1101    7.78174014e-04   9.88070753e-01   4.94035377e-01   9.88070753e-01   4.94035377e-01   
1102    7.78880536e-04   9.92915707e-01   4.96457853e-01   9.92915707e-01   4.96457853e-01   
1103    7.79587058e-04   9.96508507e-01   4.98254254e-01   9.96508507e-01   4.98254254e-01   
1104    7.80293580e-04   9.98844623e-01   4.99422311e-01   9.98844623e-01   4.99422311e-01   
1105    7.81000101e-04   9.99921108e-01   4.99960554e-01   9.99921108e-01   4.99960554e-01   
1106    7.81706623e-04   9.99736605e-01   4.99868303e-01   9.99736605e-01   4.99868303e-01   
1107    7.82413145e-04   9.98291347e-01   4.99145674e-01   9.98291347e-01   4.99145674e-01   
1108    7.83119667e-04   9.95587156e-01   4.97793578e-01   9.95587156e-01   4.97793578e-01   
1109    7.83826189e-04   9.91627443e-01   4.95813721e-01   9.91627443e-01   4.95813721e-01   
1110    7.84532711e-04   9.86417200e-01   4.93208600e-01   9.86417200e-01   4.93208600e-01   
1111    7.85239232e-04   9.79962999e-01   4.89981500e-01   9.79962999e-01   4.89981500e-01   
1112    7.85945754e-04   9.72272979e-01   4.86136490e-01   9.72272979e-01   4.86136490e-01   
1113    7.86652276e-04   9.63356838e-01   4.81678419e-01   9.63356838e-01   4.81678419e-01   
