Index        TIME             V(1S)            V(1)             V(2S)            V(2)             V(3S)            V(3)             V(4S)            V(4)
1107    7.42230276e-08   1.83731880e+00   1.00000000e-03   -5.82700047e-01  2.00000000e-03   1.18226717e+00   3.00000000e-03   -2.62546062e-02  4.00000000e-03   
1108    7.42383793e-08   1.83386466e+00   1.00000000e-03   -5.89253104e-01  2.00000000e-03   1.18222882e+00   3.00000000e-03   -4.50848451e-02  4.00000000e-03   
1109    7.42537310e-08   1.83041052e+00   1.00000000e-03   -5.95805200e-01  2.00000000e-03   1.18219048e+00   3.00000000e-03   -6.39576872e-02  4.00000000e-03   
1110    7.42844344e-08   1.82350225e+00   1.00000000e-03   -6.08906230e-01  2.00000000e-03   1.18211384e+00   3.00000000e-03   -1.01824104e-01  4.00000000e-03   
1111    7.43151379e-08   1.81659398e+00   1.00000000e-03   -6.22002575e-01  2.00000000e-03   1.18203727e+00   3.00000000e-03   -1.39839664e-01  4.00000000e-03   
1112    7.43458413e-08   1.80968570e+00   1.00000000e-03   -6.35093672e-01  2.00000000e-03   1.18196077e+00   3.00000000e-03   -1.77990119e-01  4.00000000e-03   
1113    7.44072482e-08   1.79586916e+00   1.00000000e-03   -6.61257865e-01  2.00000000e-03   1.18180794e+00   3.00000000e-03   -2.54638477e-01  4.00000000e-03   
1114    7.44686551e-08   1.78205261e+00   1.00000000e-03   -6.87394309e-01  2.00000000e-03   1.18165537e+00   3.00000000e-03   -3.31654285e-01  4.00000000e-03   
1115    7.45300619e-08   1.76823607e+00   1.00000000e-03   -7.13498504e-01  2.00000000e-03   1.18150305e+00   3.00000000e-03   -4.08922098e-01  4.00000000e-03   
1116    7.46528757e-08   1.74060298e+00   1.00000000e-03   -7.65592190e-01  2.00000000e-03   1.18119917e+00   3.00000000e-03   -5.63750267e-01  4.00000000e-03   
1117    7.48985031e-08   1.68533680e+00   1.00000000e-03   -8.69195397e-01  2.00000000e-03   1.18059441e+00   3.00000000e-03   -8.71330895e-01  4.00000000e-03   
1118    7.51180758e-08   1.63593295e+00   1.00000000e-03   -9.60957088e-01  2.00000000e-03   1.18005719e+00   3.00000000e-03   -1.13897332e+00  4.00000000e-03   
1119    7.52736589e-08   1.60092675e+00   1.00000000e-03   -1.02537485e+00  2.00000000e-03   1.17967845e+00   3.00000000e-03   -1.32150681e+00  4.00000000e-03   
1120    7.54101101e-08   1.57022524e+00   1.00000000e-03   -1.08139594e+00  2.00000000e-03   1.17934761e+00   3.00000000e-03   -1.47514910e+00  4.00000000e-03   
1121    7.55465612e-08   1.53952372e+00   1.00000000e-03   -1.13692304e+00  2.00000000e-03   1.17901798e+00   3.00000000e-03   -1.62157737e+00  4.00000000e-03   
1122    7.56830124e-08   1.50882220e+00   1.00000000e-03   -1.19190897e+00  2.00000000e-03   1.17868958e+00   3.00000000e-03   -1.75970880e+00  4.00000000e-03   
1123    7.58034286e-08   1.48172856e+00   1.00000000e-03   -1.23994645e+00  2.00000000e-03   1.17840077e+00   3.00000000e-03   -1.87389939e+00  4.00000000e-03   
1124    7.59238448e-08   1.45463492e+00   1.00000000e-03   -1.28749431e+00  2.00000000e-03   1.17811292e+00   3.00000000e-03   -1.98017450e+00  4.00000000e-03   
1125    7.60442610e-08   1.42754128e+00   1.00000000e-03   -1.33452107e+00  2.00000000e-03   1.17782600e+00   3.00000000e-03   -2.07792213e+00  4.00000000e-03   
1126    7.61646772e-08   1.40044764e+00   1.00000000e-03   -1.38099563e+00  2.00000000e-03   1.17754003e+00   3.00000000e-03   -2.16657943e+00  4.00000000e-03   
1127    7.62850933e-08   1.37335400e+00   1.00000000e-03   -1.42688724e+00  2.00000000e-03   1.17725500e+00   3.00000000e-03   -2.24563593e+00  4.00000000e-03   
1128    7.64055095e-08   1.34626036e+00   1.00000000e-03   -1.47216552e+00  2.00000000e-03   1.17697091e+00   3.00000000e-03   -2.31463648e+00  4.00000000e-03   
1129    7.65259257e-08   1.31916672e+00   1.00000000e-03   -1.51680051e+00  2.00000000e-03   1.17668775e+00   3.00000000e-03   -2.37318390e+00  4.00000000e-03   
1130    7.66463419e-08   1.29207308e+00   1.00000000e-03   -1.56076268e+00  2.00000000e-03   1.17640552e+00   3.00000000e-03   -2.42094119e+00  4.00000000e-03   
1131    7.67667580e-08   1.26497944e+00   1.00000000e-03   -1.60402295e+00  2.00000000e-03   1.17612423e+00   3.00000000e-03   -2.45763357e+00  4.00000000e-03   
1132    7.68871742e-08   1.23788580e+00   1.00000000e-03   -1.64655267e+00  2.00000000e-03   1.17584386e+00   3.00000000e-03   -2.48304996e+00  4.00000000e-03   
1133    7.70075904e-08   1.21079216e+00   1.00000000e-03   -1.68832372e+00  2.00000000e-03   1.17556442e+00   3.00000000e-03   -2.49704427e+00  4.00000000e-03   
1134    7.71280066e-08   1.18369852e+00   1.00000000e-03   -1.72930846e+00  2.00000000e-03   1.17528590e+00   3.00000000e-03   -2.49953617e+00  4.00000000e-03   
1135    7.72484228e-08   1.15660488e+00   1.00000000e-03   -1.76947975e+00  2.00000000e-03   1.17500831e+00   3.00000000e-03   -2.49051161e+00  4.00000000e-03   
1136    7.73688389e-08   1.12951124e+00   1.00000000e-03   -1.80881103e+00  2.00000000e-03   1.17473164e+00   3.00000000e-03   -2.47002286e+00  4.00000000e-03   
1137    7.74892551e-08   1.10241760e+00   1.00000000e-03   -1.84727626e+00  2.00000000e-03   1.17445588e+00   3.00000000e-03   -2.43818821e+00  4.00000000e-03   
1138    7.75000000e-08   1.10000000e+00   1.00000000e-03   -1.85066561e+00  2.00000000e-03   1.17443132e+00   3.00000000e-03   -2.43480191e+00  4.00000000e-03   
1139    7.75650000e-08   1.10000000e+00   1.00000000e-03   -1.87101671e+00  2.00000000e-03   1.17428289e+00   3.00000000e-03   -2.41243009e+00  4.00000000e-03   
1140    7.76950000e-08   1.10000000e+00   1.00000000e-03   -1.91092200e+00  2.00000000e-03   1.17398684e+00   3.00000000e-03   -2.35809867e+00  4.00000000e-03   
1141    7.78076394e-08   1.10000000e+00   1.00000000e-03   -1.94461942e+00  2.00000000e-03   1.17373118e+00   3.00000000e-03   -2.30092378e+00  4.00000000e-03   
1142    7.79202787e-08   1.10000000e+00   1.00000000e-03   -1.97748042e+00  2.00000000e-03   1.17347632e+00   3.00000000e-03   -2.23467366e+00  4.00000000e-03   
1143    7.80329181e-08   1.10000000e+00   1.00000000e-03   -2.00948595e+00  2.00000000e-03   1.17322225e+00   3.00000000e-03   -2.15968239e+00  4.00000000e-03   
1144    7.81455574e-08   1.10000000e+00   1.00000000e-03   -2.04061750e+00  2.00000000e-03   1.17296898e+00   3.00000000e-03   -2.07632808e+00  4.00000000e-03   
1145    7.82581968e-08   1.10000000e+00   1.00000000e-03   -2.07085703e+00  2.00000000e-03   1.17271650e+00   3.00000000e-03   -1.98503098e+00  4.00000000e-03   
1146    7.83708361e-08   1.10000000e+00   1.00000000e-03   -2.10018703e+00  2.00000000e-03   1.17246480e+00   3.00000000e-03   -1.88625133e+00  4.00000000e-03   
1147    7.84834755e-08   1.10000000e+00   1.00000000e-03   -2.12859054e+00  2.00000000e-03   1.17221390e+00   3.00000000e-03   -1.78048706e+00  4.00000000e-03   
1148    7.85961148e-08   1.10000000e+00   1.00000000e-03   -2.15605109e+00  2.00000000e-03   1.17196378e+00   3.00000000e-03   -1.66827131e+00  4.00000000e-03   
1149    7.87087542e-08   1.10000000e+00   1.00000000e-03   -2.18255279e+00  2.00000000e-03   1.17171444e+00   3.00000000e-03   -1.55016965e+00  4.00000000e-03   
1150    7.88213935e-08   1.10000000e+00   1.00000000e-03   -2.20808030e+00  2.00000000e-03   1.17146589e+00   3.00000000e-03   -1.42677733e+00  4.00000000e-03   
1151    7.89340329e-08   1.10000000e+00   1.00000000e-03   -2.23261884e+00  2.00000000e-03   1.17121811e+00   3.00000000e-03   -1.29871622e+00  4.00000000e-03   
1152    7.90466722e-08   1.10000000e+00   1.00000000e-03   -2.25615419e+00  2.00000000e-03   1.17097112e+00   3.00000000e-03   -1.16663169e+00  4.00000000e-03   
1153    7.91593116e-08   1.10000000e+00   1.00000000e-03   -2.27867273e+00  2.00000000e-03   1.17072490e+00   3.00000000e-03   -1.03118934e+00  4.00000000e-03   
1154    7.92719509e-08   1.10000000e+00   1.00000000e-03   -2.30016143e+00  2.00000000e-03   1.17047946e+00   3.00000000e-03   -8.93071699e-01  4.00000000e-03   
1155    7.93845903e-08   1.10000000e+00   1.00000000e-03   -2.32060783e+00  2.00000000e-03   1.17023479e+00   3.00000000e-03   -7.52974713e-01  4.00000000e-03   
1156    7.94972297e-08   1.10000000e+00   1.00000000e-03   -2.34000011e+00  2.00000000e-03   1.16999089e+00   3.00000000e-03   -6.11604288e-01  4.00000000e-03   
1157    7.96098690e-08   1.10000000e+00   1.00000000e-03   -2.35832703e+00  2.00000000e-03   1.16974776e+00   3.00000000e-03   -4.69672716e-01  4.00000000e-03   
1158    7.97225084e-08   1.10000000e+00   1.00000000e-03   -2.37557798e+00  2.00000000e-03   1.16950540e+00   3.00000000e-03   -3.27895084e-01  4.00000000e-03   
1159    7.98448521e-08   1.10000000e+00   1.00000000e-03   -2.39308456e+00  2.00000000e-03   1.16924302e+00   3.00000000e-03   -1.74909429e-01  4.00000000e-03   
1160    7.99186122e-08   1.10000000e+00   1.00000000e-03   -2.40301505e+00  2.00000000e-03   1.16908527e+00   3.00000000e-03   -8.35520606e-02  4.00000000e-03   
1161    7.99638137e-08   1.10000000e+00   1.00000000e-03   -2.40886730e+00  2.00000000e-03   1.16898876e+00   3.00000000e-03   -2.79990765e-02  4.00000000e-03   
1162    7.99886805e-08   1.10000000e+00   1.00000000e-03   -2.41201094e+00  2.00000000e-03   1.16893572e+00   3.00000000e-03   2.40185931e-03   4.00000000e-03   
1163    7.99969359e-08   1.10000000e+00   1.00000000e-03   -2.41304267e+00  2.00000000e-03   1.16891812e+00   3.00000000e-03   1.24676348e-02   4.00000000e-03   
1164    8.00051913e-08   1.10000000e+00   1.00000000e-03   -2.41406844e+00  2.00000000e-03   1.16890053e+00   3.00000000e-03   2.25195304e-02   4.00000000e-03   
1165    8.00134468e-08   1.10000000e+00   1.00000000e-03   -2.41508826e+00  2.00000000e-03   1.16888293e+00   3.00000000e-03   3.25572740e-02   4.00000000e-03   
1166    8.00299577e-08   1.10000000e+00   1.00000000e-03   -2.41711003e+00  2.00000000e-03   1.16884776e+00   3.00000000e-03   5.25892188e-02   4.00000000e-03   
1167    8.00464685e-08   1.10000000e+00   1.00000000e-03   -2.41910794e+00  2.00000000e-03   1.16881261e+00   3.00000000e-03   7.25613002e-02   4.00000000e-03   
1168    8.00629794e-08   1.10000000e+00   1.00000000e-03   -2.42108198e+00  2.00000000e-03   1.16877747e+00   3.00000000e-03   9.24713556e-02   4.00000000e-03   
1169    8.00960012e-08   1.10000000e+00   1.00000000e-03   -2.42495834e+00  2.00000000e-03   1.16870724e+00   3.00000000e-03   1.32096772e-01   4.00000000e-03   
1170    8.01290229e-08   1.10000000e+00   1.00000000e-03   -2.42873890e+00  2.00000000e-03   1.16863707e+00   3.00000000e-03   1.71448307e-01   4.00000000e-03   
1171    8.01620447e-08   1.10000000e+00   1.00000000e-03   -2.43242348e+00  2.00000000e-03   1.16856697e+00   3.00000000e-03   2.10508917e-01   4.00000000e-03   
1172    8.01950665e-08   1.10000000e+00   1.00000000e-03   -2.43601190e+00  2.00000000e-03   1.16849694e+00   3.00000000e-03   2.49261685e-01   4.00000000e-03   
1173    8.02280882e-08   1.10000000e+00   1.00000000e-03   -2.43950397e+00  2.00000000e-03   1.16842697e+00   3.00000000e-03   2.87689830e-01   4.00000000e-03   
1174    8.02611100e-08   1.10000000e+00   1.00000000e-03   -2.44289953e+00  2.00000000e-03   1.16835706e+00   3.00000000e-03   3.25776708e-01   4.00000000e-03   
1175    8.02941317e-08   1.10000000e+00   1.00000000e-03   -2.44619839e+00  2.00000000e-03   1.16828722e+00   3.00000000e-03   3.63505825e-01   4.00000000e-03   
1176    8.03271535e-08   1.10000000e+00   1.00000000e-03   -2.44940041e+00  2.00000000e-03   1.16821745e+00   3.00000000e-03   4.00860843e-01   4.00000000e-03   
1177    8.03601752e-08   1.10000000e+00   1.00000000e-03   -2.45250542e+00  2.00000000e-03   1.16814774e+00   3.00000000e-03   4.37825584e-01   4.00000000e-03   
1178    8.04262188e-08   1.10000000e+00   1.00000000e-03   -2.45842378e+00  2.00000000e-03   1.16800852e+00   3.00000000e-03   5.10520382e-01   4.00000000e-03   
1179    8.04922623e-08   1.10000000e+00   1.00000000e-03   -2.46395232e+00  2.00000000e-03   1.16786955e+00   3.00000000e-03   5.81464314e-01   4.00000000e-03   
1180    8.05583058e-08   1.10000000e+00   1.00000000e-03   -2.46908993e+00  2.00000000e-03   1.16773085e+00   3.00000000e-03   6.50534511e-01   4.00000000e-03   
1181    8.06243493e-08   1.10000000e+00   1.00000000e-03   -2.47383558e+00  2.00000000e-03   1.16759240e+00   3.00000000e-03   7.17611350e-01   4.00000000e-03   
1182    8.06903928e-08   1.10000000e+00   1.00000000e-03   -2.47818832e+00  2.00000000e-03   1.16745421e+00   3.00000000e-03   7.82578669e-01   4.00000000e-03   
1183    8.07564364e-08   1.10000000e+00   1.00000000e-03   -2.48214731e+00  2.00000000e-03   1.16731628e+00   3.00000000e-03   8.45323957e-01   4.00000000e-03   
1184    8.08224799e-08   1.10000000e+00   1.00000000e-03   -2.48571174e+00  2.00000000e-03   1.16717861e+00   3.00000000e-03   9.05738559e-01   4.00000000e-03   
1185    8.08885234e-08   1.10000000e+00   1.00000000e-03   -2.48888090e+00  2.00000000e-03   1.16704120e+00   3.00000000e-03   9.63717858e-01   4.00000000e-03   
1186    8.09545669e-08   1.10000000e+00   1.00000000e-03   -2.49165417e+00  2.00000000e-03   1.16690404e+00   3.00000000e-03   1.01916146e+00   4.00000000e-03   
1187    8.10206104e-08   1.10000000e+00   1.00000000e-03   -2.49403100e+00  2.00000000e-03   1.16676714e+00   3.00000000e-03   1.07197336e+00   4.00000000e-03   
1188    8.10866539e-08   1.10000000e+00   1.00000000e-03   -2.49601090e+00  2.00000000e-03   1.16663049e+00   3.00000000e-03   1.12206212e+00   4.00000000e-03   
1189    8.11526975e-08   1.10000000e+00   1.00000000e-03   -2.49759349e+00  2.00000000e-03   1.16649410e+00   3.00000000e-03   1.16934102e+00   4.00000000e-03   
1190    8.12187410e-08   1.10000000e+00   1.00000000e-03   -2.49877846e+00  2.00000000e-03   1.16635797e+00   3.00000000e-03   1.21372821e+00   4.00000000e-03   
1191    8.12847845e-08   1.10000000e+00   1.00000000e-03   -2.49956555e+00  2.00000000e-03   1.16622209e+00   3.00000000e-03   1.25514685e+00   4.00000000e-03   
1192    8.13508280e-08   1.10000000e+00   1.00000000e-03   -2.49995463e+00  2.00000000e-03   1.16608646e+00   3.00000000e-03   1.29352523e+00   4.00000000e-03   
1193    8.14168715e-08   1.10000000e+00   1.00000000e-03   -2.49994561e+00  2.00000000e-03   1.16595109e+00   3.00000000e-03   1.32879693e+00   4.00000000e-03   
1194    8.14829151e-08   1.10000000e+00   1.00000000e-03   -2.49953849e+00  2.00000000e-03   1.16581598e+00   3.00000000e-03   1.36090091e+00   4.00000000e-03   
1195    8.15489586e-08   1.10000000e+00   1.00000000e-03   -2.49873335e+00  2.00000000e-03   1.16568111e+00   3.00000000e-03   1.38978159e+00   4.00000000e-03   
1196    8.16150021e-08   1.10000000e+00   1.00000000e-03   -2.49753036e+00  2.00000000e-03   1.16554650e+00   3.00000000e-03   1.41538901e+00   4.00000000e-03   
1197    8.16810456e-08   1.10000000e+00   1.00000000e-03   -2.49592975e+00  2.00000000e-03   1.16541215e+00   3.00000000e-03   1.43767887e+00   4.00000000e-03   
1198    8.17470891e-08   1.10000000e+00   1.00000000e-03   -2.49393184e+00  2.00000000e-03   1.16527804e+00   3.00000000e-03   1.45661260e+00   4.00000000e-03   
1199    8.18131326e-08   1.10000000e+00   1.00000000e-03   -2.49153704e+00  2.00000000e-03   1.16514419e+00   3.00000000e-03   1.47215745e+00   4.00000000e-03   
1200    8.18791762e-08   1.10000000e+00   1.00000000e-03   -2.48874581e+00  2.00000000e-03   1.16501059e+00   3.00000000e-03   1.48428657e+00   4.00000000e-03   
1201    8.19452197e-08   1.10000000e+00   1.00000000e-03   -2.48555871e+00  2.00000000e-03   1.16487724e+00   3.00000000e-03   1.49297898e+00   4.00000000e-03   
1202    8.20112632e-08   1.10000000e+00   1.00000000e-03   -2.48197638e+00  2.00000000e-03   1.16474414e+00   3.00000000e-03   1.49821969e+00   4.00000000e-03   
1203    8.20773067e-08   1.10000000e+00   1.00000000e-03   -2.47799953e+00  2.00000000e-03   1.16461130e+00   3.00000000e-03   1.49999967e+00   4.00000000e-03   
1204    8.21433502e-08   1.10000000e+00   1.00000000e-03   -2.47362895e+00  2.00000000e-03   1.16447870e+00   3.00000000e-03   1.49831588e+00   4.00000000e-03   
1205    8.22093937e-08   1.10000000e+00   1.00000000e-03   -2.46886552e+00  2.00000000e-03   1.16434635e+00   3.00000000e-03   1.49317129e+00   4.00000000e-03   
1206    8.22754373e-08   1.10000000e+00   1.00000000e-03   -2.46371017e+00  2.00000000e-03   1.16421426e+00   3.00000000e-03   1.48457487e+00   4.00000000e-03   
1207    8.23414808e-08   1.10000000e+00   1.00000000e-03   -2.45816394e+00  2.00000000e-03   1.16408241e+00   3.00000000e-03   1.47254154e+00   4.00000000e-03   
1208    8.24075243e-08   1.10000000e+00   1.00000000e-03   -2.45222793e+00  2.00000000e-03   1.16395081e+00   3.00000000e-03   1.45709220e+00   4.00000000e-03   
1209    8.24735678e-08   1.10000000e+00   1.00000000e-03   -2.44590332e+00  2.00000000e-03   1.16381946e+00   3.00000000e-03   1.43825366e+00   4.00000000e-03   
1210    8.25396113e-08   1.10000000e+00   1.00000000e-03   -2.43919136e+00  2.00000000e-03   1.16368835e+00   3.00000000e-03   1.41605858e+00   4.00000000e-03   
1211    8.26056549e-08   1.10000000e+00   1.00000000e-03   -2.43209341e+00  2.00000000e-03   1.16355750e+00   3.00000000e-03   1.39054546e+00   4.00000000e-03   
1212    8.26716984e-08   1.10000000e+00   1.00000000e-03   -2.42461087e+00  2.00000000e-03   1.16342689e+00   3.00000000e-03   1.36175852e+00   4.00000000e-03   
1213    8.27377419e-08   1.10000000e+00   1.00000000e-03   -2.41674522e+00  2.00000000e-03   1.16329653e+00   3.00000000e-03   1.32974766e+00   4.00000000e-03   
1214    8.28037854e-08   1.10000000e+00   1.00000000e-03   -2.40849804e+00  2.00000000e-03   1.16316641e+00   3.00000000e-03   1.29456836e+00   4.00000000e-03   
1215    8.28698289e-08   1.10000000e+00   1.00000000e-03   -2.39987096e+00  2.00000000e-03   1.16303655e+00   3.00000000e-03   1.25628159e+00   4.00000000e-03   
1216    8.29358724e-08   1.10000000e+00   1.00000000e-03   -2.39086571e+00  2.00000000e-03   1.16290692e+00   3.00000000e-03   1.21495369e+00   4.00000000e-03   
1217    8.30019160e-08   1.10000000e+00   1.00000000e-03   -2.38148407e+00  2.00000000e-03   1.16277755e+00   3.00000000e-03   1.17065628e+00   4.00000000e-03   
1218    8.30679595e-08   1.10000000e+00   1.00000000e-03   -2.37172792e+00  2.00000000e-03   1.16264842e+00   3.00000000e-03   1.12346611e+00   4.00000000e-03   
1219    8.31340030e-08   1.10000000e+00   1.00000000e-03   -2.36159919e+00  2.00000000e-03   1.16251953e+00   3.00000000e-03   1.07346493e+00   4.00000000e-03   
1220    8.32000465e-08   1.10000000e+00   1.00000000e-03   -2.35109990e+00  2.00000000e-03   1.16239089e+00   3.00000000e-03   1.02073936e+00   4.00000000e-03   
1221    8.32660900e-08   1.10000000e+00   1.00000000e-03   -2.34023215e+00  2.00000000e-03   1.16226249e+00   3.00000000e-03   9.65380752e-01   4.00000000e-03   
1222    8.33321336e-08   1.10000000e+00   1.00000000e-03   -2.32899808e+00  2.00000000e-03   1.16213433e+00   3.00000000e-03   9.07484994e-01   4.00000000e-03   
1223    8.33981771e-08   1.10000000e+00   1.00000000e-03   -2.31739995e+00  2.00000000e-03   1.16200642e+00   3.00000000e-03   8.47152377e-01   4.00000000e-03   
1224    8.34642206e-08   1.10000000e+00   1.00000000e-03   -2.30544006e+00  2.00000000e-03   1.16187875e+00   3.00000000e-03   7.84487403e-01   4.00000000e-03   
1225    8.35302641e-08   1.10000000e+00   1.00000000e-03   -2.29312079e+00  2.00000000e-03   1.16175133e+00   3.00000000e-03   7.19598612e-01   4.00000000e-03   
1226    8.35963076e-08   1.10000000e+00   1.00000000e-03   -2.28044459e+00  2.00000000e-03   1.16162415e+00   3.00000000e-03   6.52598394e-01   4.00000000e-03   
1227    8.36623511e-08   1.10000000e+00   1.00000000e-03   -2.26741399e+00  2.00000000e-03   1.16149720e+00   3.00000000e-03   5.83602789e-01   4.00000000e-03   
1228    8.37283947e-08   1.10000000e+00   1.00000000e-03   -2.25403157e+00  2.00000000e-03   1.16137050e+00   3.00000000e-03   5.12731291e-01   4.00000000e-03   
1229    8.37944382e-08   1.10000000e+00   1.00000000e-03   -2.24030001e+00  2.00000000e-03   1.16124404e+00   3.00000000e-03   4.40106639e-01   4.00000000e-03   
1230    8.38604817e-08   1.10000000e+00   1.00000000e-03   -2.22622204e+00  2.00000000e-03   1.16111783e+00   3.00000000e-03   3.65854603e-01   4.00000000e-03   
1231    8.39265252e-08   1.10000000e+00   1.00000000e-03   -2.21180045e+00  2.00000000e-03   1.16099185e+00   3.00000000e-03   2.90103769e-01   4.00000000e-03   
1232    8.39925687e-08   1.10000000e+00   1.00000000e-03   -2.19703813e+00  2.00000000e-03   1.16086611e+00   3.00000000e-03   2.12985316e-01   4.00000000e-03   
1233    8.40586122e-08   1.10000000e+00   1.00000000e-03   -2.18193800e+00  2.00000000e-03   1.16074061e+00   3.00000000e-03   1.34632785e-01   4.00000000e-03   
1234    8.41136010e-08   1.10000000e+00   1.00000000e-03   -2.16910987e+00  2.00000000e-03   1.16063630e+00   3.00000000e-03   6.85515553e-02   4.00000000e-03   
1235    8.41598483e-08   1.10000000e+00   1.00000000e-03   -2.15814261e+00  2.00000000e-03   1.16054870e+00   3.00000000e-03   1.24437400e-02   4.00000000e-03   
1236    8.41760382e-08   1.10000000e+00   1.00000000e-03   -2.15426496e+00  2.00000000e-03   1.16051807e+00   3.00000000e-03   -7.30335827e-03  4.00000000e-03   
1237    8.41922282e-08   1.10000000e+00   1.00000000e-03   -2.15036752e+00  2.00000000e-03   1.16048744e+00   3.00000000e-03   -2.71017016e-02  4.00000000e-03   
1238    8.42052613e-08   1.10000000e+00   1.00000000e-03   -2.14721569e+00  2.00000000e-03   1.16046280e+00   3.00000000e-03   -4.30754382e-02  4.00000000e-03   
1239    8.42182944e-08   1.10000000e+00   1.00000000e-03   -2.14405109e+00  2.00000000e-03   1.16043817e+00   3.00000000e-03   -5.90799716e-02  4.00000000e-03   
1240    8.42443606e-08   1.10000000e+00   1.00000000e-03   -2.13768368e+00  2.00000000e-03   1.16038893e+00   3.00000000e-03   -9.11771092e-02  4.00000000e-03   
1241    8.42704269e-08   1.10000000e+00   1.00000000e-03   -2.13126549e+00  2.00000000e-03   1.16033973e+00   3.00000000e-03   -1.23384456e-01  4.00000000e-03   
1242    8.42964931e-08   1.10000000e+00   1.00000000e-03   -2.12479672e+00  2.00000000e-03   1.16029056e+00   3.00000000e-03   -1.55693324e-01  4.00000000e-03   
1243    8.43486255e-08   1.10000000e+00   1.00000000e-03   -2.11170823e+00  2.00000000e-03   1.16019235e+00   3.00000000e-03   -2.20580740e-01  4.00000000e-03   
1244    8.44007580e-08   1.10000000e+00   1.00000000e-03   -2.09841984e+00  2.00000000e-03   1.16009428e+00   3.00000000e-03   -2.85769348e-01  4.00000000e-03   
1245    8.44528905e-08   1.10000000e+00   1.00000000e-03   -2.08493320e+00  2.00000000e-03   1.15999636e+00   3.00000000e-03   -3.51188820e-01  4.00000000e-03   
1246    8.45571554e-08   1.10000000e+00   1.00000000e-03   -2.05737187e+00  2.00000000e-03   1.15980096e+00   3.00000000e-03   -4.82437871e-01  4.00000000e-03   
1247    8.46614203e-08   1.10000000e+00   1.00000000e-03   -2.02903792e+00  2.00000000e-03   1.15960615e+00   3.00000000e-03   -6.13761666e-01  4.00000000e-03   
1248    8.48699501e-08   1.10000000e+00   1.00000000e-03   -1.97010874e+00  2.00000000e-03   1.15921829e+00   3.00000000e-03   -8.74369540e-01  4.00000000e-03   
1249    8.50784799e-08   1.10000000e+00   1.00000000e-03   -1.90826260e+00  2.00000000e-03   1.15883278e+00   3.00000000e-03   -1.12852056e+00  4.00000000e-03   
1250    8.52305261e-08   1.10000000e+00   1.00000000e-03   -1.86139981e+00  2.00000000e-03   1.15855316e+00   3.00000000e-03   -1.30724193e+00  4.00000000e-03   
1251    8.53667667e-08   1.10000000e+00   1.00000000e-03   -1.81818702e+00  2.00000000e-03   1.15830365e+00   3.00000000e-03   -1.46114227e+00  4.00000000e-03   
1252    8.55030073e-08   1.10000000e+00   1.00000000e-03   -1.77385768e+00  2.00000000e-03   1.15805513e+00   3.00000000e-03   -1.60796417e+00  4.00000000e-03   
1253    8.56392479e-08   1.10000000e+00   1.00000000e-03   -1.72844934e+00  2.00000000e-03   1.15780760e+00   3.00000000e-03   -1.74662683e+00  4.00000000e-03   
1254    8.57598075e-08   1.10000000e+00   1.00000000e-03   -1.68739840e+00  2.00000000e-03   1.15758937e+00   3.00000000e-03   -1.86170492e+00  4.00000000e-03   
1255    8.58803670e-08   1.10000000e+00   1.00000000e-03   -1.64555988e+00  2.00000000e-03   1.15737192e+00   3.00000000e-03   -1.96893035e+00  4.00000000e-03   
1256    8.60009265e-08   1.10000000e+00   1.00000000e-03   -1.60296153e+00  2.00000000e-03   1.15715522e+00   3.00000000e-03   -2.06768510e+00  4.00000000e-03   
1257    8.61214860e-08   1.10000000e+00   1.00000000e-03   -1.55963162e+00  2.00000000e-03   1.15693929e+00   3.00000000e-03   -2.15739998e+00  4.00000000e-03   
1258    8.62420456e-08   1.10000000e+00   1.00000000e-03   -1.51559887e+00  2.00000000e-03   1.15672412e+00   3.00000000e-03   -2.23755797e+00  4.00000000e-03   
1259    8.63626051e-08   1.10000000e+00   1.00000000e-03   -1.47089249e+00  2.00000000e-03   1.15650970e+00   3.00000000e-03   -2.30769718e+00  4.00000000e-03   
1260    8.64831646e-08   1.10000000e+00   1.00000000e-03   -1.42554214e+00  2.00000000e-03   1.15629604e+00   3.00000000e-03   -2.36741348e+00  4.00000000e-03   
1261    8.66037241e-08   1.10000000e+00   1.00000000e-03   -1.37957790e+00  2.00000000e-03   1.15608313e+00   3.00000000e-03   -2.41636287e+00  4.00000000e-03   
1262    8.67242837e-08   1.10000000e+00   1.00000000e-03   -1.33303026e+00  2.00000000e-03   1.15587098e+00   3.00000000e-03   -2.45426345e+00  4.00000000e-03   
1263    8.68448432e-08   1.10000000e+00   1.00000000e-03   -1.28593008e+00  2.00000000e-03   1.15565957e+00   3.00000000e-03   -2.48089700e+00  4.00000000e-03   
1264    8.69654027e-08   1.10000000e+00   1.00000000e-03   -1.23830861e+00  2.00000000e-03   1.15544891e+00   3.00000000e-03   -2.49611028e+00  4.00000000e-03   
1265    8.70859623e-08   1.10000000e+00   1.00000000e-03   -1.19019743e+00  2.00000000e-03   1.15523899e+00   3.00000000e-03   -2.49981592e+00  4.00000000e-03   
1266    8.72065218e-08   1.10000000e+00   1.00000000e-03   -1.14162846e+00  2.00000000e-03   1.15502981e+00   3.00000000e-03   -2.49199285e+00  4.00000000e-03   
1267    8.73270813e-08   1.10000000e+00   1.00000000e-03   -1.09263391e+00  2.00000000e-03   1.15482138e+00   3.00000000e-03   -2.47268649e+00  4.00000000e-03   
