Index     V(DRAIN)           V(GATE)          N(M1:IDS)     {(N(M2:IDS)-N(M1:IDS))/(V(GATE2)-V(GATE))}     N(M1:GM)      {N(M1:GM)-{(N(M2:IDS)-N(M1:IDS))/(V(GATE2)-V(GATE))}}     N(M1:VTH)       N(M1:VDSSAT)   
1091    -1.40000000e-02    1.00000000e+00    4.13057556e-05    1.79986466e-05    1.79986949e-05    0.00000000e+00    2.92305853e-01    5.94099873e-01
1092    -1.30000000e-02    1.00000000e+00    3.83599554e-05    1.67075522e-05    1.67076203e-05    0.00000000e+00    2.92309737e-01    5.93311088e-01
1093    -1.20000000e-02    1.00000000e+00    3.54131332e-05    1.54177013e-05    1.54177552e-05    0.00000000e+00    2.92313351e-01    5.92522508e-01
1094    -1.10000000e-02    1.00000000e+00    3.24653667e-05    1.41289623e-05    1.41290074e-05    0.00000000e+00    2.92316690e-01    5.91734135e-01
1095    -1.00000000e-02    1.00000000e+00    2.95167336e-05    1.28412574e-05    1.28412848e-05    0.00000000e+00    2.92319752e-01    5.90945971e-01
1096    -9.00000000e-03    1.00000000e+00    2.65673120e-05    1.15544666e-05    1.15544948e-05    0.00000000e+00    2.92322534e-01    5.90158019e-01
1097    -8.00000000e-03    1.00000000e+00    2.36171802e-05    1.02685097e-05    1.02685446e-05    0.00000000e+00    2.92325031e-01    5.89370282e-01
1098    -7.00000000e-03    1.00000000e+00    2.06664166e-05    8.98329132e-06    8.98334133e-06    0.00000000e+00    2.92327241e-01    5.88582762e-01
1099    -6.00000000e-03    1.00000000e+00    1.77150998e-05    7.69876213e-06    7.69879188e-06    0.00000000e+00    2.92329162e-01    5.87795462e-01
1100    -5.00000000e-03    1.00000000e+00    1.47633085e-05    6.41478536e-06    6.41480305e-06    0.00000000e+00    2.92330791e-01    5.87008385e-01
1101    -4.00000000e-03    1.00000000e+00    1.18111217e-05    5.13126261e-06    5.13128152e-06    0.00000000e+00    2.92332126e-01    5.86221532e-01
1102    -3.00000000e-03    1.00000000e+00    8.85861839e-06    3.84809120e-06    3.84813391e-06    0.00000000e+00    2.92333167e-01    5.85434905e-01
1103    -2.00000000e-03    1.00000000e+00    5.90587756e-06    2.56526107e-06    2.56526677e-06    0.00000000e+00    2.92333911e-01    5.84648507e-01
1104    -1.00000000e-03    1.00000000e+00    2.95297838e-06    1.28257963e-06    1.28258663e-06    0.00000000e+00    2.92334357e-01    5.83862340e-01
1105     0.00000000e+00    1.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    2.92334506e-01    5.83076406e-01
1106     1.00000000e-03    1.00000000e+00    2.95297838e-06    1.28257963e-06    1.28258663e-06    0.00000000e+00    2.92334357e-01    5.83862340e-01
1107     2.00000000e-03    1.00000000e+00    5.90587756e-06    2.56526107e-06    2.56526677e-06    0.00000000e+00    2.92333911e-01    5.84648507e-01
1108     3.00000000e-03    1.00000000e+00    8.85861839e-06    3.84809137e-06    3.84813391e-06    0.00000000e+00    2.92333167e-01    5.85434905e-01
1109     4.00000000e-03    1.00000000e+00    1.18111217e-05    5.13126261e-06    5.13128152e-06    0.00000000e+00    2.92332126e-01    5.86221532e-01
1110     5.00000000e-03    1.00000000e+00    1.47633085e-05    6.41478553e-06    6.41480305e-06    0.00000000e+00    2.92330791e-01    5.87008385e-01
1111     6.00000000e-03    1.00000000e+00    1.77150998e-05    7.69876213e-06    7.69879188e-06    0.00000000e+00    2.92329162e-01    5.87795462e-01
1112     7.00000000e-03    1.00000000e+00    2.06664166e-05    8.98329132e-06    8.98334133e-06    0.00000000e+00    2.92327241e-01    5.88582762e-01
1113     8.00000000e-03    1.00000000e+00    2.36171802e-05    1.02685097e-05    1.02685446e-05    0.00000000e+00    2.92325031e-01    5.89370282e-01
1114     9.00000000e-03    1.00000000e+00    2.65673120e-05    1.15544666e-05    1.15544948e-05    0.00000000e+00    2.92322534e-01    5.90158019e-01
1115     1.00000000e-02    1.00000000e+00    2.95167336e-05    1.28412205e-05    1.28412848e-05    0.00000000e+00    2.92319752e-01    5.90945971e-01
1116     1.10000000e-02    1.00000000e+00    3.24653667e-05    1.41289623e-05    1.41290074e-05    0.00000000e+00    2.92316690e-01    5.91734135e-01
1117     1.20000000e-02    1.00000000e+00    3.54131332e-05    1.54177013e-05    1.54177552e-05    0.00000000e+00    2.92313351e-01    5.92522508e-01
1118     1.30000000e-02    1.00000000e+00    3.83599554e-05    1.67075522e-05    1.67076203e-05    0.00000000e+00    2.92309737e-01    5.93311088e-01
1119     1.40000000e-02    1.00000000e+00    4.13057556e-05    1.79986466e-05    1.79986949e-05    0.00000000e+00    2.92305853e-01    5.94099873e-01
1120     1.50000000e-02    1.00000000e+00    4.42504566e-05    1.92910108e-05    1.92910705e-05    0.00000000e+00    2.92301703e-01    5.94888858e-01
1121     1.60000000e-02    1.00000000e+00    4.71939813e-05    2.05847703e-05    2.05848385e-05    0.00000000e+00    2.92297292e-01    5.95678042e-01
1122     1.70000000e-02    1.00000000e+00    5.01362531e-05    2.18800084e-05    2.18800898e-05    0.00000000e+00    2.92292622e-01    5.96467421e-01
1123     1.80000000e-02    1.00000000e+00    5.30771957e-05    2.31768517e-05    2.31769148e-05    0.00000000e+00    2.92287700e-01    5.97256993e-01
1124     1.90000000e-02    1.00000000e+00    5.60167329e-05    2.44753329e-05    2.44754035e-05    0.00000000e+00    2.92282530e-01    5.98046755e-01
1125     2.00000000e-02    1.00000000e+00    5.89547893e-05    2.57755665e-05    2.57756453e-05    0.00000000e+00    2.92277116e-01    5.98836703e-01
1126     2.10000000e-02    1.00000000e+00    6.18912894e-05    2.70776757e-05    2.70777290e-05    0.00000000e+00    2.92271464e-01    5.99626836e-01
1127     2.20000000e-02    1.00000000e+00    6.48261586e-05    2.83816416e-05    2.83817430e-05    0.00000000e+00    2.92265579e-01    6.00417149e-01
1128     2.30000000e-02    1.00000000e+00    6.77593223e-05    2.96876539e-05    2.96877748e-05    0.00000000e+00    2.92259464e-01    6.01207641e-01
1129     2.40000000e-02    1.00000000e+00    7.06907067e-05    3.09958427e-05    3.09959112e-05    0.00000000e+00    2.92253127e-01    6.01998308e-01
1130     2.50000000e-02    1.00000000e+00    7.36202381e-05    3.23061363e-05    3.23062384e-05    0.00000000e+00    2.92246570e-01    6.02789147e-01
1131     2.60000000e-02    1.00000000e+00    7.65478436e-05    3.36187379e-05    3.36188417e-05    0.00000000e+00    2.92239801e-01    6.03580156e-01
1132     2.70000000e-02    1.00000000e+00    7.94734506e-05    3.49337166e-05    3.49338056e-05    0.00000000e+00    2.92232824e-01    6.04371332e-01
1133     2.80000000e-02    1.00000000e+00    8.23969871e-05    3.62510859e-05    3.62512136e-05    0.00000000e+00    2.92225643e-01    6.05162672e-01
1134     2.90000000e-02    1.00000000e+00    8.53183815e-05    3.75710370e-05    3.75711485e-05    0.00000000e+00    2.92218265e-01    6.05954174e-01
1135     3.00000000e-02    1.00000000e+00    8.82375628e-05    3.88935739e-05    3.88936919e-05    0.00000000e+00    2.92210694e-01    6.06745835e-01
1136     3.10000000e-02    1.00000000e+00    9.11544607e-05    4.02188092e-05    4.02189244e-05    0.00000000e+00    2.92202934e-01    6.07537652e-01
1137     3.20000000e-02    1.00000000e+00    9.40690053e-05    4.15468267e-05    4.15469258e-05    0.00000000e+00    2.92194992e-01    6.08329622e-01
1138     3.30000000e-02    1.00000000e+00    9.69811273e-05    4.28776320e-05    4.28777745e-05    0.00000000e+00    2.92186872e-01    6.09121744e-01
1139     3.40000000e-02    1.00000000e+00    9.98907579e-05    4.42114528e-05    4.42115479e-05    0.00000000e+00    2.92178579e-01    6.09914015e-01
1140     3.50000000e-02    1.00000000e+00    1.02797829e-04    4.55481941e-05    4.55483222e-05    0.00000000e+00    2.92170117e-01    6.10706433e-01
1141     3.60000000e-02    1.00000000e+00    1.05702274e-04    4.68880525e-05    4.68881724e-05    0.00000000e+00    2.92161491e-01    6.11498994e-01
1142     3.70000000e-02    1.00000000e+00    1.08604024e-04    4.82310050e-05    4.82311721e-05    0.00000000e+00    2.92152706e-01    6.12291698e-01
1143     3.80000000e-02    1.00000000e+00    1.11503015e-04    4.95772412e-05    4.95773939e-05    0.00000000e+00    2.92143766e-01    6.13084541e-01
1144     3.90000000e-02    1.00000000e+00    1.14399180e-04    5.09267450e-05    5.09269087e-05    0.00000000e+00    2.92134676e-01    6.13877521e-01
1145     4.00000000e-02    1.00000000e+00    1.17292455e-04    5.22796138e-05    5.22797864e-05    0.00000000e+00    2.92125439e-01    6.14670637e-01
1146     4.10000000e-02    1.00000000e+00    1.20182776e-04    5.36359236e-05    5.36360952e-05    0.00000000e+00    2.92116061e-01    6.15463887e-01
1147     4.20000000e-02    1.00000000e+00    1.23070078e-04    5.49957083e-05    5.49959020e-05    0.00000000e+00    2.92106545e-01    6.16257268e-01
1148     4.30000000e-02    1.00000000e+00    1.25954299e-04    5.63591359e-05    5.63592723e-05    0.00000000e+00    2.92096895e-01    6.17050778e-01
1149     4.40000000e-02    1.00000000e+00    1.28835378e-04    5.77261251e-05    5.77262699e-05    0.00000000e+00    2.92087115e-01    6.17844416e-01
1150     4.50000000e-02    1.00000000e+00    1.31713252e-04    5.90968060e-05    5.90969573e-05    0.00000000e+00    2.92077209e-01    6.18638179e-01
1151     4.60000000e-02    1.00000000e+00    1.34587861e-04    6.04712329e-05    6.04713953e-05    0.00000000e+00    2.92067181e-01    6.19432066e-01
1152     4.70000000e-02    1.00000000e+00    1.37459145e-04    6.18494626e-05    6.18496431e-05    0.00000000e+00    2.92057034e-01    6.20226076e-01
1153     4.80000000e-02    1.00000000e+00    1.40327044e-04    6.32315628e-05    6.32317585e-05    0.00000000e+00    2.92046772e-01    6.21020206e-01
1154     4.90000000e-02    1.00000000e+00    1.43191501e-04    6.46176449e-05    6.46177973e-05    0.00000000e+00    2.92036398e-01    6.21814455e-01
1155     5.00000000e-02    1.00000000e+00    1.46052457e-04    6.60076219e-05    6.60078140e-05    0.00000000e+00    2.92025915e-01    6.22608822e-01
1156     5.10000000e-02    1.00000000e+00    1.48909856e-04    6.74016321e-05    6.74018613e-05    0.00000000e+00    2.92015327e-01    6.23403304e-01
1157     5.20000000e-02    1.00000000e+00    1.51763641e-04    6.87998192e-05    6.87999901e-05    0.00000000e+00    2.92004636e-01    6.24197901e-01
1158     5.30000000e-02    1.00000000e+00    1.54613758e-04    7.02020586e-05    7.02022497e-05    0.00000000e+00    2.91993847e-01    6.24992610e-01
1159     5.40000000e-02    1.00000000e+00    1.57460150e-04    7.16084450e-05    7.16086876e-05    0.00000000e+00    2.91982961e-01    6.25787431e-01
1160     5.50000000e-02    1.00000000e+00    1.60302766e-04    7.30191411e-05    7.30193497e-05    0.00000000e+00    2.91971981e-01    6.26582362e-01
1161     5.60000000e-02    1.00000000e+00    1.63141550e-04    7.44340114e-05    7.44342798e-05    0.00000000e+00    2.91960911e-01    6.27377402e-01
1162     5.70000000e-02    1.00000000e+00    1.65976452e-04    7.58532781e-05    7.58535203e-05    0.00000000e+00    2.91949753e-01    6.28172549e-01
1163     5.80000000e-02    1.00000000e+00    1.68807420e-04    7.72769223e-05    7.72771115e-05    0.00000000e+00    2.91938509e-01    6.28967803e-01
1164     5.90000000e-02    1.00000000e+00    1.71634402e-04    7.87048383e-05    7.87050921e-05    0.00000000e+00    2.91927183e-01    6.29763162e-01
1165     6.00000000e-02    1.00000000e+00    1.74457350e-04    8.01372753e-05    8.01374989e-05    0.00000000e+00    2.91915776e-01    6.30558625e-01
1166     6.10000000e-02    1.00000000e+00    1.77276214e-04    8.15741441e-05    8.15743668e-05    0.00000000e+00    2.91904290e-01    6.31354191e-01
1167     6.20000000e-02    1.00000000e+00    1.80090946e-04    8.30155123e-05    8.30157289e-05    0.00000000e+00    2.91892729e-01    6.32149858e-01
1168     6.30000000e-02    1.00000000e+00    1.82901499e-04    8.44613881e-05    8.44616166e-05    0.00000000e+00    2.91881094e-01    6.32945626e-01
1169     6.40000000e-02    1.00000000e+00    1.85707825e-04    8.59117985e-05    8.59120593e-05    0.00000000e+00    2.91869388e-01    6.33741494e-01
1170     6.50000000e-02    1.00000000e+00    1.88509880e-04    8.73668032e-05    8.73670844e-05    0.00000000e+00    2.91857611e-01    6.34537460e-01
1171     6.60000000e-02    1.00000000e+00    1.91307618e-04    8.88264700e-05    8.88267178e-05    0.00000000e+00    2.91845768e-01    6.35333524e-01
1172     6.70000000e-02    1.00000000e+00    1.94100996e-04    9.02907230e-05    9.02909833e-05    0.00000000e+00    2.91833858e-01    6.36129685e-01
1173     6.80000000e-02    1.00000000e+00    1.96889969e-04    9.17596652e-05    9.17599029e-05    0.00000000e+00    2.91821885e-01    6.36925942e-01
1174     6.90000000e-02    1.00000000e+00    1.99674495e-04    9.32331827e-05    9.32334966e-05    0.00000000e+00    2.91809850e-01    6.37722294e-01
1175     7.00000000e-02    1.00000000e+00    2.02454534e-04    9.47115249e-05    9.47117827e-05    0.00000000e+00    2.91797755e-01    6.38518740e-01
1176     7.10000000e-02    1.00000000e+00    2.05230043e-04    9.61945156e-05    9.61947776e-05    0.00000000e+00    2.91785601e-01    6.39315279e-01
1177     7.20000000e-02    1.00000000e+00    2.08000983e-04    9.76822280e-05    9.76824958e-05    0.00000000e+00    2.91773391e-01    6.40111910e-01
1178     7.30000000e-02    1.00000000e+00    2.10767315e-04    9.91746459e-05    9.91749500e-05    0.00000000e+00    2.91761125e-01    6.40908633e-01
1179     7.40000000e-02    1.00000000e+00    2.13529001e-04    1.00671850e-04    1.00672151e-04    0.00000000e+00    2.91748805e-01    6.41705448e-01
1180     7.50000000e-02    1.00000000e+00    2.16286002e-04    1.02173823e-04    1.02174108e-04    0.00000000e+00    2.91736433e-01    6.42502352e-01
1181     7.60000000e-02    1.00000000e+00    2.19038283e-04    1.03680544e-04    1.03680827e-04    0.00000000e+00    2.91724010e-01    6.43299346e-01
1182     7.70000000e-02    1.00000000e+00    2.21785807e-04    1.05192014e-04    1.05192314e-04    0.00000000e+00    2.91711538e-01    6.44096429e-01
1183     7.80000000e-02    1.00000000e+00    2.24528540e-04    1.06708309e-04    1.06708573e-04    0.00000000e+00    2.91699018e-01    6.44893599e-01
1184     7.90000000e-02    1.00000000e+00    2.27266447e-04    1.08229279e-04    1.08229605e-04    0.00000000e+00    2.91686450e-01    6.45690857e-01
1185     8.00000000e-02    1.00000000e+00    2.29999495e-04    1.09755123e-04    1.09755410e-04    0.00000000e+00    2.91673837e-01    6.46488202e-01
1186     8.10000000e-02    1.00000000e+00    2.32727650e-04    1.11285661e-04    1.11285986e-04    0.00000000e+00    2.91661180e-01    6.47285633e-01
1187     8.20000000e-02    1.00000000e+00    2.35450883e-04    1.12821030e-04    1.12821328e-04    0.00000000e+00    2.91648480e-01    6.48083150e-01
1188     8.30000000e-02    1.00000000e+00    2.38169160e-04    1.14361101e-04    1.14361432e-04    0.00000000e+00    2.91635737e-01    6.48880751e-01
1189     8.40000000e-02    1.00000000e+00    2.40882453e-04    1.15905970e-04    1.15906290e-04    0.00000000e+00    2.91622954e-01    6.49678437e-01
1190     8.50000000e-02    1.00000000e+00    2.43590732e-04    1.17455566e-04    1.17455893e-04    0.00000000e+00    2.91610130e-01    6.50476207e-01
1191     8.60000000e-02    1.00000000e+00    2.46293969e-04    1.19009902e-04    1.19010230e-04    0.00000000e+00    2.91597268e-01    6.51274060e-01
1192     8.70000000e-02    1.00000000e+00    2.48992134e-04    1.20568958e-04    1.20569289e-04    0.00000000e+00    2.91584368e-01    6.52071995e-01
1193     8.80000000e-02    1.00000000e+00    2.51685203e-04    1.22132719e-04    1.22133054e-04    0.00000000e+00    2.91571431e-01    6.52870013e-01
1194     8.90000000e-02    1.00000000e+00    2.54373148e-04    1.23701159e-04    1.23701511e-04    0.00000000e+00    2.91558458e-01    6.53668113e-01
1195     9.00000000e-02    1.00000000e+00    2.57055944e-04    1.25274293e-04    1.25274641e-04    0.00000000e+00    2.91545450e-01    6.54466293e-01
1196     9.10000000e-02    1.00000000e+00    2.59733566e-04    1.26852094e-04    1.26852425e-04    0.00000000e+00    2.91532408e-01    6.55264555e-01
1197     9.20000000e-02    1.00000000e+00    2.62405990e-04    1.28434487e-04    1.28434843e-04    0.00000000e+00    2.91519333e-01    6.56062896e-01
1198     9.30000000e-02    1.00000000e+00    2.65073195e-04    1.30021488e-04    1.30021870e-04    0.00000000e+00    2.91506225e-01    6.56861317e-01
1199     9.40000000e-02    1.00000000e+00    2.67735156e-04    1.31613146e-04    1.31613484e-04    0.00000000e+00    2.91493086e-01    6.57659818e-01
1200     9.50000000e-02    1.00000000e+00    2.70391853e-04    1.33209319e-04    1.33209659e-04    0.00000000e+00    2.91479916e-01    6.58458397e-01
1201     9.60000000e-02    1.00000000e+00    2.73043264e-04    1.34810013e-04    1.34810366e-04    0.00000000e+00    2.91466715e-01    6.59257055e-01
1202     9.70000000e-02    1.00000000e+00    2.75689370e-04    1.36415234e-04    1.36415577e-04    0.00000000e+00    2.91453486e-01    6.60055791e-01
1203     9.80000000e-02    1.00000000e+00    2.78330152e-04    1.38024895e-04    1.38025261e-04    0.00000000e+00    2.91440227e-01    6.60854605e-01
1204     9.90000000e-02    1.00000000e+00    2.80965590e-04    1.39639044e-04    1.39639388e-04    0.00000000e+00    2.91426941e-01    6.61653495e-01
1205     1.00000000e-01    1.00000000e+00    2.83595667e-04    1.41257569e-04    1.41257922e-04    0.00000000e+00    2.91413627e-01    6.62452462e-01
End of Xyce(TM) Simulation
